location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26133,2020-01-01,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,11.04,,11.89,,16.14,,37.37,6.79,-2.15,-6.633333,2.205556,0.09525,124.46,-6.185185,74.550731
US_MI_26133,2020-01-02,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.66,6.3,12.99,9.45,24.41,7.48,33.07,,3.638889,0.061111,5.927778,0.0508,90.17,-1.240741,71.1464
US_MI_26133,2020-01-03,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,6.14,6.14,7.29,15.74,8.45,22.26,,27.25,,2.188889,0.277778,5.088889,0.0,129.54,-1.265432,78.204015
US_MI_26133,2020-01-04,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,7.65,,6.8,16.58,9.35,19.13,,31.04,8.93,-0.622222,-1.633333,1.094444,0.042333,129.54,-3.790123,79.559876
US_MI_26133,2020-01-05,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.66,,18.55,,21.43,,28.44,,-0.855556,-2.45,0.794444,0.1016,78.74,-4.487654,77.17529
US_MI_26133,2020-01-06,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,5.75,6.76,8.46,5.75,19.95,8.46,24.35,,0.477778,-2.216667,2.394444,0.92075,78.74,-4.820988,68.097017
US_MI_26133,2020-01-07,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,6.88,10.31,11.69,5.5,16.5,7.22,31.28,,0.672222,-2.044444,2.783333,0.0,100.33,-3.512346,74.980845
US_MI_26133,2020-01-08,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,7.74,8.75,7.07,,19.86,5.39,28.62,9.09,-5.727778,-8.811111,1.355556,0.0,100.33,-12.04321,61.524207
US_MI_26133,2020-01-09,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,6.4,5.39,,9.77,8.08,19.87,5.72,26.94,6.06,-5.2,-10.122222,4.016667,0.211667,115.57,-10.537037,66.661533
US_MI_26133,2020-01-10,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.48,6.44,12.89,7.8,16.62,6.1,23.4,5.09,5.544444,1.788889,8.427778,0.211667,180.34,2.808642,82.258997
US_MI_26133,2020-01-11,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,6.66,,,12.9,6.24,20.38,,34.53,7.07,-0.061111,-3.422222,5.4,6.5405,88.9,-1.67284,89.106013
US_MI_26133,2020-01-12,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,8.17,8.17,7.76,13.47,,22.46,,22.46,6.94,-6.9,-10.205556,-1.788889,1.49225,99.06,-9.537037,82.345494
US_MI_26133,2020-01-13,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,9.1,5.52,13.32,5.52,18.2,5.2,28.27,6.5,-3.422222,-7.377778,0.222222,0.653143,90.17,-4.87037,89.549924
US_MI_26133,2020-01-14,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,5.28,5.61,5.94,12.55,8.91,20.14,,27.73,,0.166667,-1.427778,2.105556,0.181429,64.77,-1.376543,89.781695
US_MI_26133,2020-01-15,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,9.72,,6.71,6.71,14.08,5.36,19.78,6.37,0.972222,-0.944444,2.027778,0.127,78.74,-1.734568,82.780896
US_MI_26133,2020-01-16,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.6,5.29,7.28,7.61,15.54,,29.44,5.95,-2.616667,-6.877778,1.233333,0.1016,104.14,-5.796296,79.190794
US_MI_26133,2020-01-17,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,,,7.11,5.33,23.82,,23.11,5.33,-6.472222,-8.538889,-3.1,0.036286,88.9,-11.32716,69.130363
US_MI_26133,2020-01-18,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,,,12.31,,17.58,,32.09,9.23,-3.316667,-5.888889,0.544444,0.92075,149.86,-5.388889,85.96899
US_MI_26133,2020-01-19,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,6.27,7.45,8.23,14.9,,21.17,7.45,23.52,5.88,-4.233333,-7.255556,-0.155556,3.344333,199.39,-7.666667,77.898528
US_MI_26133,2020-01-20,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,7.21,5.25,8.85,12.79,7.21,16.4,,22.95,,-6.338889,-10.466667,-2.727778,0.889,274.32,-10.234568,76.187372
US_MI_26133,2020-01-21,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,9.83,,7.53,7.86,21.95,,29.81,,-6.255556,-13.077778,-1.15,0.0,265.43,-10.290123,75.717207
US_MI_26133,2020-01-22,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,,,13.8,10.1,21.2,6.06,26.59,8.75,-0.972222,-2.988889,2.111111,0.0,240.03,-5.049383,74.747729
US_MI_26133,2020-01-23,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,5.41,5.41,22.3,5.07,23.99,5.07,34.8,5.41,-0.5,-2.227778,1.416667,0.423333,240.03,-4.234568,76.497597
US_MI_26133,2020-01-24,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,6.11,7.33,,19.97,7.74,30.97,,27.3,8.56,0.883333,-0.472222,2.788889,1.2065,240.03,-0.438272,91.460846
US_MI_26133,2020-01-25,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,6.95,,26.05,9.12,25.61,7.81,24.31,9.12,1.17284,0.148148,2.611111,2.794,204.47,0.479167,95.425164
US_MI_26133,2020-01-26,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,,6.38,23.14,6.38,22.34,,30.72,,1.111111,0.311111,2.138889,0.41275,165.1,-0.018519,92.637981
US_MI_26133,2020-01-27,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.04,6.11,23.16,,20.59,5.15,27.66,5.79,0.577778,-0.183333,1.988889,0.1905,139.7,-1.382716,87.21474
US_MI_26133,2020-01-28,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,5.76,8.81,8.13,29.47,9.15,30.49,9.48,25.41,6.78,-0.733333,-2.0,0.705556,0.181429,139.7,-3.04321,84.766729
US_MI_26133,2020-01-29,ChIJK2uE5T0_H4gRf2eQgmhgCf4,Q63958,geoId/26133,US,United States of America,MI,Michigan,26133,Osceola County,US,USA,2,,,,,,,23267,11748,11519,2696,3087,2508,2489,2558,3364,3333,2118,1114,1907333,43.98,-85.33,1484,78.3,,,,,,8.95,6.29,24.52,8.95,29.48,4.97,24.52,9.28,-2.116667,-3.0,-0.822222,0.141111,149.86,-5.592593,77.426783
