location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ME_23021,2020-01-11,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,,13.39,15.48,3.85,0.155556,10.45,0.649111,30.48,1.513889,84.483446
US_ME_23021,2020-01-12,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,7.1,11.04,26.81,-0.45,-6.538889,8.477778,18.739556,78.74,-2.364198,88.831745
US_ME_23021,2020-01-13,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,5.21,5.91,12.52,25.38,-9.838889,-13.35,-3.627778,10.216444,,-12.382716,83.234957
US_ME_23021,2020-01-14,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,7.61,13.4,23.9,-7.411111,-12.772222,-4.972222,0.677333,,-9.722222,84.415221
US_ME_23021,2020-01-15,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,8.48,10.69,23.22,-4.127778,-8.6,0.816667,1.185333,,-6.771605,82.434741
US_ME_23021,2020-01-16,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,5.12,15.01,18.42,-3.033333,-7.466667,0.627778,1.552222,78.74,-5.166667,86.339952
US_ME_23021,2020-01-17,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.72,6.35,13.07,20.54,-13.805556,-18.922222,-2.822222,2.652889,99.06,-19.123457,66.425286
US_ME_23021,2020-01-18,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.53,7.83,10.88,18.71,-18.144444,-23.744444,-10.705556,0.0,99.06,-22.771605,67.562638
US_ME_23021,2020-01-19,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,6.37,11.04,24.63,-11.1,-15.944444,-6.894444,6.688667,200.66,-13.895062,80.763241
US_ME_23021,2020-01-20,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,11.28,16.71,22.55,-11.244444,-15.405556,-7.222222,1.749778,200.66,-16.185185,68.714433
US_ME_23021,2020-01-21,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,7.38,10.1,19.82,31.47,-14.327778,-21.738889,-8.3,1.1176,200.66,-19.401235,66.138229
US_ME_23021,2020-01-22,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,8.37,9.47,13.11,24.03,-8.338889,-16.711111,-1.194444,0.818444,180.34,-12.351852,72.11424
US_ME_23021,2020-01-23,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,9.82,9.09,21.45,-3.511111,-11.338889,3.05,0.0,149.86,-7.969136,69.997408
US_ME_23021,2020-01-24,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,11.62,16.11,19.11,23.6,-2.122222,-8.966667,3.383333,0.0254,149.86,-6.08642,73.854694
US_ME_23021,2020-01-25,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,11.5,16.18,26.82,-2.611111,-7.783333,2.177778,0.0,129.54,-4.901235,84.695711
US_ME_23021,2020-01-26,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,7.29,9.97,21.1,22.63,1.2,-2.488889,3.783333,12.474222,30.48,-0.12963,92.017195
US_ME_23021,2020-01-27,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,15.1,18.87,21.27,0.75,-1.944444,3.333333,4.684889,30.48,-1.765432,84.109272
US_ME_23021,2020-01-28,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,7.0,16.11,25.21,20.66,-2.861111,-5.372222,1.516667,0.338667,,-6.549383,76.858315
US_ME_23021,2020-01-29,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.82,19.39,25.85,19.39,-8.05,-13.3,-1.877778,0.141111,,-12.962963,69.43005
US_ME_23021,2020-01-30,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,18.94,24.2,19.64,-10.705556,-17.3,-2.388889,0.0254,,-17.135802,60.978128
US_ME_23021,2020-01-31,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,14.44,18.77,15.52,-7.65,-17.094444,1.494444,0.0254,,-14.697531,58.300032
US_ME_23021,2020-02-01,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,13.41,14.22,24.38,-4.833333,-13.422222,1.1,0.0,,-10.154321,67.819971
US_ME_23021,2020-02-02,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,7.59,9.19,18.79,21.59,-2.85,-6.961111,0.161111,0.028222,,-7.5,72.028926
US_ME_23021,2020-02-03,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,5.16,10.67,18.58,22.36,-2.755556,-8.572222,3.288889,0.084667,,-7.098765,73.216338
US_ME_23021,2020-02-04,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,5.99,11.98,19.46,22.83,-1.144444,-7.938889,3.144444,0.112889,,-5.907407,71.374479
US_ME_23021,2020-02-05,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,9.31,15.39,20.05,-4.183333,-9.338889,0.872222,0.028222,,-11.04321,60.285603
US_ME_23021,2020-02-06,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,5.82,9.06,16.18,23.3,-8.777778,-12.877778,-1.4,1.016,50.8,-12.358025,76.712687
US_ME_23021,2020-02-07,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.29,16.9,15.33,24.76,-4.933333,-9.322222,-3.566667,6.688667,78.74,-6.512346,90.257401
US_ME_23021,2020-02-08,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,10.08,17.52,17.09,-10.811111,-15.322222,-5.205556,14.844889,78.74,-15.209877,71.891049
US_ME_23021,2020-02-09,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.32,8.84,15.16,19.79,-15.177778,-23.405556,-6.444444,0.2794,78.74,-20.320988,65.571362
US_ME_23021,2020-02-10,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,10.17,21.74,19.99,-5.072222,-12.488889,0.994444,2.737556,99.06,-7.185185,85.672644
US_ME_23021,2020-02-11,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,6.9,9.66,24.14,28.97,-2.566667,-8.966667,1.138889,3.160889,99.06,-4.148148,89.66798
US_ME_23021,2020-02-12,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,10.49,19.59,22.04,-1.172222,-5.572222,1.511111,0.620889,99.06,-5.82716,71.434209
US_ME_23021,2020-02-13,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,7.87,8.55,15.74,21.21,-2.111111,-6.272222,1.061111,0.705556,99.06,-5.697531,77.905479
US_ME_23021,2020-02-14,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,,,,,10.32,19.45,15.87,-13.866667,-20.127778,-4.2,2.173111,129.54,-19.703704,63.176928
US_ME_23021,2020-02-15,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,23,-9,,7.34,7.34,14.27,21.6,-17.888889,-27.122222,-6.688889,0.0762,129.54,-23.888889,59.825776
US_ME_23021,2020-02-16,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,55,28,,,10.02,15.03,22.73,-6.122222,-12.4,0.311111,0.169333,99.06,-10.888889,69.666262
US_ME_23021,2020-02-17,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,27,3,-30,,8.85,11.16,21.94,-4.561111,-11.777778,0.166667,0.254,99.06,-10.358025,64.295911
US_ME_23021,2020-02-18,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,15,0,-18,,12.93,14.37,21.91,-12.983333,-20.938889,-2.005556,0.705556,129.54,-17.87037,68.616847
US_ME_23021,2020-02-19,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,23,-3,-17,7.32,10.98,19.51,21.55,-2.838889,-10.322222,1.222222,7.676444,180.34,-7.993827,68.788709
US_ME_23021,2020-02-20,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,13,5,-15,,12.76,11.21,18.18,-13.294444,-19.055556,-8.283333,0.5842,180.34,-21.864198,50.193255
US_ME_23021,2020-02-21,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,7,-11,-18,,,17.11,24.5,-14.95,-25.177778,-4.95,0.127,180.34,-22.962963,51.242242
US_ME_23021,2020-02-22,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,27,-9,,6.55,10.65,13.52,18.02,-5.294444,-13.738889,2.244444,0.0,149.86,-12.685185,56.360504
US_ME_23021,2020-02-23,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,20,16,,,12.57,19.87,23.11,-0.961111,-9.994444,6.644444,0.0,129.54,-6.981481,63.170246
US_ME_23021,2020-02-24,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,29,5,1,5.26,7.02,20.71,22.46,0.322222,-8.422222,10.016667,0.0254,129.54,-5.635802,64.233664
US_ME_23021,2020-02-25,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,5,-7,3,5.53,11.4,17.28,19.35,2.372222,-6.061111,9.527778,0.0,78.74,-3.104938,67.404037
US_ME_23021,2020-02-26,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,20,13,2,,17.92,26.7,21.08,1.088889,-3.6,7.394444,0.028222,78.74,-4.259259,68.579968
US_ME_23021,2020-02-27,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,-43,-41,-26,,14.32,23.28,20.06,0.622222,-2.661111,4.488889,0.366889,50.8,-2.975309,77.900242
US_ME_23021,2020-02-28,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,14,0,1,,14.16,17.42,15.97,-4.327778,-7.455556,1.927778,12.869333,30.48,-10.166667,66.591889
US_ME_23021,2020-02-29,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,21,-3,,,13.49,21.25,22.89,-8.183333,-14.577778,-2.433333,0.254,30.48,-13.611111,68.122543
US_ME_23021,2020-03-01,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,20,21,,7.42,15.62,20.7,21.09,-9.494444,-16.016667,-2.872222,0.112889,30.48,-14.858025,66.709624
US_ME_23021,2020-03-02,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,0,-1,3,6.46,20.06,24.48,22.44,-8.405556,-17.266667,-0.105556,0.141111,30.48,-12.493827,73.916418
US_ME_23021,2020-03-03,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,15,16,4,6.63,19.89,31.17,22.88,3.366667,-1.761111,10.083333,3.725333,,0.234568,80.947562
US_ME_23021,2020-03-04,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,16,-5,1,,14.37,23.18,18.29,3.161111,-0.483333,9.372222,4.938889,,-0.537037,77.637645
US_ME_23021,2020-03-05,ChIJQU6bPbXlukwRu-ZqHqKIWkM,Q507244,geoId/23021,US,United States of America,ME,Maine,23021,Piscataquis County,US,USA,2,,,,,,,16804,8385,8419,1438,1782,1384,1554,1929,2783,3058,1937,939,2535186,45.565186,-69.333687,11337,10,-3,4,6.36,10.71,28.78,21.08,0.733333,-2.522222,4.866667,2.398889,,-9.358025,48.042201
