location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27099,2020-01-01,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,4.65,8.19,8.63,9.08,8.63,5.31,4.65,,23.02,3.54,10.63,3.32,4.21,8.19,5.76,3.98,5.31,3.54,4.21,6.64,5.98,24.13,8.63,5.54,3.1,,4.43,35.2,3.54,5.09,6.64,,,-4.594444,-10.172222,2.75,0.0,54.61,-7.505556,80.165792
US_MN_27099,2020-01-02,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,5.62,5.82,3.61,9.04,10.64,4.42,5.82,4.02,21.48,,9.84,3.21,4.82,8.83,4.42,6.22,6.22,,5.02,4.42,4.62,25.1,6.83,7.43,3.61,5.22,4.02,34.53,3.21,5.42,6.22,5.22,,1.416667,-0.538889,2.45,0.0,54.61,-0.661111,86.102889
US_MN_27099,2020-01-03,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,4.4,6.8,3.8,9.2,8.8,5.6,4.6,4.0,14.41,,8.0,4.2,3.4,8.2,5.0,3.4,3.8,2.8,5.0,4.8,4.6,25.01,6.2,6.8,5.8,5.4,3.2,33.81,3.6,8.6,4.8,,5.0,-0.683333,-2.288889,0.622222,0.0,50.8,-2.216667,89.432719
US_MN_27099,2020-01-04,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,3.21,4.36,3.21,7.11,8.71,,6.42,3.21,17.88,3.44,11.92,,,5.73,6.19,,5.27,,3.44,3.44,3.9,26.82,4.13,8.48,,,,37.6,,9.4,5.27,4.36,,-3.422222,-5.811111,0.022222,1.3335,30.48,-5.005556,88.875434
US_MN_27099,2020-01-05,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,8.45,7.56,4.22,8.22,7.11,4.67,6.0,4.0,15.11,,7.33,4.22,4.0,,6.89,3.56,4.45,3.56,3.78,4.22,5.78,27.12,4.45,4.0,,4.22,3.33,35.78,3.33,6.45,6.45,,3.33,-1.383333,-5.583333,3.366667,0.03175,54.61,-4.266667,80.781484
US_MN_27099,2020-01-06,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,3.95,7.7,5.33,7.5,8.49,5.53,4.54,4.54,16.59,,8.89,3.75,5.53,9.28,5.33,2.96,7.7,,3.16,3.36,5.53,22.32,3.95,4.15,3.95,3.95,3.95,31.2,,5.33,4.34,3.95,2.96,-2.638889,-6.211111,2.011111,0.0254,78.74,-6.694444,73.785527
US_MN_27099,2020-01-07,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,3.7,6.23,5.26,8.96,8.38,6.23,3.9,2.92,16.75,3.12,9.35,3.9,7.79,7.21,4.68,4.29,9.16,3.12,5.26,3.51,4.29,23.57,6.23,5.07,2.92,5.07,5.65,36.04,3.51,6.23,,4.68,3.31,-2.755556,-7.055556,0.372222,0.0,50.8,-5.072222,84.109851
US_MN_27099,2020-01-08,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,,6.37,2.9,5.98,5.98,6.18,4.63,3.28,16.99,,9.46,,8.3,8.3,5.6,3.67,5.41,,3.86,3.28,4.63,36.49,6.18,6.37,5.98,5.21,5.02,35.91,,11.78,5.21,4.25,4.83,-13.494444,-17.4,-6.322222,0.0508,30.48,-17.505556,71.795933
US_MN_27099,2020-01-09,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,,7.34,,9.73,7.15,5.96,6.15,4.17,12.51,2.78,7.15,3.77,3.37,6.75,3.77,7.34,5.36,4.76,3.77,5.96,5.96,31.96,6.75,5.76,5.16,4.37,4.76,35.33,,11.12,3.37,4.37,,-2.75,-10.577778,5.45,0.0,30.48,-6.933333,73.009653
US_MN_27099,2020-01-10,ChIJe8xmnMK38IcR7_ESo0awubU,Q490450,geoId/27099,US,United States of America,MN,Minnesota,27099,Mower County,US,USA,2,,,,,,,39773,19977,19796,5391,5434,4597,4990,4470,5208,4548,2713,2422,1792988,43.67,-92.75,1843,80.727273,,,,,4.12,7.65,4.32,6.67,7.06,5.1,6.67,3.73,13.53,3.33,10.0,,5.29,9.61,2.75,5.69,2.75,3.53,3.53,3.53,4.71,27.46,4.12,8.43,3.92,4.12,6.87,30.01,3.53,7.26,4.32,2.94,4.51,-4.816667,-7.877778,0.75,0.0,30.48,-7.216667,83.359765
