location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MD_24019,2020-01-01,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,5.74,7.65,9.56,5.46,3.82,5.74,12.02,9.29,,7.37,,4.37,,6.01,5.74,20.48,,4.92,6.01,,31.68,,4.92,5.46,,5.965278,1.451389,10.263889,0.0,,-1.177778,62.424345
US_MD_24019,2020-01-02,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,,5.78,8.67,7.62,7.62,,18.65,16.28,4.46,7.62,,3.94,4.46,3.94,7.35,27.31,5.25,7.35,,,31.51,,7.35,4.73,7.09,4.930556,-0.465278,12.840278,0.0,,-0.622222,71.354097
US_MD_24019,2020-01-03,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,7.35,4.99,10.49,3.67,3.67,5.25,11.81,9.18,,8.13,4.2,,,,9.45,26.76,,6.56,,,32.8,3.94,4.72,6.04,4.72,10.430556,8.25,12.590278,1.632857,,7.044444,77.60037
US_MD_24019,2020-01-04,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,,5.29,12.42,6.61,5.02,5.29,11.1,8.46,4.23,7.4,,5.29,3.96,4.49,7.66,25.1,5.81,7.13,3.96,5.29,30.92,,7.13,7.13,5.55,12.451389,9.381944,14.729167,0.798286,,12.155556,93.019811
US_MD_24019,2020-01-05,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,,7.85,8.39,6.76,9.2,4.33,21.37,11.9,5.14,6.49,,,4.6,,6.49,20.56,,8.93,,5.41,35.98,,5.68,,4.33,6.673611,2.680556,11.506944,3.846286,,-0.577778,59.392933
US_MD_24019,2020-01-06,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,,8.62,10.19,5.22,7.31,,15.94,7.58,5.49,5.49,,5.75,4.7,,6.79,20.38,,7.31,3.66,5.49,33.7,3.92,7.84,4.96,3.66,4.979167,0.208333,11.729167,0.03175,,-1.855556,63.301266
US_MD_24019,2020-01-07,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,7.01,4.94,11.43,7.79,7.79,8.31,12.73,4.68,4.16,7.53,5.2,,4.42,4.68,5.97,27.28,4.94,5.2,4.94,5.46,40.79,,4.94,5.97,3.9,3.979167,-0.611111,10.111111,0.0,,-1.6,71.261628
US_MD_24019,2020-01-08,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,3.96,6.87,8.72,9.78,7.66,,16.12,11.89,5.55,5.81,,4.76,4.23,7.66,7.4,30.92,6.34,7.4,7.14,10.57,41.49,4.49,10.84,5.55,4.49,4.458333,-0.263889,8.8125,2.95275,,-2.044444,63.32089
US_MD_24019,2020-01-09,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,4.93,8.82,10.12,6.75,7.0,7.0,13.75,8.3,,8.3,,,,4.93,7.52,26.46,7.0,6.49,4.93,3.63,37.1,4.15,5.19,5.45,4.15,1.298611,-1.493056,6.652778,0.0,,-8.822222,46.985358
US_MD_24019,2020-01-10,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,6.42,7.75,8.56,6.42,6.42,5.62,12.03,4.28,5.35,8.56,,,4.81,4.81,6.95,27.28,5.08,9.09,,5.35,33.43,,6.95,,4.01,6.284722,-0.180556,14.430556,0.0,,1.855556,72.246689
US_MD_24019,2020-01-11,ChIJTwXEtTKsuYkRIgIIAR-QVa4,Q501263,geoId/24019,US,United States of America,MD,Maryland,24019,Dorchester County,US,USA,2,,,,,,,32105,15271,16834,3727,3651,3761,3409,3566,4837,4572,2979,1603,935143,38.42,-76.08,2546,77.611111,,,,,5.19,7.11,9.56,6.56,5.46,6.01,16.4,7.11,,7.92,,3.83,,3.83,5.19,22.95,4.37,7.38,5.46,4.65,35.25,,7.92,,,15.076389,9.993056,20.472222,0.0,,11.011111,71.190866
