location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47133,2020-01-11,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,12.09,9.46,16.3,,42.59,,17.183333,13.372222,21.222222,0.889,12.765432,74.786955
US_TN_47133,2020-01-12,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.27,21.19,,32.89,10.04,43.49,12.27,9.766667,5.544444,17.7,14.859,6.574074,80.889779
US_TN_47133,2020-01-13,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.65,16.34,14.23,33.21,17.39,58.51,11.6,6.783333,2.133333,13.983333,0.0,4.666667,88.008924
US_TN_47133,2020-01-14,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,16.34,16.86,12.65,27.93,8.43,45.85,8.96,12.611111,8.15,15.161111,6.477,11.074074,91.580565
US_TN_47133,2020-01-15,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,15.01,19.15,8.8,32.6,9.83,46.57,7.76,14.044444,10.8,18.038889,4.85775,13.154321,94.729657
US_TN_47133,2020-01-16,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,20.68,13.06,29.39,8.16,39.73,,10.011111,5.088889,16.494444,1.61925,4.611111,69.170692
US_TN_47133,2020-01-17,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,16.85,23.59,8.99,33.71,,41.01,,1.388889,-1.8,6.361111,0.0762,-6.703704,55.309141
US_TN_47133,2020-01-18,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,7.81,16.66,,29.15,,39.56,,7.122222,2.138889,10.238889,0.8255,-0.506173,57.79508
US_TN_47133,2020-01-19,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,10.91,15.27,,23.45,,42.0,,1.537037,-3.91358,10.54321,5.672667,-4.5625,64.021771
US_TN_47133,2020-01-20,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.23,16.48,12.76,25.52,9.57,44.66,,-6.185185,-7.833333,-2.777778,0.0,-11.083333,67.591426
US_TN_47133,2020-01-21,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,13.16,19.74,,46.05,12.06,46.6,10.96,-3.7,-6.166667,0.033333,0.0,-10.611111,58.18489
US_TN_47133,2020-01-22,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,14.29,26.46,16.41,40.22,10.06,45.52,,-3.188889,-9.394444,5.744444,0.0,-9.401235,62.603765
US_TN_47133,2020-01-23,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,16.38,34.88,13.74,49.14,12.15,54.43,8.45,3.011111,-1.183333,8.044444,0.53975,-4.919753,56.305998
US_TN_47133,2020-01-24,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,10.55,58.03,7.91,55.39,,47.48,11.08,6.805556,3.5,10.433333,7.08025,5.154321,89.095024
US_TN_47133,2020-01-25,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,8.97,34.76,,34.76,,45.98,10.65,3.177778,1.116667,7.194444,4.191,0.623457,82.480123
US_TN_47133,2020-01-26,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.03,27.71,7.84,33.99,7.84,37.12,,2.35,-0.794444,5.683333,0.310444,-1.512346,75.057518
US_TN_47133,2020-01-27,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.54,27.7,10.45,37.11,,41.29,8.36,5.888889,2.155556,10.411111,0.635,3.111111,82.181186
US_TN_47133,2020-01-28,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,10.87,34.78,9.24,36.95,9.24,40.21,10.32,1.872222,-1.966667,7.716667,1.2192,-0.648148,83.518596
US_TN_47133,2020-01-29,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.72,28.1,10.6,38.17,,43.47,15.37,3.05,-0.894444,7.161111,0.0,-0.148148,79.38402
US_TN_47133,2020-01-30,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,10.75,36.22,13.02,41.88,,47.53,8.49,4.288889,1.094444,9.166667,0.09525,1.641975,83.349076
US_TN_47133,2020-01-31,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.43,38.42,10.73,29.38,,49.15,,6.655556,4.0,10.061111,0.0,3.265432,79.377489
US_TN_47133,2020-02-01,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,31.36,,33.02,,37.97,,5.372222,3.45,8.111111,0.98425,3.753086,88.834708
US_TN_47133,2020-02-02,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,8.85,27.65,10.51,27.1,,29.31,,6.861111,0.35,17.672222,0.254,0.555556,63.790485
US_TN_47133,2020-02-03,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,10.36,30.53,14.72,38.16,11.45,56.15,11.45,12.211111,4.894444,21.105556,0.0,1.685185,48.891718
US_TN_47133,2020-02-04,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,13.67,19.98,11.04,26.3,,42.07,,14.322222,10.144444,19.294444,3.01625,8.512346,67.986332
US_TN_47133,2020-02-05,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.25,19.39,8.68,26.54,,46.95,,11.82716,8.111111,15.5,6.930571,11.055556,96.611014
US_TN_47133,2020-02-06,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,19.2,9.6,30.4,9.07,37.33,10.13,9.466667,4.077778,13.211111,36.60775,8.759259,96.674834
US_TN_47133,2020-02-07,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,15.7,21.65,11.91,24.36,,37.34,,0.122222,-2.0,4.677778,11.712222,-1.549383,87.809269
US_TN_47133,2020-02-08,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,20.43,11.92,29.51,8.51,42.57,,0.183333,-3.8,6.061111,0.508,-2.919753,78.63901
US_TN_47133,2020-02-09,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.88,17.36,9.52,22.96,9.52,44.8,13.44,2.283333,-4.477778,12.822222,0.0508,-1.679012,74.562608
US_TN_47133,2020-02-10,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,14.22,9.14,9.14,35.56,,38.1,11.18,9.472222,7.15,11.616667,1.185333,5.32716,74.727678
US_TN_47133,2020-02-11,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.83,20.01,10.77,30.27,,44.64,11.29,8.655556,4.911111,11.694444,20.41525,7.654321,94.125179
US_TN_47133,2020-02-12,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,,18.35,11.22,30.08,,47.41,,5.166667,3.3,12.205556,3.52425,3.802469,91.310986
US_TN_47133,2020-02-13,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,12.89,8.77,10.83,29.91,,36.1,,8.166667,2.261111,13.961111,17.3355,6.67284,91.262863
US_TN_47133,2020-02-14,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,,,,,14.35,14.35,13.77,21.8,9.18,35.58,,-2.038889,-5.727778,2.238889,1.044222,-7.561728,65.638222
US_TN_47133,2020-02-15,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,18,5,-2,,12.78,11.62,,25.57,,44.16,,-1.677778,-9.311111,9.45,0.0,-8.388889,59.949167
US_TN_47133,2020-02-16,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,15,1,0,,10.03,23.41,11.71,22.85,,47.93,,7.333333,3.666667,12.455556,0.0,-1.512346,53.448518
US_TN_47133,2020-02-17,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,15,-4,-9,,10.11,14.6,8.43,26.4,,39.88,10.67,6.877778,-0.305556,17.288889,0.0,1.907407,70.738039
US_TN_47133,2020-02-18,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,6,-2,8,,12.5,16.5,11.0,29.51,13.0,34.51,,12.305556,8.972222,14.516667,2.0955,9.191358,81.043821
US_TN_47133,2020-02-19,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,12,-9,3,,16.99,19.05,14.42,25.75,,49.43,,5.527778,2.022222,10.216667,6.19125,0.901235,71.988883
US_TN_47133,2020-02-20,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,2,-3,1,,11.45,19.42,10.46,35.85,9.96,42.32,,2.744444,0.022222,6.838889,0.1905,-3.45679,63.37121
US_TN_47133,2020-02-21,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,2,0,4,,12.9,20.43,11.29,26.88,,44.08,11.29,-1.777778,-7.111111,3.661111,2.0828,-9.160494,56.312568
US_TN_47133,2020-02-22,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,31,6,5,,10.56,16.42,10.56,21.7,9.97,48.68,,-0.361111,-8.261111,11.283333,0.0,-8.864198,52.605512
US_TN_47133,2020-02-23,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,15,10,2,,8.26,8.8,8.26,24.21,,36.32,11.01,3.188889,-4.966667,12.138889,0.0,-4.709877,56.450927
US_TN_47133,2020-02-24,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,16,-6,6,,,20.78,14.19,34.47,,45.11,,6.633333,3.077778,9.961111,0.338667,2.759259,75.635321
US_TN_47133,2020-02-25,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,15,1,8,,17.71,25.53,,44.29,10.42,43.25,7.82,10.333333,7.227778,14.105556,9.30275,7.734568,83.594116
US_TN_47133,2020-02-26,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,9,-5,6,,12.05,21.69,13.01,37.6,8.68,34.22,,6.638889,1.95,11.505556,1.016,5.024691,88.525268
US_TN_47133,2020-02-27,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,6,0,-1,,12.15,25.36,,43.85,,42.79,,0.427778,-2.333333,5.5,1.524,-5.469136,63.95162
US_TN_47133,2020-02-28,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,6,6,-6,,11.56,21.55,7.88,37.31,,53.6,,1.327778,-2.744444,5.872222,0.03175,-3.759259,68.227682
US_TN_47133,2020-02-29,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,20,6,2,,9.96,32.23,15.24,45.71,11.72,48.06,,1.872222,-2.233333,6.111111,0.79375,-4.938272,60.152926
US_TN_47133,2020-03-01,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,52,23,9,,10.74,26.0,,33.91,,42.96,,3.808642,-4.975309,17.888889,0.056444,-5.256944,51.321046
US_TN_47133,2020-03-02,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,15,8,5,,11.9,28.27,,41.17,,44.14,,10.839506,7.41358,13.907407,3.338286,5.548611,69.057849
US_TN_47133,2020-03-03,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,23,-15,-13,,11.4,13.69,,22.24,,22.81,,13.216667,9.555556,18.2,18.2245,9.716049,78.947251
US_TN_47133,2020-03-04,ChIJr131lh5vZ4gRcm81EY1uQdc,Q494751,geoId/47133,US,United States of America,TN,Tennessee,47133,Overton County,US,USA,2,,,,,,,21998,10883,11115,2447,2740,2565,2310,2845,3095,3015,2040,941,1848194,36.34,-85.29,1126,73.528571,29,22,-1,,,22.32,,29.39,,37.01,,8.894444,1.777778,17.288889,4.4704,1.32716,59.147655
