location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20133,2020-01-31,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,10.27,26.24,45.63,34.79,3.194444,-0.375,8.145833,0.0,0.388889,82.285108
US_KS_20133,2020-02-01,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,10.65,19.42,27.56,43.22,2.888889,-4.513889,14.145833,0.0,-1.746032,71.488753
US_KS_20133,2020-02-02,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,,22.39,32.92,34.24,10.527778,3.166667,21.972222,0.0,1.150794,51.693121
US_KS_20133,2020-02-03,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,9.6,19.72,32.52,43.18,15.090278,9.597222,20.923611,0.0,3.253968,44.769859
US_KS_20133,2020-02-04,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,11.6,23.2,36.9,37.43,3.027778,0.076389,11.597222,0.042333,0.301587,82.435769
US_KS_20133,2020-02-05,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,10.03,20.59,35.91,40.13,-1.090278,-2.5,0.194444,1.185333,-3.0,86.673476
US_KS_20133,2020-02-06,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,13.34,9.45,33.9,36.67,-1.569444,-4.486111,2.784722,3.598333,-5.97619,71.751208
US_KS_20133,2020-02-07,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,,26.31,43.05,38.87,0.048611,-4.284722,7.680556,0.0,-4.142857,72.941247
US_KS_20133,2020-02-08,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,,15.67,28.61,33.38,1.541667,-5.243056,10.027778,0.0,-3.325397,69.557784
US_KS_20133,2020-02-09,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,,24.88,38.27,38.27,9.645833,5.0,14.951389,0.084667,4.126984,67.817882
US_KS_20133,2020-02-10,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,8.52,22.14,36.91,43.72,2.333333,-1.680556,8.361111,1.233714,-1.746032,74.491485
US_KS_20133,2020-02-11,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,16.71,13.92,42.89,34.53,3.770833,1.923611,6.0,0.4064,-1.190476,69.727793
US_KS_20133,2020-02-12,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,16.65,27.58,34.86,35.38,2.444444,0.881944,4.034722,0.423333,0.087302,84.140177
US_KS_20133,2020-02-13,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,8.6,37.64,49.47,33.34,-4.5,-11.055556,2.0,8.636,-8.650794,72.694773
US_KS_20133,2020-02-14,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,,,,,,16.56,27.8,27.8,-6.930556,-11.736111,2.972222,0.0,-13.960317,56.786802
US_KS_20133,2020-02-15,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,9,3,,0,13.22,13.88,27.1,41.64,3.770833,-0.729167,10.951389,0.0,-2.873016,61.447171
US_KS_20133,2020-02-16,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,9,19,,-2,,19.11,28.02,33.76,5.4375,-1.0,14.472222,0.0,1.34127,74.185417
US_KS_20133,2020-02-17,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,6,3,,-11,9.78,28.26,29.89,36.41,11.25,8.465278,16.013889,0.036286,8.230159,81.14187
US_KS_20133,2020-02-18,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,7,-2,,-2,,24.22,36.06,27.45,5.625,1.708333,13.395833,0.725714,0.428571,69.152957
US_KS_20133,2020-02-19,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,18,5,,1,9.56,26.56,28.68,40.37,2.027778,-3.111111,8.680556,0.0,-4.626984,60.565959
US_KS_20133,2020-02-20,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,-8,-2,,0,,16.39,42.62,26.23,1.333333,-3.048611,6.8125,0.0508,-3.857143,67.974811
US_KS_20133,2020-02-21,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,5,1,,0,,9.13,36.52,36.52,-2.888889,-9.861111,6.673611,0.03175,-9.531746,59.877756
US_KS_20133,2020-02-22,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,8,8,,-9,10.2,,26.14,39.54,3.597222,-2.805556,13.986111,0.0,-5.809524,49.629661
US_KS_20133,2020-02-23,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,7,2,,-2,10.09,11.98,27.74,35.93,8.638889,6.4375,11.430556,1.100667,2.730159,66.167827
US_KS_20133,2020-02-24,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,0,-3,,0,8.48,10.61,39.77,29.17,8.215278,6.180556,10.006944,38.1,7.436508,94.123273
US_KS_20133,2020-02-25,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,8,-6,,1,9.79,18.48,39.15,41.32,4.777778,2.5625,6.256944,10.776857,3.007937,87.924098
US_KS_20133,2020-02-26,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,24,-2,,0,9.97,25.71,41.98,40.41,1.819444,-0.631944,4.763889,2.963333,-2.079365,75.013047
US_KS_20133,2020-02-27,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,13,2,,-1,11.59,26.49,47.47,40.84,1.277778,-5.048611,10.048611,0.22225,-5.0,62.610042
US_KS_20133,2020-02-28,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,15,6,,0,9.33,25.07,45.48,31.49,6.208333,-1.354167,15.180556,0.169333,0.031746,64.1834
US_KS_20133,2020-02-29,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,19,20,,-4,,18.0,34.67,47.34,8.180556,-1.930556,20.583333,0.0,-1.111111,51.884937
US_KS_20133,2020-03-01,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,27,21,,0,12.62,17.66,42.26,38.48,14.854167,11.597222,19.736111,0.0,5.47619,53.011892
US_KS_20133,2020-03-02,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,20,8,,3,9.89,18.14,43.97,35.72,10.104167,5.472222,17.729167,2.467429,5.063492,70.567175
US_KS_20133,2020-03-03,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,32,8,,5,10.44,26.93,41.78,36.28,7.597222,0.013889,17.972222,1.8415,-0.261905,57.364888
US_KS_20133,2020-03-04,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,25,15,,3,8.17,25.59,56.08,38.66,8.909722,3.548611,14.965278,0.0,0.047619,53.799885
US_KS_20133,2020-03-05,ChIJ3_pSLR9puIcRsSIoOPnjDJ0,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2,,,,,,,16094,8023,8071,2214,2253,1816,1762,1741,2145,2012,1279,872,1070411,37.6825,-95.2975,1497,76.88,18,12,,3,17.15,22.13,49.8,38.18,7.888889,-0.777778,17.069444,0.0,-0.753968,54.386886
