location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27153,2020-01-01,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,,,,21.15,7.88,19.07,,35.25,,-8.377778,-14.227778,-1.788889,0.0,408.94,-10.338889,85.879947
US_MN_27153,2020-01-02,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,6.64,7.03,,14.45,7.81,24.61,,30.07,,-1.85,-3.411111,-0.261111,0.127,381.0,-3.516667,88.474199
US_MN_27153,2020-01-03,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,6.89,7.66,,14.55,,21.44,,35.22,,-3.922222,-7.3,-1.45,0.0,381.0,-5.638889,87.954731
US_MN_27153,2020-01-04,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,6.47,,,15.97,,20.71,,30.21,,-7.611111,-11.533333,-4.861111,0.0,381.0,-8.65,92.36994
US_MN_27153,2020-01-05,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,10.65,,,9.79,,16.61,,23.42,,-2.988889,-6.6,1.466667,0.0,381.0,-5.8,81.061986
US_MN_27153,2020-01-06,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,,8.97,,12.09,,16.38,,35.88,7.02,-6.188889,-11.916667,-0.95,0.0,381.0,-9.255556,79.097146
US_MN_27153,2020-01-07,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,,8.84,8.44,8.44,6.43,19.68,,27.31,,-7.783951,-15.882716,-2.703704,0.0,381.0,-11.339506,75.813131
US_MN_27153,2020-01-08,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,6.89,,,10.95,,22.3,,30.0,,-19.538889,-25.183333,-15.327778,0.0,381.0,-22.855556,75.09737
US_MN_27153,2020-01-09,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,,7.43,,9.38,7.04,26.98,,30.11,,-9.905556,-15.383333,-4.977778,0.0,381.0,-14.083333,71.659944
US_MN_27153,2020-01-10,ChIJI3MsnNkMtlIRvVKoyb0GAoM,Q485370,geoId/27153,US,United States of America,MN,Minnesota,27153,Todd County,US,USA,2,,,,,,,24526,12613,11913,3317,3041,2492,2523,2537,3612,3468,2226,1310,1795721,46.07,-94.9,2536,81.5125,,,,,6.78,,,12.42,6.78,25.98,,33.13,8.66,-12.25,-17.666667,-6.855556,0.127,381.0,-16.027778,73.587592
