location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01047,2020-01-11,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.31,7.54,7.26,6.98,5.31,12.29,7.82,,5.31,,,4.19,4.47,5.03,15.08,4.75,3.91,6.7,5.03,29.88,,4.19,3.91,5.31,20.633333,17.672222,23.466667,1.8415,17.311111,79.323787
US_AL_01047,2020-01-12,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,8.36,6.34,9.51,5.48,4.32,4.61,12.97,4.9,,8.94,7.49,5.76,,5.19,8.94,18.16,4.04,9.8,,,30.27,,5.48,,5.19,13.994444,8.316667,19.0,17.7038,11.811111,83.500901
US_AL_01047,2020-01-13,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.25,5.89,7.78,8.96,4.95,4.72,10.85,6.6,4.25,8.02,,4.95,,5.42,6.37,18.16,5.19,8.25,6.37,4.72,33.49,4.25,5.19,4.25,5.66,16.366667,13.677778,19.561111,9.23925,15.288889,90.591376
US_AL_01047,2020-01-14,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.47,3.29,8.47,5.65,6.82,,11.06,5.41,,15.77,,3.77,,3.77,7.06,22.82,3.53,6.59,4.47,,35.06,,4.94,6.12,4.94,18.894444,16.777778,21.455556,29.68625,18.266667,93.709891
US_AL_01047,2020-01-15,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.68,6.62,9.46,6.62,4.97,4.02,12.54,6.62,3.55,10.18,4.02,3.79,3.79,,8.99,18.93,5.92,8.28,5.44,,34.78,,7.81,,5.68,17.283333,12.783333,21.772222,23.08225,16.266667,90.763362
US_AL_01047,2020-01-16,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.56,5.8,5.56,3.87,6.04,9.18,6.52,,6.76,,7.25,4.83,3.62,7.01,21.26,3.38,7.97,3.87,5.07,28.75,3.87,4.83,7.25,5.07,18.122222,15.161111,20.294444,0.34925,13.344444,72.898674
US_AL_01047,2020-01-17,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,6.64,6.38,7.91,3.57,3.83,5.11,9.96,5.87,,8.17,,,3.57,,8.17,18.64,5.11,6.64,,,30.12,4.59,5.62,4.34,3.57,14.394444,9.488889,21.205556,0.141111,-1.755556,32.589127
US_AL_01047,2020-01-18,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,7.91,10.17,,5.65,,10.17,,,5.37,3.96,,5.37,5.09,6.22,27.41,,11.3,4.8,4.8,36.45,,6.5,6.5,5.65,14.255556,11.322222,18.088889,0.0,5.422222,54.629809
US_AL_01047,2020-01-19,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.06,8.03,9.22,5.06,5.65,,12.2,8.33,,9.82,,6.25,,,4.76,22.02,,7.44,,4.46,36.89,4.76,5.95,5.36,4.76,11.044444,4.722222,16.966667,5.49275,2.877778,55.019919
US_AL_01047,2020-01-20,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.01,5.57,9.47,6.41,5.85,6.41,15.88,7.52,,8.63,4.18,5.85,,4.18,6.68,23.12,4.18,7.24,,,31.75,5.29,6.96,4.74,,2.661111,-1.894444,8.294444,1.4732,-7.744444,44.5333
US_AL_01047,2020-01-21,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.29,,7.4,7.16,3.34,3.82,15.99,5.01,,9.3,3.34,3.58,3.34,5.01,5.25,24.1,3.58,7.63,5.73,4.29,29.35,5.96,5.96,3.58,5.49,-0.072222,-4.272222,5.827778,0.0,-8.088889,52.875713
US_AL_01047,2020-01-22,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.57,4.81,9.14,8.18,5.53,3.85,14.19,6.01,,9.62,,4.81,,5.05,7.21,25.5,7.46,6.49,7.94,,28.62,4.09,3.61,3.61,3.61,1.166667,-5.35,10.038889,0.0,-7.377778,50.339314
US_AL_01047,2020-01-23,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.24,4.95,9.66,6.83,4.48,6.6,12.01,5.65,3.53,8.01,,,3.3,5.18,6.6,22.61,4.0,5.89,5.18,3.77,26.62,,6.36,6.12,6.12,6.105556,3.5,8.783333,0.79375,0.522222,64.939652
US_AL_01047,2020-01-24,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,6.91,4.61,4.09,,4.61,17.91,9.98,,10.49,,,3.84,,6.91,24.56,4.86,5.63,,,27.89,5.63,5.12,5.37,7.93,11.2,7.672222,16.155556,16.256,7.555556,76.051307
US_AL_01047,2020-01-25,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.39,6.58,11.37,5.69,5.99,,17.66,10.48,,9.58,,,,5.09,7.48,23.64,5.09,8.38,,4.79,33.22,,4.19,,4.49,6.377778,-0.622222,13.388889,0.5334,1.077778,66.094084
US_AL_01047,2020-01-26,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,4.76,8.99,5.03,3.7,,16.67,10.32,,6.35,,,,,6.35,15.08,3.7,10.32,,3.97,28.84,3.7,6.35,,4.5,6.105556,0.522222,11.977778,0.0,2.755556,76.204251
US_AL_01047,2020-01-27,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.3,9.21,4.61,4.38,4.61,17.05,10.14,3.23,11.06,,5.99,4.15,3.46,8.75,23.73,5.53,5.99,3.92,3.46,27.41,3.46,3.69,5.07,3.92,9.772222,7.116667,14.183333,1.27,7.344444,83.143005
US_AL_01047,2020-01-28,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.39,6.33,6.8,8.68,3.52,4.69,19.93,8.91,,7.04,3.99,3.75,3.52,4.92,11.26,45.49,5.86,5.63,3.99,5.63,37.29,3.75,20.4,5.39,5.16,7.711111,0.461111,17.688889,0.127,2.888889,67.936719
US_AL_01047,2020-01-29,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,3.91,6.2,9.88,9.42,6.43,4.59,19.07,12.64,4.13,9.19,,4.83,3.91,4.83,10.11,49.4,4.83,8.04,4.13,8.04,32.16,,22.98,4.13,3.91,8.538889,5.422222,14.011111,0.41275,4.222222,74.17853
US_AL_01047,2020-01-30,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.02,4.97,9.23,7.81,4.26,,27.22,10.89,3.79,7.57,4.97,,4.26,4.02,6.63,32.43,5.44,5.92,5.68,3.55,22.01,,4.26,5.21,4.73,7.655556,0.433333,16.505556,4.318,4.277778,74.411404
US_AL_01047,2020-01-31,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,,7.92,4.8,,,24.73,8.4,,6.24,4.8,6.72,3.84,,8.88,29.53,4.08,5.04,4.32,,25.45,,5.04,3.6,4.32,9.377778,5.811111,13.822222,0.0762,6.233333,78.415414
US_AL_01047,2020-02-01,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.49,6.65,4.05,6.07,4.62,21.1,10.41,,5.49,,,5.2,5.2,10.12,23.41,,7.23,,4.62,30.06,,5.2,,5.49,9.466667,7.783333,11.872222,0.0635,6.344444,80.088207
US_AL_01047,2020-02-02,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,6.76,11.55,6.2,,,16.62,7.61,,9.3,,5.07,5.07,,8.17,20.56,4.22,5.63,4.51,3.94,31.83,,5.92,,,8.138889,-0.377778,20.283333,0.127,1.588889,60.507806
US_AL_01047,2020-02-03,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.27,5.84,10.79,4.72,4.72,3.6,16.64,10.12,3.6,8.99,3.6,8.09,3.6,4.5,6.07,26.75,7.19,5.84,,3.82,37.99,5.62,6.29,3.82,6.52,12.516667,3.927778,23.561111,0.0,5.644444,61.756077
US_AL_01047,2020-02-04,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.12,3.49,10.25,7.22,4.66,5.12,18.63,9.32,3.96,5.12,4.66,5.36,,,8.38,24.22,4.43,6.99,3.73,5.12,31.68,,4.89,,4.19,16.977778,12.788889,22.338889,0.0,12.1,72.648221
US_AL_01047,2020-02-05,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,3.56,7.13,9.36,4.9,4.23,,17.16,9.8,3.12,7.8,3.12,4.9,5.79,,8.47,23.39,3.34,6.46,,3.79,23.84,3.12,8.24,4.68,,19.144444,17.177778,22.061111,1.80975,17.322222,88.747606
US_AL_01047,2020-02-06,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.21,4.08,6.8,3.4,,5.44,17.44,7.25,,7.93,,4.76,4.76,,11.1,24.24,4.08,8.15,,3.62,28.32,,3.62,4.98,6.12,16.494444,8.633333,22.838889,30.1625,15.3,88.871548
US_AL_01047,2020-02-07,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,3.74,7.24,6.74,3.99,,19.22,4.99,4.74,7.49,,3.49,3.99,,8.23,21.21,6.49,4.49,4.24,6.49,28.95,,4.99,5.74,3.99,5.95,1.5,10.155556,47.27575,1.566667,70.538638
US_AL_01047,2020-02-08,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.94,6.23,14.54,,4.16,,16.03,5.94,,8.31,6.53,4.16,4.16,,9.2,28.2,,4.45,,,36.21,5.05,,,,6.711111,0.916667,15.483333,0.5715,2.355556,72.857092
US_AL_01047,2020-02-09,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,9.57,8.99,8.41,4.93,,17.4,10.44,6.38,6.67,4.35,5.8,4.06,7.25,6.96,22.91,,10.44,,4.35,35.67,4.64,5.22,5.8,4.64,9.294444,2.166667,19.711111,0.5334,4.588889,70.398274
US_AL_01047,2020-02-10,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,5.34,4.45,7.34,7.12,4.45,,14.02,8.9,4.23,5.34,3.12,3.78,3.78,3.78,7.57,22.03,4.67,6.23,4.9,5.12,29.16,3.34,4.67,6.45,4.45,15.272222,10.716667,20.655556,0.0,10.233333,70.528652
US_AL_01047,2020-02-11,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.11,10.89,6.44,3.11,,11.55,6.44,,10.22,3.78,,3.11,3.11,11.55,24.88,3.78,6.22,3.78,4.89,25.55,,4.67,4.89,4.89,19.15,14.322222,23.777778,48.26,17.588889,86.142885
US_AL_01047,2020-02-12,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,4.75,6.05,12.32,6.91,3.67,4.75,15.12,6.91,3.46,11.24,,4.54,3.02,,7.35,22.69,4.54,5.4,3.89,5.83,31.76,,6.27,6.27,,17.37037,13.296296,25.919753,7.168444,15.652778,79.511576
US_AL_01047,2020-02-13,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,6.36,5.9,5.68,4.31,,15.44,6.13,3.86,7.27,,5.0,4.09,,8.4,23.16,,8.17,,3.86,27.7,,6.58,,4.54,16.660494,9.049383,23.907407,10.69975,14.055556,80.63973
US_AL_01047,2020-02-14,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,,,,,,5.74,6.52,6.0,4.17,6.0,12.53,4.96,,5.48,,3.65,,,9.65,15.13,,,,5.22,26.35,4.96,,,,7.234568,1.888889,12.845679,8.607778,-0.638889,53.104879
US_AL_01047,2020-02-15,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-1,-2,2,,,10.74,8.65,4.78,,5.07,14.62,5.37,,7.16,,4.48,5.97,5.37,5.97,19.7,6.27,5.67,,,25.96,,5.37,5.67,,6.438272,-1.5,16.358025,0.0,-3.708333,45.146563
US_AL_01047,2020-02-16,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,,,,,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-11,-10,-4,,5.22,7.83,6.96,8.41,4.06,5.22,14.2,6.67,4.93,7.54,5.22,5.51,5.51,6.38,11.3,21.74,5.51,6.67,8.12,4.64,32.17,4.06,4.06,,,9.401235,5.993827,13.845679,0.762,5.5,73.831454
