location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13183,2020-10-16,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,-1,0,283,4,,,0,0,0,0,1,0,0,0,0,0,13,3,15,50,64,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,,7.89,,19.29,39.45,24.377778,19.883333,30.027778,0.0,,18.716667,70.809272
US_GA_13183,2020-10-17,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,283,4,,,0,0,0,0,0,0,0,0,0,0,13,3,15,50,64,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,7.86,11.3,20.15,29.98,19.266667,13.838889,27.05,0.0,,12.222222,64.079432
US_GA_13183,2020-10-18,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,284,4,,,0,0,0,1,0,0,0,0,0,0,13,3,15,51,64,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,7.24,8.68,26.53,45.83,19.383333,13.988889,26.022222,0.0,,14.3,72.763002
US_GA_13183,2020-10-19,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,286,4,,,0,0,0,0,0,0,0,0,0,0,13,3,15,51,64,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,14.0,,19.09,40.72,21.322222,15.511111,27.394444,0.0,,16.3,73.39638
US_GA_13183,2020-10-20,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,287,4,,,0,0,1,1,0,0,0,0,0,0,13,3,16,52,64,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,,9.07,,25.05,36.28,22.216667,17.15,27.322222,0.0,,19.022222,82.287771
US_GA_13183,2020-10-21,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,287,4,,,0,0,0,0,1,0,0,0,0,0,13,3,16,52,65,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,,6.88,,24.09,41.3,23.405556,20.55,28.227778,1.524,,21.122222,87.222305
US_GA_13183,2020-10-22,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,288,4,,,0,0,0,1,0,0,0,0,0,0,13,3,16,53,65,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-20,5,8.27,6.97,32.23,40.06,23.605556,21.161111,28.711111,5.624286,,20.7,84.017717
US_GA_13183,2020-10-23,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,289,4,,,0,0,0,0,1,0,0,0,0,0,13,3,16,53,66,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,,6.92,13.41,21.63,28.12,23.411111,20.305556,28.772222,0.959556,,20.305556,82.858481
US_GA_13183,2020-10-24,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,289,4,,,0,0,0,0,0,0,0,0,0,0,13,3,16,53,66,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,8.54,8.04,18.58,39.17,22.677778,18.105556,29.166667,1.016,,19.1,80.368634
US_GA_13183,2020-10-25,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,290,4,,,0,0,0,1,0,0,0,0,0,0,13,3,16,54,66,38,35,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,8.48,7.07,13.2,35.81,23.688889,19.5,28.872222,1.058333,,20.677778,83.400605
US_GA_13183,2020-10-26,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,4,0,294,4,,,0,0,0,0,1,0,1,0,0,0,13,3,16,54,67,38,36,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,10.57,10.15,27.48,42.28,22.672222,19.827778,28.405556,1.6002,,20.238889,86.256016
US_GA_13183,2020-10-27,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,294,4,,,0,0,0,0,0,0,0,0,0,0,13,3,16,54,67,38,36,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,8.86,6.75,23.21,36.71,22.994444,18.822222,28.638889,0.0,,19.616667,81.430642
US_GA_13183,2020-10-28,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,-1,0,293,4,,,0,0,-1,0,1,-1,0,0,0,0,13,3,15,54,68,37,36,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,5,6.4,8.54,24.34,43.12,25.322222,20.522222,29.922222,0.0,,21.666667,80.389314
US_GA_13183,2020-10-29,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,294,4,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,68,37,36,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-22,,7.54,,20.95,36.46,25.772222,23.266667,29.694444,4.644571,,22.922222,84.356688
US_GA_13183,2020-10-30,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,295,4,,,0,0,0,0,0,0,2,0,0,0,13,3,15,54,68,37,38,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,10.26,11.6,25.43,34.8,18.816667,11.35,27.088889,5.8674,,10.794444,59.695006
US_GA_13183,2020-10-31,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,295,4,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,68,37,38,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-10,,8.33,,18.75,26.56,17.05,11.883333,22.955556,0.73025,,12.577778,75.169677
US_GA_13183,2020-11-01,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,296,4,,,0,0,0,0,0,0,1,0,0,0,13,3,15,54,68,37,39,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,10.83,,27.77,33.42,19.85,14.777778,24.644444,0.798286,,16.627778,81.729973
US_GA_13183,2020-11-02,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,298,4,,,0,0,0,1,0,0,0,0,0,0,13,3,15,55,68,37,39,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,10.84,6.5,23.41,31.64,14.211111,8.166667,20.777778,0.2286,,2.722222,46.183695
US_GA_13183,2020-11-03,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,298,4,,,0,0,0,0,1,0,0,0,0,0,13,3,15,55,69,37,39,30,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,,9.65,8.85,20.11,34.19,10.344444,2.772222,20.911111,0.0,,2.244444,57.394597
US_GA_13183,2020-11-04,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,3,0,301,4,,,0,0,0,0,0,1,1,1,0,0,13,3,15,55,69,38,40,31,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,8.58,7.41,23.8,31.61,13.105556,3.961111,23.516667,0.0,,7.283333,68.109008
US_GA_13183,2020-11-05,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,303,4,,,0,0,0,0,2,1,0,0,0,1,13,3,15,55,71,39,40,31,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,,8.88,20.58,31.88,18.407407,11.709877,26.32716,0.0,,13.432099,72.971108
US_GA_13183,2020-11-06,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,3,0,306,4,,,0,0,0,-2,1,1,0,0,0,0,13,3,15,53,72,40,40,31,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,8.54,6.51,19.11,32.12,21.133333,15.877778,26.677778,0.4445,,17.416667,79.646672
US_GA_13183,2020-11-07,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,-1,0,305,4,,,0,0,0,0,0,-1,0,1,0,0,13,3,15,53,72,39,40,32,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,9.34,7.94,15.41,38.3,22.422222,19.35,27.45,7.293429,,19.666667,84.645445
US_GA_13183,2020-11-08,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,307,4,,,0,0,0,1,1,0,0,0,0,0,13,3,15,54,73,39,40,32,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,,11.63,21.91,29.96,22.3,20.322222,26.866667,1.596571,,19.988889,86.874485
US_GA_13183,2020-11-09,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,1,307,5,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,73,39,40,32,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,,11.55,14.73,20.3,33.44,23.3,21.0,27.555556,5.842,,20.505556,84.442845
US_GA_13183,2020-11-10,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,308,5,,,0,0,0,0,0,0,0,1,0,0,13,3,15,54,73,39,40,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,10.49,7.67,20.17,38.32,23.511111,21.716667,26.522222,1.632857,,21.894444,90.738065
US_GA_13183,2020-11-11,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,309,5,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,73,39,40,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-42,,10.4,9.97,21.68,36.41,25.177778,22.944444,28.6,10.486571,,23.588889,91.031641
US_GA_13183,2020-11-12,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,310,5,,,0,0,0,0,0,0,1,0,0,0,13,3,15,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-20,,7.51,6.68,23.38,30.05,24.744444,22.972222,26.994444,0.979714,,22.905556,89.682675
US_GA_13183,2020-11-13,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,311,5,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-19,,12.96,6.91,23.77,26.36,21.927778,18.777778,26.344444,2.3622,,19.422222,85.892684
US_GA_13183,2020-11-14,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,-1,0,310,5,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-6,,7.4,,20.71,35.5,18.794444,12.283333,26.311111,0.0,,13.822222,73.072289
US_GA_13183,2020-11-15,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,310,5,,,0,0,0,0,0,0,0,0,0,0,13,3,15,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,10.37,,23.09,43.34,20.627778,14.177778,28.461111,0.036286,,17.677778,83.350403
US_GA_13183,2020-11-16,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,3,0,313,5,,,0,0,3,0,0,0,0,0,0,0,13,3,18,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,,9.03,12.04,19.36,35.7,18.55,13.033333,25.766667,0.0254,,9.716667,57.080167
US_GA_13183,2020-11-17,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,314,5,,,0,0,0,0,0,0,0,0,0,0,13,3,18,54,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,10.12,11.8,15.6,39.2,13.694444,6.3,22.716667,0.0,,3.122222,49.217526
US_GA_13183,2020-11-18,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,315,5,,,0,0,1,1,0,0,0,0,0,0,13,3,19,55,73,39,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,6.45,11.19,19.79,37.44,11.45,6.211111,19.683333,0.0,,0.077778,45.997102
US_GA_13183,2020-11-19,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,4,0,319,5,,,0,0,0,1,0,1,0,0,0,0,13,3,19,56,73,40,41,33,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,5,7.23,8.51,17.02,33.62,11.188889,5.538889,19.533333,0.0,,4.972222,65.815845
