location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51690,2020-01-11,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,11.78,32.38,,35.33,13.783333,5.038889,19.616667,2.286,,12.138889,89.962763
US_VA_51690,2020-01-12,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,17.93,32.12,12.7,26.89,17.305556,10.6,20.716667,18.1864,,11.633333,69.526646
US_VA_51690,2020-01-13,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,15.9,21.55,,32.32,12.194444,9.15,18.516667,2.1082,,10.227778,87.966926
US_VA_51690,2020-01-14,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,11.11,13.04,26.08,7.73,32.36,13.377778,10.055556,16.572222,9.962444,,12.527778,94.669494
US_VA_51690,2020-01-15,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,12.71,10.26,21.02,11.24,38.12,12.994444,8.261111,18.122222,2.286,,9.916667,81.735439
US_VA_51690,2020-01-16,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,11.8,8.85,32.93,7.37,25.56,13.033333,8.133333,17.611111,0.2286,,4.5,56.38482
US_VA_51690,2020-01-17,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,16.09,26.48,,29.07,3.322222,-0.611111,11.783333,0.0,,-10.366667,36.316723
US_VA_51690,2020-01-18,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,12.53,20.88,,36.19,2.45,-0.372222,6.077778,1.27,,-5.861111,54.367835
US_VA_51690,2020-01-19,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,18.66,24.4,,30.86,5.316667,0.183333,9.722222,1.61925,,-0.983333,63.919216
US_VA_51690,2020-01-20,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,21.84,22.43,,38.96,-1.911111,-5.533333,4.9,0.0,,-11.188889,49.539007
US_VA_51690,2020-01-21,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,10.26,9.82,23.2,9.37,20.97,-3.233333,-7.927778,2.794444,0.0,,-12.133333,51.040532
US_VA_51690,2020-01-22,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,21.64,25.41,,31.52,-1.777778,-7.983333,6.866667,0.0,,-10.983333,49.767439
US_VA_51690,2020-01-23,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,7.48,13.56,21.04,,23.38,0.033333,-7.311111,7.35,0.0,,-8.661111,52.468309
US_VA_51690,2020-01-24,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,8.29,20.48,27.31,8.78,37.55,4.6,-3.633333,10.316667,2.794,,0.811111,76.667244
US_VA_51690,2020-01-25,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,16.23,25.03,,32.47,8.1,2.005556,12.238889,34.2646,,4.905556,80.500066
US_VA_51690,2020-01-26,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,21.2,22.45,10.6,26.81,3.511111,-1.044444,10.977778,0.4318,,-2.35,65.814636
US_VA_51690,2020-01-27,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,10.15,14.3,31.36,6.92,36.43,3.433333,-1.888889,9.638889,0.0,,-0.1,78.040741
US_VA_51690,2020-01-28,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,13.8,16.17,37.11,9.51,26.16,5.233333,-0.577778,9.927778,0.169333,,-1.094444,64.177484
US_VA_51690,2020-01-29,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,7.73,22.21,48.77,8.21,37.67,2.822222,-2.066667,9.177778,0.0,,-2.344444,69.154307
US_VA_51690,2020-01-30,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,8.69,23.16,33.78,,33.78,3.911111,-1.033333,8.377778,1.93675,,-2.105556,65.352441
US_VA_51690,2020-01-31,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,14.4,31.69,33.13,7.2,33.13,1.644444,-1.905556,6.922222,0.7366,,-2.15,76.100439
US_VA_51690,2020-02-01,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,12.08,28.43,32.7,12.08,36.96,4.133333,-1.205556,9.683333,4.172857,,2.372222,88.408124
US_VA_51690,2020-02-02,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,23.86,46.18,,38.49,7.627778,1.094444,16.366667,0.0,,-0.716667,55.807806
US_VA_51690,2020-02-03,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,25.52,46.53,,35.03,13.461111,1.894444,21.388889,0.0,,0.561111,41.485031
US_VA_51690,2020-02-04,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,9.31,22.55,25.49,,27.94,14.988889,7.994444,20.294444,0.620889,,5.238889,52.632559
US_VA_51690,2020-02-05,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,9.94,23.18,33.12,12.77,34.06,13.611111,10.283333,18.038889,1.7018,,11.705556,88.59532
US_VA_51690,2020-02-06,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,21.67,28.27,7.07,24.5,9.505556,5.994444,14.927778,33.3502,,8.988889,96.684645
US_VA_51690,2020-02-07,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,,30.88,19.7,,26.09,9.705556,1.844444,14.838889,60.96,,5.372222,74.869425
US_VA_51690,2020-02-08,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,12.64,25.29,27.39,14.75,47.06,0.977778,-3.205556,7.238889,1.693333,,-6.027778,59.907885
US_VA_51690,2020-02-09,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,10.68,13.52,29.18,,32.74,3.411111,-3.433333,11.166667,0.0,,-2.372222,66.039004
US_VA_51690,2020-02-10,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,12.68,20.2,27.71,7.99,39.92,6.238889,-1.25,10.566667,2.7686,,1.477778,71.763798
US_VA_51690,2020-02-11,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,10.34,16.19,25.64,11.69,35.53,12.205556,4.288889,17.916667,11.938,,11.316667,94.438319
US_VA_51690,2020-02-12,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,12.71,18.16,26.79,,32.69,9.722222,6.783333,17.544444,13.2842,,4.922222,72.339803
US_VA_51690,2020-02-13,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,11.28,15.51,25.38,,31.49,10.772222,6.944444,16.433333,10.414,,9.444444,91.597164
US_VA_51690,2020-02-14,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,,,,7.92,11.88,23.77,,29.21,4.522222,-0.105556,12.955556,10.033,,-4.411111,52.588103
US_VA_51690,2020-02-15,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,3,-5,,16.59,14.6,23.23,15.26,33.84,-1.05,-6.838889,6.883333,0.0,,-9.727778,52.188858
US_VA_51690,2020-02-16,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,-1,-9,-9,11.06,21.43,23.51,,38.02,3.272222,-5.366667,10.238889,0.0,,-3.138889,63.092598
US_VA_51690,2020-02-17,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,0,1,-15,9.92,16.18,21.4,12.01,31.32,7.327778,-1.322222,13.827778,0.0254,,0.711111,62.957386
US_VA_51690,2020-02-18,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,-4,-8,3,10.95,16.65,28.91,7.88,34.61,7.777778,0.966667,13.611111,1.4224,,4.466667,79.979317
US_VA_51690,2020-02-19,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,2,11,0,,12.48,19.8,6.46,33.14,9.266667,3.294444,12.538889,3.302,,2.861111,64.694601
US_VA_51690,2020-02-20,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,-10,1,-3,8.83,15.45,20.74,,30.01,2.388889,-0.266667,9.4,1.072444,50.8,-3.677778,64.716363
US_VA_51690,2020-02-21,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,0,-7,-6,12.85,15.81,23.23,8.9,33.11,0.233333,-4.094444,5.655556,2.2098,30.48,-6.755556,60.155219
US_VA_51690,2020-02-22,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,11,3,,,17.18,16.54,,33.73,2.161111,-5.872222,12.411111,0.0,30.48,-10.188889,40.893912
US_VA_51690,2020-02-23,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,6,-4,-2,10.82,19.1,22.28,,24.19,4.605556,-5.155556,15.705556,0.0,,-5.772222,47.709798
US_VA_51690,2020-02-24,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,1,3,5,9.31,12.42,21.29,6.65,29.27,7.694444,1.472222,13.633333,0.7112,,0.038889,59.012685
US_VA_51690,2020-02-25,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,12,-5,6,,14.04,31.26,7.7,37.15,9.455556,4.461111,15.938889,12.1412,,7.944444,90.367876
US_VA_51690,2020-02-26,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,19,1,4,6.5,22.96,39.43,,31.2,10.794444,4.45,17.366667,2.1844,,8.15,83.811022
US_VA_51690,2020-02-27,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,16,2,5,9.07,23.77,35.86,,36.73,4.555556,-0.055556,14.194444,2.2098,,-4.4,52.876068
US_VA_51690,2020-02-28,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,18,3,11,,18.79,30.42,,31.32,2.5,-2.916667,8.172222,0.0,,-6.855556,50.495145
US_VA_51690,2020-02-29,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,15,12,,,13.83,30.06,,31.86,1.744444,-3.111111,7.794444,0.399143,,-6.033333,56.978788
US_VA_51690,2020-03-01,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,19,4,4,12.49,23.11,27.48,9.99,34.98,2.511111,-5.466667,13.622222,0.0,,-9.644444,40.793528
US_VA_51690,2020-03-02,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,16,15,4,15.09,19.09,35.07,7.1,35.96,8.364198,0.703704,15.574074,0.056444,,-2.512346,46.649609
US_VA_51690,2020-03-03,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,22,8,2,11.22,27.19,39.7,9.49,38.41,12.083333,6.705556,16.716667,1.7526,,8.444444,78.625149
US_VA_51690,2020-03-04,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,13,17,1,14.34,26.43,37.18,7.62,30.91,11.788889,5.433333,16.955556,3.894667,,-0.261111,43.80075
US_VA_51690,2020-03-05,ChIJrUCNPGOQUogRWT15sVZBdTU,Q502240,geoId/51690,US,United States of America,VA,Virginia,51690,Martinsville,US,USA,2,,,,,,,12823,5906,6917,1824,1582,1461,1408,1459,1863,1609,1012,605,7495916,36.686143,-79.869171,310,28,73.75,17,5,0,8.34,25.01,39.05,11.41,30.71,10.0,5.1,15.755556,0.0,,0.733333,52.891138
