location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01093,2020-01-11,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.09,10.39,8.95,8.95,9.67,6.45,25.07,9.67,44.41,10.03,7.52,18.283333,14.744444,21.633333,13.68425,,15.285714,82.248727
US_AL_01093,2020-01-12,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,,13.05,6.12,15.09,,11.01,25.28,7.75,40.36,9.38,6.52,9.598765,5.141975,15.598765,55.807429,,5.648148,75.883968
US_AL_01093,2020-01-13,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.3,10.15,8.75,12.6,11.2,9.8,22.75,5.25,38.85,5.6,4.9,8.697531,4.469136,16.006173,0.0,,6.222222,82.945819
US_AL_01093,2020-01-14,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.86,8.96,8.27,12.74,16.19,8.61,28.59,7.58,42.02,7.58,7.58,16.425926,13.703704,17.82716,9.252857,,14.287037,87.598734
US_AL_01093,2020-01-15,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.93,9.42,7.67,10.46,13.25,12.56,34.53,,35.93,8.02,,17.530864,15.524691,20.635802,18.034,,15.0,85.535413
US_AL_01093,2020-01-16,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,7.38,8.79,4.92,13.71,11.6,8.44,34.8,8.79,37.61,8.44,7.03,14.861111,10.333333,19.572222,16.891,,10.039683,71.636677
US_AL_01093,2020-01-17,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.6,9.89,10.99,15.39,9.53,9.89,24.18,9.16,42.87,10.26,5.5,9.244444,5.422222,15.961111,0.0,,-0.865079,47.160839
US_AL_01093,2020-01-18,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,9.18,9.57,11.57,12.37,11.97,6.78,22.34,,39.09,7.18,10.37,12.744444,8.794444,15.172222,1.778,,5.277778,59.645778
US_AL_01093,2020-01-19,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.88,7.85,,14.52,9.02,10.98,28.25,9.81,47.47,7.45,10.2,6.372222,0.15,14.394444,3.3274,,-2.563492,51.782006
US_AL_01093,2020-01-20,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.73,12.53,11.01,19.36,11.39,10.63,26.57,10.25,42.89,8.35,15.18,-1.988889,-5.327778,4.016667,0.0,,-8.888889,57.551819
US_AL_01093,2020-01-21,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.32,8.07,8.07,23.87,10.88,10.53,34.4,8.78,45.28,10.53,8.78,-2.133333,-4.938889,3.744444,0.0,,-9.285714,56.681166
US_AL_01093,2020-01-22,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.42,9.12,9.12,26.32,10.18,5.97,34.39,7.72,44.92,9.12,9.12,-0.277778,-5.888889,7.944444,0.0,,-8.095238,54.920958
US_AL_01093,2020-01-23,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,9.13,12.86,5.75,19.28,16.91,11.5,33.49,9.47,38.57,9.13,,4.827778,1.922222,7.022222,2.69875,,-1.619048,63.48249
US_AL_01093,2020-01-24,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,10.54,13.01,9.49,31.98,10.19,8.08,33.04,8.79,33.74,9.84,6.68,7.527778,5.138889,10.177778,18.923,,4.436508,80.564447
US_AL_01093,2020-01-25,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,,13.55,10.06,22.45,7.35,,41.02,,36.77,10.84,8.13,4.561111,1.988889,8.322222,0.310444,,0.079365,71.594185
US_AL_01093,2020-01-26,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.73,7.21,8.35,25.43,5.31,8.73,35.3,7.21,45.17,9.87,5.31,4.188889,-0.694444,11.761111,0.028222,,1.079365,78.415845
US_AL_01093,2020-01-27,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.5,13.72,14.45,31.78,9.03,12.64,39.37,9.03,47.31,6.5,5.78,9.788889,6.888889,15.222222,1.651,,5.769841,75.356323
US_AL_01093,2020-01-28,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,,12.92,6.99,32.83,13.27,11.18,35.62,7.33,41.56,9.08,,6.555556,-1.122222,16.65,0.112889,,1.611111,69.010747
US_AL_01093,2020-01-29,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.26,14.22,9.58,38.03,6.18,,37.72,9.58,42.66,10.51,6.18,9.133333,4.938889,13.855556,0.60325,,4.579365,72.089325
US_AL_01093,2020-01-30,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.88,10.72,6.13,39.51,6.74,7.35,38.9,8.58,39.82,7.96,,7.188889,1.305556,14.966667,0.4318,,3.253968,75.38513
US_AL_01093,2020-01-31,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.44,9.53,6.46,42.19,8.85,12.93,40.15,4.76,38.45,5.79,8.17,8.705556,4.377778,12.827778,0.056444,,4.492063,75.265514
US_AL_01093,2020-02-01,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,10.84,7.85,10.09,31.77,5.61,8.22,35.88,9.72,38.12,9.72,5.98,8.622222,6.766667,10.922222,0.47625,,4.650794,75.863693
US_AL_01093,2020-02-02,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,12.17,10.69,10.32,30.6,7.74,5.53,30.6,7.0,45.71,7.37,5.9,8.155556,0.277778,20.783333,0.127,,0.944444,60.764191
US_AL_01093,2020-02-03,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,9.66,10.0,8.62,25.53,12.42,10.35,32.42,7.24,37.25,8.62,,13.333333,4.811111,22.694444,0.0,,4.071429,54.309528
US_AL_01093,2020-02-04,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.54,5.56,10.13,26.48,5.23,6.21,33.35,6.21,37.92,5.23,5.56,16.516667,12.766667,20.366667,1.778,,11.730159,73.69951
US_AL_01093,2020-02-05,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.86,9.19,9.52,17.72,8.53,8.53,36.75,5.58,38.06,5.25,7.55,18.261111,15.888889,20.483333,9.2075,,16.285714,88.173303
US_AL_01093,2020-02-06,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,,6.99,5.25,27.63,8.39,13.64,32.52,5.59,43.36,4.9,8.39,10.538889,4.627778,19.75,58.38825,,8.492063,86.610924
US_AL_01093,2020-02-07,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.33,16.18,8.09,24.62,10.9,10.55,30.25,7.04,45.37,5.98,,3.133333,0.761111,7.138889,13.5255,,-1.365079,70.753062
US_AL_01093,2020-02-08,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.3,10.63,6.7,24.42,8.66,,37.02,7.09,42.53,11.03,8.66,6.45,1.494444,13.45,0.254,,0.007937,61.444476
US_AL_01093,2020-02-09,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,8.25,10.5,,23.64,9.38,7.5,26.26,7.5,40.52,8.25,,7.094444,-0.622222,18.055556,0.4064,,2.325397,70.304939
US_AL_01093,2020-02-10,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.72,8.74,10.09,20.85,10.76,13.12,33.3,8.41,36.66,6.05,6.05,13.038889,10.633333,15.422222,5.08,,10.031746,81.043058
US_AL_01093,2020-02-11,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.47,7.84,5.45,16.35,11.58,10.56,35.43,7.16,39.18,10.22,5.11,12.627778,7.844444,17.516667,76.10475,,11.039683,88.519788
US_AL_01093,2020-02-12,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,5.87,8.98,10.02,20.39,12.09,9.68,28.33,5.18,48.72,6.22,6.22,9.988889,6.766667,21.066667,16.7005,,8.198413,87.236016
US_AL_01093,2020-02-13,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,6.16,9.78,8.7,17.39,12.32,,24.64,,36.96,6.16,5.07,10.833333,5.222222,19.05,46.4185,,7.992063,82.243469
US_AL_01093,2020-02-14,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,,,,,7.45,13.72,,17.25,7.84,9.41,25.48,7.45,44.69,7.84,6.67,1.883333,-3.244444,7.088889,5.2832,,-4.793651,59.524657
US_AL_01093,2020-02-15,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-1,-3,-6,,6.87,9.29,10.5,17.37,10.9,6.87,23.43,7.67,37.97,,,3.044444,-4.888889,14.472222,0.0,,-4.484127,56.791665
US_AL_01093,2020-02-16,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,2,-4,1,,6.27,11.36,6.66,22.32,7.05,6.27,30.55,8.62,39.55,10.57,,10.188889,6.677778,14.705556,0.0,,2.563492,60.379398
US_AL_01093,2020-02-17,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-5,-26,-13,,5.0,10.35,10.35,23.9,5.0,6.42,31.39,7.13,48.88,7.49,6.42,7.95,2.016667,14.455556,0.0,,6.103175,87.413088
US_AL_01093,2020-02-18,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-4,-23,1,,7.41,10.78,8.08,34.69,13.47,10.78,44.45,7.41,46.81,11.11,7.41,14.55,11.372222,16.922222,3.90525,,12.444444,87.182981
US_AL_01093,2020-02-19,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,4,-13,3,,6.53,9.28,9.97,20.29,13.41,9.63,40.92,5.16,45.39,8.6,6.53,8.411111,5.938889,15.016667,29.464,,4.992063,78.129789
US_AL_01093,2020-02-20,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-4,-11,-1,,8.65,11.76,10.73,25.26,14.19,11.76,31.83,8.3,45.67,8.65,,5.983333,2.733333,9.711111,5.207,,2.150794,76.135604
US_AL_01093,2020-02-21,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-7,2,-1,,8.58,9.3,11.08,17.16,10.37,7.87,23.95,7.51,40.4,6.08,5.72,1.661111,-2.955556,7.2,14.1224,,-5.02381,59.805987
US_AL_01093,2020-02-22,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-1,-9,-1,,6.45,7.66,8.87,27.02,6.45,7.26,24.6,,38.72,,,2.155556,-5.422222,12.983333,0.0,,-5.079365,57.872262
US_AL_01093,2020-02-23,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-4,-4,-3,,8.08,10.78,10.01,26.94,13.47,5.39,36.56,6.93,55.42,7.31,,6.477778,-0.266667,13.361111,0.0254,,0.428571,64.891033
US_AL_01093,2020-02-24,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,-6,-13,-1,,8.06,12.09,7.72,20.48,16.45,12.43,25.86,,43.32,,5.37,8.95,6.377778,13.488889,1.354667,,6.095238,81.763332
US_AL_01093,2020-02-25,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,11,-12,-1,,5.69,7.46,8.17,35.54,10.66,10.66,42.29,6.4,45.84,8.88,6.75,12.527778,5.388889,16.45,9.7028,,8.380952,75.449403
US_AL_01093,2020-02-26,ChIJE7W8GHrdh4gRnkiMvyBu85Y,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2,,,,,,,29792,14734,15058,3215,3625,3353,3224,3754,4316,3868,2866,1571,1848789,34.136389,-87.884167,1926,74.357143,21,5,-3,,7.2,11.99,10.97,42.16,12.68,8.57,46.95,4.8,43.18,6.86,5.14,7.805556,4.361111,13.177778,0.225778,,4.230159,76.604073
