location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47171,2020-01-11,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,13.88,,24.43,10.55,30.54,,14.4,9.161111,19.361111,4.60375,,11.055556,81.908492
US_TN_47171,2020-01-12,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,11.64,9.42,23.83,,38.8,11.64,13.961111,7.822222,19.588889,37.68725,,8.611111,70.036278
US_TN_47171,2020-01-13,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,7.86,17.29,20.44,18.87,,43.5,,9.205556,5.322222,15.816667,0.0,,6.111111,81.308533
US_TN_47171,2020-01-14,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.05,16.84,8.42,23.69,,49.48,10.0,12.433333,8.461111,15.772222,1.778,,10.909722,91.00014
US_TN_47171,2020-01-15,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.45,17.95,13.2,18.47,10.56,42.75,,12.677778,9.927778,16.833333,5.813778,,12.041667,94.818166
US_TN_47171,2020-01-16,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.4,10.4,15.6,25.48,,44.2,,11.533333,6.933333,16.038889,0.6858,,4.430556,61.590911
US_TN_47171,2020-01-17,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.84,14.04,12.48,27.56,,39.0,,3.133333,-1.294444,7.9,0.0,,-11.645833,34.511958
US_TN_47171,2020-01-18,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,12.45,11.32,23.77,,40.18,10.75,3.466667,1.155556,7.533333,2.00025,,-5.368056,52.782692
US_TN_47171,2020-01-19,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,12.54,17.99,12.54,27.26,14.72,47.97,,4.272222,-1.205556,8.983333,2.624667,,-2.166667,63.361862
US_TN_47171,2020-01-20,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,20.21,13.99,25.92,10.37,40.43,9.33,-4.155556,-6.666667,-0.094444,0.042333,,-11.506944,56.936113
US_TN_47171,2020-01-21,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,13.12,21.86,14.76,23.5,,31.15,,-4.820988,-7.518519,0.160494,0.0,,-12.380952,55.768877
US_TN_47171,2020-01-22,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.12,14.82,18.0,23.29,,25.41,,-3.012346,-9.759259,7.12963,0.0,,-11.920635,50.244396
US_TN_47171,2020-01-23,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.34,14.04,,29.15,9.72,46.42,,1.203704,-5.944444,10.037037,0.0,,-8.261905,48.890844
US_TN_47171,2020-01-24,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,27.18,10.66,39.44,13.32,44.77,,4.635802,1.098765,8.08642,4.318,,0.753968,75.317837
US_TN_47171,2020-01-25,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.52,28.79,9.96,42.07,,43.73,,3.512346,0.623457,7.734568,23.39975,,1.087302,83.192652
US_TN_47171,2020-01-26,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.27,27.37,9.66,33.27,,39.71,,1.530864,-1.888889,7.635802,0.0635,,-3.722222,68.004115
US_TN_47171,2020-01-27,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,12.04,26.58,,37.11,,36.11,,3.555556,-0.018519,7.444444,0.4572,,0.444444,79.292358
US_TN_47171,2020-01-28,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.72,27.05,,41.34,,41.34,10.72,4.594444,0.316667,9.722222,1.8415,,-0.694444,69.112944
US_TN_47171,2020-01-29,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.31,27.48,15.09,35.02,8.08,45.79,10.78,2.977778,-1.733333,8.55,0.0,,-1.4375,71.696335
US_TN_47171,2020-01-30,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,9.96,35.63,11.53,39.3,,50.3,,4.216667,1.016667,8.233333,0.5715,,0.979167,81.201319
US_TN_47171,2020-01-31,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.43,38.66,12.89,38.16,9.91,37.17,,3.255556,0.816667,6.522222,0.254,,0.694444,83.608369
US_TN_47171,2020-02-01,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,9.41,25.47,8.86,22.7,,31.56,,2.772222,-0.15,7.922222,2.63525,,1.3125,91.054949
US_TN_47171,2020-02-02,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,12.13,20.4,8.82,26.46,,33.08,,5.888889,-0.477778,15.844444,0.66675,,-1.375,60.055295
US_TN_47171,2020-02-03,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,,21.31,11.43,28.07,,28.59,,9.505556,0.9,19.988889,0.0254,,-0.451389,49.830196
US_TN_47171,2020-02-04,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.92,24.32,7.45,26.8,,37.23,7.45,12.7,8.555556,17.444444,0.979714,,4.618056,59.462249
US_TN_47171,2020-02-05,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.55,28.17,7.54,34.71,,42.25,11.57,12.627778,10.0,15.111111,6.06425,,11.472222,92.208471
US_TN_47171,2020-02-06,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,12.45,20.57,10.28,29.77,9.74,29.77,,13.35,11.938889,15.005556,33.3375,,12.673611,96.674887
US_TN_47171,2020-02-07,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,9.46,22.59,9.46,25.75,12.61,37.3,,5.816667,-0.616667,11.75,46.6725,,2.368056,80.568971
US_TN_47171,2020-02-08,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.43,20.68,,29.93,14.7,38.1,8.71,-1.016667,-4.094444,1.738889,5.3848,,-4.520833,76.106786
US_TN_47171,2020-02-09,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,14.44,20.55,11.66,26.1,8.88,37.2,15.55,2.75,-2.522222,10.116667,0.73025,,-2.354167,66.404995
US_TN_47171,2020-02-10,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,11.0,22.0,8.13,23.43,8.61,39.69,,5.555556,-0.188889,9.727778,1.80975,,2.423611,81.220245
US_TN_47171,2020-02-11,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.29,23.67,11.32,32.93,,45.28,7.72,12.761111,7.855556,16.605556,12.446,,11.125,91.068644
US_TN_47171,2020-02-12,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,10.48,12.58,12.58,26.74,13.63,47.71,,8.911111,6.15,13.855556,6.25475,,6.222222,84.74666
US_TN_47171,2020-02-13,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.45,23.24,13.73,24.3,10.04,43.32,8.45,11.8,5.644444,16.722222,12.85875,,8.854167,83.270279
US_TN_47171,2020-02-14,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,,,,8.11,21.08,12.43,21.08,,39.47,,1.683333,-1.761111,5.344444,9.5758,,-6.659722,55.916509
US_TN_47171,2020-02-15,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,3,4,0,,26.15,10.02,31.16,,40.62,8.35,-0.477778,-7.016667,7.005556,0.0,,-8.840278,53.456717
US_TN_47171,2020-02-16,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,1,8,6,10.08,27.58,,31.29,10.61,33.41,9.55,3.416667,-3.472222,8.916667,0.0,,-2.715278,62.455477
US_TN_47171,2020-02-17,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,4,3,1,8.88,25.61,10.97,27.18,10.97,49.13,8.88,6.916667,-1.016667,14.522222,0.0,,0.055556,59.4881
US_TN_47171,2020-02-18,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,12,3,2,13.5,14.54,15.57,33.23,,47.24,,8.772222,3.955556,13.172222,1.778,,5.791667,82.67857
US_TN_47171,2020-02-19,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,10,1,5,,16.55,8.52,32.59,8.52,39.11,11.03,7.794444,4.638889,11.833333,3.556,,0.145833,60.430728
US_TN_47171,2020-02-20,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,-1,3,-13,,14.08,11.47,21.91,12.52,40.16,,2.255556,0.083333,6.755556,1.312333,30.48,-2.833333,70.832632
US_TN_47171,2020-02-21,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,-1,-11,-12,10.44,10.99,10.99,24.73,9.34,43.41,15.94,-0.327778,-4.7,4.716667,3.358444,30.48,-9.680556,49.899314
US_TN_47171,2020-02-22,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,4,2,-3,,11.22,9.54,24.13,,32.55,,1.037037,-7.024691,11.709877,0.0,,-11.095238,40.097599
US_TN_47171,2020-02-23,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,10,1,0,10.06,14.8,11.84,30.19,9.47,39.07,11.25,2.866667,-5.077778,13.205556,0.0,,-5.854167,52.449656
US_TN_47171,2020-02-24,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,-4,-9,7,11.3,21.58,9.76,47.26,,35.45,,5.240741,1.333333,9.858025,2.12725,,0.214286,72.618077
US_TN_47171,2020-02-25,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,20,8,6,,27.41,8.43,37.95,9.49,41.11,8.43,8.833333,4.401235,15.567901,11.65225,,6.619048,86.748352
US_TN_47171,2020-02-26,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,9,7,1,8.2,21.54,11.28,44.61,,32.81,,8.746914,3.37037,14.5,1.651,,6.02381,82.697984
US_TN_47171,2020-02-27,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,7,7,-11,10.75,30.11,16.67,43.01,,43.55,,1.583333,-2.205556,6.794444,2.398889,,-7.048611,55.421894
US_TN_47171,2020-02-28,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,4,2,-10,10.34,23.39,,36.45,,37.54,,0.883333,-3.227778,5.594444,0.127,30.48,-6.180556,60.207155
US_TN_47171,2020-02-29,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,2,-12,3,10.17,26.0,13.56,34.47,,48.04,,0.905556,-2.666667,4.827778,1.524,30.48,-6.597222,58.770631
US_TN_47171,2020-03-01,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,18,24,2,15.68,21.28,12.88,31.35,,39.19,,1.861111,-6.15,13.905556,0.4572,30.48,-9.625,43.263958
US_TN_47171,2020-03-02,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,14,5,9,11.64,18.72,8.6,40.98,,36.43,8.1,6.966667,0.777778,12.366667,0.042333,,-0.659722,61.281137
US_TN_47171,2020-03-03,ChIJUVTfKpBvWogR7fifASuvo7Y,Q501568,geoId/47171,US,United States of America,TN,Tennessee,47171,Unicoi County,US,USA,2,,,,,,,17796,8778,9018,1682,2030,1860,1882,2278,2684,2579,1770,1031,1848204,36.1,-82.43,483,75.15,29,6,-6,9.39,19.83,7.83,41.75,9.91,42.27,,10.077778,5.544444,16.438889,4.064,,7.569444,83.455469
