location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17005,2020-01-11,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,11.49,36.76,42.12,7.761111,1.144444,16.088889,51.308,30.48,6.661111,93.120033
US_IL_17005,2020-01-12,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,12.63,12.63,17.83,48.29,-0.883333,-2.3,1.227778,8.523111,50.8,-2.783333,87.352404
US_IL_17005,2020-01-13,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,18.99,25.32,43.68,1.505556,-0.961111,4.138889,0.0508,30.48,-0.411111,87.618419
US_IL_17005,2020-01-14,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,,20.24,43.02,3.838889,-0.694444,10.383333,0.0254,50.8,2.122222,88.895098
US_IL_17005,2020-01-15,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,9.39,20.04,34.45,7.366667,2.205556,13.3,0.169333,,5.838889,90.43103
US_IL_17005,2020-01-16,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,12.29,,27.17,44.64,-0.466667,-5.572222,10.388889,0.0762,,-5.166667,71.221253
US_IL_17005,2020-01-17,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,11.29,51.81,27.9,-2.844444,-4.616667,0.033333,0.544286,,-7.366667,71.997771
US_IL_17005,2020-01-18,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,13.12,19.29,37.03,3.461111,-1.588889,9.611111,31.016222,,0.844444,83.696018
US_IL_17005,2020-01-19,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,18.72,26.21,38.95,-6.894444,-10.588889,-1.105556,1.524,,-13.716667,59.166123
US_IL_17005,2020-01-20,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,14.93,29.15,34.13,-8.366667,-10.677778,-4.161111,0.0,,-12.738889,71.693346
US_IL_17005,2020-01-21,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,20.71,26.19,43.85,-5.233333,-8.788889,-0.344444,0.0,,-8.544444,78.498506
US_IL_17005,2020-01-22,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,15.43,25.93,36.42,-2.522222,-5.922222,2.672222,0.0,,-7.427778,69.878182
US_IL_17005,2020-01-23,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,17.59,28.01,30.62,0.838889,-0.522222,2.794444,3.7465,30.48,-2.505556,79.956171
US_IL_17005,2020-01-24,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,12.59,25.18,48.46,35.88,1.622222,0.705556,2.933333,8.325556,30.48,0.6,93.428225
US_IL_17005,2020-01-25,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,21.46,31.07,44.39,0.794444,0.2,1.5,0.41275,30.48,-1.488889,85.401903
US_IL_17005,2020-01-26,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,23.69,22.97,30.87,0.155556,-4.122222,6.083333,0.0,,-3.222222,79.050535
US_IL_17005,2020-01-27,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,12.26,22.07,27.58,51.48,-0.822222,-2.688889,3.033333,0.0,,-2.277778,90.495821
US_IL_17005,2020-01-28,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,19.73,31.68,39.45,-1.061111,-1.95,0.027778,0.036286,,-2.683333,89.582553
US_IL_17005,2020-01-29,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,11.44,20.48,33.72,48.18,-0.327778,-1.461111,1.677778,0.465667,,-2.505556,86.34203
US_IL_17005,2020-01-30,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,14.86,41.73,44.02,32.58,0.427778,-0.855556,2.772222,0.592667,,-1.522222,87.634058
US_IL_17005,2020-01-31,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,10.19,33.57,40.16,38.37,2.5,0.661111,5.75,0.0508,,0.044444,84.698583
US_IL_17005,2020-02-01,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,31.25,32.78,32.78,3.822222,1.483333,5.85,0.0,,0.427778,79.37522
US_IL_17005,2020-02-02,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,11.07,38.37,30.25,29.52,7.794444,0.061111,18.866667,0.0,,0.033333,59.397765
US_IL_17005,2020-02-03,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,12.92,19.38,24.08,42.28,10.394444,3.616667,19.905556,0.0,,3.616667,63.82174
US_IL_17005,2020-02-04,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,24.07,30.23,39.19,8.866667,2.738889,16.016667,1.524,,5.388889,79.69592
US_IL_17005,2020-02-05,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,20.22,39.84,44.0,0.833333,-0.244444,2.666667,3.81,,-2.011111,82.131801
US_IL_17005,2020-02-06,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,9.03,10.84,25.9,31.92,-1.361111,-2.355556,0.194444,3.410857,,-3.394444,86.666511
US_IL_17005,2020-02-07,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,15.52,25.07,45.96,-0.555556,-2.438889,2.727778,0.072571,,-5.966667,67.891039
US_IL_17005,2020-02-08,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,16.68,27.29,43.97,-0.088889,-1.7,1.8,0.9144,,-3.922222,76.200714
US_IL_17005,2020-02-09,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,17.74,30.7,34.12,1.8,-3.122222,11.227778,4.035778,,-1.6,79.070071
US_IL_17005,2020-02-10,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,9.61,20.91,26.0,41.25,3.727778,0.45,11.35,11.599333,,1.85,88.294768
US_IL_17005,2020-02-11,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,22.43,26.56,32.46,1.822222,-0.116667,6.038889,0.3556,,-1.983333,76.842284
US_IL_17005,2020-02-12,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,24.21,55.34,38.05,1.094444,-1.033333,3.95,3.4925,,-1.366667,84.493098
US_IL_17005,2020-02-13,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,14.34,16.73,41.83,29.88,-2.988889,-10.6,1.877778,6.208889,,-5.183333,85.571227
US_IL_17005,2020-02-14,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,,,,,,10.26,20.51,36.54,-11.394444,-15.327778,-4.072222,0.127,,-17.661111,60.937826
US_IL_17005,2020-02-15,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,14,,7,2,,13.97,25.73,32.35,-2.394444,-7.883333,6.533333,0.0,,-9.316667,60.49506
US_IL_17005,2020-02-16,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,17,,5,,,22.7,24.11,39.01,4.516667,-0.472222,9.8,0.254,,-2.05,64.041158
US_IL_17005,2020-02-17,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,8,,0,-18,,24.76,40.39,35.18,4.622222,1.094444,9.572222,0.181429,,1.366667,80.159401
US_IL_17005,2020-02-18,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,2,,2,3,9.9,19.81,36.12,29.13,6.205556,1.844444,10.955556,3.592286,,3.027778,81.153662
US_IL_17005,2020-02-19,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,17,,1,6,11.34,17.02,24.39,33.46,0.338889,-3.5,5.655556,0.0,,-5.322222,67.713439
US_IL_17005,2020-02-20,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,6,,14,10,,17.66,30.19,31.9,-1.255556,-3.988889,2.505556,0.0,,-8.433333,60.314602
US_IL_17005,2020-02-21,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,2,-4,0,10,15.57,20.36,31.15,35.34,-3.977778,-9.455556,3.366667,0.0,,-12.305556,54.144646
US_IL_17005,2020-02-22,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,20,,19,,,12.4,25.54,29.18,1.133333,-5.766667,10.233333,0.0,,-9.127778,48.306947
US_IL_17005,2020-02-23,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,30,,9,,,17.01,23.67,45.86,6.9,1.716667,15.194444,0.0,,-2.388889,53.427968
US_IL_17005,2020-02-24,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,-8,,7,4,11.03,23.72,40.26,37.51,6.944444,5.494444,10.25,3.894667,,4.572222,85.752805
US_IL_17005,2020-02-25,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,2,,2,5,9.64,24.96,27.8,48.22,4.894444,2.377778,7.472222,9.595556,,3.533333,91.933263
US_IL_17005,2020-02-26,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,16,-12,8,4,12.05,26.84,40.53,36.15,0.877778,-0.738889,3.038889,1.382889,30.48,-2.366667,81.160916
US_IL_17005,2020-02-27,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,11,,4,6,10.84,34.81,45.09,31.96,0.427778,-4.572222,6.105556,0.254,30.48,-7.655556,57.701853
US_IL_17005,2020-02-28,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,15,0,6,7,,29.65,33.72,31.4,2.122222,-3.516667,6.85,0.0,,-4.888889,62.427707
US_IL_17005,2020-02-29,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,39,,16,,,33.32,37.57,29.06,0.127778,-5.95,6.9,0.0,,-7.194444,60.322768
US_IL_17005,2020-03-01,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,35,,22,,,24.21,30.62,42.73,7.588889,1.127778,19.222222,0.0,,-1.227778,56.757313
US_IL_17005,2020-03-02,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,32,,4,4,12.16,28.38,45.75,37.06,10.588889,6.533333,16.061111,5.898444,,6.044444,75.755376
US_IL_17005,2020-03-03,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,13,,7,3,,27.61,35.25,32.31,9.283333,3.066667,14.583333,2.624667,,1.666667,61.193481
US_IL_17005,2020-03-04,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,22,,19,4,13.29,20.22,34.09,38.13,7.383333,1.872222,12.327778,0.2794,,-2.65,51.468567
US_IL_17005,2020-03-05,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,16,,9,8,8.79,17.58,41.03,34.58,6.394444,-0.538889,15.261111,0.0,,-2.555556,54.760742
US_IL_17005,2020-03-06,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,21,2,7,5,,26.79,33.33,25.48,6.377778,2.072222,11.911111,0.0,,-3.944444,47.857888
US_IL_17005,2020-03-07,ChIJr9mz77HMdYgRxHwVsvb_P-k,Q109526,geoId/17005,US,United States of America,IL,Illinois,17005,Bond County,US,USA,2,,,,,,,16648,8682,7966,1650,1929,2112,2260,2056,2427,2147,1219,848,1801515,38.88,-89.44,991,77.675,28,,7,,,24.71,50.21,31.08,3.705556,-3.444444,13.161111,0.0,,-3.833333,58.350782
