location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13027,2020-01-11,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,15.16,15.16,24.08,44.59,20.55,16.433333,24.305556,0.0,17.484127,80.819337
US_GA_13027,2020-01-12,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,13.44,23.29,43.0,19.733333,16.161111,23.616667,21.082,18.634921,89.492203
US_GA_13027,2020-01-13,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,14.1,,19.03,39.47,20.55,17.616667,25.55,0.15875,19.142857,90.541468
US_GA_13027,2020-01-14,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,16.67,13.47,25.65,39.12,19.627778,14.927778,26.055556,0.225778,17.134921,84.529041
US_GA_13027,2020-01-15,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.98,,27.27,36.35,19.844444,16.083333,25.061111,0.366889,17.928571,86.90096
US_GA_13027,2020-01-16,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.54,,25.09,35.65,20.116667,17.216667,24.038889,0.1778,18.253968,89.267034
US_GA_13027,2020-01-17,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.62,15.28,35.21,33.88,15.833333,11.833333,21.41358,0.0,2.944444,42.756487
US_GA_13027,2020-01-18,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,14.35,,33.48,41.13,13.622222,8.094444,22.627778,0.0508,7.865079,69.080794
US_GA_13027,2020-01-19,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,,22.95,39.48,16.183333,7.883333,20.394444,1.161143,11.952381,75.363371
US_GA_13027,2020-01-20,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,16.61,,25.84,45.22,5.594444,1.194444,10.188889,0.1016,-3.785714,51.190977
US_GA_13027,2020-01-21,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.31,11.59,21.72,37.65,2.483333,-1.955556,8.127778,0.0,-5.063492,57.646138
US_GA_13027,2020-01-22,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,19.58,22.84,28.72,3.627778,-2.322222,13.244444,0.0,-5.992063,48.862435
US_GA_13027,2020-01-23,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,18.46,29.28,50.29,10.016667,6.011111,16.761111,0.3302,1.666667,55.813014
US_GA_13027,2020-01-24,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,10.39,23.37,20.78,25.97,14.633333,10.655556,20.605556,1.560286,12.5,86.239861
US_GA_13027,2020-01-25,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,26.07,34.45,31.65,9.994444,3.811111,17.544444,0.8636,4.738095,68.782517
US_GA_13027,2020-01-26,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.86,18.0,34.28,45.42,8.266667,2.094444,15.188889,0.0,2.238095,65.457042
US_GA_13027,2020-01-27,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,19.89,30.54,38.35,10.777778,7.155556,15.15,0.544286,7.555556,80.299879
US_GA_13027,2020-01-28,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,11.42,24.18,36.27,40.3,10.333333,3.0,17.972222,0.395111,4.420635,66.051176
US_GA_13027,2020-01-29,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,11.32,19.97,27.96,43.94,7.494444,2.922222,14.777778,0.653143,3.936508,79.750595
US_GA_13027,2020-01-30,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,10.94,20.6,32.19,31.54,10.95,5.416667,17.277778,3.556,7.357143,78.044348
US_GA_13027,2020-01-31,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,14.04,24.41,29.91,28.68,10.433333,8.077778,13.95,0.435429,7.555556,82.843957
US_GA_13027,2020-02-01,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,18.84,33.91,31.08,36.73,7.827778,6.838889,10.372222,2.8702,6.611111,93.148679
US_GA_13027,2020-02-02,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,25.15,28.61,45.09,9.172222,2.716667,17.644444,0.0,3.912698,70.276973
US_GA_13027,2020-02-03,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,9.46,10.72,27.11,39.09,11.994444,3.177778,22.888889,0.0,5.365079,63.810467
US_GA_13027,2020-02-04,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,,17.15,24.77,28.58,14.738889,7.411111,22.188889,0.0,11.396825,80.443679
US_GA_13027,2020-02-05,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,12.81,17.29,24.98,32.02,17.694444,12.666667,23.205556,1.415143,15.055556,84.421549
US_GA_13027,2020-02-06,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,15.14,,28.9,37.16,21.272222,17.044444,25.0,11.103429,19.404762,87.154926
US_GA_13027,2020-02-07,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,15.08,17.7,32.78,27.54,11.727778,5.944444,20.233333,26.597429,5.373016,64.700891
US_GA_13027,2020-02-08,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,14.38,26.05,19.77,42.23,7.805556,0.677778,18.0,0.0,1.031746,62.238934
US_GA_13027,2020-02-09,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,18.51,23.8,26.44,45.84,11.733333,3.833333,20.505556,0.0,4.793651,62.799775
US_GA_13027,2020-02-10,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,10.23,20.46,25.24,38.88,15.311111,7.916667,24.455556,0.0,10.809524,74.447392
US_GA_13027,2020-02-11,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,18.45,,17.08,29.38,19.833333,13.394444,26.244444,0.0,17.007937,83.481822
US_GA_13027,2020-02-12,ChIJjwS9eW9_7ogRPiYWVjcGobk,Q488175,geoId/13027,US,United States of America,GA,Georgia,13027,Brooks County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,7644,7973,1918,1826,1825,1784,1808,2374,2084,1411,587,1027982,30.728889,-83.715,1289,74.64,,,,9.88,18.44,25.02,43.47,20.861111,16.827778,25.511111,0.0,18.690476,85.47974
