location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31075,2020-01-01,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-1.708333,-8.958333,6.430556,0.042333,99.06,-6.515873,70.794919
US_NE_31075,2020-01-02,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,0.770833,-6.479167,6.298611,0.108857,78.74,-2.547619,78.57495
US_NE_31075,2020-01-03,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-0.097222,-4.506944,5.284722,0.042333,50.8,-4.492063,71.658443
US_NE_31075,2020-01-04,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,1.298611,-6.097222,11.604167,0.0,30.48,-4.134921,66.986515
US_NE_31075,2020-01-05,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,2.944444,-4.805556,11.25,0.0,30.48,-6.230159,50.955701
US_NE_31075,2020-01-06,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,0.314815,-4.820988,5.512346,0.0,30.48,-8.0625,53.759507
US_NE_31075,2020-01-07,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,0.388889,-7.876543,10.901235,0.0,,-7.215278,56.886429
US_NE_31075,2020-01-08,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-1.641975,-7.092593,8.654321,0.0,,-5.472222,74.856462
US_NE_31075,2020-01-09,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,0.688889,-5.938889,7.4,0.0,,-6.055556,61.471773
US_NE_31075,2020-01-10,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-4.283333,-10.966667,5.75,0.254,,-7.148148,79.848627
US_NE_31075,2020-01-11,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-11.311111,-19.416667,0.922222,0.550333,,-14.944444,73.384724
US_NE_31075,2020-01-12,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-3.988889,-12.116667,5.288889,0.0,,-9.728395,64.318197
US_NE_31075,2020-01-13,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-2.577778,-11.422222,7.305556,0.0,,-9.277778,61.381436
US_NE_31075,2020-01-14,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-2.733333,-11.311111,8.011111,0.0,,-9.666667,59.400455
US_NE_31075,2020-01-15,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-3.811111,-12.816667,6.883333,0.0,,-10.679012,59.15399
US_NE_31075,2020-01-16,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-7.405556,-14.127778,3.5,0.0,,-13.061728,63.339886
US_NE_31075,2020-01-17,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-2.616667,-9.816667,3.044444,0.3175,,-5.592593,78.356817
US_NE_31075,2020-01-18,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-3.372222,-9.75,4.155556,0.508,,-10.395062,57.730749
US_NE_31075,2020-01-19,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-4.944444,-12.35,5.95,0.0,,-11.296296,61.684675
US_NE_31075,2020-01-20,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-4.655556,-12.977778,6.35,0.0,,-10.481481,64.888821
US_NE_31075,2020-01-21,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-2.866667,-9.783333,6.488889,0.0,,-7.240741,70.883538
US_NE_31075,2020-01-22,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,2.733333,-5.333333,9.983333,0.056444,,-3.351852,64.396225
US_NE_31075,2020-01-23,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,0.383333,-4.25,9.111111,0.22225,,-5.006173,67.511455
US_NE_31075,2020-01-24,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-1.194444,-8.305556,7.522222,0.0,,-6.148148,69.339912
US_NE_31075,2020-01-25,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,1.516667,-7.916667,11.655556,0.0,,-4.351852,65.721113
US_NE_31075,2020-01-26,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,2.955556,-4.7,11.361111,0.0,,-4.074074,60.917824
US_NE_31075,2020-01-27,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-1.044444,-4.822222,6.911111,0.03175,,-4.049383,79.779818
US_NE_31075,2020-01-28,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,1.205556,-3.711111,6.238889,0.73025,,-2.253086,77.434348
US_NE_31075,2020-01-29,ChIJaRumo9vgeYcRHu0qS3-nsXY,Q339175,geoId/31075,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2,,,,,,,649,337,312,90,67,46,79,54,108,104,69,32,1425452,41.92,-101.74,2029,-1.927778,-7.65,6.95,0.254,,-5.006173,80.758169
