location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40095,2020-01-01,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,16.58,43.11,6.011111,0.738889,12.372222,0.0,-2.266667,55.764408
US_OK_40095,2020-01-02,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,16.04,28.07,56.95,11.2,8.327778,15.111111,0.0,6.411111,72.410006
US_OK_40095,2020-01-03,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,26.04,51.27,8.883333,5.016667,14.061111,0.0,4.505556,74.114421
US_OK_40095,2020-01-04,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,20.52,36.11,5.672222,-0.888889,13.461111,0.0,-1.894444,58.450597
US_OK_40095,2020-01-05,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,15.1,,31.87,8.083333,0.95,17.711111,0.0,-0.788889,53.739372
US_OK_40095,2020-01-06,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,32.91,31.48,7.333333,-0.272222,16.605556,0.0,-0.666667,56.977948
US_OK_40095,2020-01-07,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,11.95,16.88,31.64,7.238889,-1.005556,17.244444,0.0,-4.177778,44.48792
US_OK_40095,2020-01-08,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,14.53,28.36,29.75,7.933333,-0.594444,16.977778,0.0,-4.527778,41.311464
US_OK_40095,2020-01-09,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,16.15,33.11,37.96,14.366667,11.5,18.772222,0.0,8.794444,69.298229
US_OK_40095,2020-01-10,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,36.33,36.33,17.555556,13.65,20.133333,3.2004,16.177778,91.797632
US_OK_40095,2020-01-11,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,23.04,27.15,2.716667,-2.205556,13.577778,30.141333,0.616667,86.130818
US_OK_40095,2020-01-12,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,18.31,34.87,2.277778,-1.95,11.327778,1.1938,-0.383333,82.727169
US_OK_40095,2020-01-13,ChIJ-zpIFI-_TIYRgtcUyGj1W2g,Q489306,geoId/40095,US,United States of America,OK,Oklahoma,40095,Marshall County,US,USA,2,,,,,,,16364,8037,8327,2032,2132,1757,1673,1846,2216,2134,1708,866,1822224,34.03,-96.77,1106,77.825,,,,,27.07,32.48,5.905556,1.855556,12.544444,0.0,4.694444,92.051002
