location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_parks,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13263,2020-09-22,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,160,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-16,34.27,16.627778,11.211111,23.227778,0.0,11.188889,70.474817
US_GA_13263,2020-09-23,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,2,0,162,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-17,37.08,19.777778,13.75,26.105556,0.0,15.277778,75.342932
US_GA_13263,2020-09-24,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,163,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-8,44.3,19.872222,16.527778,24.311111,0.846667,17.861111,88.358667
US_GA_13263,2020-09-25,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,3,0,166,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-19,,22.883333,19.111111,26.594444,10.668,20.438889,86.235632
US_GA_13263,2020-09-26,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,1,166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,22.055556,17.972222,28.211111,0.0508,18.566667,80.776988
US_GA_13263,2020-09-27,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,22.288889,18.461111,27.833333,0.254,19.844444,86.14389
US_GA_13263,2020-09-28,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,42.28,23.7,19.905556,29.711111,2.54,20.161111,80.643661
US_GA_13263,2020-09-29,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-15,,18.388889,14.688889,25.911111,3.767667,16.366667,88.089845
US_GA_13263,2020-09-30,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-17,47.29,16.316667,9.294444,23.827778,1.9304,10.5,68.711201
US_GA_13263,2020-10-01,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,,,,,,,,,,,1,1,15,21,16,35,29,23,14,10,,,,,,,,,,,0,0,0,0,0,1,0,2,1,2,,,,,,,,,,,0,0,0,0,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-14,40.3,18.088889,10.477778,27.533333,0.0,12.25,68.821318
US_GA_13263,2020-10-02,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-15,39.94,16.955556,9.511111,24.338889,0.0,7.027778,52.208282
US_GA_13263,2020-10-03,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,42.85,14.738889,7.622222,23.472222,0.0,7.455556,61.915089
US_GA_13263,2020-10-04,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,166,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,39.12,15.677778,8.794444,23.25,0.0,10.061111,69.491596
US_GA_13263,2020-10-05,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,22,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,32.45,16.833333,10.305556,25.561111,0.0,12.077778,73.632126
US_GA_13263,2020-10-06,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-14,,18.616667,12.061111,25.877778,0.0,14.744444,78.370576
US_GA_13263,2020-10-07,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-11,29.92,22.355556,14.833333,30.166667,0.0,18.233333,77.620506
US_GA_13263,2020-10-08,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-11,43.62,21.661111,14.366667,30.266667,0.0,16.427778,72.275951
US_GA_13263,2020-10-09,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,21.472222,16.938889,27.0,3.767667,19.116667,86.697389
US_GA_13263,2020-10-10,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,188,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,29,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,22.938889,19.633333,27.233333,20.785667,21.194444,90.065207
US_GA_13263,2020-10-11,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,189,6,,,0,0,0,0,0,0,1,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,23.094444,21.183333,25.922222,24.595667,21.233333,89.486726
US_GA_13263,2020-10-12,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,189,6,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-21,47.16,23.222222,21.133333,28.105556,1.7145,20.072222,82.587761
US_GA_13263,2020-10-13,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,1,189,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-7,42.19,22.766667,18.427778,28.883333,0.0,18.316667,76.104433
US_GA_13263,2020-10-14,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,189,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-15,38.23,19.183333,11.661111,28.677778,0.0,13.411111,69.412029
US_GA_13263,2020-10-15,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,189,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-10,51.92,21.355556,14.438889,28.383333,0.0,17.605556,79.32591
US_GA_13263,2020-10-16,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,189,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-11,37.63,17.927778,13.844444,24.594444,0.0,12.972222,72.87536
US_GA_13263,2020-10-17,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,189,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,13.966667,6.877778,21.6,0.0,5.677778,57.51203
US_GA_13263,2020-10-18,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,190,7,,,0,0,0,0,0,0,0,1,0,0,1,1,15,21,16,35,30,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,15.783333,8.377778,24.722222,0.0,10.388889,70.411443
US_GA_13263,2020-10-19,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,191,7,,,0,0,0,0,0,0,0,0,0,0,1,1,15,21,16,35,30,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-15,35.61,18.833333,11.433333,26.355556,0.0,13.894444,73.140113
US_GA_13263,2020-10-20,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,-1,0,190,7,,,0,0,0,0,0,0,0,0,0,1,1,1,15,21,16,35,30,24,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-11,,19.616667,13.472222,27.638889,0.0,15.105556,75.345481
US_GA_13263,2020-10-21,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,191,7,,,0,0,0,0,-1,0,0,0,0,0,1,1,15,21,15,35,30,24,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-17,40.01,20.922222,15.211111,27.983333,0.0,17.766667,82.28952
US_GA_13263,2020-10-22,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,192,7,,,0,0,0,0,0,0,0,1,2,0,1,1,15,21,15,35,30,25,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-9,43.63,21.533333,16.916667,27.888889,0.056444,18.4,82.472644
US_GA_13263,2020-10-23,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,3,0,195,7,,,0,0,1,0,0,0,0,0,1,0,1,1,16,21,15,35,30,25,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,,21.716667,17.005556,28.505556,0.0,18.433333,81.701145
US_GA_13263,2020-10-24,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,196,7,,,0,0,0,0,1,0,0,1,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,2,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,37.75,20.777778,16.988889,27.066667,3.259667,18.711111,88.115045
US_GA_13263,2020-10-25,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,1,196,8,,,0,0,0,0,0,0,0,0,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,40.25,21.15,18.216667,25.283333,14.369143,18.833333,86.714015
US_GA_13263,2020-10-26,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,196,8,,,0,0,0,0,0,0,0,0,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-14,39.81,20.783333,17.25,25.516667,1.04775,18.533333,87.139398
US_GA_13263,2020-10-27,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,196,8,,,0,0,0,0,0,0,0,0,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-19,42.33,21.227778,18.111111,25.455556,0.41275,19.227778,88.568046
US_GA_13263,2020-10-28,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,196,8,,,0,0,0,0,0,0,0,0,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-20,37.1,23.461111,20.938889,27.466667,6.096,21.538889,89.161283
US_GA_13263,2020-10-29,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,197,8,,,0,0,0,0,0,0,0,0,0,0,1,1,16,21,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-18,,24.872222,20.477778,28.655556,4.402667,20.261111,75.749658
US_GA_13263,2020-10-30,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,1,0,198,8,,,0,0,1,1,0,0,0,0,0,0,1,1,17,22,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,-15,43.18,14.011111,9.538889,20.955556,0.0254,6.044444,58.864521
US_GA_13263,2020-10-31,ChIJszxz-mVp84gR_4SU62XDGGQ,Q498356,geoId/13263,US,United States of America,GA,Georgia,13263,Talbot County,US,USA,2,0,0,198,8,,,0,0,0,0,0,0,0,0,0,0,1,1,17,22,16,35,30,26,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,3,5,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6256,2973,3283,559,632,633,557,705,1098,1118,664,290,1073929,32.71,-84.53,1022,74.7,,,46.33,12.972222,8.061111,20.283333,0.0,6.794444,66.23986
