location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31141,2020-01-11,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,,10.91,5.62,4.96,6.61,,4.96,,13.89,5.62,7.61,6.28,4.63,,,5.95,5.62,4.63,,,25.79,5.29,8.27,,,,42.66,,8.6,8.93,8.27,,-11.261111,-16.194444,-3.261111,0.036286,,-17.011111,62.557466
US_NE_31141,2020-01-12,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.98,9.97,4.99,11.63,6.98,4.65,5.65,5.65,21.61,5.32,12.63,5.65,9.64,7.98,5.32,5.65,5.32,5.65,4.65,5.65,22.27,,10.3,5.65,,5.32,49.86,,6.32,6.65,4.65,9.31,-7.861111,-12.766667,-4.316667,0.108857,30.48,-11.55,74.895145
US_NE_31141,2020-01-13,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,4.94,8.07,,23.42,6.77,4.42,10.15,,18.21,4.16,7.29,,13.27,4.42,3.9,7.29,4.68,4.42,4.16,9.11,25.5,5.99,5.46,3.64,7.55,5.72,48.4,4.16,13.27,3.9,,3.64,-3.822222,-9.316667,0.255556,0.846667,30.48,-4.694444,93.715275
US_NE_31141,2020-01-14,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,,6.49,3.78,12.16,7.84,5.67,7.29,5.94,19.99,4.05,8.38,5.94,8.38,,4.05,4.59,,,6.49,9.46,26.75,,6.75,4.59,7.84,5.4,42.15,5.94,5.94,6.75,,3.78,-3.333333,-9.327778,0.666667,0.0,30.48,-5.572222,84.588742
US_NE_31141,2020-01-15,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.2,8.48,4.65,8.48,6.83,,6.83,,21.05,,13.12,6.01,10.39,6.01,5.47,9.02,6.01,4.38,5.47,13.12,35.27,6.83,8.48,,,7.11,36.91,4.1,8.75,,3.83,,-5.161111,-12.0,-1.616667,0.0,30.48,-8.027778,80.364925
US_NE_31141,2020-01-16,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.38,7.98,7.18,5.85,5.58,4.79,7.18,6.65,19.15,,9.84,3.72,10.37,,3.99,8.24,,5.05,4.52,7.98,36.43,7.45,7.18,6.38,5.58,5.32,41.75,,6.12,4.79,6.38,3.72,-14.55,-18.933333,-7.6,0.0,30.48,-19.494444,66.159438
US_NE_31141,2020-01-17,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.74,7.03,,7.32,4.98,5.56,5.56,5.27,16.69,,8.49,,6.44,4.98,,7.61,4.39,4.68,6.15,4.68,29.57,8.2,8.79,,5.56,4.98,40.41,4.1,5.86,7.03,,,-5.622222,-11.033333,0.583333,1.241778,30.48,-8.222222,81.966554
US_NE_31141,2020-01-18,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,,10.38,8.37,9.04,,7.36,,,16.07,6.03,11.71,5.69,8.03,8.03,6.36,7.03,7.36,5.36,7.7,5.02,26.78,6.69,7.36,,,5.02,46.86,,9.04,6.69,5.36,,-5.355556,-11.483333,1.205556,2.76225,30.48,-8.883333,76.333241
US_NE_31141,2020-01-19,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,7.17,11.08,5.21,11.41,10.76,5.54,12.38,5.21,25.42,4.56,12.71,6.19,6.84,6.19,,8.8,,4.56,4.89,6.19,33.24,6.52,12.71,,,9.13,47.59,,6.52,6.84,,,-13.188889,-17.644444,-6.222222,0.0762,64.77,-18.227778,65.946476
US_NE_31141,2020-01-20,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.08,6.63,5.52,12.15,8.01,5.8,6.35,4.69,27.61,3.87,9.39,5.52,11.04,6.35,,6.35,4.42,3.87,5.8,8.56,28.72,9.11,9.11,,4.69,6.35,46.39,4.97,4.97,6.35,5.8,,-14.216667,-17.294444,-11.177778,0.0,54.61,-18.655556,69.155974
US_NE_31141,2020-01-21,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.51,7.82,4.69,9.9,8.08,4.17,7.82,3.91,22.93,4.95,8.86,,10.94,5.47,4.95,5.21,3.65,,8.6,9.9,32.05,7.82,7.04,7.3,10.16,8.08,42.99,6.78,7.3,5.73,4.17,7.56,-13.444444,-19.15,-2.9,0.0,54.61,-16.355556,78.756194
US_NE_31141,2020-01-22,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.36,7.5,,11.52,6.97,,7.23,6.16,21.97,6.43,10.72,7.77,8.04,5.36,6.43,6.16,4.82,,5.36,5.89,27.59,,6.16,,7.77,6.97,37.51,,5.89,5.09,,,0.616667,-2.872222,1.822222,4.7752,54.61,-0.772222,90.476063
US_NE_31141,2020-01-23,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,4.0,10.4,,10.67,7.47,4.53,7.73,7.47,26.93,,11.73,6.4,11.47,13.6,4.0,5.6,5.6,4.53,6.93,9.07,52.8,7.47,8.53,6.67,4.8,7.73,50.13,5.33,8.53,4.27,8.0,,0.361111,-2.172222,1.933333,2.5908,46.566667,-0.411111,94.61228
US_NE_31141,2020-01-24,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,4.02,10.19,,9.38,6.17,5.36,4.02,6.17,26.81,,9.92,5.09,8.31,4.02,5.63,5.09,4.56,,5.09,8.58,34.05,5.63,6.97,,3.75,8.58,41.29,4.83,6.43,3.75,5.9,4.29,-2.377778,-3.166667,-0.433333,1.919111,40.64,-3.833333,89.811037
US_NE_31141,2020-01-25,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,7.68,8.03,,9.08,7.68,6.99,5.94,,31.09,,11.88,,7.33,7.33,,6.64,,4.89,,7.68,40.52,4.89,6.64,,,,35.28,,6.64,5.24,,,-3.027778,-7.072222,0.405556,0.0,50.8,-4.311111,90.925533
US_NE_31141,2020-01-26,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,4.91,11.79,4.59,5.24,8.19,6.22,5.57,,35.05,,11.14,5.57,8.85,,4.59,7.86,6.88,,6.22,6.22,40.29,8.52,7.86,,6.88,,35.05,,8.52,7.21,9.83,,0.044444,-6.155556,6.577778,0.0,44.026667,-2.027778,86.062523
US_NE_31141,2020-01-27,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.96,10.57,,8.94,10.29,3.79,7.32,4.61,34.41,3.79,12.19,6.23,11.65,4.06,6.23,8.94,,5.96,6.5,7.04,41.18,6.77,,5.15,7.32,5.42,38.47,5.42,4.61,6.23,5.96,3.79,0.338889,-2.661111,4.544444,0.0,37.253333,-1.638889,86.664069
US_NE_31141,2020-01-28,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.04,8.76,,9.55,9.55,6.37,5.57,5.31,29.45,4.51,11.14,5.31,9.29,7.43,8.76,7.96,4.78,3.98,8.49,6.37,39.8,6.1,9.55,3.98,6.9,5.84,49.09,4.78,12.21,5.57,,3.98,-1.077778,-2.35,0.494444,0.028222,54.61,-2.683333,88.891339
US_NE_31141,2020-01-29,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,9.31,6.84,5.2,8.49,9.03,7.39,6.02,,30.66,5.47,10.13,8.76,11.77,6.57,6.3,7.12,3.83,,5.75,6.84,45.72,8.76,8.21,5.47,7.39,10.13,41.07,5.47,12.87,7.39,,,-0.383333,-1.95,2.422222,1.11125,54.61,-1.394444,92.955935
US_NE_31141,2020-01-30,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.34,8.01,,16.29,9.35,7.74,5.87,4.27,35.78,4.81,9.08,,9.35,6.14,4.27,8.28,4.54,,6.14,5.07,40.32,7.48,9.61,4.54,6.94,6.67,40.05,5.34,4.81,6.41,,4.0,0.683333,-1.037037,2.777778,0.2032,53.34,-0.438889,92.315082
US_NE_31141,2020-01-31,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.34,5.9,5.62,13.21,8.71,5.9,4.78,,30.63,3.93,7.03,,8.43,,6.46,5.9,3.93,,,9.55,37.09,4.5,7.87,,,6.18,39.62,7.59,8.15,,3.93,4.78,1.155556,-0.011111,2.455556,0.465667,50.8,-0.616667,88.149549
US_NE_31141,2020-02-01,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.54,9.99,,14.12,7.92,,7.58,,27.89,5.85,11.36,,8.95,8.95,,,,6.54,,6.2,30.99,,,,5.51,6.2,40.29,6.54,8.61,7.92,,5.51,1.194444,-4.011111,9.061111,0.0762,50.8,-1.722222,81.088707
US_NE_31141,2020-02-02,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,,11.32,5.99,10.32,10.65,,4.99,,24.3,4.99,11.65,7.32,13.32,,,,4.99,,4.66,4.99,26.3,,8.32,,,,34.95,5.66,6.66,,6.99,,7.527778,0.105556,15.188889,0.0,30.48,1.194444,64.591764
US_NE_31141,2020-02-03,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,4.19,7.33,3.66,9.42,9.16,5.23,6.28,7.06,21.98,4.19,9.94,7.06,11.25,3.66,5.76,5.76,6.8,,4.97,7.06,28.25,7.33,5.49,3.92,6.02,30.09,41.86,5.49,9.42,7.33,4.97,3.92,0.882716,-1.240741,6.777778,0.0,30.48,-2.796296,76.542755
US_NE_31141,2020-02-04,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.31,7.62,,12.09,7.62,4.47,8.94,4.99,28.12,,11.83,5.52,12.62,7.1,7.1,7.1,4.21,4.73,4.99,6.83,39.43,5.52,9.2,,6.31,7.1,43.11,6.83,9.72,7.1,,4.47,-3.734568,-6.37037,-0.376543,0.0,,-10.419753,59.901348
US_NE_31141,2020-02-05,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.56,7.15,3.71,10.33,9.27,,8.74,6.36,32.58,3.71,9.27,5.03,8.21,5.3,5.3,7.68,5.03,5.56,5.03,7.68,41.31,7.42,11.92,4.24,5.56,5.83,41.05,11.12,10.59,5.83,,5.3,-4.604938,-7.45679,0.561728,0.056444,,-9.975309,66.200211
US_NE_31141,2020-02-06,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.13,7.55,,10.79,9.17,5.94,8.1,,27.52,4.32,10.52,6.21,8.63,4.32,7.29,6.75,4.59,4.59,6.21,11.06,40.2,,8.1,,7.29,5.94,34.81,3.78,7.55,3.78,4.32,,-3.308642,-9.08642,4.746914,0.225778,,-7.314815,73.914958
US_NE_31141,2020-02-07,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,5.57,4.45,3.9,10.58,7.79,3.9,7.51,,23.1,,10.86,,8.91,,4.73,5.57,5.01,7.24,4.73,7.24,32.56,4.17,8.35,5.01,5.01,8.07,44.26,,5.84,6.12,3.9,4.17,-2.160494,-6.95679,3.246914,0.0508,,-5.876543,75.858525
US_NE_31141,2020-02-08,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.11,10.53,,9.17,,8.15,8.83,5.09,21.4,6.45,9.51,,8.15,6.11,5.09,6.11,,7.47,6.45,5.09,33.96,,10.19,,5.77,,50.6,,6.11,4.75,5.77,,-4.58642,-10.481481,4.814815,0.0,,-8.277778,75.484784
US_NE_31141,2020-02-09,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,6.89,8.53,6.56,11.48,9.52,8.53,,4.92,24.61,,9.84,4.92,10.83,7.88,8.2,6.23,,6.56,6.56,6.23,32.48,7.22,6.23,5.91,,6.89,51.51,,8.86,7.55,,,1.049383,-2.62963,3.617284,0.0,,-3.444444,72.05507
US_NE_31141,2020-02-10,ChIJdfcCSL7ZkIcRr_fKU3bOcvc,Q496070,geoId/31141,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2,,,,,,,33231,16874,16357,4893,4596,3963,4067,3590,4356,3877,2227,1662,1425473,41.57,-97.53,1785,81.185714,,,,,,7.11,4.92,5.19,12.57,10.38,5.47,6.29,4.92,24.87,4.1,7.92,7.38,8.2,,4.92,7.11,7.65,,5.47,6.83,30.61,7.65,7.92,6.56,6.29,12.3,43.73,,6.56,4.1,4.92,,-2.790123,-9.055556,6.265432,0.0,,-7.148148,72.056529
