location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47081,2020-01-01,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,,13.99,,23.49,,26.99,12.99,33.99,11.0,4.401235,-1.111111,11.37037,0.028222,,-3.916667,55.132908
US_TN_47081,2020-01-02,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,8.44,13.9,,20.36,10.43,27.81,10.43,53.63,7.45,9.277778,5.895062,11.549383,1.326444,,2.881944,64.563743
US_TN_47081,2020-01-03,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,10.41,7.44,7.44,17.35,,24.29,,39.16,8.43,12.422222,10.561111,14.716667,13.6144,,11.981481,97.635534
US_TN_47081,2020-01-04,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,10.2,8.74,8.26,18.46,21.37,20.89,,49.55,,7.683333,3.2,13.411111,4.0386,,5.135802,85.098506
US_TN_47081,2020-01-05,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,12.49,14.49,11.49,14.99,7.99,26.47,,47.95,8.99,3.833333,-2.481481,13.185185,0.620889,,-1.409722,68.555356
US_TN_47081,2020-01-06,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,8.09,16.17,10.61,19.71,13.64,26.28,9.6,35.38,7.58,5.583333,-1.705556,12.266667,0.1778,,-0.777778,64.620127
US_TN_47081,2020-01-07,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,,6.76,11.27,17.57,8.11,27.04,,46.86,,7.377778,0.672222,11.838889,0.2032,,-1.475309,54.60324
US_TN_47081,2020-01-08,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,,11.74,8.7,13.92,10.88,19.58,7.83,36.98,9.57,5.85,-0.466667,14.3,0.1016,,-3.04321,52.884891
US_TN_47081,2020-01-09,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,10.52,7.99,7.15,16.83,8.84,26.92,,36.6,9.26,7.25,0.361111,15.938889,0.0508,,-2.376543,50.779674
US_TN_47081,2020-01-10,ChIJQbkuFIipZIgR86S0dYZV7EA,Q502047,geoId/47081,US,United States of America,TN,Tennessee,47081,Hickman County,US,USA,2,,,,,,,24839,13085,11754,2795,2970,3149,3133,3243,3723,3015,1910,901,1847629,35.8,-87.47,1587,74.16,,,,,,10.35,,12.43,9.11,24.44,7.46,42.66,12.01,16.083333,13.716667,19.077778,0.3556,,8.092593,59.154074
