location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48341,2020-01-11,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.27,,,8.56,,18.11,,18.77,,-2.772222,-10.444444,8.355556,0.09525,,-8.04321,66.113894
US_TX_48341,2020-01-12,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,4.83,6.76,,6.44,6.12,11.59,,19.32,,2.583333,-5.527778,12.483333,0.0,,-7.296296,47.724772
US_TX_48341,2020-01-13,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.13,7.96,,8.22,10.53,15.4,4.37,22.59,5.13,5.166667,-4.572222,19.377778,0.0,,-8.82716,35.66058
US_TX_48341,2020-01-14,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.8,7.8,3.9,9.88,14.83,13.27,,26.27,5.72,6.461111,-4.772222,20.938889,0.0,,-9.339506,31.082395
US_TX_48341,2020-01-15,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,,8.59,,10.62,53.33,16.68,4.8,22.75,,7.294444,1.883333,15.95,0.0,,-8.395062,31.867835
US_TX_48341,2020-01-16,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.46,6.2,4.96,10.17,16.37,17.86,5.71,25.3,,-0.772222,-4.011111,5.444444,0.145143,,-7.709877,58.541089
US_TX_48341,2020-01-17,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.09,6.85,4.31,8.37,23.08,14.96,7.61,19.78,,1.9,-3.322222,14.038889,4.826,,-0.290123,84.934831
US_TX_48341,2020-01-18,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.91,,6.25,9.21,8.56,10.53,,19.09,,4.383333,-2.977778,11.883333,0.0762,,-5.888889,47.558476
US_TX_48341,2020-01-19,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.86,,5.66,9.44,5.03,9.75,5.03,21.07,,1.777778,-3.144444,9.616667,0.0,,-6.808642,53.481523
US_TX_48341,2020-01-20,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,9.52,8.02,4.01,9.02,33.32,15.53,4.26,22.04,,2.488889,-5.105556,12.805556,0.0,,-4.753086,58.842166
US_TX_48341,2020-01-21,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,9.0,9.0,,10.75,57.76,17.5,6.5,26.01,,2.866667,-2.238889,9.144444,0.0,,-3.493827,63.108998
US_TX_48341,2020-01-22,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,4.05,4.55,,9.36,72.34,14.67,,25.29,,5.572222,1.2,12.588889,2.38125,,1.962963,77.360835
US_TX_48341,2020-01-23,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,9.14,9.4,6.1,9.4,24.89,19.56,3.81,25.4,,4.961111,0.155556,11.222222,0.0,,-3.04321,56.494178
US_TX_48341,2020-01-24,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.86,18.09,3.82,12.74,30.83,18.6,4.33,20.89,,4.1,-3.133333,14.822222,0.0,,-6.395062,46.775807
US_TX_48341,2020-01-25,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,,7.1,7.78,14.88,,15.9,,17.25,,5.677778,-1.961111,15.05,0.0,,-1.703704,58.696385
US_TX_48341,2020-01-26,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.97,5.15,,16.36,4.54,14.54,,22.12,,5.35,-2.072222,16.161111,0.0,,-2.617284,56.445338
US_TX_48341,2020-01-27,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.0,10.25,5.0,18.25,27.0,18.25,3.75,22.5,,6.338889,-2.422222,17.277778,0.0,,-1.728395,55.881026
US_TX_48341,2020-01-28,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,4.55,5.5,,11.24,29.91,18.66,4.31,20.82,,3.955556,-0.372222,12.738889,3.374571,,0.537037,77.740798
US_TX_48341,2020-01-29,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.06,8.89,,12.29,14.39,17.53,7.06,25.9,6.28,1.038889,-5.05,9.894444,1.7526,78.74,-3.907407,69.2042
US_TX_48341,2020-01-30,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.28,10.04,4.52,17.81,10.29,25.09,8.28,22.33,,1.883333,-3.666667,11.816667,0.0,,-3.104938,69.8533
US_TX_48341,2020-01-31,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,,9.24,,17.45,20.02,21.82,6.67,22.07,5.65,4.038889,-2.305556,11.305556,0.0,,-5.648148,49.562183
US_TX_48341,2020-02-01,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.44,,,12.93,5.78,21.77,5.78,19.05,,6.238889,-1.794444,21.1,0.0,,-7.808642,36.316939
US_TX_48341,2020-02-02,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.28,7.85,7.53,9.41,7.22,9.1,,15.38,,11.327778,1.122222,25.855556,0.0,,-4.87037,32.242519
US_TX_48341,2020-02-03,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.99,7.73,5.67,13.66,14.43,16.49,6.44,22.93,,8.077778,0.927778,18.433333,0.0,,-4.061728,42.291897
US_TX_48341,2020-02-04,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.86,7.36,3.81,13.44,20.55,16.74,4.57,23.59,4.82,-2.205556,-4.75,1.627778,0.0,,-6.012346,74.675869
US_TX_48341,2020-02-05,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,,9.28,3.76,8.28,60.72,14.3,4.52,26.84,,-4.75,-10.15,0.716667,0.508,,-11.154321,61.401067
US_TX_48341,2020-02-06,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.11,7.88,,11.7,12.97,16.53,4.07,23.15,,-3.177778,-10.955556,9.127778,0.0,50.8,-12.703704,48.734321
US_TX_48341,2020-02-07,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,4.9,7.74,,8.51,51.33,16.77,,18.31,,3.044444,-1.205556,7.433333,0.0,30.48,-4.944444,55.681797
US_TX_48341,2020-02-08,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,,6.69,,17.07,7.7,20.41,,20.08,,2.861111,-5.122222,15.744444,0.1778,,-3.04321,64.456757
US_TX_48341,2020-02-09,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,7.45,4.66,5.28,10.55,,12.73,,18.62,,7.044444,0.977778,14.077778,0.0,,-1.524691,53.941193
US_TX_48341,2020-02-10,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,8.21,6.92,7.69,10.26,17.7,18.46,4.1,25.13,,-0.922222,-5.416667,6.377778,0.036286,,-5.783951,69.052015
US_TX_48341,2020-02-11,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,5.77,7.93,6.25,8.89,54.53,15.13,3.84,23.78,,-0.1,-1.7,2.577778,1.058333,,-2.901235,81.595251
US_TX_48341,2020-02-12,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,6.57,6.08,4.38,10.46,29.92,12.89,5.35,23.35,,0.283333,-5.55,7.777778,1.8415,30.48,-3.580247,75.624658
US_TX_48341,2020-02-13,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,8.32,6.24,7.54,8.84,36.4,19.5,8.58,28.6,,-3.172222,-7.755556,6.188889,0.5715,40.64,-7.790123,69.580361
US_TX_48341,2020-02-14,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,,,,,,4.79,8.17,,8.45,25.64,11.27,,22.54,,-2.155556,-5.833333,7.505556,0.0,,-7.092593,69.021568
US_TX_48341,2020-02-15,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,-5,1,-7,-5,,,5.29,,8.11,,11.98,,18.68,,5.672222,-0.455556,14.066667,0.0,,-1.345679,60.586649
US_TX_48341,2020-02-16,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,6,-3,,-6,,,,,7.03,5.43,13.09,,20.44,,5.377778,-2.916667,17.205556,0.0,,-2.296296,56.953011
US_TX_48341,2020-02-17,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,-4,-4,,-16,,5.08,4.78,,13.75,5.68,17.33,4.78,25.4,,7.627778,0.022222,16.561111,0.0,,0.123457,58.356251
US_TX_48341,2020-02-18,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,3,10,0,5,-1,5.58,21.82,5.33,10.66,10.15,17.76,,21.82,,4.744444,1.138889,12.311111,0.0,,-3.888889,53.409451
US_TX_48341,2020-02-19,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,-4,2,13,0,0,6.71,19.38,4.22,11.93,7.95,19.38,6.21,22.61,3.73,2.461111,-0.438889,6.744444,0.0,,-6.432099,51.977031
US_TX_48341,2020-02-20,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,-8,-5,0,2,2,5.4,10.07,,10.81,15.96,14.73,4.91,22.59,,-1.461111,-7.0,6.072222,0.1905,,-6.049383,69.782014
US_TX_48341,2020-02-21,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,0,-10,0,4,-3,9.14,14.47,,5.08,21.07,16.5,5.59,21.07,5.59,-1.394444,-9.655556,12.05,0.3048,,-6.617284,67.551343
US_TX_48341,2020-02-22,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,3,-6,,-8,,6.12,6.46,,9.51,,16.31,5.44,21.4,,6.727778,0.177778,17.35,0.0,,-0.790123,58.151156
US_TX_48341,2020-02-23,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,6,-1,,1,,5.79,6.75,,9.0,,12.21,,17.68,,11.983333,5.477778,21.061111,0.0,,3.530864,55.188099
US_TX_48341,2020-02-24,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,2,-1,,5,0,5.21,10.41,4.69,9.37,14.32,15.88,,19.79,,6.883333,1.588889,15.366667,1.560286,,1.364198,67.388809
US_TX_48341,2020-02-25,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,5,4,9,2,2,7.07,11.46,4.39,9.02,24.62,18.04,4.88,22.91,,1.527778,-3.027778,11.583333,0.635,,-4.339506,64.635868
US_TX_48341,2020-02-26,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,14,4,4,3,-2,11.52,9.47,,10.49,25.6,22.01,5.38,23.55,,-2.355556,-8.722222,6.538889,0.254,,-8.623457,61.964989
US_TX_48341,2020-02-27,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,7,9,19,5,-2,5.42,7.22,,13.66,14.44,27.59,,24.75,,2.55,-6.483333,15.3,0.0,,-9.876543,39.915964
US_TX_48341,2020-02-28,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,4,10,24,7,-4,6.65,12.03,,13.3,13.82,22.0,,22.0,,5.516667,-4.638889,18.172222,0.0,,-6.876543,40.440473
US_TX_48341,2020-02-29,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,5,5,,8,,,9.91,,14.7,,20.5,,17.09,,10.327778,-0.222222,23.0,0.0,,-7.37037,28.353631
US_TX_48341,2020-03-01,ChIJoztRhqiJBocRQF9kSBcBSJQ,Q156464,geoId/48341,US,United States of America,TX,Texas,48341,Moore County,US,USA,2,,,,,,,21604,11221,10383,3984,3486,2985,2925,2477,2338,1863,940,606,1809485,35.84,-101.89,2356,78.55,14,10,,6,,,5.66,,10.66,,20.66,,23.66,,11.844444,1.272222,22.172222,0.0,,-7.938272,24.214751
