location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28021,2020-01-01,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,,39.36,6.201389,0.895833,13.493056,0.0,,0.694444,67.929792
US_MS_28021,2020-01-02,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,21.38,41.63,13.833333,9.796296,19.617284,15.494,,11.351852,85.096764
US_MS_28021,2020-01-03,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,,23.66,15.561728,13.265432,19.283951,69.124286,,14.493827,93.448492
US_MS_28021,2020-01-04,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,,,12.228395,7.382716,15.518519,2.427111,,6.320988,67.360823
US_MS_28021,2020-01-05,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,22.88,33.05,8.987654,1.858025,19.203704,0.0,,2.333333,64.005677
US_MS_28021,2020-01-06,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,19.49,24.13,12.981481,4.864198,21.419753,0.0,,7.87037,71.200502
US_MS_28021,2020-01-07,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,20.82,23.43,12.45679,6.530864,17.987654,0.0,,3.759259,55.521823
US_MS_28021,2020-01-08,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,36.27,31.92,7.506173,-0.493827,18.555556,0.0,,-0.981481,55.084559
US_MS_28021,2020-01-09,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,27.36,18.24,12.191358,5.376543,21.265432,0.0,,5.654321,64.575541
US_MS_28021,2020-01-10,ChIJS_5IT0SLKIYRknQ1hakNKis,Q492488,geoId/28021,US,United States of America,MS,Mississippi,28021,Claiborne County,US,USA,2,,,,,,,9026,4258,4768,1052,1468,1760,921,856,973,1113,538,345,1833617,31.97,-90.91,1299,74.6,,,13.92,17.9,19.191358,17.41358,21.716049,0.0,,16.524691,84.71306
