location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18001,2020-01-01,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.0,6.33,5.0,6.66,8.66,7.66,18.66,10.66,6.0,,5.0,6.66,25.32,5.33,,,36.98,5.0,5.33,0.166667,-2.138889,4.85,0.2286,,-3.9,74.309828
US_IN_18001,2020-01-02,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,4.42,11.79,7.96,5.31,,14.15,9.73,11.79,4.72,,6.19,31.54,,7.08,8.26,33.61,9.14,4.72,4.822222,0.255556,9.933333,0.0,,-1.211111,65.224981
US_IN_18001,2020-01-03,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,,6.61,6.9,6.32,4.31,17.24,9.19,11.49,,4.31,6.9,31.03,7.47,7.76,9.48,41.66,4.6,,6.6,3.861111,8.683333,2.032,,5.194444,90.883075
US_IN_18001,2020-01-04,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,6.01,6.01,5.01,5.01,7.01,16.7,7.35,4.68,,,6.68,17.37,7.01,5.01,6.35,45.42,,6.01,2.311111,0.172222,5.872222,0.471714,,0.522222,88.240057
US_IN_18001,2020-01-05,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.91,8.56,10.87,6.91,,,20.74,11.85,8.56,,5.27,4.94,24.03,,9.55,5.93,40.17,7.57,4.94,0.161111,-2.516667,5.577778,0.056444,,-3.75,75.157237
US_IN_18001,2020-01-06,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.17,7.18,,8.62,,6.32,17.52,10.05,9.77,6.03,6.32,9.19,26.72,4.6,6.61,6.03,36.77,8.91,6.03,1.938889,-2.383333,5.45,0.0,,-2.777778,71.198545
US_IN_18001,2020-01-07,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,4.03,5.47,11.23,4.61,4.03,10.08,12.38,5.18,6.05,5.47,4.9,9.51,33.7,,,7.49,40.9,6.05,6.91,0.572222,-3.644444,5.85,0.0,,-4.366667,69.769525
US_IN_18001,2020-01-08,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,3.91,,11.18,7.83,4.47,,15.1,8.95,9.5,,,10.06,38.02,5.59,7.27,6.71,36.62,9.22,7.27,-1.455556,-5.644444,3.672222,0.0,,-7.405556,64.066876
US_IN_18001,2020-01-09,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,4.27,7.97,6.26,5.12,,16.8,6.83,5.41,5.41,4.84,7.12,38.15,6.26,6.26,7.12,34.16,7.69,5.12,-0.85,-6.466667,9.65,0.0,,-7.327778,61.720144
US_IN_18001,2020-01-10,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.13,4.46,6.13,7.53,,5.02,16.72,10.31,9.76,,6.41,5.57,28.71,,4.18,5.02,29.54,9.76,7.53,8.688889,5.883333,11.722222,13.026571,,6.011111,83.395339
US_IN_18001,2020-01-11,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.31,6.31,6.31,,5.64,10.29,15.27,9.96,8.96,,6.64,6.31,27.55,,4.98,,37.51,,4.65,12.083333,4.483333,15.522222,10.994571,,10.594444,90.825192
US_IN_18001,2020-01-12,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.4,6.04,6.75,9.95,6.75,5.33,15.63,7.11,8.17,,5.33,4.97,24.16,7.11,6.04,,38.38,5.68,,1.127778,-0.922222,4.677778,23.767143,,-0.516667,88.934868
US_IN_18001,2020-01-13,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,4.94,7.96,11.8,9.61,4.94,8.23,15.37,5.76,8.78,9.06,3.84,10.43,23.33,4.39,6.31,,35.68,7.41,4.67,2.105556,0.344444,3.466667,0.53975,,0.083333,86.662923
US_IN_18001,2020-01-14,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.58,3.9,11.43,7.25,5.02,4.18,11.71,9.2,10.31,,6.13,4.46,24.81,5.58,6.13,6.69,38.47,6.69,,2.116667,-0.566667,5.8,0.0,,0.483333,89.112635
US_IN_18001,2020-01-15,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,7.46,5.25,9.95,8.57,,4.7,16.31,5.53,6.63,5.8,6.08,8.02,25.71,5.53,5.53,5.25,30.41,3.87,6.63,2.255556,-0.583333,6.016667,0.042333,,1.483333,94.770414
US_IN_18001,2020-01-16,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,4.07,4.34,13.03,4.89,6.51,,9.77,5.7,8.69,,,5.16,22.8,5.7,7.06,4.61,36.91,7.33,4.89,0.588889,-4.072222,4.972222,0.112889,,-2.355556,80.834248
US_IN_18001,2020-01-17,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,4.28,10.27,6.28,6.85,5.42,14.27,9.7,7.13,5.99,,4.28,25.68,7.13,5.42,4.0,33.1,4.85,5.42,-4.816667,-7.716667,0.055556,0.0,,-9.233333,71.343142
US_IN_18001,2020-01-18,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,4.96,10.92,7.28,5.29,7.94,12.58,5.29,10.59,5.63,,,16.22,4.96,7.94,,34.42,,,0.466667,-4.633333,5.455556,7.946571,30.48,-1.544444,86.541579
US_IN_18001,2020-01-19,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,7.71,7.71,9.38,6.37,,6.7,9.05,8.04,8.04,4.69,,5.03,16.09,6.03,4.69,,32.17,,,-9.194444,-13.127778,1.222222,3.265714,30.48,-12.766667,75.405698
US_IN_18001,2020-01-20,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.45,7.18,8.04,6.89,5.74,4.88,12.34,8.61,6.6,4.88,4.31,5.17,17.8,,,4.59,36.45,7.75,4.59,-8.6,-12.55,-3.588889,0.0,,-11.683333,78.591391
US_IN_18001,2020-01-21,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,4.56,5.13,10.27,8.55,,4.56,15.11,6.84,7.41,,5.7,7.13,25.66,4.56,8.27,5.7,33.08,8.84,5.13,-4.333333,-8.244444,-1.455556,0.0,,-8.233333,74.435877
US_IN_18001,2020-01-22,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.28,8.0,8.86,6.86,,6.86,14.57,7.14,9.71,,5.71,8.57,21.14,,7.43,8.28,31.14,6.57,6.57,-4.266667,-7.805556,0.672222,0.0,,-8.305556,73.631222
US_IN_18001,2020-01-23,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,8.21,4.53,13.02,,,11.33,5.1,10.19,4.81,5.38,9.34,24.07,5.66,,4.81,37.94,4.53,7.08,1.188889,-3.916667,5.911111,0.0,,-5.644444,60.806129
US_IN_18001,2020-01-24,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.89,,12.89,5.61,7.57,,22.99,6.73,10.93,5.05,4.21,5.61,29.15,6.73,5.61,5.61,33.36,6.45,6.17,3.2,0.738889,5.361111,0.762,,1.122222,86.395411
US_IN_18001,2020-01-25,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.55,6.21,4.83,6.9,,5.52,20.35,7.24,8.28,5.17,5.86,,28.63,7.93,,5.86,32.77,6.55,4.83,1.477778,-0.05,4.161111,5.769429,30.48,0.661111,94.438262
US_IN_18001,2020-01-26,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,8.33,6.0,8.33,5.0,6.33,,22.67,,8.33,6.33,10.0,7.67,37.34,,7.67,5.33,33.34,5.0,,0.05,-0.380952,2.380952,0.979714,30.48,-1.033333,92.597856
US_IN_18001,2020-01-27,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,8.1,3.91,9.78,6.99,4.75,6.15,26.83,11.18,9.5,5.31,5.87,,31.86,7.27,6.43,,38.28,5.87,6.99,-0.183333,-1.244444,1.205556,0.0,30.48,-1.466667,91.22982
US_IN_18001,2020-01-28,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,7.27,4.19,10.06,6.15,7.27,6.43,20.68,8.11,5.31,4.47,,7.27,32.14,8.66,4.19,4.19,32.7,7.55,6.71,0.116667,-0.833333,0.951389,0.0,30.48,-1.416667,89.678485
US_IN_18001,2020-01-29,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.38,6.51,10.19,6.79,5.66,9.34,29.44,7.36,11.04,,5.66,9.91,39.92,7.64,6.23,,37.65,10.47,4.53,-0.144444,-0.753086,0.708333,0.042333,,-2.777778,82.555072
US_IN_18001,2020-01-30,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,4.46,6.13,8.08,,5.01,26.18,4.18,8.08,5.85,,7.8,31.2,9.19,6.68,5.01,34.82,4.18,6.96,-0.283333,-0.866667,0.622222,0.0,,-3.611111,78.473051
US_IN_18001,2020-01-31,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.74,5.16,8.89,7.75,5.16,5.45,26.39,9.47,7.17,5.45,,7.46,32.7,6.6,,4.3,38.73,6.31,5.16,0.122222,-0.705556,2.111111,0.0,,-2.961111,79.929271
US_IN_18001,2020-02-01,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,9.37,7.98,4.86,5.9,,24.29,7.29,4.86,6.59,,9.37,23.25,,,4.86,36.09,5.9,6.59,0.9,-0.677778,3.227778,0.0,,-0.811111,88.536459
US_IN_18001,2020-02-02,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,7.14,13.25,4.76,,,19.37,6.46,6.8,5.1,5.1,6.12,25.49,,5.78,5.1,40.44,7.48,7.14,5.088889,-0.0,14.688889,0.084667,,0.377778,71.838594
US_IN_18001,2020-02-03,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.65,,7.76,9.42,4.16,6.65,14.69,6.93,8.59,3.88,4.71,5.54,28.55,,5.82,4.99,39.91,6.93,7.48,7.116667,-0.644444,14.1,0.0,,2.411111,72.308221
US_IN_18001,2020-02-04,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.65,4.84,7.8,7.53,,6.45,18.02,7.53,9.68,4.57,6.72,5.65,21.78,,3.76,,28.77,,5.92,7.188889,0.111111,13.666667,0.536222,,3.183333,76.031354
US_IN_18001,2020-02-05,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.38,,13.3,7.64,7.08,5.66,15.57,5.09,8.21,4.25,5.66,6.79,24.34,5.38,5.66,10.19,33.4,7.36,6.23,-0.177778,-1.938889,1.416667,2.830286,30.48,-4.238889,74.533754
US_IN_18001,2020-02-06,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,5.72,6.86,,,7.14,12.0,,7.72,4.86,5.14,7.72,20.86,5.72,6.86,,36.87,8.86,5.43,-2.505556,-3.311111,-0.722222,3.048,50.8,-4.005556,89.5926
US_IN_18001,2020-02-07,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.75,5.75,9.08,,,4.84,13.92,4.84,9.69,4.84,,5.15,23.01,,8.48,5.45,34.51,7.26,,-2.483333,-4.377778,0.522222,0.4572,30.48,-5.438889,80.405143
US_IN_18001,2020-02-08,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.47,7.86,9.56,,,,18.45,8.88,8.88,7.17,,5.12,22.2,6.15,6.49,5.12,37.58,7.17,6.83,-1.655556,-4.483333,0.805556,0.0508,30.48,-3.866667,85.043913
US_IN_18001,2020-02-09,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,5.79,,8.18,6.81,,6.81,14.31,4.77,7.49,,,7.15,24.18,6.13,6.13,,33.38,6.81,8.52,-1.088889,-5.661111,1.672222,1.378857,30.48,-3.177778,85.897381
US_IN_18001,2020-02-10,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,3.76,5.63,7.78,6.98,5.37,5.9,14.76,7.51,8.86,7.25,5.9,6.71,25.22,4.83,5.9,3.76,30.59,5.9,6.44,1.916667,-1.094444,3.533333,12.446,,0.505556,90.548306
US_IN_18001,2020-02-11,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,7.37,4.37,7.64,6.27,,7.37,13.64,7.91,,4.64,4.91,6.82,19.37,4.37,4.64,5.18,36.01,6.27,4.09,0.844444,-0.372222,3.055556,1.2192,,-1.777778,82.847337
US_IN_18001,2020-02-12,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,6.46,,8.35,7.27,8.61,6.19,12.92,5.65,8.08,,,,17.5,4.04,4.31,6.46,31.77,5.65,4.58,-0.622222,-3.333333,2.372222,0.544286,30.48,-3.805556,79.318902
US_IN_18001,2020-02-13,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,4.59,6.31,7.74,4.59,,6.02,8.31,6.88,7.74,,,6.31,22.36,4.3,6.59,7.17,32.97,6.02,6.88,-0.805556,-5.522222,1.105556,3.81,50.8,-2.116667,90.973548
US_IN_18001,2020-02-14,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,,,,,,7.71,11.71,5.71,,8.28,13.13,9.42,8.85,,5.42,4.57,18.84,,6.57,6.0,29.12,5.42,,-10.138889,-14.177778,-4.072222,0.762,50.8,-14.716667,69.683503
US_IN_18001,2020-02-15,ChIJMxfyXJSJFYgR_Os-rIRVt-U,Q351808,geoId/18001,US,United States of America,IN,Indiana,18001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35385,17659,17726,6460,5533,4341,3801,3779,4090,3636,2165,1580,1797289,40.75,-84.94,880,80.1,5,-11,2,,6.65,8.75,7.0,,,5.95,15.05,8.05,9.45,4.9,,8.4,24.51,,7.0,,37.81,9.1,8.4,-8.388889,-15.605556,1.894444,0.0,30.48,-13.044444,69.373188
