location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31157,2020-01-11,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.54,10.79,6.81,8.8,8.23,5.39,4.26,4.54,11.92,,13.34,,5.39,8.51,6.24,,4.26,4.26,4.54,5.11,9.65,28.38,,8.23,5.68,9.37,6.81,43.42,5.68,3.97,5.68,,,-8.515873,-16.904762,4.65873,0.108857,,-13.296296,68.460524
US_NE_31157,2020-01-12,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,5.32,8.67,5.04,10.63,7.27,5.59,5.87,5.87,20.98,,11.47,4.75,8.67,14.27,,3.92,6.71,,,5.32,8.95,29.37,4.47,9.23,4.2,9.51,8.67,40.0,6.43,11.19,5.32,6.99,6.15,-3.373016,-12.674603,5.095238,0.0,,-10.37037,56.2545
US_NE_31157,2020-01-13,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,3.95,6.58,,9.43,9.43,7.45,6.58,3.29,22.14,3.29,9.21,4.6,5.04,8.33,,5.92,5.92,5.92,4.17,6.36,7.89,34.2,8.33,7.23,7.89,4.17,5.48,41.65,5.04,7.01,5.7,,5.92,-1.753968,-10.119048,6.65873,0.0,,-10.611111,51.541323
US_NE_31157,2020-01-14,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.21,6.87,4.43,9.97,6.87,7.09,7.09,6.87,17.28,3.32,8.86,,3.1,12.85,5.54,7.75,7.09,3.99,4.65,4.43,10.19,40.09,8.64,7.97,6.42,,5.98,39.2,4.87,7.53,,7.53,4.87,-1.571429,-9.825397,9.293651,0.0,,-10.444444,50.183968
US_NE_31157,2020-01-15,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.93,11.18,5.59,12.29,8.72,6.93,7.38,4.92,16.99,,12.74,3.13,6.48,11.62,4.02,7.6,16.32,6.26,,5.14,7.38,38.45,8.05,6.48,3.58,3.8,5.37,40.01,4.69,8.72,6.26,7.6,5.81,-0.753968,-10.007937,9.095238,0.0,,-10.842593,45.550027
US_NE_31157,2020-01-16,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,5.61,7.18,5.16,8.75,7.63,9.42,6.06,3.37,20.2,3.14,9.65,4.71,6.28,14.81,5.61,10.55,10.55,3.37,,4.71,10.77,29.62,6.96,8.08,3.81,4.94,6.73,42.63,5.16,6.96,5.16,6.28,7.85,-4.738095,-11.68254,5.31746,0.0,,-12.87037,52.588794
US_NE_31157,2020-01-17,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.06,10.33,3.59,9.88,6.96,7.41,4.49,,18.41,3.37,7.41,4.27,7.86,14.6,6.74,9.65,4.27,3.14,,6.74,7.63,35.93,7.86,4.94,6.74,4.94,7.18,37.05,5.17,6.96,6.96,6.06,5.17,-1.357143,-10.18254,5.777778,0.0,,-6.194444,69.346673
US_NE_31157,2020-01-18,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,,6.9,6.32,8.91,6.61,4.31,4.02,6.04,16.38,6.32,5.17,,6.9,7.18,7.18,6.61,8.05,6.61,,5.75,5.75,32.18,9.2,8.05,,7.76,6.04,41.38,4.6,8.33,6.32,6.04,4.02,-3.198413,-10.015873,5.730159,0.0,,-11.185185,52.268298
US_NE_31157,2020-01-19,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.69,9.93,5.24,10.2,,5.51,4.69,,19.58,6.34,15.99,,4.14,13.24,4.69,4.69,5.51,6.34,4.14,4.69,6.07,22.61,4.96,5.79,4.96,,,43.85,,5.79,6.07,6.89,4.14,-3.650794,-11.420635,6.642857,0.0,,-10.907407,55.108482
US_NE_31157,2020-01-20,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.16,10.29,4.7,10.06,8.28,6.93,7.16,4.03,19.01,3.35,12.53,3.13,6.93,10.29,4.03,5.14,10.06,5.82,4.25,6.71,8.5,33.77,10.74,8.05,3.8,7.38,5.82,46.75,4.03,7.16,7.16,5.14,5.14,-2.825397,-11.873016,9.015873,0.0,,-10.481481,53.809721
US_NE_31157,2020-01-21,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.57,7.66,3.72,12.26,5.91,7.22,9.63,6.13,23.43,5.69,9.41,4.16,8.1,11.38,5.69,5.04,7.0,3.72,4.16,7.0,10.73,39.84,8.76,7.44,6.79,7.66,6.57,47.73,7.88,5.91,5.91,6.79,5.25,1.047619,-8.412698,10.269841,0.0,,-6.916667,57.391727
US_NE_31157,2020-01-22,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,3.73,8.55,3.94,12.27,8.55,6.14,5.92,5.92,20.6,3.94,9.86,3.29,5.48,11.4,7.67,4.6,3.94,5.7,,6.14,10.08,34.84,4.38,8.55,5.7,8.98,6.36,42.08,4.16,6.58,6.36,4.82,4.82,3.285714,-4.484127,10.865079,0.0,,-3.694444,59.517918
US_NE_31157,2020-01-23,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.83,10.87,6.3,14.35,8.91,6.96,5.22,3.48,22.39,3.48,9.78,,6.52,13.48,4.78,3.48,7.83,4.13,3.26,6.96,10.65,34.13,5.87,7.17,5.87,5.65,4.78,46.95,5.22,3.91,5.0,8.26,7.61,-0.984127,-6.47619,9.293651,0.0,,-7.574074,60.042988
US_NE_31157,2020-01-24,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.71,6.51,6.28,8.08,7.18,6.28,6.73,5.38,29.17,,10.1,5.16,6.06,11.22,3.59,3.59,5.38,3.37,3.37,3.81,12.56,37.7,8.3,7.63,3.81,5.16,5.61,41.28,5.38,6.06,6.73,3.59,5.16,-0.031746,-7.714286,9.769841,0.0,,-6.722222,59.505868
US_NE_31157,2020-01-25,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.4,8.79,,11.72,8.79,6.45,7.33,5.57,34.29,7.91,12.6,4.4,6.16,9.09,5.57,6.16,6.16,,4.4,4.98,10.55,40.45,4.1,6.74,,5.28,5.86,44.55,6.45,,6.16,5.86,,1.857143,-5.833333,10.769841,0.0,,-4.62963,60.958323
US_NE_31157,2020-01-26,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.44,8.05,,11.0,11.8,6.17,4.29,,41.3,,14.75,,3.75,10.19,,6.17,8.58,6.44,,,9.12,40.76,8.05,6.71,6.17,,4.56,36.2,4.83,6.17,4.83,4.02,,2.134921,-4.761905,10.333333,0.0,,-5.157407,57.286768
US_NE_31157,2020-01-27,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,5.7,8.33,3.29,7.46,6.8,4.39,5.26,4.17,33.55,,11.4,,4.61,11.4,5.92,6.36,6.14,5.48,,5.26,7.68,48.25,4.83,8.55,7.68,5.26,5.7,35.53,5.48,8.12,7.02,6.14,3.07,-0.714286,-5.222222,9.555556,0.0,,-4.425926,74.057784
US_NE_31157,2020-01-28,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,10.16,6.62,3.98,10.6,8.83,5.74,6.18,7.29,39.97,5.08,11.92,,6.18,13.03,5.08,7.29,9.72,3.98,3.53,3.53,12.14,49.24,6.84,6.84,4.64,4.86,6.4,41.07,5.3,7.29,6.4,6.84,,0.634921,-6.174603,6.325397,0.635,,-4.083333,69.406547
US_NE_31157,2020-01-29,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.84,7.7,5.94,11.21,9.23,3.08,6.82,4.84,45.29,,17.37,4.4,,9.67,5.72,6.82,9.89,3.3,5.94,5.06,9.23,46.39,5.94,8.36,4.84,4.18,5.94,48.59,3.52,9.67,5.72,5.28,4.62,-1.492063,-6.595238,6.238095,0.169333,,-4.212963,80.56305
US_NE_31157,2020-01-30,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.07,6.72,4.99,14.09,9.11,7.59,7.59,4.34,46.83,5.64,12.36,3.04,5.85,14.09,6.94,5.85,7.8,6.29,4.34,6.5,11.27,45.96,7.59,5.42,5.85,4.55,8.24,47.48,4.77,5.85,7.59,6.5,4.99,-1.52381,-7.047619,3.571429,0.6604,,-4.166667,82.222834
US_NE_31157,2020-01-31,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,5.2,5.88,7.01,13.35,6.33,4.53,5.66,5.88,41.18,,10.86,,,11.31,3.39,4.98,9.05,4.75,3.62,3.62,11.77,43.44,8.37,6.33,4.98,3.85,8.15,37.79,4.53,6.56,3.62,7.01,6.11,-1.071429,-8.857143,7.84127,0.254,,-7.759259,59.588959
US_NE_31157,2020-02-01,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.05,8.74,7.62,14.95,5.92,9.59,,4.79,35.82,6.77,14.1,,6.49,11.28,7.05,4.51,6.49,,5.64,5.08,8.74,42.03,5.64,6.49,,,,40.62,4.23,7.62,7.05,5.08,5.64,5.373016,-4.944444,12.214286,0.0,,-4.888889,46.232863
US_NE_31157,2020-02-02,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.44,7.17,6.07,10.2,5.51,6.07,8.55,5.24,28.4,3.86,9.65,,4.14,9.37,4.96,4.69,7.72,6.89,,5.79,9.65,33.08,4.69,7.44,3.86,3.86,5.79,35.01,6.34,8.55,4.96,,,10.849206,1.968254,20.801587,0.0,,-10.435185,20.931224
US_NE_31157,2020-02-03,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.76,7.12,,12.94,10.78,3.67,6.47,4.96,30.63,,12.94,,3.88,11.21,7.76,6.47,11.43,5.18,3.67,4.96,9.71,41.84,4.1,9.49,4.31,5.39,5.61,38.82,6.9,6.69,4.31,6.47,6.69,-3.253968,-7.531746,5.865079,0.0,,-8.564815,66.225739
US_NE_31157,2020-02-04,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,3.91,6.52,5.21,12.38,8.69,5.65,6.74,5.65,30.63,3.04,10.86,,5.43,11.95,5.21,4.34,8.47,4.56,3.26,4.13,9.34,45.19,7.39,4.78,5.87,4.78,5.43,46.49,3.48,8.69,7.6,7.17,6.3,-9.190476,-11.746032,-2.888889,0.889,,-11.601852,82.128807
US_NE_31157,2020-02-05,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,5.81,7.6,4.92,10.73,7.82,4.02,6.48,3.35,32.62,4.25,14.08,4.47,6.7,11.4,,4.92,6.93,5.59,,5.36,5.59,41.78,6.48,6.48,5.14,5.14,4.02,38.21,6.7,8.27,4.92,5.81,5.59,-12.849206,-21.325397,-2.928571,0.762,50.8,-16.25,74.383026
US_NE_31157,2020-02-06,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,6.97,8.5,8.93,10.02,8.5,6.54,7.84,5.45,37.05,5.23,12.86,3.71,4.58,11.11,4.58,5.23,5.23,4.14,4.58,3.27,9.37,44.45,6.54,9.37,4.36,5.01,7.19,37.48,7.19,8.5,6.32,3.92,3.27,-5.388889,-12.412698,1.626984,0.3048,30.48,-9.5,70.071351
US_NE_31157,2020-02-07,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,4.48,6.49,3.36,11.64,7.84,3.13,5.82,5.82,29.55,5.37,12.09,7.16,7.84,8.28,5.6,5.37,7.16,3.81,3.81,3.58,10.75,36.94,7.61,5.6,5.15,3.81,6.27,40.52,4.03,5.6,,4.48,6.27,-2.650794,-10.904762,1.769841,0.0508,,-7.259259,69.536086
US_NE_31157,2020-02-08,ChIJlZzhmsUwZYcRw2_TnqzH5zo,Q495990,geoId/31157,US,United States of America,NE,Nebraska,31157,Scotts Bluff County,US,USA,2,,,,,,,36160,17568,18592,4991,4920,4255,4306,3904,4588,4538,2629,2029,1425413,41.85,-103.71,1931,78.9,,,,,7.96,9.88,5.21,7.14,4.67,5.76,4.39,4.12,36.78,5.49,18.39,,6.59,14.55,5.21,5.49,6.59,,5.21,6.04,6.04,41.99,5.21,5.76,4.12,4.12,,42.82,6.04,8.23,5.49,10.16,4.39,-0.015873,-8.555556,11.539683,0.0,,-5.324074,65.342837
