location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02198,2020-01-11,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-3.67284,-5.833333,-0.049383,3.58775,-7.5,77.080292
US_AK_02198,2020-01-12,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-7.283951,-9.216049,-4.808642,0.0,-14.603175,56.848112
US_AK_02198,2020-01-13,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-7.895062,-9.62963,-5.697531,0.0,-14.714286,57.338718
US_AK_02198,2020-01-14,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-8.67284,-10.567901,-5.91358,0.0,-16.896825,52.354016
US_AK_02198,2020-01-15,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-8.654321,-10.5,-6.765432,0.0,-17.492063,49.476849
US_AK_02198,2020-01-16,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-7.907407,-9.833333,-5.771605,0.0,-16.809524,48.850103
US_AK_02198,2020-01-17,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-5.820988,-8.450617,-2.907407,0.0,-13.277778,56.160016
US_AK_02198,2020-01-18,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-1.635802,-4.580247,2.345679,0.0,-8.190476,61.797789
US_AK_02198,2020-01-19,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.376543,0.709877,5.493827,1.834444,0.706349,84.007844
US_AK_02198,2020-01-20,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.351852,2.037037,5.475309,5.164667,1.81746,90.762548
US_AK_02198,2020-01-21,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.91358,1.932099,5.401235,2.991556,1.484127,85.372237
US_AK_02198,2020-01-22,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.185185,3.41358,6.419753,0.987778,3.015873,87.166363
US_AK_02198,2020-01-23,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,6.135802,4.925926,7.104938,5.870222,4.285714,88.826804
US_AK_02198,2020-01-24,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.938272,3.722222,7.135802,15.211778,4.31746,91.106748
US_AK_02198,2020-01-25,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.740741,2.0,7.82716,12.671778,2.68254,88.279526
US_AK_02198,2020-01-26,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,7.179012,5.0,8.530864,8.523111,3.650794,79.236544
US_AK_02198,2020-01-27,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.259259,2.080247,6.376543,11.571111,1.65873,84.190042
US_AK_02198,2020-01-28,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.567901,2.117284,5.253086,1.241778,1.412698,85.522861
US_AK_02198,2020-01-29,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.685185,3.820988,7.259259,9.595556,3.087302,83.461567
US_AK_02198,2020-01-30,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.368056,2.090278,6.756944,7.112,1.796296,85.196189
US_AK_02198,2020-01-31,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.320988,0.481481,6.049383,11.063111,0.071429,85.549017
US_AK_02198,2020-02-01,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,0.58642,-1.567901,2.376543,2.257778,-1.920635,83.63933
US_AK_02198,2020-02-02,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-0.611111,-2.981481,2.777778,2.511778,-2.888889,84.023349
US_AK_02198,2020-02-03,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,-0.012346,-2.308642,2.506173,1.016,-2.380952,84.024132
US_AK_02198,2020-02-04,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.327778,1.422222,5.677778,10.2616,2.131944,91.409457
US_AK_02198,2020-02-05,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.358025,4.018519,6.771605,7.366,3.928571,90.888749
US_AK_02198,2020-02-06,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.179012,2.561728,6.530864,1.524,2.380952,87.412076
US_AK_02198,2020-02-07,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,1.91358,-0.253086,5.524691,0.451556,0.047619,86.324865
US_AK_02198,2020-02-08,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.32716,0.067901,4.759259,0.0,-1.420635,77.452023
US_AK_02198,2020-02-09,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.493827,1.666667,6.17284,3.556,2.865079,89.518775
US_AK_02198,2020-02-10,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.191358,4.018519,6.123457,0.818444,3.626984,90.076711
US_AK_02198,2020-02-11,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.030864,3.228395,6.882716,8.325556,1.246032,77.569497
US_AK_02198,2020-02-12,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.382716,1.179012,6.345679,1.665111,0.166667,79.797874
US_AK_02198,2020-02-13,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.018519,1.549383,4.209877,19.106444,1.174603,88.5263
US_AK_02198,2020-02-14,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.950617,1.438272,4.604938,2.624667,1.015873,87.129967
US_AK_02198,2020-02-15,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.950617,2.234568,5.475309,6.208889,1.444444,85.010384
US_AK_02198,2020-02-16,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.895062,0.950617,5.882716,5.305778,0.507937,84.430666
US_AK_02198,2020-02-17,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.067901,1.037037,6.401235,2.935111,0.515873,82.939276
US_AK_02198,2020-02-18,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.283951,2.796296,6.296296,0.084667,0.746032,78.895934
US_AK_02198,2020-02-19,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.179012,2.567901,6.018519,2.596444,0.15873,75.740066
US_AK_02198,2020-02-20,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.037037,1.277778,5.074074,5.08,0.47619,82.978457
US_AK_02198,2020-02-21,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.185185,2.283951,5.475309,15.606889,1.515873,84.238686
US_AK_02198,2020-02-22,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.777778,0.771605,5.722222,2.935111,-0.492063,79.801888
US_AK_02198,2020-02-23,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.271605,0.907407,5.148148,1.975556,-1.02381,75.364837
US_AK_02198,2020-02-24,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,0.277778,-1.82716,3.450617,1.749778,-3.18254,77.595926
US_AK_02198,2020-02-25,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.506173,0.376543,6.438272,1.326444,-0.055556,78.331579
US_AK_02198,2020-02-26,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,5.691358,3.537037,6.969136,12.587111,2.825397,83.439535
US_AK_02198,2020-02-27,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,6.055556,4.95679,7.098765,4.938889,3.142857,83.131262
US_AK_02198,2020-02-28,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.160494,1.950617,6.5,10.301111,1.071429,81.626186
US_AK_02198,2020-02-29,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.851852,2.018519,6.425926,0.649111,0.015873,77.213124
US_AK_02198,2020-03-01,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.259259,1.635802,5.993827,0.479778,0.0,80.224723
US_AK_02198,2020-03-02,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.537037,2.296296,6.5,11.627556,1.095238,79.594726
US_AK_02198,2020-03-03,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.345679,1.407407,4.962963,5.277556,0.595238,83.41805
US_AK_02198,2020-03-04,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,1.839506,-0.197531,3.617284,5.870222,-1.47619,79.478648
US_AK_02198,2020-03-05,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.938272,1.092593,4.635802,7.168444,-0.34127,79.70659
US_AK_02198,2020-03-06,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,1.91358,-0.722222,4.765432,7.422444,-2.230159,74.598032
US_AK_02198,2020-03-07,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,1.240741,-1.648148,4.685185,0.0,-4.365079,67.059727
US_AK_02198,2020-03-08,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,0.549383,-2.58642,4.617284,0.0,-3.809524,72.975211
US_AK_02198,2020-03-09,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,3.296296,0.82716,4.549383,1.693333,-0.007937,80.156403
US_AK_02198,2020-03-10,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,4.0,1.401235,6.308642,20.32,1.277778,83.69277
US_AK_02198,2020-03-11,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,2.987654,0.734568,5.475309,1.382889,-1.507937,73.115371
US_AK_02198,2020-03-12,ChIJ4auid4_RDlQR-_YKUHqQ1ow,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder,US,USA,2,,,,,,,6444,3543,2901,817,795,701,796,740,1054,984,427,130,2605249,55.59697,-132.80273,155,7683,77.866667,1.882716,-0.185185,4.37037,0.818444,-2.396825,73.862311
