location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_DC_11001,2020-01-11,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,10.888889,5.423611,21.270833,0.0,,9.65873,75.940538
US_DC_11001,2020-01-12,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,17.907407,10.191358,21.493827,5.700889,,11.174603,63.509541
US_DC_11001,2020-01-13,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.604938,-0.253086,14.152778,1.072444,,-1.194444,69.211086
US_DC_11001,2020-01-14,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.12963,-1.314815,6.049383,0.508,,5.142857,93.011421
US_DC_11001,2020-01-15,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.962963,0.074074,14.159722,0.338667,,1.354167,80.512026
US_DC_11001,2020-01-16,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,5.561728,0.623457,10.753086,0.0,,-3.041667,56.19326
US_DC_11001,2020-01-17,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-2.450617,-5.648148,3.141975,0.0,,-9.920635,44.325764
US_DC_11001,2020-01-18,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-5.271605,-8.061728,-1.876543,1.721556,,-7.492063,66.18124
US_DC_11001,2020-01-19,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-1.006173,-6.530864,1.376543,2.370667,,-1.261905,70.150922
US_DC_11001,2020-01-20,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-5.271605,-8.635802,0.944444,0.112889,,-12.349206,46.286721
US_DC_11001,2020-01-21,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-5.722222,-9.833333,-1.296296,0.0,,-11.97619,49.86766
US_DC_11001,2020-01-22,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-4.82716,-10.41358,1.216049,0.0,,-9.761905,55.690332
US_DC_11001,2020-01-23,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-3.919753,-9.623457,2.228395,0.0,,-6.873016,64.654159
US_DC_11001,2020-01-24,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.090278,-2.6875,10.541667,0.0,,-1.031746,70.502213
US_DC_11001,2020-01-25,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,8.458333,4.666667,10.375,21.2725,,5.857143,84.344129
US_DC_11001,2020-01-26,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.763889,-0.402778,9.638889,0.47625,,-1.119048,67.016451
US_DC_11001,2020-01-27,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.6875,-0.486111,9.534722,0.0,,-2.365079,61.115702
US_DC_11001,2020-01-28,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,5.277778,1.166667,8.527778,0.0,,-2.484127,57.919236
US_DC_11001,2020-01-29,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.722222,1.930556,7.479167,0.0,,-4.007937,53.718807
US_DC_11001,2020-01-30,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,0.493056,-3.611111,6.118056,0.0,,-6.579365,60.893914
US_DC_11001,2020-01-31,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.444444,-2.833333,7.243056,0.0,,-3.269841,67.178107
US_DC_11001,2020-02-01,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,3.263889,-2.465278,9.798611,0.1905,,-0.039683,80.464098
US_DC_11001,2020-02-02,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,5.277778,-1.472222,11.868056,1.17475,,0.833333,73.840435
US_DC_11001,2020-02-03,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,10.638889,1.055556,18.0,0.0635,,0.753968,51.806297
US_DC_11001,2020-02-04,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,13.388889,5.902778,18.993056,0.15875,,5.746032,60.133357
US_DC_11001,2020-02-05,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,8.555556,3.298611,17.548611,0.28575,,5.079365,79.58983
US_DC_11001,2020-02-06,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.152778,2.805556,10.256944,1.68275,,3.142857,93.827935
US_DC_11001,2020-02-07,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,8.402778,3.145833,14.576389,13.1445,,4.047619,74.794341
US_DC_11001,2020-02-08,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.590278,-1.555556,11.611111,4.953,,-6.865079,50.696208
US_DC_11001,2020-02-09,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.597222,-3.319444,9.423611,0.0,,-4.992063,58.852453
US_DC_11001,2020-02-10,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,6.541667,3.048611,8.423611,3.14325,,1.206349,69.306778
US_DC_11001,2020-02-11,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,10.270833,6.534722,13.152778,9.8425,,9.063492,92.572092
US_DC_11001,2020-02-12,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,7.4375,4.277778,11.916667,0.9525,,-0.68254,57.18364
US_DC_11001,2020-02-13,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,7.638889,3.944444,12.743056,4.47675,,5.825397,88.875266
US_DC_11001,2020-02-14,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,3.361111,-1.326389,11.131944,1.524,,-6.02381,51.202012
US_DC_11001,2020-02-15,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-2.944444,-7.951389,4.069444,0.0,,-12.373016,49.086536
US_DC_11001,2020-02-16,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.715278,-5.680556,11.194444,0.0,,-5.785714,54.186239
US_DC_11001,2020-02-17,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,6.111111,-0.6875,12.368056,0.0,,-2.611111,54.877105
US_DC_11001,2020-02-18,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,7.4375,0.4375,14.888889,0.0,,0.84127,63.632315
US_DC_11001,2020-02-19,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,9.055556,4.069444,14.125,0.127,,-1.888889,46.714269
US_DC_11001,2020-02-20,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.409722,-1.534722,10.020833,0.0,,-9.174603,43.309039
US_DC_11001,2020-02-21,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,-0.576389,-5.090278,3.486111,0.0,,-12.47619,40.816145
US_DC_11001,2020-02-22,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,1.555556,-5.833333,11.909722,0.0,,-12.309524,35.897191
US_DC_11001,2020-02-23,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.243056,-5.618056,14.513889,0.0,,-9.34127,37.586118
US_DC_11001,2020-02-24,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,6.194444,-3.861111,15.451389,0.0,,-4.365079,47.600893
US_DC_11001,2020-02-25,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,9.180556,6.743056,11.972222,0.9525,,6.333333,82.75225
US_DC_11001,2020-02-26,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,9.861111,7.979167,11.430556,3.048,,8.801587,94.000472
US_DC_11001,2020-02-27,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,5.159722,1.506944,10.388889,6.604,,-2.428571,58.676711
US_DC_11001,2020-02-28,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,2.194444,-1.576389,7.569444,0.41275,,-8.293651,46.609352
US_DC_11001,2020-02-29,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,1.048611,-2.034722,6.784722,0.0,,-10.333333,43.18068
US_DC_11001,2020-03-01,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,1.895833,-5.152778,10.166667,0.0,,-10.547619,40.266836
US_DC_11001,2020-03-02,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,7.715278,-3.368056,18.444444,0.0,,-4.285714,43.412571
US_DC_11001,2020-03-03,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,11.020833,2.027778,18.0625,1.68275,,6.888889,76.095368
US_DC_11001,2020-03-04,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,12.291667,5.520833,17.722222,0.98425,,-0.484127,41.940653
US_DC_11001,2020-03-05,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,9.104167,2.125,16.597222,0.09525,,-3.404762,41.873294
US_DC_11001,2020-03-06,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,,,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,4.895833,-0.236111,11.361111,0.15875,,-0.896825,67.915497
US_DC_11001,2020-03-07,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,,,1,0,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,6.298611,0.527778,10.791667,0.22225,,-5.0,45.051578
US_DC_11001,2020-03-08,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,0,0,1,0,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,7.090278,-1.506944,16.194444,0.0,,-8.404762,33.051614
US_DC_11001,2020-03-09,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,3,0,4,0,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,12.277778,2.055556,22.854167,0.0,,-4.031746,32.577071
US_DC_11001,2020-03-10,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,0,0,4,0,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,16.243056,10.659722,21.8125,0.0635,,5.412698,48.693128
US_DC_11001,2020-03-11,ChIJW-T2Wt7Gt4kRKl2I1CJFUsI,Q61,geoId/11001,US,United States of America,DC,District of Columbia,11001,District of Columbia,US,USA,2,6,0,10,0,,,694906,329599,365307,81343,64318,137083,139516,81130,74414,61459,34173,21470,5396194,38.895,-77.036667,72,177,76.407879,11.847222,6.4375,20.631944,0.1905,,4.47619,61.80532
