location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13049,2020-01-01,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,17.23,28.38,10.691358,5.234568,18.265432,0.0,1.230159,54.393093
US_GA_13049,2020-01-02,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,31.35,36.57,14.123457,6.932099,22.746914,0.0,7.246032,64.267528
US_GA_13049,2020-01-03,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,19.56,28.82,21.506173,16.5,27.91358,0.0,17.111111,75.70852
US_GA_13049,2020-01-04,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,21.01,27.02,21.481481,17.654321,25.771605,0.296333,17.793651,80.034753
US_GA_13049,2020-01-05,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,19.22,30.96,11.320988,4.888889,20.32716,1.778,-0.634921,45.094478
US_GA_13049,2020-01-06,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,23.37,18.5,10.376543,3.635802,20.598765,0.0,2.365079,60.052392
US_GA_13049,2020-01-07,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,,50.63,12.82716,4.993827,21.716049,0.0,6.642857,68.642263
US_GA_13049,2020-01-08,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,25.39,33.54,11.037037,3.679012,19.950617,0.0,0.492063,50.056602
US_GA_13049,2020-01-09,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,23.41,43.35,11.481481,3.037037,23.364198,0.0,5.435185,69.335995
US_GA_13049,2020-01-10,ChIJeULSyliH74gRPj1VuL_qsNI,Q486659,geoId/13049,US,United States of America,GA,Georgia,13049,Charlton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12810,7424,5386,1402,1331,2109,1767,1720,1790,1294,952,445,417302,30.78,-82.14,2028,76.6,,,,13.21,26.43,19.604938,15.851852,25.141975,0.0,14.015873,71.941089
