location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48269,2020-01-01,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,6.444444,0.733333,14.055556,0.0,,-2.188889,54.471369
US_TX_48269,2020-01-02,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,10.211111,3.105556,17.177778,0.0,,-0.055556,49.270528
US_TX_48269,2020-01-03,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,9.416667,5.061111,15.266667,0.0,,-0.166667,51.319157
US_TX_48269,2020-01-04,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,6.538889,-0.633333,16.411111,0.0,,-3.411111,49.539919
US_TX_48269,2020-01-05,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,9.788889,1.422222,17.4,0.0,,-3.216667,40.940062
US_TX_48269,2020-01-06,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,6.622222,-1.088889,16.277778,0.0,,-3.322222,49.175483
US_TX_48269,2020-01-07,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,6.188889,-3.572222,18.488889,0.0,,-8.327778,34.837051
US_TX_48269,2020-01-08,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,8.077778,-1.466667,18.216667,0.0,,-6.505556,35.197002
US_TX_48269,2020-01-09,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,14.472222,9.255556,21.905556,0.0,,6.488889,58.782016
US_TX_48269,2020-01-10,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,13.838889,8.177778,20.672222,0.0,,7.488889,66.46578
US_TX_48269,2020-01-11,ChIJG8nydKw-VYYRuHp6waNT-1Y,Q110764,geoId/48269,US,United States of America,TX,Texas,48269,King County,US,USA,2,,,,,,,289,144,145,40,45,26,42,26,42,31,22,15,1810978,33.61,-100.25,2366,2.8,-2.916667,12.005556,2.5654,30.48,-4.461111,58.9826
