location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48299,2020-01-11,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,26.58,,22.35,11.48,10.88,27.19,9.06,52.56,9.67,10.635802,4.117284,19.259259,10.526889,,3.465278,61.511012
US_TX_48299,2020-01-12,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.95,23.41,,15.21,,10.53,19.9,8.78,58.52,9.95,6.82716,1.018519,16.796296,0.028222,,1.958333,71.228758
US_TX_48299,2020-01-13,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,25.83,10.54,12.65,10.02,9.49,24.78,9.49,54.83,7.91,12.283951,7.41358,17.592593,0.0,,9.618056,84.092994
US_TX_48299,2020-01-14,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.98,15.75,13.13,17.33,11.55,8.93,16.28,13.13,37.81,,16.790123,13.493827,25.401235,0.169333,,14.375,85.775629
US_TX_48299,2020-01-15,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.82,19.65,8.19,14.73,12.55,11.46,28.93,,45.3,,20.253086,16.228395,25.339506,0.028222,,17.472222,84.349928
US_TX_48299,2020-01-16,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,11.22,17.84,,9.18,7.65,15.3,29.06,,39.26,8.67,15.623457,10.253086,22.302469,0.127,,13.520833,87.553614
US_TX_48299,2020-01-17,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,16.77,10.48,15.2,12.58,11.01,26.73,8.91,48.75,7.86,8.191358,5.537037,11.290123,6.223,,7.569444,96.815259
US_TX_48299,2020-01-18,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,14.21,17.76,,12.43,12.43,10.07,28.42,11.84,43.22,,14.555556,10.049383,17.864198,2.173111,,10.993056,79.623559
US_TX_48299,2020-01-19,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,16.29,,14.04,,14.04,25.84,,47.19,9.55,7.191358,1.074074,13.314815,0.0,,-4.347222,43.845028
US_TX_48299,2020-01-20,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.48,20.09,9.48,11.72,13.39,,26.78,10.04,44.63,10.6,6.679012,0.401235,15.092593,0.0,,-4.395833,45.763545
US_TX_48299,2020-01-21,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.88,18.67,8.24,19.22,14.28,12.08,31.85,,49.42,,9.037037,4.845679,14.740741,0.0,,-1.673611,47.345621
US_TX_48299,2020-01-22,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,8.2,16.4,8.75,24.06,14.22,10.94,33.35,,53.04,,9.925926,7.54321,13.376543,1.100667,,7.1875,82.503652
US_TX_48299,2020-01-23,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,18.79,,22.66,13.27,12.71,28.74,,56.93,,11.944444,7.716049,17.574074,4.600222,,8.291667,78.544005
US_TX_48299,2020-01-24,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,12.35,11.23,26.39,14.04,10.11,30.88,,48.28,,9.716049,2.530864,18.635802,0.0,,1.645833,58.154635
US_TX_48299,2020-01-25,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,11.52,24.85,,27.88,12.12,,37.58,,57.58,9.09,10.962963,5.314815,16.981481,0.0,,4.680556,65.763366
US_TX_48299,2020-01-26,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,14.48,17.38,,25.48,16.8,10.43,28.96,,52.13,9.85,15.006173,9.123457,23.030864,0.0,,9.875,71.774964
US_TX_48299,2020-01-27,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,11.06,17.15,,24.34,15.49,9.4,35.4,9.4,41.48,,13.185185,5.654321,22.475309,0.0,,7.333333,68.406141
US_TX_48299,2020-01-28,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,8.56,13.38,9.1,25.16,13.92,,34.26,,49.25,,13.808642,9.54321,19.537037,8.1915,,9.333333,74.528978
US_TX_48299,2020-01-29,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.18,20.52,,17.82,15.12,17.28,29.17,10.8,36.19,9.72,8.518519,3.506173,14.320988,2.709333,,1.826389,62.849929
US_TX_48299,2020-01-30,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.09,16.57,9.62,33.67,11.76,11.76,51.3,10.69,42.75,12.83,5.326389,3.305556,11.5,0.0,,2.531746,82.191986
US_TX_48299,2020-01-31,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,19.8,8.03,27.83,9.63,10.7,31.58,9.63,42.28,9.63,6.930556,3.145833,13.833333,0.0,,2.452381,73.536769
US_TX_48299,2020-02-01,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,10.41,14.69,,25.1,17.75,,27.55,,48.37,10.41,9.333333,1.145833,21.055556,0.0,,-0.111111,52.14264
US_TX_48299,2020-02-02,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,17.26,,23.81,9.52,8.93,32.14,13.69,53.57,,13.0625,3.756944,24.805556,0.0,,-1.960317,36.896157
US_TX_48299,2020-02-03,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,11.76,15.85,12.27,24.03,13.29,11.25,33.74,,42.94,8.69,15.381944,11.486111,20.229167,0.0,,6.460317,55.897998
US_TX_48299,2020-02-04,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,23.17,8.62,25.33,10.24,11.32,31.8,,45.81,,16.419753,9.82716,22.216049,0.127,,12.729167,79.89521
US_TX_48299,2020-02-05,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,8.31,15.59,8.83,22.86,15.07,9.87,33.25,,52.48,,3.141975,0.5,9.54321,0.28575,,1.194444,87.110727
US_TX_48299,2020-02-06,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,12.27,17.07,,12.27,,12.27,31.47,11.2,51.74,11.2,1.82716,-3.407407,11.246914,0.084667,,-5.361111,58.912685
US_TX_48299,2020-02-07,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,9.61,17.07,9.61,28.81,13.87,13.87,34.68,,43.75,10.67,8.104938,0.154321,20.179012,0.0,,-3.930556,43.228697
US_TX_48299,2020-02-08,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,14.04,18.71,12.87,26.9,12.28,9.36,41.52,11.7,41.52,12.87,9.37037,2.518519,18.425926,0.0,,1.013889,56.778257
US_TX_48299,2020-02-09,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,10.86,11.43,18.86,13.72,,25.15,,40.01,,17.604938,13.234568,22.518519,0.338667,,14.479167,81.677484
US_TX_48299,2020-02-10,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,10.38,10.88,20.77,11.87,8.9,36.59,6.92,53.4,9.39,15.32716,6.407407,20.981481,0.41275,,12.798611,84.984321
US_TX_48299,2020-02-11,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,,15.69,,25.5,9.81,,27.46,9.81,41.68,,5.259259,3.864198,7.277778,1.3335,,3.986111,91.219918
US_TX_48299,2020-02-12,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,10.43,11.47,10.95,21.38,14.08,,31.29,,47.97,7.82,6.594444,4.322222,14.255556,21.420667,,4.660494,87.181424
US_TX_48299,2020-02-13,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,8.22,19.19,10.96,24.12,16.45,8.22,38.38,10.96,43.86,10.96,7.116667,1.711111,12.983333,11.3538,,2.197531,71.071399
US_TX_48299,2020-02-14,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,,,,,,8.95,8.95,8.39,17.9,9.51,10.07,29.09,,43.64,8.39,4.022222,-2.016667,13.611111,0.0,,-0.438272,72.768004
US_TX_48299,2020-02-15,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,0,6,6,-2,,9.81,11.54,9.81,21.93,8.66,16.16,23.09,10.39,60.03,,8.222222,2.366667,16.033333,0.0,,4.018519,75.090332
US_TX_48299,2020-02-16,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,20,5,,-7,,,16.05,12.61,20.06,14.9,9.17,26.37,,48.72,,13.527778,7.288889,25.611111,0.0,,8.623457,72.799669
US_TX_48299,2020-02-17,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,10,4,11,-14,,,18.68,10.19,20.37,10.19,11.32,31.13,9.05,49.24,,17.55,11.783333,26.011111,0.0,,12.932099,75.569887
US_TX_48299,2020-02-18,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,-3,4,-2,-1,,15.48,13.93,8.77,17.54,15.99,,34.56,10.83,44.88,10.32,16.388889,9.155556,23.566667,0.028222,,13.716049,84.952492
US_TX_48299,2020-02-19,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,2,5,-17,-2,,9.55,8.04,,18.6,11.56,10.55,29.15,8.54,45.74,7.04,7.994444,6.755556,9.488889,1.27,,5.666667,85.065361
US_TX_48299,2020-02-20,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,-3,0,-19,1,,10.38,,,13.5,11.94,9.35,36.87,8.31,38.42,,6.433333,5.122222,9.888889,4.515556,,5.04321,90.62628
US_TX_48299,2020-02-21,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,0,7,9,2,,8.44,11.08,,11.08,13.19,13.19,28.49,,43.79,,4.672222,-0.761111,11.3,1.27,,-0.67284,68.244098
US_TX_48299,2020-02-22,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,3,1,3,1,,,17.07,10.6,11.19,,9.42,28.26,,47.69,,8.805556,4.794444,16.45,0.0,,1.604938,60.408942
US_TX_48299,2020-02-23,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,0,-5,-6,-1,,,15.54,,14.95,9.57,10.16,28.1,11.36,50.82,,12.911111,9.883333,16.744444,0.0,,8.691358,75.261641
US_TX_48299,2020-02-24,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,13,4,-2,7,,,14.71,8.93,15.76,19.43,,21.01,10.51,49.9,10.51,15.533333,12.105556,20.527778,0.0508,,8.950617,65.258317
US_TX_48299,2020-02-25,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,10,9,4,1,,,12.26,,27.18,14.39,10.66,48.49,,44.76,,11.066667,4.794444,18.733333,0.0254,,3.487654,60.576244
US_TX_48299,2020-02-26,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,15,7,-2,2,,,19.97,8.93,26.27,12.61,,42.04,11.04,47.3,12.09,7.005556,1.65,12.961111,0.0,,-5.092593,41.935936
US_TX_48299,2020-02-27,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,18,10,2,6,,9.13,12.35,,24.17,11.82,,51.56,,54.78,,4.894444,-4.0,16.155556,0.0,,-7.037037,42.273524
US_TX_48299,2020-02-28,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,9,7,21,6,,10.92,15.29,12.01,24.03,8.19,12.01,52.97,8.74,43.14,9.28,10.283333,1.183333,21.855556,0.0,,-5.135802,34.369517
US_TX_48299,2020-02-29,ChIJJ1qC8d1OWoYR9wEwM1bnUho,Q110336,geoId/48299,US,United States of America,TX,Texas,48299,Llano County,US,USA,2,,,,,,,21167,10265,10902,1737,1833,1666,1689,1852,2827,4215,3395,1953,1836914,30.71,-98.68,2502,78.84,16,8,29,5,,,18.84,9.42,27.09,,12.95,49.46,10.01,44.16,14.13,13.855556,5.927778,22.377778,0.0,,-1.574074,35.181574
