location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42009,2020-04-28,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,22,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,7,-22,-33,8,3.2,6.02,4.33,6.96,7.71,5.08,4.14,3.01,10.35,4.14,3.57,3.2,4.14,7.15,4.14,6.21,4.14,3.95,2.63,3.76,3.95,7.71,25.77,4.89,5.08,6.96,6.02,3.76,6.77,30.85,4.7,6.96,3.95,2.63,6.21,,8.104938,3.765432,13.314815,0.34925,2.623457,68.66026
US_PA_42009,2020-04-29,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,7,-26,-32,12,3.51,8.38,2.73,7.99,7.02,4.09,4.68,3.9,9.75,,3.12,3.71,3.71,8.77,4.49,5.85,5.66,6.63,,2.92,4.68,8.38,25.93,3.31,5.07,7.02,3.9,3.12,6.63,31.59,6.24,7.41,6.43,3.9,4.68,3.71,11.895062,5.654321,19.345679,0.931333,7.654321,75.834454
US_PA_42009,2020-04-30,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,2,-31,-35,15,4.26,8.89,3.52,9.08,7.41,5.75,5.75,4.63,6.3,,,4.63,,9.27,5.0,4.26,4.26,5.0,,3.15,3.89,6.67,21.68,5.0,5.0,7.04,2.78,2.96,5.0,34.66,3.52,7.78,5.75,2.59,3.15,,13.240741,8.049383,18.166667,11.049,11.111111,87.006294
US_PA_42009,2020-05-01,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-32,9,-31,-31,16,3.63,7.08,2.87,8.41,7.08,4.78,5.74,3.82,8.99,4.78,3.06,,3.82,9.37,3.06,,6.12,,3.82,4.4,,5.16,15.3,3.25,4.97,5.35,2.68,5.16,7.46,29.64,4.97,5.54,3.82,5.54,4.97,,9.882716,6.771605,14.234568,6.63575,6.030864,77.702048
US_PA_42009,2020-05-02,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-25,30,-24,-21,,5.02,8.44,,13.22,4.79,4.33,3.19,4.79,9.57,4.79,3.19,,,6.16,3.65,4.33,,3.42,,3.42,,3.88,16.64,5.24,4.56,9.35,,5.47,,37.62,,5.47,5.24,,5.24,4.1,12.135802,4.944444,20.234568,0.028222,4.475309,59.961473
US_PA_42009,2020-05-03,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,10,-37,-24,,4.33,10.32,3.92,11.35,5.16,5.16,6.4,4.33,6.61,,3.72,4.13,,8.46,4.75,7.02,,4.54,4.75,4.13,3.51,6.4,22.91,5.78,4.54,7.84,,4.33,4.54,34.88,3.72,9.08,4.13,2.89,3.3,,17.864198,12.444444,22.197531,1.2065,10.382716,62.175774
US_PA_42009,2020-05-04,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,24,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,12,-24,-26,10,6.0,6.58,4.26,11.81,7.36,4.26,5.42,,5.42,3.87,3.29,3.49,5.81,8.52,4.84,3.1,3.1,3.87,3.49,3.1,,6.58,24.41,6.97,3.1,9.69,,3.1,6.0,31.96,5.81,10.27,6.39,4.65,2.71,4.07,14.222222,10.08642,20.197531,2.935111,6.092593,58.487021
US_PA_42009,2020-05-05,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,26,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,16,-14,-30,10,3.11,7.2,4.86,13.03,6.81,5.25,5.25,5.25,7.58,,3.69,,4.28,6.03,5.45,4.67,7.58,7.0,2.72,3.89,3.5,6.03,18.67,4.28,3.11,5.45,6.03,3.89,4.28,30.34,4.08,6.81,3.31,,5.25,,7.462963,3.049383,14.512346,0.0,-0.154321,59.132115
US_PA_42009,2020-05-06,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,27,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,15,-16,-31,14,5.21,6.69,3.53,10.97,7.99,5.95,,5.76,9.11,3.53,3.53,,4.46,7.06,5.39,4.09,9.85,5.95,5.02,,,4.83,24.54,5.95,,7.62,3.53,4.46,6.69,37.18,4.46,9.85,4.09,4.28,3.53,5.21,6.290123,3.919753,10.148148,4.191,3.567901,83.175504
US_PA_42009,2020-05-07,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,27,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,19,-27,-30,11,5.17,5.56,3.58,10.53,8.74,6.56,4.97,,6.16,,,3.78,3.78,9.54,4.17,4.37,5.37,3.18,,6.56,5.56,7.95,23.45,5.96,,9.74,3.78,4.77,5.37,37.56,4.77,7.35,4.77,3.58,3.38,3.98,7.660494,0.228395,16.450617,1.354667,-0.339506,57.273427
US_PA_42009,2020-05-08,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,28,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-38,7,-29,-30,17,4.66,8.2,5.59,10.06,6.52,6.52,5.03,2.98,10.06,2.61,,,,6.52,,6.15,2.98,3.73,,4.47,2.79,5.4,24.41,4.29,3.35,7.27,2.98,5.03,6.52,35.4,,8.57,5.78,3.91,4.1,,7.919753,1.018519,14.950617,0.381,3.290123,72.907221
US_PA_42009,2020-05-09,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,29,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-29,39,-18,-17,,4.71,7.57,,9.01,8.6,3.07,3.89,,9.82,3.48,6.75,,4.09,6.55,2.87,4.5,4.09,4.5,3.89,4.3,2.87,4.71,22.72,4.3,3.68,9.62,3.27,4.91,4.3,38.48,4.71,8.6,5.12,,6.14,3.68,1.024691,-2.839506,6.771605,6.567714,-6.123457,59.743963
US_PA_42009,2020-05-10,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,29,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,22,-25,-18,,4.31,7.77,,9.49,5.18,4.1,5.83,4.31,5.39,3.67,3.67,3.24,4.1,7.55,4.75,5.83,5.18,5.61,4.53,,3.67,6.69,20.93,3.67,4.1,8.41,3.02,,4.75,39.91,3.88,8.63,5.83,4.1,3.02,3.02,7.382716,-1.216049,16.296296,0.056444,-4.771605,41.964915
US_PA_42009,2020-05-11,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,29,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,8,-21,-28,14,4.89,8.47,,9.22,7.72,3.77,6.96,3.77,8.09,3.2,5.83,3.01,3.95,10.16,3.39,4.89,4.52,6.59,3.58,4.71,4.89,8.28,21.84,6.59,3.95,8.47,3.39,4.89,5.83,40.09,4.71,8.28,6.02,3.39,4.14,4.33,7.345679,2.753086,14.666667,0.53975,1.753086,68.863448
US_PA_42009,2020-05-12,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,29,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,22,-10,-30,11,5.25,7.59,,8.37,6.42,5.45,5.84,3.5,7.39,3.31,,3.11,3.11,6.22,3.7,6.42,3.31,5.06,5.45,5.25,4.47,6.42,22.37,7.2,2.92,8.56,,3.5,4.08,38.71,4.28,7.59,5.84,4.47,3.7,3.5,6.654321,3.123457,12.345679,0.423333,-1.919753,55.214335
US_PA_42009,2020-05-13,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,29,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,23,-15,-28,9,2.83,6.87,,9.49,6.87,5.66,4.44,2.83,8.48,,,4.04,5.25,7.27,4.44,3.03,5.25,4.64,4.64,6.46,3.84,6.46,27.06,4.04,4.85,7.27,4.64,5.86,5.45,32.11,4.85,9.49,6.06,3.43,5.05,3.23,10.067901,1.45679,17.679012,0.028222,-2.685185,41.108736
US_PA_42009,2020-05-14,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,30,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-12,14,-28,-29,9,2.92,8.77,,9.55,8.77,6.23,6.04,5.65,7.79,,5.07,,3.31,6.62,3.9,4.29,6.04,5.46,3.51,3.7,3.12,8.18,26.11,5.65,3.12,9.94,2.73,5.07,4.48,36.24,4.09,8.77,6.82,4.09,2.73,3.51,11.549383,3.654321,19.87037,0.0,2.722222,55.068063
US_PA_42009,2020-05-15,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,30,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-20,13,-20,-26,11,4.0,8.99,,9.19,6.99,4.2,5.2,,7.19,3.0,,4.0,5.39,5.0,,3.4,5.99,4.2,3.8,3.0,3.8,4.6,20.38,3.6,,6.99,,3.6,3.0,34.17,4.6,9.39,4.79,,3.2,5.0,20.642857,14.539683,27.357143,1.185333,13.761905,64.92919
US_PA_42009,2020-05-16,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,32,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-8,46,-11,-13,,3.73,6.37,3.96,14.94,7.91,3.96,4.83,,5.93,3.3,,,,5.93,3.96,8.35,,,4.39,,4.17,5.49,22.85,4.61,,12.74,3.52,,3.96,30.32,,10.98,6.15,3.96,3.3,3.08,19.293651,13.833333,25.785714,1.651,11.68254,62.238747
US_PA_42009,2020-05-17,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,32,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-12,26,-17,-9,,4.08,12.43,4.08,11.0,5.91,8.56,5.5,3.26,9.17,5.5,,,3.87,4.69,3.67,4.28,2.85,5.09,,4.69,2.85,6.11,25.47,4.48,,8.76,2.85,3.06,5.09,36.27,4.08,8.56,6.93,,3.67,,17.333333,14.150794,23.230159,0.870857,10.722222,65.329616
US_PA_42009,2020-05-18,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,32,1,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-11,10,-11,-26,10,5.02,8.1,,7.53,7.33,9.65,8.49,3.67,5.21,3.86,,,,8.1,4.25,3.86,5.79,3.28,2.7,4.44,2.7,7.33,26.05,3.47,4.25,8.68,3.86,4.44,4.44,41.87,,11.19,4.25,4.05,3.47,3.47,16.761905,13.84127,20.928571,0.181429,11.579365,71.675442
US_PA_42009,2020-05-19,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,1,32,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,4,19,-6,-26,8,7.29,7.09,4.14,12.02,4.53,10.05,4.33,5.32,8.08,2.96,2.96,4.53,3.94,8.87,,4.73,6.11,3.15,3.94,,3.35,4.14,21.28,5.12,4.93,6.7,3.15,2.96,4.33,37.83,3.15,9.46,6.5,4.33,3.74,4.53,16.563492,13.293651,20.230159,0.0,5.253968,47.262766
US_PA_42009,2020-05-20,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,32,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,10,14,-9,-27,9,4.73,8.67,4.93,12.41,6.5,9.06,5.52,3.15,6.31,4.53,,,6.9,5.71,3.55,4.14,,3.94,3.94,,3.55,7.29,19.31,5.71,5.52,8.47,4.14,2.76,4.33,37.05,4.33,7.49,5.71,,4.93,3.15,13.333333,9.706349,18.730159,0.0,-1.515873,35.885318
US_PA_42009,2020-05-21,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,4,0,36,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,8,17,,-25,9,4.41,9.82,3.61,11.23,3.81,7.02,7.22,3.41,7.02,3.41,3.41,4.01,4.21,6.82,,4.41,,3.61,4.01,3.21,,6.82,22.06,4.21,4.81,8.62,3.81,,4.21,39.5,4.61,6.82,7.02,3.21,,3.01,13.698413,8.34127,20.031746,0.0,5.02381,56.139073
US_PA_42009,2020-05-22,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,36,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-4,14,-2,-27,12,3.44,7.64,2.67,11.08,7.83,4.39,3.82,3.44,4.2,3.63,,,6.11,7.45,5.73,4.58,3.63,4.01,4.39,3.44,,5.16,22.35,4.78,3.44,5.54,,4.97,3.44,30.57,4.01,8.79,6.5,4.78,5.73,3.25,16.674603,11.111111,20.071429,1.905,13.809524,83.235958
US_PA_42009,2020-05-23,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,37,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,12,52,17,-7,,4.31,8.4,4.09,15.44,8.4,4.54,4.54,3.41,4.77,,3.86,,4.77,7.49,3.41,4.31,3.63,3.18,4.09,,,6.36,19.07,6.58,3.63,13.4,5.0,3.18,3.18,31.56,3.86,13.4,6.36,5.9,3.63,3.18,18.634921,13.650794,24.912698,2.921,14.619048,77.588837
US_PA_42009,2020-05-24,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,37,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,8,32,-18,-12,,4.28,8.56,4.07,11.13,3.85,5.99,3.0,,6.85,5.99,,3.42,,5.78,3.85,4.5,3.21,3.0,,4.71,4.5,4.92,18.19,3.64,3.42,10.92,,,5.14,35.31,4.07,8.56,7.06,,4.92,4.28,18.97619,14.119048,25.206349,0.072571,15.198413,78.79025
US_PA_42009,2020-05-25,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,37,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-4,16,-2,-66,,3.69,6.95,6.3,11.73,5.43,8.04,4.34,8.25,3.26,4.13,,,3.91,8.25,,4.34,,3.69,3.26,4.34,,,19.76,3.91,3.04,12.38,,,5.43,31.27,,8.25,6.73,3.04,5.21,3.04,19.722222,15.126984,27.015873,0.0,15.436508,76.373851
US_PA_42009,2020-05-26,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,37,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,20,20,-1,-23,5,4.14,9.11,,11.8,7.66,4.76,7.24,4.55,7.04,,,,4.55,6.0,4.14,,,4.14,3.31,3.93,,4.55,20.7,3.31,3.73,12.21,,3.31,3.31,37.05,6.0,13.87,8.49,2.9,3.93,,22.031746,14.777778,29.095238,0.0,15.349206,66.031652
US_PA_42009,2020-05-27,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,38,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,17,14,-1,-22,7,,6.61,4.13,11.77,5.99,5.57,8.46,4.75,5.57,3.51,,,4.13,9.49,4.13,3.71,3.92,4.95,3.51,4.54,3.51,4.75,19.82,2.89,5.37,13.0,4.13,3.3,5.78,36.74,4.95,13.83,7.64,4.33,3.3,3.51,21.079365,15.642857,27.214286,0.0,15.547619,70.839145
US_PA_42009,2020-05-28,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,38,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,11,-18,-22,8,3.98,8.96,4.18,10.75,8.16,5.37,5.37,2.79,6.96,2.79,2.79,3.18,3.98,6.77,2.98,5.97,,5.37,3.78,2.79,3.38,6.77,19.7,5.17,,10.55,4.18,4.38,5.37,42.19,5.57,9.35,8.76,3.98,5.57,5.57,22.460317,17.388889,28.142857,0.508,18.357143,77.667165
US_PA_42009,2020-05-29,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,39,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-10,4,-8,-17,10,5.79,7.65,7.03,11.79,5.38,,6.62,3.93,4.55,3.31,3.1,,3.93,10.75,,4.55,,4.75,4.34,4.55,,8.06,17.99,3.1,3.52,10.54,,4.13,5.79,32.67,,12.2,6.62,7.65,3.52,5.17,23.293651,18.690476,28.142857,0.338667,18.579365,75.041495
US_PA_42009,2020-05-30,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,39,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,38,13,-2,,5.02,5.48,3.19,15.74,3.65,,4.34,3.65,3.65,3.88,,,4.11,9.58,4.11,4.79,,3.19,,3.19,,4.79,17.8,6.85,,13.92,5.02,,7.07,30.12,5.25,12.32,7.07,7.3,5.71,,18.626984,13.269841,25.365079,0.423333,12.277778,67.521646
US_PA_42009,2020-05-31,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,39,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,13,30,-3,-4,,,6.61,,13.22,5.29,5.51,5.73,4.19,5.07,3.75,,3.09,,9.26,,5.51,,3.75,,4.63,3.53,4.19,18.07,5.95,,13.0,,,5.51,37.91,3.09,11.24,7.27,4.19,,4.19,14.611111,8.785714,21.547619,0.0,4.595238,51.624028
US_PA_42009,2020-06-01,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,40,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,13,12,-3,-16,7,3.4,7.0,,11.04,7.0,4.25,,,4.67,2.97,2.97,6.79,5.31,7.85,6.16,,,4.03,,4.03,4.03,7.22,16.56,4.88,,11.46,,3.18,4.88,35.45,5.52,11.89,7.22,4.25,4.25,,13.65873,5.325397,21.253968,0.0,2.690476,47.933697
US_PA_42009,2020-06-02,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,40,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,26,24,2,-20,5,5.24,6.92,3.14,12.99,7.96,6.92,6.5,4.19,4.82,5.66,,3.98,3.98,6.71,3.14,5.03,3.56,3.14,2.93,6.92,,5.87,18.65,4.61,,13.41,3.98,2.93,5.87,41.92,6.08,12.79,7.75,3.14,6.29,3.56,16.783951,9.141975,25.388889,0.09525,8.197531,57.315124
US_PA_42009,2020-06-03,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,41,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,17,17,-5,-19,7,,7.1,,13.16,6.48,4.39,6.48,5.85,3.55,2.92,,3.34,4.6,6.68,3.13,3.76,4.18,2.92,3.13,5.01,,4.8,20.47,3.13,5.01,12.53,2.92,3.55,6.06,38.65,3.97,12.74,4.39,3.76,3.76,,23.901235,19.228395,28.240741,0.0,14.623457,56.446918
US_PA_42009,2020-06-04,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,42,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,12,10,,-21,8,,8.29,2.98,13.6,5.1,6.16,4.89,,4.04,,,,2.98,7.65,,3.4,,,,4.04,,6.8,19.76,2.98,,13.18,3.4,,2.98,36.55,4.67,10.84,7.86,4.25,4.25,3.19,22.833333,17.833333,28.969136,0.282222,17.203704,70.986017
US_PA_42009,2020-06-05,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,43,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,17,0,4,-21,7,3.56,7.34,3.14,11.95,8.17,4.19,9.22,4.61,,3.98,,3.98,4.82,5.24,,3.56,,2.93,3.56,6.5,,8.38,20.33,6.92,6.08,7.96,5.87,2.93,3.98,38.15,4.82,11.11,6.92,2.93,6.08,4.19,20.938272,17.888889,27.074074,3.386667,18.314815,85.108101
US_PA_42009,2020-06-06,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,0,0,43,2,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,30,38,26,3,,,4.64,,14.63,5.81,8.36,5.57,,4.88,3.95,,,3.25,6.27,,3.95,,,,5.34,,3.72,19.74,4.41,,10.68,5.81,5.11,,36.23,4.88,12.54,7.43,3.72,4.64,,22.475309,18.0,27.54321,1.016,16.319444,67.827555
