location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13249,2020-01-11,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.777778,15.882716,22.864198,7.789333,17.222222,85.765677
US_GA_13249,2020-01-12,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,17.314815,12.802469,22.530864,25.950333,15.229167,87.929106
US_GA_13249,2020-01-13,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.030864,16.62963,22.117284,9.482667,18.0625,95.189455
US_GA_13249,2020-01-14,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,18.592593,15.32716,22.91358,0.931333,17.402778,93.06349
US_GA_13249,2020-01-15,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,17.709877,14.179012,22.925926,7.329714,16.159722,91.536986
US_GA_13249,2020-01-16,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.0,14.950617,23.351852,1.560286,14.548611,76.073543
US_GA_13249,2020-01-17,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,13.259259,9.407407,19.925926,0.282222,-1.006944,37.99036
US_GA_13249,2020-01-18,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,11.160494,6.765432,18.604938,0.036286,3.208333,59.117467
US_GA_13249,2020-01-19,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,13.228395,6.154321,18.197531,5.733143,6.930556,66.617789
US_GA_13249,2020-01-20,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,3.549383,-1.259259,8.82716,1.354667,-6.631944,47.85868
US_GA_13249,2020-01-21,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,1.12963,-3.364198,7.462963,0.0,-7.333333,53.612705
US_GA_13249,2020-01-22,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,2.524691,-3.975309,11.919753,0.0,-8.5,43.865695
US_GA_13249,2020-01-23,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,7.290123,3.58642,12.530864,0.108857,-2.180556,51.603456
US_GA_13249,2020-01-24,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,11.925926,6.395062,17.944444,7.656286,9.465278,86.268942
US_GA_13249,2020-01-25,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,7.839506,2.271605,15.567901,1.778,2.208333,67.69711
US_GA_13249,2020-01-26,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,6.969136,1.030864,13.604938,0.0,1.138889,66.367263
US_GA_13249,2020-01-27,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,9.851852,3.753086,13.944444,0.834571,6.541667,79.917533
US_GA_13249,2020-01-28,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,8.54321,1.41358,17.265432,0.169333,2.694444,66.754245
US_GA_13249,2020-01-29,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,6.993827,1.67284,14.987654,0.169333,2.854167,74.916808
US_GA_13249,2020-01-30,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,8.777778,2.611111,16.17284,2.57175,4.631944,76.082971
US_GA_13249,2020-01-31,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,7.864198,4.691358,13.611111,1.016,5.013889,83.239937
US_GA_13249,2020-02-01,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,6.919753,5.358025,10.858025,4.910667,5.277778,89.701451
US_GA_13249,2020-02-02,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,8.91358,2.04321,18.148148,0.0,2.625,64.601624
US_GA_13249,2020-02-03,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,12.018519,2.407407,24.259259,0.0,3.673611,56.696004
US_GA_13249,2020-02-04,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,15.512346,6.641975,23.17284,0.0,10.326389,70.775076
US_GA_13249,2020-02-05,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,18.222222,13.166667,22.685185,0.169333,15.652778,85.139721
US_GA_13249,2020-02-06,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.981481,15.919753,24.574074,26.119667,18.333333,91.404882
US_GA_13249,2020-02-07,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,9.567901,4.845679,16.666667,49.312286,4.784722,72.83471
US_GA_13249,2020-02-08,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,4.919753,-0.450617,13.080247,0.544286,1.479167,79.859479
US_GA_13249,2020-02-09,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,7.691358,0.308642,17.382716,0.169333,2.895833,73.759615
US_GA_13249,2020-02-10,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,12.203704,3.753086,21.141975,0.0,7.638889,75.208646
US_GA_13249,2020-02-11,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,20.240741,15.135802,26.0,1.415143,17.333333,84.216554
US_GA_13249,2020-02-12,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.209877,14.333333,25.919753,3.160889,16.701389,86.802234
US_GA_13249,2020-02-13,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,19.561728,13.679012,24.438272,1.814286,16.916667,85.187735
US_GA_13249,2020-02-14,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,10.123457,4.166667,19.5,8.015111,0.652778,52.685819
US_GA_13249,2020-02-15,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,7.734568,0.074074,16.691358,0.056444,-2.173611,49.879136
US_GA_13249,2020-02-16,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,8.203704,2.160494,14.425926,1.959429,5.215278,82.368959
US_GA_13249,2020-02-17,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,10.808642,6.611111,14.691358,8.273143,9.284722,91.702039
US_GA_13249,2020-02-18,ChIJzXKpmryy84gRdueJavHVBtk,Q387216,geoId/13249,US,United States of America,GA,Georgia,13249,Schley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,2485,2750,595,874,540,558,803,717,534,442,172,1073924,32.266667,-84.299722,435,77.1,,15.506173,11.919753,19.783951,9.017,14.125,93.575467
