location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20067,2020-01-01,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,42.69,32.98,1.561728,-7.432099,15.432099,0.0,-6.506944,55.928491
US_KS_20067,2020-01-02,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,39.43,42.72,4.141975,-1.796296,10.469136,0.0,-2.104167,64.736275
US_KS_20067,2020-01-03,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,,32.84,1.938272,-3.901235,9.623457,0.0,-3.993056,65.537129
US_KS_20067,2020-01-04,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,,41.46,3.080247,-5.506173,15.808642,0.0,-4.5625,57.717833
US_KS_20067,2020-01-05,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,,34.5,5.728395,-1.123457,11.987654,0.0,-4.625,47.976081
US_KS_20067,2020-01-06,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,,,1.308642,-6.376543,11.37037,0.0,-7.451389,52.914052
US_KS_20067,2020-01-07,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,,36.12,1.611111,-7.438272,15.012346,0.0,-9.777778,42.709225
US_KS_20067,2020-01-08,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,52.34,44.29,3.333333,-5.388889,16.623457,0.0,-7.319444,47.107652
US_KS_20067,2020-01-09,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,40.48,29.09,5.466667,-3.716667,13.016667,0.0,-6.740741,41.489368
US_KS_20067,2020-01-10,ChIJjedl8kumCYcRjZR3Hl6IO0s,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2,,,,,,,7490,3777,3713,1287,1294,908,872,875,863,773,397,221,1070351,37.5833,-101.333,1489,79.1,,,32.49,27.49,0.455556,-4.416667,7.894444,0.0,-3.592593,74.874601
