location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13309,2020-01-01,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,8.666667,2.522222,16.188889,0.0,-0.2,54.064118
US_GA_13309,2020-01-02,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,10.811111,4.711111,18.733333,0.169333,5.233333,69.222553
US_GA_13309,2020-01-03,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,20.127778,13.572222,26.788889,3.193143,15.683333,75.72922
US_GA_13309,2020-01-04,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,18.183333,14.055556,23.855556,4.656667,14.7,80.211657
US_GA_13309,2020-01-05,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,8.35,2.416667,15.216667,0.508,-1.388889,50.460955
US_GA_13309,2020-01-06,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,8.972222,2.405556,19.222222,0.0,2.783333,65.467863
US_GA_13309,2020-01-07,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,10.977778,4.744444,18.933333,0.0,5.472222,68.975874
US_GA_13309,2020-01-08,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,8.766667,0.305556,17.977778,0.0,-1.577778,48.718572
US_GA_13309,2020-01-09,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,8.661111,0.2,21.322222,0.0,3.016667,67.878572
US_GA_13309,2020-01-10,ChIJL4OWhVz48IgRNbAnoqMsfKo,Q498332,geoId/13309,US,United States of America,GA,Georgia,13309,Wheeler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7960,5157,2803,726,792,1363,1247,1265,1032,771,501,263,1074320,32.12,-82.72,300,77.3,17.138889,12.411111,23.8,0.0,11.922222,71.46337
