location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20005,2020-01-11,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,14.2,20.65,,22.59,,36.79,,-6.75,-10.083333,0.494444,21.223111,78.74,-9.116667,83.452925
US_KS_20005,2020-01-12,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,11.48,,21.04,,40.8,,-5.138889,-8.188889,-1.061111,1.608667,78.74,-6.961111,87.119248
US_KS_20005,2020-01-13,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,9.92,15.88,10.42,25.8,7.44,34.23,,-0.555556,-6.35,6.761111,0.0254,50.8,-1.933333,90.458475
US_KS_20005,2020-01-14,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,7.62,13.45,14.35,34.97,,36.76,6.72,4.655556,-0.061111,7.933333,0.1016,78.74,2.972222,88.897
US_KS_20005,2020-01-15,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,7.38,9.55,9.98,22.57,,40.8,,5.105556,-2.227778,8.394444,0.0254,,3.45,89.084241
US_KS_20005,2020-01-16,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,6.36,10.6,,22.88,6.78,35.6,7.2,-7.761111,-11.616667,-2.222222,0.0,,-13.072222,65.718172
US_KS_20005,2020-01-17,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,11.72,9.28,21.98,,34.2,,-2.283333,-6.922222,0.911111,0.225778,,-5.833333,76.686524
US_KS_20005,2020-01-18,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,11.75,9.51,,26.85,,37.48,,-0.005556,-5.244444,5.072222,8.607778,,-4.016667,74.467237
US_KS_20005,2020-01-19,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,8.63,8.63,8.63,24.82,,34.53,,-7.305556,-11.627778,-0.838889,0.3556,,-14.966667,54.484113
US_KS_20005,2020-01-20,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,7.92,8.91,13.87,30.7,10.4,41.6,8.42,-10.005556,-11.788889,-6.638889,0.0,30.48,-15.416667,64.714334
US_KS_20005,2020-01-21,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,11.77,16.4,8.83,26.07,,35.74,8.83,-9.794444,-14.922222,-0.666667,0.141111,,-13.677778,73.376697
US_KS_20005,2020-01-22,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,15.04,15.04,8.77,31.74,7.1,45.53,,0.605556,-1.716667,1.983333,0.508,,-2.388889,80.41857
US_KS_20005,2020-01-23,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,12.03,15.04,13.75,26.64,6.87,33.08,7.3,1.488889,0.616667,2.394444,4.572,,0.766667,94.985211
US_KS_20005,2020-01-24,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,10.29,15.44,11.84,35.51,10.29,41.69,,0.394444,-0.361111,2.25,4.007556,50.8,-1.138889,89.680468
US_KS_20005,2020-01-25,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,17.22,22.76,,39.36,,47.98,10.46,-0.805556,-3.266667,1.322222,0.2794,40.64,-3.405556,83.146095
US_KS_20005,2020-01-26,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,9.93,27.69,8.36,40.75,,33.96,9.4,-0.216667,-3.744444,4.755556,0.0,50.8,-2.216667,86.778372
US_KS_20005,2020-01-27,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,28.21,,37.33,,34.29,9.55,0.377778,-3.244444,4.594444,0.0,30.48,-1.466667,87.508308
US_KS_20005,2020-01-28,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,38.23,9.34,48.42,7.22,37.8,,0.272222,-1.433333,2.494444,0.0,30.48,-1.983333,84.891761
US_KS_20005,2020-01-29,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,10.92,20.54,10.49,43.7,7.43,37.14,8.74,-0.894444,-2.622222,1.3,1.016,,-3.283333,83.887667
US_KS_20005,2020-01-30,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,8.1,33.29,12.6,38.24,,41.84,,-0.133333,-2.977778,2.95,0.0254,30.48,-3.027778,80.952503
US_KS_20005,2020-01-31,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,10.26,25.64,16.32,34.96,8.39,24.71,,1.611111,-1.661111,4.916667,0.0,,-0.833333,83.892205
US_KS_20005,2020-02-01,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,16.84,24.14,8.42,33.68,10.66,34.8,16.28,3.227778,-2.622222,12.977778,0.0,,-1.7,70.215759
US_KS_20005,2020-02-02,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,10.18,19.23,,28.85,10.18,27.15,,9.277778,0.6,19.144444,0.0,,0.866667,55.882523
US_KS_20005,2020-02-03,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,9.55,17.8,6.95,31.69,7.38,35.6,,6.688889,1.594444,15.944444,0.0,,1.194444,68.576493
US_KS_20005,2020-02-04,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,7.35,18.6,12.54,30.71,10.81,37.19,,0.394444,-1.216667,3.994444,0.0,,-4.933333,67.549602
US_KS_20005,2020-02-05,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,19.04,9.3,37.63,,31.87,,-2.294444,-3.888889,-0.233333,0.0762,,-9.061111,59.893029
US_KS_20005,2020-02-06,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,11.6,18.74,9.82,30.79,7.14,40.16,8.03,-3.0,-9.344444,3.394444,0.028222,,-9.605556,60.41484
US_KS_20005,2020-02-07,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,9.67,17.96,11.97,23.95,,28.1,,-0.666667,-5.161111,3.294444,0.0,,-6.716667,63.751462
US_KS_20005,2020-02-08,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,9.26,29.61,,19.74,,30.85,,-1.994444,-8.305556,6.294444,0.0,,-7.694444,65.094385
US_KS_20005,2020-02-09,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,13.85,16.51,,25.56,,38.34,,5.1,0.994444,11.05,0.0,,-1.4,62.971923
US_KS_20005,2020-02-10,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,6.93,16.88,10.39,23.81,6.49,40.69,7.36,-0.227778,-5.588889,7.672222,0.0,,-5.872222,65.756837
US_KS_20005,2020-02-11,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,11.92,21.19,12.8,31.78,7.95,39.29,,2.111111,-2.883333,6.955556,0.0,,-5.661111,56.632087
US_KS_20005,2020-02-12,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,11.98,20.12,12.41,29.11,7.28,41.52,9.42,0.172222,-1.877778,4.183333,0.0,30.48,-3.572222,76.066785
US_KS_20005,2020-02-13,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,12.24,23.06,10.36,33.42,,35.77,8.94,-10.172222,-16.75,0.816667,7.140222,50.8,-15.361111,65.829278
US_KS_20005,2020-02-14,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,,,,16.12,13.1,27.71,10.58,41.32,8.57,-12.372222,-18.277778,-3.716667,0.0,50.8,-17.922222,63.477645
US_KS_20005,2020-02-15,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,20,4,10.26,20.51,10.26,22.22,,35.33,,0.394444,-6.75,7.355556,0.0,40.64,-5.027778,67.057931
US_KS_20005,2020-02-16,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,11,,,13.6,16.32,28.29,9.25,47.33,13.06,1.883333,-5.688889,11.677778,0.0,50.8,-1.916667,76.108458
US_KS_20005,2020-02-17,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,3,-18,10.49,26.22,21.45,33.85,8.58,50.05,10.49,7.616667,1.533333,16.988889,0.0,,2.683333,71.082289
US_KS_20005,2020-02-18,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,2,-2,9.17,26.19,16.15,41.91,,37.98,8.73,2.733333,-2.183333,13.127778,0.0,,-3.955556,61.49189
US_KS_20005,2020-02-19,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,9,2,10.59,24.7,10.14,40.58,14.55,41.02,7.06,-0.394444,-5.538889,6.011111,0.0,,-5.605556,68.090802
US_KS_20005,2020-02-20,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,3,1,,26.69,10.23,24.91,,41.37,9.34,-3.35,-7.75,1.683333,0.0,,-10.333333,58.616181
US_KS_20005,2020-02-21,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,20,20,11.01,17.44,10.55,27.53,,37.63,8.26,-3.255556,-10.361111,6.933333,0.0,,-11.127778,54.651623
US_KS_20005,2020-02-22,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,25,8,13.1,27.39,11.31,32.16,,37.51,8.93,3.722222,-1.861111,12.805556,0.0,,-5.916667,49.536097
US_KS_20005,2020-02-23,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,17,,9.57,18.57,12.94,27.01,9.0,34.89,,8.722222,2.233333,16.022222,0.0,,1.572222,61.004887
US_KS_20005,2020-02-24,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,2,6,10.18,19.5,10.18,29.68,7.63,39.43,16.11,7.155556,3.85,13.361111,6.773333,,3.65,78.854714
US_KS_20005,2020-02-25,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,5,-2,12.08,32.35,9.06,38.39,,44.43,,3.744444,-0.1,7.588889,1.947333,,-1.072222,71.001023
US_KS_20005,2020-02-26,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,15,6,8.97,25.2,13.67,39.3,,39.73,,1.172222,-2.6,5.722222,0.0508,,-6.511111,56.6442
US_KS_20005,2020-02-27,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,7,1,13.49,28.34,8.99,57.57,9.89,41.38,7.65,0.211111,-6.238889,8.55,0.0,,-7.083333,58.182137
US_KS_20005,2020-02-28,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,32,26,7.73,20.45,7.73,33.64,,37.73,,3.361111,-4.605556,13.555556,0.0254,,-2.377778,66.106869
US_KS_20005,2020-02-29,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,29,-4,8.83,22.36,11.77,36.49,9.42,36.49,8.83,5.627778,-3.822222,17.761111,0.0,,-2.155556,57.478184
US_KS_20005,2020-03-01,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,31,,8.88,27.19,,43.28,,33.29,,13.616667,8.238889,18.822222,0.0,,2.633333,47.531426
US_KS_20005,2020-03-02,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,12,7,10.71,27.41,7.71,53.54,6.85,36.83,7.71,6.933333,-0.222222,16.433333,0.0,,-0.638889,58.645273
US_KS_20005,2020-03-03,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,22,3,8.34,21.27,11.26,44.62,7.92,38.78,6.25,7.561111,0.033333,16.622222,0.0,,-2.588889,48.67826
US_KS_20005,2020-03-04,ChIJXY83dd_sv4cR6dSLveLTH30,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2,,,,,,,16298,7915,8383,2007,2624,2271,1804,1754,2037,1848,1171,782,1070334,39.5333,-95.3,1127,76.95,25,9,13.38,24.18,12.52,40.58,6.47,35.4,,9.566667,1.216667,16.122222,0.0,,-2.061111,44.23361
