location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47143,2020-01-11,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.05,7.64,7.01,9.55,,9.23,15.92,11.78,4.46,7.96,,8.28,,5.41,5.09,11.15,23.25,4.46,9.55,,7.96,41.08,6.37,5.41,6.69,4.78,7.64,18.033333,12.95,21.416667,0.846667,,13.524691,74.215637
US_TN_47143,2020-01-12,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.04,7.39,10.75,9.07,6.05,,16.8,9.07,6.72,14.78,6.05,5.71,,6.72,,12.77,24.86,6.72,7.39,,7.73,33.26,,6.05,5.38,6.38,,12.088889,6.433333,19.038889,16.199556,,8.024691,74.943646
US_TN_47143,2020-01-13,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,3.9,8.08,8.08,9.2,6.69,8.36,8.92,8.64,5.58,10.04,5.3,6.41,,4.46,5.85,10.31,18.95,3.9,6.13,5.58,5.85,47.39,,8.92,5.85,,4.74,9.544444,5.355556,16.577778,0.0,,7.135802,84.707613
US_TN_47143,2020-01-14,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.17,8.14,11.51,7.02,6.17,7.58,11.79,6.46,5.61,11.79,4.49,5.89,4.49,4.49,4.77,10.1,27.79,5.33,7.02,4.49,5.61,37.33,6.74,8.98,5.33,6.46,5.05,14.494444,10.5,16.566667,7.930444,,13.154321,91.672562
US_TN_47143,2020-01-15,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.33,4.21,11.5,7.57,7.29,4.77,17.39,9.54,5.33,7.57,4.21,8.13,8.13,6.17,6.17,8.7,25.53,7.57,8.98,5.61,6.73,41.23,4.49,5.89,7.29,,,15.271605,13.098765,18.0,10.38225,,14.152778,92.603666
US_TN_47143,2020-01-16,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,,9.86,14.09,7.89,8.17,4.79,11.55,7.33,4.51,11.83,4.51,6.2,,3.94,6.48,9.3,25.08,5.92,9.58,,5.35,34.94,4.79,9.3,6.48,5.63,5.63,12.598765,8.08642,17.530864,2.9845,,6.909722,66.783885
US_TN_47143,2020-01-17,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.87,7.55,10.34,5.03,5.87,5.59,10.9,5.87,4.47,5.59,4.19,7.55,,4.75,,6.99,20.96,7.55,7.55,,5.59,36.89,,5.59,6.99,,6.15,3.876543,0.265432,9.12963,0.649111,,-6.208333,46.906292
US_TN_47143,2020-01-18,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.83,10.7,9.08,9.08,5.19,8.11,9.4,8.11,4.54,9.4,6.81,4.54,6.16,,,8.43,25.61,10.37,8.43,5.19,6.16,50.9,6.48,7.13,4.54,5.83,,6.697531,3.487654,9.524691,3.14325,,-1.180556,57.271203
US_TN_47143,2020-01-19,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.94,9.24,11.22,7.26,6.93,7.92,10.56,6.93,6.93,8.25,4.62,,,7.92,7.92,6.93,16.84,5.61,6.93,,,43.58,,5.94,9.9,,7.92,4.270833,-1.125,10.145833,11.865429,,-1.865079,62.707557
US_TN_47143,2020-01-20,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.43,5.75,13.73,8.62,9.26,9.58,16.28,5.43,,9.9,,8.94,,4.79,,9.26,22.34,5.11,13.09,4.79,5.75,45.01,,9.58,8.62,5.75,6.38,-4.118056,-6.138889,-0.847222,0.0,,-10.142857,60.923348
US_TN_47143,2020-01-21,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.46,9.27,11.52,7.3,7.58,8.43,20.23,7.58,5.06,8.43,,7.3,6.18,,11.24,11.24,32.59,4.5,9.55,11.8,7.02,51.13,5.06,7.3,5.34,5.34,,-2.616667,-4.927778,1.338889,0.0,,-10.864198,52.042376
US_TN_47143,2020-01-22,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.18,,8.92,10.65,8.35,5.76,20.15,10.65,4.89,9.79,4.89,6.91,,4.03,6.91,9.21,22.45,6.91,8.92,6.91,7.77,44.04,7.77,,5.47,6.04,4.32,-2.15,-8.122222,6.9,0.0,,-9.061728,59.200032
US_TN_47143,2020-01-23,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,7.26,8.38,14.52,9.77,4.47,3.91,19.82,7.26,5.3,12.56,,4.47,,4.75,5.03,8.93,34.89,6.98,4.47,,6.7,39.64,4.75,8.93,6.14,,6.42,3.083333,-2.611111,8.455556,0.0,,-3.611111,61.771131
US_TN_47143,2020-01-24,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.72,11.11,12.5,6.39,7.5,6.94,26.11,7.78,4.44,13.05,4.72,4.17,5.0,5.83,,8.89,33.05,5.83,6.39,3.89,6.11,41.1,,6.11,7.22,6.67,7.5,7.422222,3.711111,11.122222,10.950222,,5.37037,86.237148
US_TN_47143,2020-01-25,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,7.21,7.21,9.83,7.54,5.57,7.54,19.33,,,7.21,,5.57,6.55,4.91,,7.21,31.12,7.86,13.11,4.91,9.5,37.02,6.88,6.88,6.55,,,4.511111,2.111111,8.783333,5.0546,,0.555556,74.202616
US_TN_47143,2020-01-26,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.16,9.36,6.77,8.71,11.61,8.06,28.39,9.03,5.16,10.97,,,,,5.81,7.1,34.84,8.06,9.03,7.42,,40.97,6.13,7.1,6.45,5.16,,2.633333,-1.488889,6.772222,0.2794,,-1.679012,72.541579
US_TN_47143,2020-01-27,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,7.12,8.48,13.41,6.57,6.29,3.83,21.62,7.12,4.65,9.3,,5.2,5.75,5.47,5.47,11.22,34.21,8.76,8.48,6.84,5.75,42.97,4.38,6.02,5.75,6.02,6.02,6.211111,2.905556,10.672222,0.903111,,3.580247,82.935554
US_TN_47143,2020-01-28,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.96,6.61,11.84,8.26,4.68,7.71,26.7,9.09,,12.94,3.85,10.74,6.06,,,7.71,34.69,4.96,9.64,,4.68,42.12,,9.36,5.23,,4.13,3.666667,-1.8,11.011111,1.8034,,0.209877,77.265927
US_TN_47143,2020-01-29,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.52,6.21,11.29,6.21,5.08,8.19,24.28,10.16,8.47,12.14,4.8,4.52,5.93,7.62,7.06,8.75,36.14,5.08,10.16,,5.37,46.3,,8.47,,4.8,,4.294444,-0.95,10.388889,0.0,,0.950617,78.108619
US_TN_47143,2020-01-30,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.54,5.4,11.37,9.95,7.39,9.38,30.13,12.79,,14.78,,4.83,3.98,6.25,6.54,11.09,41.22,11.09,7.39,6.54,9.38,48.33,4.55,7.39,8.53,5.68,,6.833333,2.561111,12.8,0.0254,,3.092593,75.981063
US_TN_47143,2020-01-31,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,,6.72,8.4,10.08,4.76,6.72,27.43,7.28,,7.28,3.92,5.6,3.92,6.16,4.2,8.12,35.27,6.72,7.0,4.48,7.0,39.19,5.32,8.68,4.76,5.88,5.6,7.55,4.427778,11.538889,0.0,,3.469136,75.23829
US_TN_47143,2020-02-01,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.22,7.53,10.48,9.17,6.55,5.9,23.26,7.53,,10.15,,9.5,5.24,,6.22,7.86,32.43,9.17,16.05,5.57,,43.24,,8.52,4.59,,5.9,5.566667,3.027778,9.455556,0.0,,3.222222,84.355582
US_TN_47143,2020-02-02,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,7.09,9.99,11.6,9.02,8.06,,25.14,11.28,,9.99,,5.16,4.51,6.45,7.09,9.02,31.26,,,7.41,5.16,34.8,5.8,9.99,7.41,,7.74,7.511111,0.205556,17.938889,0.451556,,0.493827,60.495286
US_TN_47143,2020-02-03,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.75,7.55,11.74,9.22,,8.11,26.28,10.62,4.75,7.27,5.59,5.03,6.71,,6.71,9.22,31.59,9.22,6.99,6.15,5.59,46.4,3.91,6.99,,,6.15,11.283333,2.672222,21.638889,0.0,,2.0,53.496199
US_TN_47143,2020-02-04,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,,6.81,8.99,10.35,4.36,4.36,24.79,12.8,5.72,8.17,,7.63,4.9,3.81,,10.35,29.42,5.17,6.81,,8.17,37.32,4.36,5.99,5.99,4.36,4.63,14.561111,10.194444,19.011111,0.479778,,8.561728,67.174781
US_TN_47143,2020-02-05,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.2,7.38,14.47,9.16,7.09,,23.33,10.34,5.02,8.86,5.91,4.13,5.61,4.43,4.73,12.7,33.67,6.79,8.56,7.09,5.61,44.89,5.32,5.02,5.02,5.61,6.2,15.25,12.461111,17.577778,9.990667,,13.87037,90.595569
US_TN_47143,2020-02-06,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,8.98,5.99,12.87,8.98,5.39,4.79,19.76,9.88,5.99,10.78,,4.49,,5.39,6.29,7.78,28.74,5.39,,7.49,,45.81,,5.39,10.48,7.19,,13.711111,8.527778,17.177778,60.593111,,12.882716,93.085885
US_TN_47143,2020-02-07,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.44,4.91,11.35,5.52,5.21,8.28,23.93,6.75,,14.42,,4.91,6.14,,,8.9,34.05,7.36,5.83,,5.52,44.18,4.6,4.6,5.52,7.36,5.21,2.555556,-0.416667,10.655556,20.150667,,-0.240741,79.574401
US_TN_47143,2020-02-08,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,,7.79,9.42,11.04,5.2,6.82,26.96,11.69,,8.12,,8.44,6.82,4.87,7.79,8.12,26.63,,7.47,,8.77,37.67,,7.14,,,6.5,0.216667,-3.188889,5.677778,0.733778,40.64,-2.611111,80.281939
US_TN_47143,2020-02-09,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,5.84,12.32,8.43,10.05,4.54,4.54,23.35,11.35,,,,,,,,8.76,32.11,6.81,7.14,,4.87,38.92,,9.41,7.14,7.14,4.54,2.788889,-2.916667,11.672222,1.6256,30.48,-0.358025,78.981805
US_TN_47143,2020-02-10,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.7,7.58,9.93,6.27,4.7,,14.11,9.93,4.44,7.84,5.49,5.49,4.44,6.53,6.27,10.19,26.4,6.01,3.66,7.32,5.49,35.02,,6.01,5.23,,5.75,7.538889,3.738889,10.983333,0.959556,,4.808642,83.65451
US_TN_47143,2020-02-11,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,,11.2,13.93,6.66,8.48,7.57,19.98,9.99,5.15,11.51,,5.45,,6.96,7.57,6.96,30.28,6.66,8.18,8.18,6.66,46.33,4.84,6.06,,,4.54,11.622222,6.961111,15.683333,32.991778,,10.58642,92.01556
US_TN_47143,2020-02-12,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,6.37,9.02,8.49,10.08,6.1,4.24,15.65,7.43,6.63,9.81,5.83,,5.04,4.77,,11.14,27.32,6.9,6.9,6.1,6.63,40.05,6.63,6.63,9.55,4.24,7.69,8.144444,5.861111,15.594444,5.954889,,6.469136,87.538732
US_TN_47143,2020-02-13,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.42,8.01,8.83,6.9,5.8,7.73,15.18,7.45,7.18,11.6,,6.62,3.87,6.9,4.42,7.73,25.95,6.07,6.9,6.07,5.52,43.34,4.97,9.94,6.9,7.73,4.14,11.855556,4.377778,17.166667,24.750889,,9.796296,85.718983
US_TN_47143,2020-02-14,ChIJyZfUod-oYIgRHsTJuzR2pBo,Q502377,geoId/47143,US,United States of America,TN,Tennessee,47143,Rhea County,US,USA,2,,,,,,,32671,16150,16521,3881,4456,4048,3639,4026,4489,4178,2682,1272,1848197,35.61,-84.92,871,74.783333,,,,,4.0,11.44,9.72,9.15,5.43,7.15,15.44,10.29,,9.15,4.29,4.86,,5.15,4.29,5.43,20.3,7.72,10.87,,,35.46,,5.72,4.58,8.01,5.43,1.044444,-2.888889,4.944444,1.1176,,-5.04321,62.020313
