location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51111,2020-01-01,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,,40.77,5.755556,-0.766667,12.672222,0.0,,-1.638889,59.288059
US_VA_51111,2020-01-02,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,23.01,34.01,5.705556,-1.388889,15.588889,0.0,,-1.244444,61.2077
US_VA_51111,2020-01-03,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,15.51,31.01,9.172222,1.988889,14.577778,4.741333,,6.944444,86.106981
US_VA_51111,2020-01-04,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,26.25,31.25,13.711111,7.955556,16.6,9.398,,12.75,93.982751
US_VA_51111,2020-01-05,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,,32.68,6.605556,1.244444,14.961111,4.233333,,-1.305556,57.283666
US_VA_51111,2020-01-06,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,28.86,26.79,4.788889,-1.277778,13.261111,0.0,,-2.466667,59.877516
US_VA_51111,2020-01-07,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,29.35,41.27,1.35,-3.144444,10.588889,2.342444,,-1.483333,81.913705
US_VA_51111,2020-01-08,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,26.01,20.8,3.95,-3.3,11.872222,3.5052,,-3.383333,59.272233
US_VA_51111,2020-01-09,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,22.05,38.35,1.1,-4.516667,10.633333,0.0,,-6.305556,58.467273
US_VA_51111,2020-01-10,ChIJ_7YV3rsUsokRlNBtvUT67oE,Q508192,geoId/51111,US,United States of America,VA,Virginia,51111,Lunenburg County,US,USA,2,,,,,,,12333,6529,5804,1254,1309,1347,1438,1547,1780,1880,1166,612,2534188,36.95,-78.24,1120,76.0,,,15.72,17.46,5.544444,-3.261111,15.755556,0.0,,1.405556,74.829661
