location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47117,2020-01-11,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,12.23,,13.42,6.56,5.96,5.96,4.47,16.11,8.05,,10.44,,5.67,7.16,4.17,4.17,7.16,27.44,5.37,7.16,6.26,,6.56,41.75,5.96,10.14,6.26,,5.67,17.716667,15.077778,20.516667,0.677333,,15.183333,85.308072
US_TN_47117,2020-01-12,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,7.26,9.78,,10.41,9.15,,5.36,,15.78,10.1,6.31,12.3,4.42,6.94,7.57,6.31,6.31,11.04,24.93,4.73,9.78,4.73,6.63,7.26,43.86,4.73,7.57,6.0,6.0,5.36,9.583333,6.3,16.15,11.288889,,6.505556,81.303751
US_TN_47117,2020-01-13,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,8.89,7.28,4.58,7.81,6.74,5.93,7.54,3.77,16.7,7.81,5.66,8.62,3.77,6.2,5.39,4.04,5.66,9.7,29.91,7.01,5.12,,6.2,8.08,45.54,,10.51,7.01,5.93,4.85,7.661111,3.161111,15.233333,0.0254,,5.91358,87.614142
US_TN_47117,2020-01-14,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.12,6.12,,12.79,6.67,5.84,6.67,5.28,15.29,8.06,3.89,13.9,3.89,7.51,4.73,5.28,5.56,9.18,26.41,5.28,6.95,5.84,7.51,9.45,45.04,,5.84,8.06,7.51,,14.922222,11.5,17.2,7.337778,,13.438889,90.986355
US_TN_47117,2020-01-15,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,7.23,8.83,5.62,11.78,4.55,4.28,9.64,4.82,16.06,10.17,6.42,9.37,4.55,7.76,6.16,6.69,5.62,12.05,32.39,10.17,6.16,4.55,,8.3,44.44,,7.5,6.16,4.28,5.09,16.533333,14.194444,19.383333,1.072444,,15.361111,92.86601
US_TN_47117,2020-01-16,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.0,8.99,6.0,12.27,11.18,6.27,4.09,6.54,14.72,9.27,8.45,11.18,,4.91,3.82,,4.63,7.63,32.44,10.9,9.27,,5.45,6.81,39.25,4.36,7.9,4.36,7.63,7.09,12.027778,7.472222,18.588889,4.73075,,7.872222,75.813051
US_TN_47117,2020-01-17,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,5.18,7.09,,8.72,6.82,4.36,6.82,5.45,14.45,8.72,7.36,10.09,6.0,4.09,5.45,,5.45,10.9,27.26,10.09,4.91,5.72,5.72,,42.8,5.45,5.45,7.09,7.91,7.91,5.133333,2.133333,10.666667,0.0254,,-3.933333,52.121094
US_TN_47117,2020-01-18,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,9.69,10.94,,12.19,10.31,,5.0,,12.19,7.5,,10.31,6.56,5.31,,,,8.75,29.06,5.0,6.25,,5.62,,43.43,,6.87,5.62,7.5,6.25,10.1,6.505556,13.266667,0.818444,,2.638889,59.867993
US_TN_47117,2020-01-19,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.59,9.1,5.65,9.73,9.41,5.02,8.16,4.71,14.12,9.73,4.71,11.61,4.39,5.65,,,4.39,5.33,23.54,,5.65,,5.33,5.02,43.94,5.33,5.65,6.9,,7.22,4.166667,-1.255556,12.8,0.8636,,-4.322222,54.2397
US_TN_47117,2020-01-20,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,9.43,,12.16,8.82,5.17,6.08,,21.29,9.43,6.69,12.16,7.91,6.69,4.87,,5.47,10.34,31.02,,7.3,,6.08,5.47,45.92,,7.3,9.12,7.6,6.69,-4.705556,-6.516667,0.144444,0.366889,,-9.911111,67.000421
US_TN_47117,2020-01-21,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,7.42,3.85,13.73,10.16,,5.22,3.85,20.88,12.91,4.67,9.61,,6.59,,6.59,7.42,10.44,34.61,6.87,8.79,5.49,10.16,7.42,39.01,6.04,9.89,4.12,3.85,4.12,-3.127778,-5.844444,1.916667,0.0,,-9.622222,60.893883
US_TN_47117,2020-01-22,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,7.15,7.7,,11.27,6.6,5.5,,4.12,20.9,10.17,,11.55,4.67,7.42,,4.95,11.0,10.72,31.9,5.5,8.25,5.5,11.0,4.67,45.92,4.12,10.45,6.33,5.78,5.78,-1.066667,-7.316667,7.65,1.1176,,-8.972222,55.268011
US_TN_47117,2020-01-23,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.97,7.77,,10.72,5.09,3.75,5.63,5.9,24.12,10.19,6.97,12.06,4.56,5.09,,,5.63,10.19,30.56,5.09,9.65,6.17,,4.83,42.35,7.24,8.58,6.17,5.9,5.09,4.822222,2.455556,7.594444,3.499556,,-3.116667,57.512796
US_TN_47117,2020-01-24,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,3.88,9.42,6.93,11.64,8.87,4.99,6.1,,29.66,7.21,3.88,8.87,5.27,6.1,4.99,4.71,4.99,7.76,39.08,4.43,8.04,,4.71,5.27,39.08,,6.65,3.88,6.93,4.16,7.9,5.788889,11.366667,7.168444,,5.883333,87.1788
US_TN_47117,2020-01-25,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,5.72,11.11,6.35,7.3,7.94,7.94,6.99,6.67,25.4,9.21,,8.89,6.67,7.94,7.62,,6.67,6.03,34.93,5.08,6.67,,5.72,6.99,48.27,,5.72,7.3,,4.45,3.9,2.655556,6.722222,1.411111,,0.25,77.196864
US_TN_47117,2020-01-26,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,5.41,5.41,,11.42,11.12,5.71,6.31,5.11,24.04,9.32,8.41,12.02,7.81,5.11,8.41,5.41,7.51,6.31,41.77,4.81,8.41,6.61,6.91,5.41,48.98,6.91,8.71,5.71,,6.31,2.344444,-2.7,8.683333,0.3556,,-0.044444,84.414805
US_TN_47117,2020-01-27,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,4.08,10.08,,12.26,7.08,5.72,6.26,4.36,26.15,9.26,6.26,8.44,4.9,,,,5.45,8.44,30.5,7.08,6.81,5.99,5.45,7.63,47.39,5.17,6.81,6.54,4.36,5.99,8.727778,6.311111,13.938889,0.508,,5.155556,78.361804
US_TN_47117,2020-01-28,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,8.41,8.13,,9.25,8.41,5.04,3.92,4.76,18.78,11.49,4.48,7.85,,,8.13,6.45,,8.13,33.35,5.61,4.48,4.76,4.76,6.45,47.65,4.76,6.45,4.76,,,3.794444,-1.344444,11.25,0.127,,0.85,81.407511
US_TN_47117,2020-01-29,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.4,11.12,3.89,12.24,6.4,7.23,4.45,,27.81,10.85,4.45,7.79,6.4,10.29,5.28,3.89,5.84,8.34,42.55,6.12,8.34,,7.79,5.28,50.9,,16.69,7.23,6.4,6.95,5.75,2.683333,9.427778,0.056444,,2.738889,81.178269
US_TN_47117,2020-01-30,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,5.66,8.35,5.66,7.81,9.16,,8.35,4.04,36.62,11.85,5.66,10.23,6.73,5.66,6.73,,4.04,11.58,44.16,4.04,6.19,5.12,6.19,6.73,50.09,,7.81,4.31,7.0,4.85,6.822222,2.455556,12.366667,0.0254,,4.005556,82.374242
US_TN_47117,2020-01-31,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,4.64,7.91,,12.54,5.73,12.0,8.45,,40.09,11.45,6.0,10.91,,6.27,8.18,5.73,4.36,4.91,37.91,6.54,6.54,,4.09,,42.54,,9.27,4.09,6.0,5.45,8.105556,4.588889,10.961111,0.0,,4.4,77.822486
US_TN_47117,2020-02-01,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,6.41,,9.94,8.02,8.66,9.3,,29.5,10.58,5.45,8.66,,4.49,,6.41,5.77,9.3,33.35,,8.02,8.34,5.45,5.45,55.16,,10.9,8.02,5.13,5.13,7.566667,5.788889,9.427778,0.818444,,4.855556,83.034824
US_TN_47117,2020-02-02,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.08,7.29,4.86,10.03,9.12,7.6,7.9,,21.28,7.9,,9.73,4.86,8.21,8.51,5.78,7.6,6.08,32.22,5.47,6.08,4.86,4.25,5.17,42.25,5.78,6.99,7.9,6.99,7.6,8.294444,0.427778,19.933333,0.127,,0.794444,59.395398
US_TN_47117,2020-02-03,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,4.28,7.75,3.74,10.69,6.15,4.01,5.61,,28.6,13.37,6.15,8.82,7.22,7.22,7.48,5.61,6.15,7.75,28.07,6.42,6.95,6.68,4.28,3.74,38.22,4.28,5.61,7.22,5.35,4.28,13.388889,6.627778,22.022222,0.0,,2.877778,49.279458
US_TN_47117,2020-02-04,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,7.1,5.73,,11.46,9.01,4.09,6.28,6.28,30.57,12.55,5.46,12.83,5.46,9.55,,6.28,7.37,8.73,39.84,6.82,7.91,4.64,5.73,6.0,38.21,4.64,8.46,3.82,9.55,4.91,16.2,13.177778,19.361111,0.705556,,10.994444,71.441347
US_TN_47117,2020-02-05,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,5.63,5.12,3.58,9.73,9.98,5.12,5.89,,21.25,8.96,6.4,6.91,,6.14,11.52,4.35,4.61,6.91,28.68,4.87,8.71,4.1,5.63,3.58,47.62,5.38,8.71,6.66,,5.89,14.577778,12.155556,18.238889,6.35,,13.753086,93.749248
US_TN_47117,2020-02-06,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.13,9.93,,12.55,12.85,6.72,8.18,4.96,24.53,13.43,4.96,11.97,,4.96,9.63,,,6.13,28.91,6.42,6.42,5.84,4.67,5.84,40.59,4.67,5.55,,5.55,,9.733333,4.116667,16.677778,15.578667,,8.761111,93.719225
US_TN_47117,2020-02-07,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,8.56,5.81,7.95,9.47,8.25,,,22.61,12.22,4.58,11.61,8.25,4.89,8.25,,6.42,7.33,33.01,8.25,6.11,,9.47,5.5,52.56,,9.17,9.47,4.28,7.33,1.255556,-0.45,4.216667,4.684889,30.48,-1.161111,84.203344
US_TN_47117,2020-02-08,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,6.3,8.82,5.99,6.93,,6.62,6.3,6.62,26.46,14.18,7.25,10.71,,5.36,,5.99,,4.72,32.76,9.77,10.08,,4.41,,44.73,5.36,8.19,4.41,5.04,5.04,3.044444,-1.55,10.577778,0.479778,,-1.627778,71.612376
US_TN_47117,2020-02-09,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,,10.31,,9.06,7.19,,6.88,6.25,28.44,15.31,,14.38,5.31,8.75,8.44,,9.06,5.94,29.69,11.25,7.5,4.69,6.88,,35.63,5.31,5.31,7.81,8.44,4.69,5.466667,-1.983333,16.394444,0.4826,,-0.316667,66.605613
US_TN_47117,2020-02-10,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,4.88,8.22,,6.93,10.02,6.16,7.45,8.47,19.0,11.04,6.93,9.76,6.16,6.16,6.93,5.91,7.7,8.73,34.92,5.39,,,4.62,,43.65,3.6,7.7,5.14,9.76,5.65,11.577778,9.066667,13.655556,3.273778,,7.755556,77.451993
US_TN_47117,2020-02-11,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,7.42,6.63,,10.34,10.87,5.83,6.36,3.98,17.77,9.81,,9.81,,4.24,6.1,7.16,8.22,9.81,32.88,5.04,6.1,,5.57,5.3,48.0,5.3,8.49,5.3,4.24,4.24,10.161111,6.511111,15.027778,17.328444,,9.244444,94.080194
US_TN_47117,2020-02-12,ChIJ57A-IJS7Y4gRoHylw8oHt-U,Q495448,geoId/47117,US,United States of America,TN,Tennessee,47117,Marshall County,US,USA,2,,,,,,,33020,16181,16839,4127,4419,3995,4095,4368,4645,3955,2333,1083,1848189,35.47,-86.77,974,75.32,,,,,,4.04,5.81,,11.87,5.55,4.8,5.05,5.81,20.45,7.32,4.04,10.6,4.29,4.8,4.29,5.55,5.81,9.34,24.99,7.83,7.32,4.04,8.08,5.05,39.13,,7.83,7.07,4.04,3.54,7.688889,4.961111,17.988889,1.834444,,6.416667,91.750584
