location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17101,2020-02-07,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,12.07,32.18,48.27,-0.177778,-1.766667,3.05,0.296333,,-5.05,70.811486
US_IL_17101,2020-02-08,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,37.14,34.61,0.711111,-0.411111,1.8,0.084667,,-3.2,75.824573
US_IL_17101,2020-02-09,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,23.93,39.32,0.358025,-4.037037,9.759259,2.836333,,-2.938272,79.57836
US_IL_17101,2020-02-10,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,33.3,29.97,5.790123,1.080247,12.345679,18.753667,,3.895062,88.441366
US_IL_17101,2020-02-11,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,33.88,35.88,2.265432,0.475309,6.216049,0.834571,,-1.32716,78.161353
US_IL_17101,2020-02-12,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,31.79,44.65,1.41358,-0.679012,3.580247,0.042333,,-0.67284,86.969626
US_IL_17101,2020-02-13,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,28.47,38.89,-0.438272,-7.62963,2.364198,13.758333,,-2.376543,87.557462
US_IL_17101,2020-02-14,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,,,,37.45,38.27,-9.322222,-12.472222,-4.072222,0.550333,,-15.15,63.824333
US_IL_17101,2020-02-15,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,2,-4,,27.05,31.56,-2.588889,-8.4,7.877778,0.0,,-9.094444,62.260292
US_IL_17101,2020-02-16,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,3,,13.26,30.94,44.2,4.916667,0.327778,10.544444,0.0,,-2.005556,62.242408
US_IL_17101,2020-02-17,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,-6,-18,,30.24,37.15,4.183333,-0.333333,10.533333,0.508,,0.738889,79.063919
US_IL_17101,2020-02-18,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,0,-1,14.37,24.82,45.72,7.611111,2.877778,11.361111,1.27,,4.566667,82.033387
US_IL_17101,2020-02-19,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,-4,2,,30.15,44.57,1.172222,-2.772222,6.844444,0.2286,,-4.394444,68.212143
US_IL_17101,2020-02-20,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,-7,-2,,25.78,41.25,0.161111,-2.466667,3.344444,0.0,,-7.366667,58.960335
US_IL_17101,2020-02-21,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,8,4,14.19,21.62,33.78,-3.605556,-8.566667,2.594444,0.0,,-12.45,51.736309
US_IL_17101,2020-02-22,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,8,2,13.29,31.89,32.78,0.133333,-6.344444,9.533333,0.0,,-8.827778,52.90711
US_IL_17101,2020-02-23,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,11,,,31.21,52.88,5.522222,-0.833333,14.316667,0.0,,-3.361111,54.4556
US_IL_17101,2020-02-24,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,-1,4,10.95,18.03,32.2,6.938889,4.733333,9.833333,3.338286,,4.333333,84.264075
US_IL_17101,2020-02-25,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,11,7,,39.23,48.24,6.622222,4.494444,7.605556,11.865429,,5.311111,92.310031
US_IL_17101,2020-02-26,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,9,2,,48.53,32.13,1.95,-0.022222,4.744444,1.161143,,-0.372222,87.194582
US_IL_17101,2020-02-27,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,7,2,,43.01,42.37,0.361111,-3.05,5.283333,0.592667,,-7.877778,56.902229
US_IL_17101,2020-02-28,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,16,4,,38.25,31.99,1.7,-2.888889,5.033333,0.0,,-5.561111,61.051816
US_IL_17101,2020-02-29,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,12,-6,,42.31,34.38,-0.516667,-5.688889,5.094444,0.0,,-8.233333,58.143852
US_IL_17101,2020-03-01,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,17,,21.42,40.28,33.42,5.577778,-1.627778,18.633333,0.0,,-2.977778,57.431387
US_IL_17101,2020-03-02,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,5,2,17.6,35.2,38.46,11.538889,9.227778,16.05,8.926286,,7.444444,78.276963
US_IL_17101,2020-03-03,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,21,3,12.61,33.84,35.16,9.922222,5.738889,14.244444,9.543143,,4.366667,71.023608
US_IL_17101,2020-03-04,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,15,2,,32.73,28.05,7.377778,1.438889,12.805556,0.3048,,-1.583333,55.761132
US_IL_17101,2020-03-05,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,6,1,15.81,48.08,31.62,5.611111,-1.072222,14.838889,0.0,,-2.327778,58.855267
US_IL_17101,2020-03-06,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,7,7,11.53,31.2,39.34,5.688889,1.883333,11.872222,0.0,,-3.161111,53.198814
US_IL_17101,2020-03-07,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,20,6,19.77,36.85,41.34,2.016667,-4.744444,10.977778,0.0,,-3.827778,65.357422
US_IL_17101,2020-03-08,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,18,,21.52,39.46,26.9,7.438889,-0.35,18.722222,0.0,,-2.994444,47.746652
US_IL_17101,2020-03-09,ChIJVwzfpXYZcogRVvBLXITyJRQ,Q491470,geoId/17101,US,United States of America,IL,Illinois,17101,Lawrence County,US,USA,2,,,,,,,16027,8933,7094,1668,1667,2406,2237,2114,2160,1810,1176,789,1801532,38.72,-87.73,968,72.38,11,2,,50.71,28.09,12.588889,9.088889,16.927778,1.016,,3.577778,54.464059
