location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21089,2020-01-11,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,4.77,10.22,5.0,12.49,7.04,4.32,3.86,,15.67,4.54,7.49,,5.0,9.31,4.54,6.59,6.36,3.86,4.77,5.22,9.54,30.66,5.68,9.99,5.22,3.86,4.32,38.38,4.54,8.18,5.91,5.22,3.41,17.654321,12.222222,24.425926,2.9845,,10.666667,63.896121
US_KY_21089,2020-01-12,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,7.38,6.04,4.92,12.07,6.93,4.7,4.47,3.35,16.1,3.8,8.27,,4.7,9.84,3.8,3.8,5.59,5.81,7.6,,5.59,24.37,7.83,9.61,3.58,,5.59,35.55,3.35,7.16,6.26,3.8,5.59,9.533333,5.366667,18.427778,9.434286,,5.894444,78.153397
US_KY_21089,2020-01-13,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.55,9.14,5.55,9.49,7.88,5.02,6.09,3.23,13.79,3.58,8.96,,4.3,9.85,3.94,4.12,3.76,4.48,3.23,4.12,7.34,27.77,5.91,7.52,4.3,5.73,6.27,36.55,4.48,9.14,6.81,6.27,3.76,5.253086,1.493827,12.265432,0.0,,3.302469,87.489005
US_KY_21089,2020-01-14,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,4.86,8.99,6.29,8.99,5.21,5.04,5.04,5.93,13.85,,6.65,3.06,6.47,11.15,3.96,5.21,8.45,6.47,3.24,7.91,9.53,33.45,7.37,6.47,3.96,4.86,7.55,38.12,,5.58,4.32,5.93,4.86,8.969136,2.580247,13.753086,2.54,,7.679012,91.660425
US_KY_21089,2020-01-15,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,,8.13,5.24,9.21,7.77,3.61,2.71,5.96,14.27,3.07,8.85,3.43,4.88,8.85,3.97,4.52,6.68,4.52,3.43,3.07,8.67,23.48,7.77,6.32,5.6,,7.59,37.75,3.79,7.95,8.31,5.6,3.61,7.555556,2.592593,15.839506,0.6096,,7.080247,96.867843
US_KY_21089,2020-01-16,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.66,8.39,2.55,14.78,9.67,6.75,6.2,3.65,16.24,3.83,8.57,2.55,4.38,11.13,5.29,6.2,6.02,4.93,4.2,4.38,8.39,28.28,5.66,7.84,7.84,4.01,6.02,39.23,3.83,6.93,5.84,2.74,6.75,8.407407,1.858025,16.04321,0.4445,,2.969136,68.732118
US_KY_21089,2020-01-17,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,3.58,6.09,4.83,10.2,5.19,4.12,5.01,5.73,17.36,3.58,8.95,,4.3,9.85,4.47,5.55,4.83,4.12,3.4,2.86,6.8,26.32,6.27,7.34,5.01,4.65,4.65,31.51,2.69,9.49,4.3,5.01,6.8,-0.938272,-4.185185,2.907407,0.1905,,-7.592593,60.752763
US_KY_21089,2020-01-18,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,,6.26,8.28,9.17,9.4,6.04,4.92,,18.8,,7.38,4.47,,8.5,7.16,6.26,6.71,4.92,6.04,4.25,9.17,26.4,5.15,5.82,5.59,5.37,8.5,44.3,4.25,6.94,5.15,4.03,4.47,4.901235,-2.240741,11.376543,1.5875,,-1.209877,65.535654
US_KY_21089,2020-01-19,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.21,9.99,6.51,10.21,6.3,4.34,6.95,3.91,20.84,5.43,9.34,,4.56,9.12,3.47,4.56,7.17,5.86,5.43,6.08,8.9,31.92,7.17,7.38,4.78,5.86,3.26,40.17,4.56,6.95,6.73,4.78,4.34,0.635802,-5.679012,11.135802,4.1148,,-4.067901,70.835441
US_KY_21089,2020-01-20,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.14,7.63,4.45,13.13,6.78,10.38,7.63,8.26,17.16,6.14,10.8,4.66,5.93,9.53,5.3,5.93,5.51,4.45,4.66,5.51,7.84,35.38,6.36,9.96,6.14,4.03,7.42,42.8,5.51,10.59,5.51,3.6,7.2,-6.604938,-8.512346,-2.561728,0.0,,-10.666667,72.891566
US_KY_21089,2020-01-21,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,3.77,8.08,3.95,9.15,10.23,3.95,5.03,5.21,14.72,3.59,8.08,,2.87,11.67,3.23,5.56,2.51,3.41,5.38,8.62,5.74,33.56,7.0,9.51,3.41,7.18,6.64,39.31,5.56,10.23,4.13,6.64,4.13,-4.709877,-7.895062,-0.561728,0.0,,-9.493827,69.502951
US_KY_21089,2020-01-22,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,3.06,7.92,5.76,10.8,9.18,4.68,5.22,5.4,19.99,3.42,10.98,2.7,5.94,10.44,5.94,6.48,,4.14,4.5,5.4,7.92,29.17,7.56,7.56,8.28,9.18,7.2,36.91,5.04,7.2,8.28,3.96,4.68,-3.944444,-10.222222,5.037037,0.0,,-9.308642,66.543355
US_KY_21089,2020-01-23,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.78,7.36,2.8,10.87,8.06,7.54,6.66,5.08,20.86,4.91,9.46,4.03,7.19,12.45,2.8,6.13,6.66,4.03,,5.61,7.01,30.5,7.01,8.59,4.91,5.26,2.63,32.6,2.45,9.46,6.84,5.08,6.66,2.098765,-5.209877,9.481481,0.0,,-5.728395,57.769466
US_KY_21089,2020-01-24,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.26,7.01,5.26,9.46,6.31,5.78,5.96,3.5,25.41,,12.27,,6.31,9.64,2.8,5.08,3.86,3.86,3.33,2.8,8.06,33.65,4.38,6.83,6.31,4.03,3.15,31.2,3.68,8.59,4.56,7.01,5.61,7.049383,-0.037037,11.08642,3.556,,3.358025,77.791678
US_KY_21089,2020-01-25,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,4.5,8.32,8.32,8.1,7.88,5.17,5.62,,28.57,7.42,9.68,,5.4,9.45,4.5,7.2,5.4,3.83,6.3,5.17,8.1,36.9,6.75,9.0,6.3,4.28,7.65,33.98,4.72,8.78,5.4,,,3.518519,1.598765,9.475309,8.001,,2.364198,92.280454
US_KY_21089,2020-01-26,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.77,7.83,4.02,10.58,8.04,5.5,6.77,4.66,23.28,3.81,9.52,4.23,4.44,8.04,5.71,5.92,5.71,,5.29,,8.04,35.34,7.83,9.73,,3.39,5.71,38.51,3.81,7.41,6.35,5.92,5.5,2.180556,0.4375,6.5625,0.508,,-0.923611,80.371521
US_KY_21089,2020-01-27,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,2.97,8.91,5.24,12.23,9.61,5.59,6.46,3.32,29.52,2.44,10.65,,4.72,8.73,4.02,5.94,7.86,4.72,3.49,3.84,5.41,41.39,3.84,5.07,4.37,5.07,3.67,37.73,2.97,6.29,4.89,6.81,6.11,3.283951,-0.82716,6.506173,0.084667,,0.580247,82.626624
US_KY_21089,2020-01-28,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.19,6.55,3.89,12.74,11.33,5.13,4.78,4.6,29.73,,12.92,,4.96,11.33,4.96,5.13,7.61,5.31,5.66,5.66,8.14,39.29,5.49,6.9,4.25,4.6,5.66,39.82,4.78,9.03,6.02,7.08,4.6,1.580247,-0.302469,5.061728,0.141111,,-1.0,83.130187
US_KY_21089,2020-01-29,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.92,8.19,4.53,10.8,9.06,5.05,4.53,3.31,24.74,2.79,8.89,,3.31,11.15,3.14,6.79,6.79,4.18,2.96,2.96,9.06,34.5,5.92,5.4,6.1,5.75,8.54,39.9,2.61,10.98,9.06,5.23,5.23,1.024691,-0.012346,2.888889,0.0,,-1.641975,82.557842
US_KY_21089,2020-01-30,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.02,8.26,5.68,11.01,8.6,5.33,5.85,4.65,31.83,4.3,9.98,2.92,3.44,11.87,5.85,6.54,5.68,6.2,,4.13,9.29,43.02,5.68,3.96,5.85,4.47,7.57,35.79,3.44,5.33,4.99,7.05,4.82,1.666667,-0.067901,5.611111,0.036286,,-2.018519,76.87533
US_KY_21089,2020-01-31,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,2.62,5.6,3.85,7.7,7.87,4.55,4.9,4.9,38.67,4.02,15.22,,5.77,9.97,6.82,5.6,5.95,2.98,,4.72,7.17,39.54,6.3,7.87,4.37,4.37,5.95,31.14,4.9,5.07,4.72,3.15,5.6,2.962963,-0.191358,6.308642,0.0,,0.574074,84.50952
US_KY_21089,2020-02-01,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.19,8.65,5.19,10.17,7.57,4.11,5.41,4.54,26.82,3.03,11.46,,3.89,8.22,3.25,5.19,6.49,5.41,3.68,6.71,6.92,30.07,3.89,5.62,3.89,4.11,5.84,40.23,4.33,6.92,7.14,,5.41,3.875,1.680556,6.451389,2.159,,3.125,94.95131
US_KY_21089,2020-02-02,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.92,7.13,6.5,13.42,9.02,5.24,5.87,4.2,27.05,5.45,13.21,3.15,4.61,7.34,5.24,,5.66,,3.15,3.36,8.6,37.33,6.71,9.23,5.87,2.94,7.55,33.56,5.87,9.23,5.03,,6.29,6.722222,1.375,16.9375,0.9652,,0.597222,65.139619
US_KY_21089,2020-02-03,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,6.03,7.39,4.28,11.87,9.14,2.72,5.45,5.45,30.55,3.89,17.12,3.31,5.64,10.12,5.25,7.2,9.14,5.84,3.31,4.28,9.53,33.08,5.45,7.0,4.47,3.31,9.14,41.25,4.67,6.23,4.28,5.45,6.42,13.148148,6.04321,18.722222,0.0,,1.91358,46.994441
US_KY_21089,2020-02-04,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.0,8.15,2.78,12.04,11.85,5.92,3.33,4.07,40.18,3.15,14.63,4.07,5.0,9.07,5.37,5.74,8.15,4.63,3.33,5.18,8.7,34.44,10.55,7.22,4.44,4.63,3.89,35.37,3.7,8.15,5.37,3.89,4.44,14.432099,10.450617,18.450617,1.905,,8.296296,66.767505
US_KY_21089,2020-02-05,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,4.47,6.71,6.15,12.48,8.94,5.21,6.33,3.54,30.73,4.28,11.92,,6.89,11.36,5.96,5.96,6.89,4.84,3.91,,5.4,34.64,6.71,5.4,6.52,,7.64,35.95,3.17,6.89,6.71,5.03,3.73,4.802469,1.185185,16.450617,12.7,,4.240741,96.18327
US_KY_21089,2020-02-06,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.3,4.17,5.3,10.42,8.9,6.06,5.68,5.3,33.33,3.22,14.96,3.98,5.49,10.04,5.49,5.49,5.87,7.96,,4.74,11.18,34.66,7.58,7.39,5.87,4.92,3.6,40.34,3.79,7.96,3.79,5.11,3.41,5.351852,1.32716,8.024691,6.858,,5.12963,98.507862
US_KY_21089,2020-02-07,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,5.26,5.66,4.65,10.72,9.1,5.26,5.66,3.64,29.12,5.66,14.56,3.03,4.85,9.3,5.26,5.06,9.91,3.03,5.66,2.83,7.08,28.92,5.26,7.69,5.06,5.66,5.87,35.6,5.26,7.48,5.26,4.45,2.83,-0.12963,-2.037037,4.555556,8.5725,30.48,-1.351852,91.501969
US_KY_21089,2020-02-08,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,7.59,8.68,4.77,11.28,6.94,6.07,5.42,6.07,25.37,5.21,11.71,,4.99,9.32,4.99,4.99,12.14,,6.94,4.12,5.86,26.68,4.99,4.34,4.55,4.55,4.77,39.04,3.25,4.12,6.72,4.77,,-1.154321,-4.277778,2.493827,0.635,54.61,-3.037037,87.212571
US_KY_21089,2020-02-09,ChIJJ6ZOdJ17RogRmx0XqqbNfs4,Q500670,geoId/21089,US,United States of America,KY,Kentucky,21089,Greenup County,US,USA,2,,,,,,,35514,17295,18219,4034,4327,3832,3984,4589,4925,4885,3137,1801,1846528,38.54,-82.92,918,75.9,,,,,7.52,7.09,4.51,12.03,6.23,5.8,3.87,3.65,22.78,4.51,9.88,,4.73,12.03,6.45,6.66,5.8,4.51,6.02,5.59,6.02,30.51,6.45,7.95,3.44,8.38,5.8,40.83,3.65,5.8,6.66,6.02,5.16,1.345679,-4.666667,7.660494,0.338667,30.48,-1.314815,82.663911
