location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05075,2020-01-01,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,14.04,13.21,38.82,4.111111,-1.685185,11.493827,0.0,,-2.6875,60.16086
US_AR_05075,2020-01-02,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,16.12,33.05,45.95,9.15,7.211111,11.161111,0.0,,5.339506,77.305302
US_AR_05075,2020-01-03,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,19.55,21.05,45.86,11.55,9.95,13.338889,19.08175,,11.067901,96.344914
US_AR_05075,2020-01-04,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,22.09,18.69,51.83,5.938272,1.944444,11.012346,2.314222,,0.708333,69.002227
US_AR_05075,2020-01-05,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,15.85,28.17,46.66,5.148148,-1.574074,16.006173,0.0,,0.291667,70.286407
US_AR_05075,2020-01-06,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,16.78,21.95,30.34,6.472222,0.172222,11.994444,0.0,,0.148148,62.971996
US_AR_05075,2020-01-07,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,13.17,18.81,27.59,6.355556,0.861111,13.261111,0.0,,-1.697531,55.553572
US_AR_05075,2020-01-08,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,18.44,34.9,40.17,6.483333,-0.722222,15.305556,0.0,,-1.5,55.999042
US_AR_05075,2020-01-09,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,9.22,38.71,33.18,10.111111,6.0,14.794444,0.0,,3.740741,65.075313
US_AR_05075,2020-01-10,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,,31.01,23.71,15.616667,13.316667,17.572222,2.19075,,13.283951,86.250579
US_AR_05075,2020-01-11,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,,27.48,34.14,12.506173,4.67284,19.135802,67.02425,,11.645833,93.004865
US_AR_05075,2020-01-12,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,,36.78,44.3,1.590278,0.0625,3.902778,14.732,,-0.746032,83.583001
US_AR_05075,2020-01-13,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,,32.46,40.1,4.395833,1.986111,7.6875,0.0,,2.380952,84.867925
US_AR_05075,2020-01-14,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,12.91,29.34,37.56,7.402778,4.465278,11.631944,0.254,,6.626984,93.691997
US_AR_05075,2020-01-15,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,,18.8,41.37,11.909722,8.777778,17.215278,0.09525,,11.175926,96.952324
US_AR_05075,2020-01-16,ChIJPfbgG8u71ocRQEvPnZLAzG8,Q61339,geoId/05075,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2,,,,,,,16571,8184,8387,1903,2189,2119,1829,1932,2293,1976,1465,865,1818416,36.030556,-91.113056,1534,76.95,,,,13.42,26.84,37.21,7.784722,2.666667,14.854167,0.0635,,4.055556,78.085525
