location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13069,2020-09-24,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,17,4,2026,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-1,2,-14,3,3.51,9.91,3.92,13.01,9.71,7.02,3.51,3.92,6.19,,5.58,8.67,,6.81,2.89,5.99,3.72,5.78,8.05,19.2,5.99,9.09,5.37,6.19,5.99,41.5,4.13,6.81,6.81,3.3,5.37,22.194444,16.555556,29.888889,0.0,17.461111,74.728842
US_GA_13069,2020-09-25,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,10,1,2036,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-10,-1,-16,3,6.79,5.73,3.39,11.66,5.51,5.94,5.09,3.39,8.48,4.45,3.18,7.63,4.03,5.73,,4.03,,3.82,9.76,20.15,4.67,9.12,2.97,3.61,3.82,42.63,7.0,7.0,5.3,,5.51,25.666667,19.883333,31.4,2.3495,21.611111,78.564036
US_GA_13069,2020-09-26,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,7,1,2043,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-13,0,-3,,7.27,8.11,,10.35,6.99,5.32,6.16,4.2,8.95,,6.71,,,8.39,3.92,4.48,6.43,,7.27,25.74,5.04,7.27,6.71,4.76,6.43,45.6,,4.48,7.55,4.76,4.2,24.816667,20.922222,30.605556,0.508,20.577778,77.432007
US_GA_13069,2020-09-27,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,10,0,2053,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-14,-3,-18,,4.81,6.68,,13.63,5.61,5.61,6.42,7.22,8.82,3.74,3.74,7.22,,6.42,4.54,,5.08,,9.36,47.05,6.68,13.9,4.01,,6.95,37.69,6.42,7.75,9.09,6.42,9.09,22.388889,19.305556,27.85,0.4445,20.433333,88.838004
US_GA_13069,2020-09-28,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,3,0,2056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-4,3,-13,3,4.65,11.52,3.84,14.76,10.51,5.46,3.64,6.06,10.71,6.67,,10.11,3.23,4.04,3.64,6.06,4.04,4.04,11.32,37.8,8.49,8.09,5.26,6.27,5.26,37.2,4.04,6.67,7.08,6.47,6.06,24.166667,20.983333,30.283333,0.381,21.638889,85.872474
US_GA_13069,2020-09-29,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,5,1,2061,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-7,0,-15,5,4.34,8.68,,11.32,6.98,4.15,4.72,4.34,9.24,3.77,4.91,9.43,2.83,6.23,,4.91,5.09,2.64,9.43,32.26,10.94,9.81,4.72,5.09,3.21,34.71,4.15,8.68,7.17,4.72,5.28,22.672222,15.766667,29.066667,11.684,20.516667,87.71694
US_GA_13069,2020-09-30,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,9,0,2070,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,4,5,-18,1,3.43,6.1,4.58,8.96,4.77,4.0,4.77,4.96,8.77,3.62,3.62,8.2,3.62,4.38,2.67,3.24,4.96,4.19,9.72,23.45,4.58,8.77,4.77,5.34,5.53,38.32,4.19,6.1,6.48,5.34,5.72,17.638889,12.211111,26.338889,0.0,11.344444,66.803388
US_GA_13069,2020-10-01,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,9,0,2079,50,,,,,,,,,,,,,45,38,101,393,303,338,338,289,137,90,,,,,,,,,,,0,0,0,0,1,2,2,12,14,19,,,,,,,,,,,2,2,1,7,17,47,64,66,55,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,8,4,-15,0,7.16,4.91,,10.85,7.16,3.27,4.3,5.93,7.16,4.5,3.48,7.37,3.27,7.57,,4.5,4.3,3.89,10.85,21.7,6.55,5.53,4.3,4.71,4.71,34.59,4.71,6.55,4.71,,3.89,18.422222,11.4,27.777778,0.0,12.094444,66.855556
US_GA_13069,2020-10-02,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,5,1,2084,51,,,0,1,0,2,0,0,0,2,0,0,45,39,101,395,303,338,338,291,137,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,12,15,19,0,1,0,0,0,0,0,0,0,0,2,3,1,7,17,47,64,66,55,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-2,3,-24,1,3.56,8.91,,12.73,5.86,6.37,8.4,3.56,6.62,4.33,,8.91,,5.86,4.58,6.37,6.37,4.33,10.44,23.43,7.38,6.62,3.82,6.37,4.58,33.61,4.58,5.86,6.88,3.82,5.86,18.65,13.25,25.216667,0.0,10.65,59.858598
US_GA_13069,2020-10-03,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,10,0,2094,51,,,0,0,0,2,0,4,0,0,0,0,45,39,101,397,303,342,338,291,137,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12,15,19,0,0,0,0,0,0,0,0,0,0,2,3,1,7,17,47,64,66,55,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-8,2,-7,-2,,5.77,,13.27,8.08,5.19,,4.33,10.68,6.64,4.33,11.54,,4.33,,4.91,4.04,,8.08,21.93,4.04,8.65,,,4.62,34.33,6.35,8.37,4.91,4.04,,16.438889,11.288889,23.627778,0.0,10.172222,66.696857
US_GA_13069,2020-10-04,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,2096,52,,,0,0,1,1,1,2,1,0,0,0,45,39,102,398,304,344,339,291,137,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,12,16,19,0,0,0,0,0,0,0,0,0,0,2,3,1,7,17,47,64,66,55,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-6,3,-17,,6.56,6.01,,12.02,10.93,4.64,7.1,3.83,7.1,4.37,4.64,7.1,,,4.1,4.92,3.83,,8.2,33.61,8.47,8.47,,,6.29,42.9,6.56,9.29,8.74,,7.1,17.472222,12.161111,24.422222,0.0,11.327778,67.392051
US_GA_13069,2020-10-05,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,208,1,2304,53,,,0,0,1,0,0,0,0,1,0,0,45,39,103,398,304,344,339,292,137,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,13,16,19,0,0,0,0,0,0,0,0,0,0,2,3,1,7,17,47,64,66,55,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-2,2,-14,0,3.91,8.01,2.93,13.1,6.45,5.28,6.84,3.71,8.79,4.1,3.13,10.55,2.74,6.25,,4.69,3.71,2.74,8.6,32.84,9.38,8.21,3.71,3.52,5.08,38.89,5.67,6.06,6.45,5.47,6.45,18.3,12.133333,25.477778,0.0,12.677778,69.836131
US_GA_13069,2020-10-06,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,2306,54,,,0,0,0,1,0,0,0,2,0,1,45,39,103,399,304,344,339,294,137,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,13,16,20,0,0,0,0,0,0,0,0,0,1,2,3,1,7,17,47,64,66,55,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-4,-1,-16,1,4.85,7.27,4.24,12.72,6.06,6.06,6.66,3.23,6.66,3.03,7.27,7.88,3.43,3.63,,5.65,4.24,6.66,10.9,23.22,5.65,6.87,4.44,6.06,4.24,41.39,4.44,9.09,4.85,5.05,6.46,21.877778,16.061111,28.088889,0.0,16.85,73.256864
US_GA_13069,2020-10-07,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,19,0,2325,54,,,0,1,1,2,3,1,2,5,0,1,45,40,104,401,307,345,341,299,137,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,13,16,20,0,0,0,0,1,0,0,1,0,1,2,3,1,7,18,47,64,67,55,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-3,4,-14,1,6.99,6.99,4.51,12.39,6.31,6.54,6.76,3.38,11.72,6.99,4.06,9.02,,7.21,8.56,5.41,,3.15,13.52,26.59,6.31,6.99,6.08,3.38,7.44,47.78,3.83,6.54,5.18,4.96,6.08,24.011111,19.688889,30.772222,0.0,20.533333,81.051983
US_GA_13069,2020-10-08,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,9,0,2334,54,,,1,0,1,2,1,2,1,2,0,0,46,40,105,403,308,347,342,301,137,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,13,16,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,64,67,55,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-5,2,-14,3,5.67,7.7,3.85,8.71,6.89,5.27,7.09,,9.52,6.48,4.05,8.91,4.46,5.67,,3.85,,,14.79,25.52,5.27,10.13,4.66,3.44,4.86,36.86,5.47,7.09,5.06,4.46,3.65,24.561111,19.3,31.694444,0.0,20.027778,76.098572
US_GA_13069,2020-10-09,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,11,1,2345,55,,,0,1,2,4,0,0,0,1,0,0,46,41,107,407,308,347,342,302,137,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,14,16,20,0,0,0,0,0,0,1,0,0,0,2,3,1,7,18,47,65,67,55,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-9,1,-14,3,,6.58,4.03,13.58,6.79,3.4,,5.52,7.0,2.97,7.0,8.06,,4.46,2.97,3.18,,6.15,10.19,27.8,3.61,7.0,2.97,5.52,7.0,36.92,,7.0,8.06,5.09,6.58,24.3,20.594444,30.266667,5.7785,20.672222,80.419459
US_GA_13069,2020-10-10,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,6,1,2351,56,,,0,0,0,1,2,2,5,0,2,1,46,41,107,408,310,349,347,302,139,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,14,17,20,0,0,0,0,0,0,0,0,1,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-11,1,-10,,5.93,6.47,,11.06,4.86,10.25,4.58,,12.41,,,10.25,,,,,4.58,4.05,7.82,24.27,5.12,8.63,4.05,4.05,3.78,39.65,,7.01,4.86,4.86,6.47,25.6,22.011111,31.244444,0.762,21.677778,79.19811
US_GA_13069,2020-10-11,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,2353,57,,,0,0,0,0,1,0,0,1,0,0,46,41,107,408,311,349,347,303,139,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-15,4,-17,,6.77,9.9,5.21,11.2,7.04,6.77,6.51,5.73,8.6,8.08,,8.34,4.17,5.21,4.17,4.69,,6.25,8.6,24.49,4.95,8.34,4.43,5.47,5.47,38.82,4.69,8.34,3.65,5.21,4.95,25.794444,23.005556,30.416667,7.3025,21.6,77.908178
US_GA_13069,2020-10-12,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,0,2355,57,,,0,0,-1,0,0,0,0,0,-1,0,46,41,106,408,311,349,347,303,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,0,-2,-17,3,,9.27,3.83,13.09,7.45,6.04,6.24,5.64,6.85,5.44,5.24,9.87,6.04,5.44,3.83,4.83,4.23,5.04,7.25,25.78,4.83,9.06,5.44,5.24,6.45,39.88,5.84,6.85,5.64,5.64,3.83,24.266667,21.322222,29.394444,0.0,20.061111,77.577348
US_GA_13069,2020-10-13,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,0,2356,57,,,1,0,0,0,2,0,0,1,0,0,47,41,106,408,313,349,347,304,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-1,-1,-16,3,4.1,8.81,,14.34,6.76,4.3,6.35,3.48,9.42,4.92,5.74,12.7,,5.33,4.3,3.28,3.69,,9.83,25.81,3.89,7.99,6.76,6.76,6.55,47.93,4.3,6.14,7.78,7.58,5.74,23.894444,17.777778,31.666667,0.0,18.95,74.020412
US_GA_13069,2020-10-14,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,4,0,2360,57,,,0,0,0,2,0,0,1,1,0,0,47,41,106,410,313,349,348,305,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-5,3,-14,3,4.61,8.62,3.81,12.03,6.62,4.41,6.42,4.81,8.02,2.81,4.41,8.02,,6.42,3.41,4.01,4.81,5.82,11.63,18.45,7.42,7.42,5.41,4.41,7.82,36.9,5.41,6.82,3.81,5.01,6.82,22.922222,16.105556,31.022222,0.0,17.138889,69.997085
US_GA_13069,2020-10-15,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,14,0,2374,57,,,0,0,1,6,0,2,1,0,0,0,47,41,107,416,313,351,349,305,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,56,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,3,7,-14,2,6.0,8.69,3.52,14.27,11.38,5.38,5.38,5.17,7.45,3.52,4.76,6.21,3.52,3.52,5.58,,2.9,4.96,11.38,27.3,5.38,8.89,,4.55,5.17,42.81,8.69,6.41,6.0,5.79,4.96,24.05,18.927778,29.772222,0.197556,20.022222,78.457477
US_GA_13069,2020-10-16,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,12,0,2386,57,,,0,0,2,1,0,1,2,4,1,0,47,41,109,417,313,352,351,309,139,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,17,20,0,0,0,0,0,0,0,0,1,0,2,3,1,7,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-3,2,-12,2,5.03,6.35,3.5,12.25,8.75,4.59,5.03,3.5,9.63,6.78,3.72,10.72,7.0,4.16,3.72,,4.38,3.72,8.53,20.35,,7.66,3.94,3.94,5.47,36.32,6.78,6.78,6.56,4.38,5.03,23.555556,18.044444,28.888889,0.0,17.133333,67.806904
US_GA_13069,2020-10-17,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,2388,58,,,0,1,0,2,1,1,0,0,0,0,47,42,109,419,314,353,351,309,139,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,15,18,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-14,0,-5,,6.83,4.65,,11.21,4.65,,5.47,3.83,6.83,4.65,,5.74,4.1,4.92,5.47,,4.37,3.83,7.65,19.95,4.65,11.75,,6.56,4.37,37.72,4.92,5.47,4.1,,7.11,17.722222,10.661111,26.177778,0.0,9.877778,60.260017
US_GA_13069,2020-10-18,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,3,1,2391,59,,,0,0,0,3,0,0,0,0,1,0,47,42,109,422,314,353,351,309,140,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,16,18,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-10,3,-19,,9.3,5.58,4.79,5.85,5.58,8.24,6.38,3.72,9.57,6.38,3.99,6.91,4.25,5.32,4.25,6.64,,3.99,10.63,26.58,6.91,10.9,,3.99,6.11,36.42,5.05,5.58,9.3,4.25,4.52,18.466667,12.005556,26.883333,0.0,12.75,69.451369
US_GA_13069,2020-10-19,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,18,0,2409,59,,,0,0,0,0,0,0,0,0,0,0,47,42,109,422,314,353,351,309,140,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,18,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,1,4,-13,2,5.05,8.2,3.79,10.94,7.78,5.47,4.21,3.37,6.94,5.47,5.05,11.36,4.84,4.0,3.37,5.68,3.15,3.37,10.31,26.3,5.68,11.15,6.1,4.42,7.99,43.12,6.1,6.52,6.73,7.78,6.94,20.994444,14.205556,28.194444,0.0,15.077778,69.081744
US_GA_13069,2020-10-20,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,6,0,2415,59,,,0,0,0,1,0,0,0,0,0,0,47,42,109,423,314,353,351,309,140,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,18,20,0,0,0,0,0,0,0,0,0,0,2,3,1,7,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-5,0,-16,3,4.09,7.98,6.55,10.43,8.18,4.91,6.75,4.71,9.41,4.3,4.71,9.0,5.32,3.48,3.27,3.89,3.48,4.5,10.23,25.36,7.36,12.48,5.32,4.5,6.75,41.52,5.11,10.64,4.3,6.34,5.11,21.65,16.211111,28.272222,0.217714,17.527778,77.460367
US_GA_13069,2020-10-21,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,7,1,2422,60,,,0,0,0,0,2,4,0,0,0,0,47,42,109,423,316,357,351,309,140,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,18,20,0,0,0,1,0,0,0,0,0,0,2,3,1,8,18,47,65,67,57,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,0,3,-13,3,3.54,9.43,4.12,11.59,7.46,4.32,6.29,4.32,8.64,4.52,2.95,10.02,4.32,4.91,4.12,4.12,3.34,6.09,10.8,27.11,6.68,10.02,3.93,2.75,5.5,37.71,5.5,5.7,3.73,6.29,4.12,23.211111,18.972222,29.5,0.127,19.955556,82.04636
