location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27143,2020-02-03,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,19.59,21.61,30.39,-1.422222,-4.427778,1.594444,0.0,-5.688889,72.98365
US_MN_27143,2020-02-04,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,24.35,32.68,39.08,-9.011111,-13.161111,-4.533333,0.0,-14.327778,65.735694
US_MN_27143,2020-02-05,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,18.97,33.36,29.43,-8.983333,-14.133333,-1.927778,0.0,-13.116667,72.154659
US_MN_27143,2020-02-06,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,24.59,31.71,30.41,-6.855556,-11.4,-1.416667,0.0,-10.861111,73.578621
US_MN_27143,2020-02-07,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,12.47,11.82,21.67,29.55,-6.344444,-11.75,-2.638889,0.0635,-8.727778,83.451257
US_MN_27143,2020-02-08,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,15.23,27.41,38.84,-15.383333,-21.605556,-6.477778,0.056444,-19.661111,70.000118
US_MN_27143,2020-02-09,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,14.99,19.48,35.97,-8.144444,-11.822222,-4.45,1.8288,-11.05,79.875516
US_MN_27143,2020-02-10,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,19.35,33.55,41.29,-11.472222,-18.594444,-1.794444,1.0668,-13.788889,83.094803
US_MN_27143,2020-02-11,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,27.22,39.6,35.27,-5.705556,-9.322222,-2.744444,1.3335,-8.883333,78.425295
US_MN_27143,2020-02-12,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,17.4,29.44,30.11,-4.766667,-16.066667,-0.238889,0.0,-8.444444,75.733423
US_MN_27143,2020-02-13,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,20.21,22.17,28.04,-23.183333,-27.705556,-16.077778,0.0,-28.488889,62.476457
US_MN_27143,2020-02-14,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,14.27,24.47,37.38,-19.977778,-27.622222,-8.238889,0.0,-24.144444,69.611276
US_MN_27143,2020-02-15,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,,15.7,29.84,32.19,-4.761111,-9.566667,1.177778,0.0,-8.8,73.535624
US_MN_27143,2020-02-16,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,18.41,15.57,24.07,28.32,-6.255556,-10.361111,-2.972222,0.03175,-10.388889,72.932008
US_MN_27143,2020-02-17,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,-36,-17,20.47,19.74,33.63,36.55,-3.894444,-7.1,0.15,0.0,-7.022222,79.292911
US_MN_27143,2020-02-18,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,2,4,,22.23,26.55,34.58,-7.127778,-11.85,-2.522222,1.4224,-10.511111,77.143177
US_MN_27143,2020-02-19,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,-2,7,10.25,19.89,21.7,42.19,-15.422222,-19.388889,-11.905556,1.4224,-20.216667,67.151441
US_MN_27143,2020-02-20,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,2,4,,21.49,27.62,29.47,-18.644444,-26.288889,-10.138889,0.0,-22.944444,69.008011
US_MN_27143,2020-02-21,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,9,,12.97,20.99,24.7,-7.138889,-13.888889,1.727778,0.0,-10.972222,74.29682
US_MN_27143,2020-02-22,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,17,,,,25.32,40.66,-4.038889,-11.883333,3.916667,0.0,-6.288889,84.455345
US_MN_27143,2020-02-23,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,12.05,17.72,29.07,33.32,-0.2,-5.366667,4.361111,0.0,-3.744444,77.210187
US_MN_27143,2020-02-24,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,7,,15.62,24.64,23.43,-1.861111,-7.844444,2.911111,0.0,-5.205556,78.233882
US_MN_27143,2020-02-25,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,13,,20.52,23.53,28.36,-1.494444,-4.633333,1.511111,0.0,-6.883333,67.277433
US_MN_27143,2020-02-26,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,2,10,11.68,30.11,38.1,32.57,-6.822222,-12.388889,-0.944444,0.0,-10.744444,74.214786
US_MN_27143,2020-02-27,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,5,5,,31.63,57.06,32.87,-8.15,-12.572222,-5.138889,0.0,-11.722222,75.697124
US_MN_27143,2020-02-28,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,8,,19.12,19.7,21.44,-6.538889,-9.461111,-3.65,0.0,-10.905556,71.690952
US_MN_27143,2020-02-29,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,11.92,26.83,39.5,41.73,-3.772222,-10.727778,4.277778,0.0,-5.983333,84.780023
US_MN_27143,2020-03-01,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,11.88,20.97,29.35,32.85,2.811111,0.233333,5.777778,0.0,-0.783333,77.396527
US_MN_27143,2020-03-02,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,3,,32.73,42.67,31.56,-0.25,-2.572222,2.277778,0.0,-3.922222,76.464293
US_MN_27143,2020-03-03,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,9,,25.04,29.21,39.35,1.422222,-0.872222,4.594444,0.0,-1.8,79.277188
US_MN_27143,2020-03-04,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,16,6,8.94,18.48,28.61,36.96,-0.111111,-5.05,4.561111,0.0,-3.655556,77.384843
US_MN_27143,2020-03-05,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,5,3,8.96,21.51,31.07,34.65,2.711111,0.3,6.316667,0.0,-0.933333,77.105447
US_MN_27143,2020-03-06,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,7,,20.5,37.28,41.01,-1.338889,-5.927778,2.766667,0.0,-5.461111,74.041842
US_MN_27143,2020-03-07,ChIJ5ygCaLm89YcRAXiG_kWmPkI,Q491184,geoId/27143,US,United States of America,MN,Minnesota,27143,Sibley County,US,USA,2,,,,,,,14899,7501,7398,1856,2032,1551,1753,1749,2272,1790,1084,812,1795860,44.58,-94.23,1555,80.825,,,11.85,27.41,34.08,28.89,3.727778,-0.772222,11.966667,0.0762,-2.472222,64.303619
