location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55067,2020-10-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,37,1,630,5,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,4,-25,,9.02,9.02,10.45,,15.67,,29.91,,1.727778,-2.138889,7.094444,0.0635,,-2.888889,71.823494
US_WI_55067,2020-10-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,630,5,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-5,,-12,,,9.47,11.96,9.96,18.93,,28.9,,1.566667,-3.444444,9.777778,0.79375,,-0.961111,83.590261
US_WI_55067,2020-10-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,630,5,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,1,,,9.74,10.22,7.3,19.96,,38.95,,3.261111,-0.927778,8.85,1.49225,,-1.705556,70.439285
US_WI_55067,2020-10-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,65,2,695,7,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-19,,9.81,7.58,9.37,13.38,14.28,,34.8,,-1.566667,-6.583333,2.716667,0.0,,-7.422222,64.591845
US_WI_55067,2020-10-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,27,1,722,8,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-8,,-16,,,8.9,9.79,9.34,22.25,,43.16,,-2.383333,-7.666667,3.233333,0.870857,,-4.811111,83.555686
US_WI_55067,2020-10-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,53,0,775,8,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-17,,,,13.01,11.66,25.57,,29.61,6.73,1.294444,-1.161111,3.083333,6.821714,100.33,-0.255556,89.485171
US_WI_55067,2020-10-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,26,0,801,8,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-12,,-20,,,7.88,12.25,9.19,19.69,,33.69,7.44,0.722222,-1.266667,1.933333,0.0,50.8,-1.083333,87.850035
US_WI_55067,2020-10-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,26,1,827,9,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,0,-2,-25,,,,6.72,,19.27,,27.33,,1.705556,0.066667,2.983333,12.881429,78.74,0.583333,92.3519
US_WI_55067,2020-10-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,62,0,889,9,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,5,,-15,,,15.03,12.02,,24.55,,27.55,,-0.511111,-2.222222,1.388889,0.98425,50.8,-4.666667,73.54409
US_WI_55067,2020-10-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,28,0,917,9,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,,0,,,8.4,8.9,,21.75,,32.14,,-2.044444,-5.144444,0.955556,0.423333,50.8,-5.866667,75.449185
US_WI_55067,2020-10-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,16,0,933,9,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,,9.07,,7.34,23.32,,31.09,,-2.205556,-4.377778,0.661111,0.4572,54.61,-6.088889,74.767195
US_WI_55067,2020-10-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,51,1,984,10,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,6,,-17,,7.06,6.62,9.27,6.62,22.51,,37.07,,-4.322222,-9.344444,0.961111,0.0254,50.8,-9.688889,66.412063
US_WI_55067,2020-10-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,34,0,1018,10,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,,-13,,,,8.76,,31.96,10.07,38.96,,1.311111,-2.683333,6.738889,0.0,30.48,-5.955556,58.675577
US_WI_55067,2020-10-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,41,2,1059,12,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,4,,-17,6,,,8.82,7.06,19.41,6.62,40.15,,1.2,-0.777778,4.577778,0.03175,30.48,-2.977778,73.921693
US_WI_55067,2020-10-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,0,1074,12,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,1,0,-23,,,10.34,11.75,,24.92,,37.61,7.05,-0.616667,-4.261111,3.922222,0.0,30.48,-8.033333,57.374747
US_WI_55067,2020-10-31,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,32,1,1106,13,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-1,,-11,,9.53,,,,21.18,,33.89,,1.155556,-4.894444,11.316667,0.0,30.48,-4.133333,67.906498
US_WI_55067,2020-11-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,16,0,1122,13,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,,-3,,8.24,9.21,8.72,,20.84,,30.53,,1.294444,-3.666667,10.883333,0.0,,-7.033333,54.225991
US_WI_55067,2020-11-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,23,0,1145,13,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-15,,,7.93,11.9,,22.04,,38.79,,0.344444,-5.572222,10.422222,0.0,,-8.844444,50.324447
US_WI_55067,2020-11-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,11,0,1156,13,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,,-13,4,,8.41,7.99,,21.02,9.25,29.85,,6.288889,-3.944444,21.066667,0.0,,-2.061111,55.247921
US_WI_55067,2020-11-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,1,1175,14,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-5,,-14,,,,6.81,,15.21,6.41,25.63,,11.788889,1.222222,22.016667,0.0,,2.033333,51.418857
US_WI_55067,2020-11-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,0,1189,14,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-17,4,,,7.23,6.8,18.71,,34.02,,11.744444,3.666667,20.627778,0.0,,3.133333,55.708871
US_WI_55067,2020-11-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,18,0,1207,14,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,0,-2,-21,,9.74,10.2,7.42,7.88,18.09,,32.01,9.28,10.322222,2.544444,21.444444,0.0,,2.844444,60.448092
US_WI_55067,2020-11-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,31,1,1238,15,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-1,,-5,,8.69,,11.24,,18.91,14.82,33.22,,14.839506,9.524691,21.765432,0.0,,9.845679,72.187545
US_WI_55067,2020-11-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,0,1257,15,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-3,,9.65,9.14,13.2,,15.23,7.62,38.58,,14.283333,7.833333,21.372222,0.0,,9.055556,70.956489
US_WI_55067,2020-11-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,0,1272,15,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,,10.42,8.68,,19.53,,40.8,10.85,16.827778,13.25,20.288889,0.127,,13.677778,81.891608
US_WI_55067,2020-11-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,29,7,1301,22,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,,-17,,,6.79,7.64,11.89,21.66,8.07,32.7,7.22,7.494444,1.861111,18.894444,13.425714,,6.222222,91.759172
US_WI_55067,2020-11-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,27,0,1328,22,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,,7.61,,6.34,8.04,16.49,6.77,30.02,,0.672222,-2.177778,4.161111,15.022286,,-2.661111,78.620685
US_WI_55067,2020-11-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,35,0,1363,22,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-5,,-17,,,7.16,11.64,,17.46,,31.79,,1.105556,-3.122222,6.55,0.072571,,-1.333333,83.990169
US_WI_55067,2020-11-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,21,2,1384,24,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,-13,-21,,,,10.1,9.64,16.52,,33.96,,-2.672222,-5.416667,2.938889,0.870857,30.48,-6.188889,76.785476
US_WI_55067,2020-11-14,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,11,1,1395,25,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-1,,-9,,11.29,9.75,9.23,,14.36,,37.45,,-2.394444,-6.755556,3.916667,0.036286,,-6.972222,70.910238
US_WI_55067,2020-11-15,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,32,1,1427,26,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-13,,-8,,,7.92,10.88,,25.23,,36.12,,2.227778,-2.0,5.177778,6.023429,,1.055556,92.030333
US_WI_55067,2020-11-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,0,1441,26,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-17,,,8.77,,8.77,17.09,6.58,28.49,,-2.511111,-5.738889,0.927778,0.254,,-5.994444,77.098723
US_WI_55067,2020-11-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,13,2,1454,28,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,7.64,,7.19,6.74,22.02,,37.31,7.19,-3.844444,-8.566667,1.033333,0.22225,50.8,-8.861111,68.206904
US_WI_55067,2020-11-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,20,0,1474,28,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-15,,,,7.95,,17.66,10.59,28.69,,-1.027778,-8.044444,6.911111,0.0,,-6.9,64.472487
US_WI_55067,2020-11-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,2,1488,30,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,12,,-15,5,14.11,11.46,9.26,8.38,22.93,6.62,26.9,7.06,7.177778,1.055556,13.633333,0.0,,-0.061111,60.23932
US_WI_55067,2020-11-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,9,0,1497,30,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,12,12,-20,,,,8.23,7.32,19.66,,32.47,,2.638889,-0.438889,9.188889,0.042333,,-0.15,82.115167
US_WI_55067,2020-11-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,1,1512,31,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-10,,-13,,,9.45,11.93,,17.4,7.95,27.34,,-2.272222,-8.022222,2.461111,0.0,,-6.811111,71.182132
US_WI_55067,2020-11-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,10,0,1522,31,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-1,,,10.13,7.23,7.23,13.99,,29.42,,-3.85,-8.705556,1.777778,0.0,,-5.677778,87.195686
US_WI_55067,2020-11-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,9,0,1531,31,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-20,,10.04,7.76,7.76,,20.54,,30.59,,-0.205556,-5.122222,1.816667,0.0,,-4.7,71.814532
US_WI_55067,2020-11-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,1,1550,32,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,,-22,,,,,7.84,19.82,,34.11,,-2.372222,-6.711111,0.961111,1.397,,-4.344444,86.397124
US_WI_55067,2020-11-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,0,1564,32,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-27,,,,,8.56,24.25,,23.77,,0.4,-1.15,1.261111,0.0635,,0.1,97.874118
US_WI_55067,2020-11-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,23,0,1587,32,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-78,,,,,,22.55,7.52,31.07,,0.922222,-0.072222,2.0,0.0,,0.027778,93.802597
US_WI_55067,2020-11-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,1588,32,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,9,0,-53,,,9.4,,7.52,19.75,7.99,37.62,,-0.25,-3.211111,1.861111,0.0,,-3.766667,77.224681
US_WI_55067,2020-11-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,1591,32,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-10,,-17,,,,9.13,7.21,18.27,,37.97,,-0.322222,-5.127778,9.222222,0.0,,-5.427778,68.485159
US_WI_55067,2020-11-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,6,1,1597,33,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-12,,-8,,,,,,19.9,,38.82,,0.622222,-3.788889,5.111111,0.0,,-3.294444,75.110255
US_WI_55067,2020-11-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,0,1616,33,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,,6.34,8.87,6.34,14.37,7.18,30.84,,-3.327778,-5.822222,0.822222,0.2032,,-8.944444,65.359783
US_WI_55067,2020-12-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,3,1635,36,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,,-15,,,,12.06,12.51,16.09,,45.57,,-5.761111,-10.477778,1.366667,0.0,,-9.9,72.7133
US_WI_55067,2020-12-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,0,1649,36,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,7.44,,7.88,,26.7,,33.26,,-4.072222,-11.155556,6.538889,0.0,,-9.172222,67.816445
US_WI_55067,2020-12-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,13,0,1662,36,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,,-15,5,8.65,,,10.38,15.14,6.92,32.45,,0.372222,-3.294444,4.694444,0.0,,-4.761111,68.528736
US_WI_55067,2020-12-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,19,0,1681,36,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,-11,-20,,,,7.29,9.57,15.49,,32.8,,0.6,-2.694444,3.427778,0.0,,-5.555556,63.583611
US_WI_55067,2020-12-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,5,1,1686,37,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,,-13,,,10.33,,,20.14,,34.08,,-3.355556,-6.088889,-0.244444,0.0,,-7.077778,75.570061
US_WI_55067,2020-12-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,5,0,1691,37,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-3,,,10.54,10.04,,18.06,,28.1,,-5.105556,-10.1,-0.511111,0.0,,-7.788889,81.672585
US_WI_55067,2020-12-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,6,0,1697,37,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-17,,,7.93,,,18.52,,35.27,7.05,-1.583333,-3.233333,-0.555556,0.0,,-4.155556,82.828088
US_WI_55067,2020-12-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,1,1701,38,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-5,,-12,,8.66,6.93,,,17.32,10.39,38.53,,-1.944444,-2.966667,-0.788889,0.0,,-4.561111,82.405823
US_WI_55067,2020-12-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,13,1,1714,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-8,,-12,4,,,,,14.72,,29.45,,1.083333,-3.766667,8.85,0.0,,-2.283333,78.349047
US_WI_55067,2020-12-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,20,0,1734,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,,-12,5,8.27,,6.96,8.27,23.94,,39.17,,0.655556,-5.122222,9.861111,0.0,,-2.938889,76.914546
US_WI_55067,2020-12-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,9,0,1743,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,-7,-18,,9.72,9.28,6.62,7.95,16.34,,34.45,,0.977778,-1.966667,5.377778,0.0,,-2.827778,75.773071
US_WI_55067,2020-12-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,0,1758,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-1,,-9,,,13.98,8.8,,20.2,,37.29,,-2.544444,-4.255556,-0.355556,0.0,,-6.516667,74.268691
US_WI_55067,2020-12-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,6,0,1764,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,,-3,,,,10.04,9.03,14.05,,30.62,,-5.466667,-6.905556,-3.577778,0.0,,-8.044444,82.232315
US_WI_55067,2020-12-14,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,16,0,1780,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,,7.6,8.04,9.83,8.94,20.56,,45.14,,-6.933333,-11.016667,-4.722222,0.508,,-11.694444,69.02941
US_WI_55067,2020-12-15,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,0,1795,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-10,,,,,9.21,20.61,6.58,32.88,7.01,-12.344444,-17.611111,-6.877778,0.0,,-16.622222,70.53246
US_WI_55067,2020-12-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,7,0,1802,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-10,,,7.97,10.18,10.18,19.48,,26.11,,-6.183333,-11.494444,-1.05,0.0,,-10.222222,73.128487
US_WI_55067,2020-12-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,11,0,1813,39,,,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,1,,-14,,,11.11,,,16.45,,32.0,7.56,-4.977778,-9.783333,-0.6,0.0,,-8.772222,74.777536
