location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30057,2020-01-24,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,19.32,31.98,-0.549383,-5.987654,4.0,0.3175,,-3.201389,81.220268
US_MT_30057,2020-01-25,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,10.44,36.9,35.5,-0.802469,-5.487654,3.796296,0.762,,-4.340278,75.300726
US_MT_30057,2020-01-26,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,12.68,28.98,32.6,-1.055556,-5.314815,3.462963,0.34925,,-3.861111,79.341141
US_MT_30057,2020-01-27,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,48.09,40.08,0.080247,-4.734568,3.41358,1.8415,50.8,-3.194444,78.313271
US_MT_30057,2020-01-28,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,30.42,39.92,-3.37037,-8.123457,2.530864,0.508,,-7.097222,73.827758
US_MT_30057,2020-01-29,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,14.82,30.29,43.82,-1.790123,-7.685185,2.802469,2.44475,,-5.0,78.53874
US_MT_30057,2020-01-30,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,32.44,33.07,-1.012346,-6.839506,2.895062,0.85725,,-7.25,65.073701
US_MT_30057,2020-01-31,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,10.37,27.44,43.3,-2.761111,-9.344444,3.55,0.5334,,-8.290123,68.126035
US_MT_30057,2020-02-01,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,31.28,33.12,3.016667,-3.177778,8.611111,0.0254,,-5.469136,60.158987
US_MT_30057,2020-02-02,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,33.01,28.81,0.588889,-5.494444,9.15,0.084667,54.61,-5.580247,64.442438
US_MT_30057,2020-02-03,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,25.31,44.3,-7.411111,-10.488889,-1.777778,3.414889,64.77,-12.839506,65.518086
US_MT_30057,2020-02-04,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.66,28.99,33.82,-14.105556,-22.144444,-4.655556,0.0508,64.77,-18.969136,67.864456
US_MT_30057,2020-02-05,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,22.3,39.17,-7.461111,-11.2,-2.827778,0.282222,80.01,-12.197531,70.409463
US_MT_30057,2020-02-06,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,21.31,28.79,-3.355556,-8.861111,0.005556,2.878667,139.7,-6.351852,81.870101
US_MT_30057,2020-02-07,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,18.5,42.2,-2.522222,-6.033333,1.85,4.318,139.7,-5.191358,82.961774
US_MT_30057,2020-02-08,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,12.08,18.73,33.83,-0.638889,-4.472222,2.372222,1.975556,125.73,-3.925926,78.920464
US_MT_30057,2020-02-09,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,13.85,16.37,45.32,-8.016667,-16.438889,1.538889,2.2606,130.81,-11.740741,75.074454
US_MT_30057,2020-02-10,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.38,28.14,40.02,-5.466667,-11.894444,-1.9,0.169333,97.366667,-9.407407,73.822832
US_MT_30057,2020-02-11,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,37.59,52.88,-11.561111,-19.688889,-0.666667,0.141111,130.81,-15.728395,71.331903
US_MT_30057,2020-02-12,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.53,37.48,43.2,-5.216667,-10.933333,-0.311111,0.084667,115.57,-8.944444,76.373497
US_MT_30057,2020-02-13,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,11.77,26.03,46.48,-7.472222,-14.538889,-0.361111,0.366889,115.57,-11.141975,75.712096
US_MT_30057,2020-02-14,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,8.66,17.32,31.17,-4.766667,-13.938889,0.7,0.141111,130.81,-9.555556,67.945886
US_MT_30057,2020-02-15,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-11,,,,16.27,38.92,-5.622222,-13.211111,0.688889,0.141111,130.81,-11.462963,64.42631
US_MT_30057,2020-02-16,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-4,,,,15.94,38.47,-2.344444,-6.622222,1.766667,0.169333,105.41,-6.462963,73.63927
US_MT_30057,2020-02-17,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,6,,-14,8.3,18.16,38.39,-5.994444,-12.45,1.638889,0.366889,180.34,-10.882716,68.154779
US_MT_30057,2020-02-18,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,6,,3,,20.16,33.23,-10.472222,-17.833333,-2.611111,0.028222,200.66,-14.45679,70.561736
US_MT_30057,2020-02-19,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,9,,5,8.52,19.88,34.08,-13.561111,-21.25,-3.788889,0.112889,180.34,-16.950617,72.723034
US_MT_30057,2020-02-20,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,18,,-2,,9.45,30.57,-14.661111,-23.777778,-2.166667,0.2286,180.34,-19.932099,62.234235
US_MT_30057,2020-02-21,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,18,,-4,16.59,20.89,34.41,-11.533333,-22.183333,1.81746,0.0254,149.86,-19.037037,54.205184
US_MT_30057,2020-02-22,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,10,,,,29.75,39.05,-7.177778,-18.433333,4.238889,0.0508,149.86,-15.123457,52.86857
US_MT_30057,2020-02-23,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,17,,,,24.43,42.76,-6.1,-16.277778,5.4,0.2794,,-12.308642,61.309251
US_MT_30057,2020-02-24,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,-5,,28.82,45.44,-2.811111,-9.577778,4.611111,1.552222,149.86,-8.666667,63.909191
US_MT_30057,2020-02-25,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,32,,2,,36.54,32.95,-7.022222,-14.572222,-0.355556,0.536222,,-11.648148,69.024896
US_MT_30057,2020-02-26,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,0,10.32,38.42,36.13,-5.833333,-14.177778,2.377778,0.056444,180.34,-11.814815,62.803189
US_MT_30057,2020-02-27,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,33,,8,,43.1,33.2,-3.194444,-12.894444,4.516667,0.0762,,-10.018519,61.048133
US_MT_30057,2020-02-28,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,34,,0,8.81,37.0,38.18,-3.283333,-12.6,6.538889,0.0,30.48,-9.45679,63.06151
US_MT_30057,2020-02-29,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,,,47.98,38.5,-0.827778,-9.116667,6.894444,1.0414,78.74,-7.592593,60.110988
US_MT_30057,2020-03-01,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,,,40.01,34.47,-2.422222,-7.927778,3.705556,0.479778,149.86,-8.938272,60.356794
US_MT_30057,2020-03-02,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,3,,38.75,38.75,-5.016667,-12.266667,2.85,0.1016,149.86,-12.574074,57.010153
US_MT_30057,2020-03-03,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,5,,49.26,35.35,1.572222,-4.444444,6.922222,0.197556,129.54,-6.104938,58.974095
US_MT_30057,2020-03-04,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,4,,0,,41.26,32.46,2.644444,-2.505556,7.561111,0.0254,,-6.444444,54.499857
US_MT_30057,2020-03-05,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,32,,2,,37.02,33.16,-1.366667,-10.661111,9.655556,0.0508,,-10.04321,51.968824
US_MT_30057,2020-03-06,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,22,,2,12.62,40.07,35.13,3.116667,-8.183333,13.577778,0.0,,-6.030864,52.268877
US_MT_30057,2020-03-07,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,12,,,10.45,45.85,40.05,4.377778,-4.827778,13.35,0.0,,-4.944444,51.939653
US_MT_30057,2020-03-08,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,12,,,,37.11,27.21,2.419753,-3.598765,11.234568,2.794,50.8,-2.208333,71.182205
US_MT_30057,2020-03-09,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,,,,,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-2,,-2,,50.05,39.36,0.12963,-3.648148,5.074074,0.3175,,-4.076389,73.612454
