location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22111,2020-01-01,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,24.43,44.67,5.265432,0.308642,11.901235,0.0,,-0.256944,66.982118
US_LA_22111,2020-01-02,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,36.51,31.86,11.061111,8.838889,14.127778,6.1595,,8.283951,82.863189
US_LA_22111,2020-01-03,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,12.05,15.6,42.54,15.116667,13.066667,18.644444,20.2565,,13.407407,89.537152
US_LA_22111,2020-01-04,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,22.93,30.58,10.116667,3.466667,15.155556,0.903111,,3.340278,62.201096
US_LA_22111,2020-01-05,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,26.21,32.58,9.316667,1.755556,21.216667,0.0,,2.259259,61.051183
US_LA_22111,2020-01-06,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,30.27,35.53,11.983333,4.827778,20.8,0.0,,6.759259,70.119132
US_LA_22111,2020-01-07,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,21.92,36.31,10.3,3.144444,17.061111,0.0,,0.648148,51.211018
US_LA_22111,2020-01-08,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,10.78,27.63,37.73,6.927778,-1.0,18.522222,0.0,,-0.95679,56.764858
US_LA_22111,2020-01-09,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,,26.86,29.48,12.15,6.322222,19.75,0.0,,5.45679,63.125932
US_LA_22111,2020-01-10,ChIJ1xERBF0XLoYRSiIMR9PKcC4,Q512832,geoId/22111,US,United States of America,LA,Louisiana,22111,Union Parish,US,USA,2,,,,,,,22398,11122,11276,2670,2776,2597,2518,2504,3201,3135,1941,1056,1826829,32.83,-92.38,2345,73.683333,,,,15.32,30.01,31.28,19.133333,16.894444,22.561111,0.471714,,16.012346,82.348103
