location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48241,2020-01-01,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.2,10.08,7.01,8.33,,18.85,13.59,12.27,,,,29.8,7.01,7.01,7.89,37.26,13.15,,9.422222,5.2,14.05,0.0,3.901235,69.760126
US_TX_48241,2020-01-02,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,6.02,16.05,8.43,7.62,,23.28,14.05,10.84,,,10.84,30.5,7.62,7.62,8.03,46.15,12.04,6.82,13.866667,10.494444,19.194444,10.964333,12.253086,90.534464
US_TX_48241,2020-01-03,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,5.95,10.63,11.05,6.8,5.95,20.83,8.93,,,8.5,8.93,32.74,,,7.23,55.27,8.93,,16.827778,14.211111,21.161111,7.747,14.901235,88.432703
US_TX_48241,2020-01-04,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,10.24,,7.12,,,17.81,12.91,9.8,6.68,,8.91,26.27,,,,40.08,10.24,8.02,12.0,5.127778,18.544444,0.0254,6.061728,67.645213
US_TX_48241,2020-01-05,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.08,13.71,7.08,,,25.65,14.15,10.17,,,11.94,26.98,6.63,9.73,,42.01,8.85,8.4,11.183333,4.166667,21.888889,0.0,6.154321,72.210353
US_TX_48241,2020-01-06,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.73,21.08,7.3,12.16,6.08,15.81,9.73,8.92,6.08,6.08,10.95,32.03,14.6,7.3,,45.01,9.73,14.6,14.4,7.677778,22.8,0.0,10.5,78.287747
US_TX_48241,2020-01-07,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.73,17.57,7.73,7.73,7.73,16.17,11.95,8.08,,,10.19,28.11,9.14,4.92,6.33,33.39,,,13.561111,6.022222,18.833333,0.0,4.166667,53.46401
US_TX_48241,2020-01-08,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,,10.49,8.8,6.09,6.77,17.26,11.17,12.52,,,10.83,39.6,,7.78,6.09,36.21,12.18,6.09,8.783333,1.161111,19.122222,0.0,1.358025,60.654659
US_TX_48241,2020-01-09,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,6.47,17.52,7.24,,8.38,24.75,19.04,10.28,6.47,,12.57,47.6,8.76,6.47,7.24,39.61,14.47,6.09,16.255556,12.327778,22.105556,0.0635,12.691358,79.293163
US_TX_48241,2020-01-10,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,,14.54,8.85,6.95,5.37,9.48,,8.22,6.32,4.74,7.9,26.87,10.12,5.06,9.48,36.35,8.22,,21.016667,18.361111,24.177778,0.03175,18.45679,84.925979
US_TX_48241,2020-01-11,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,13.67,11.91,7.5,9.7,,15.44,11.47,8.82,,,10.58,32.19,7.5,7.5,8.38,46.74,9.26,,17.194444,8.605556,23.5,17.018,14.506173,85.068957
US_TX_48241,2020-01-12,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,14.62,14.62,12.85,,,18.16,12.85,10.63,,7.97,10.19,28.35,,7.97,,35.44,8.86,7.09,7.2,3.327778,14.944444,0.0762,3.901235,80.317448
US_TX_48241,2020-01-13,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,8.66,12.68,4.64,6.8,7.73,12.98,5.87,9.28,6.18,5.87,5.26,30.3,8.04,6.49,6.8,34.63,9.28,4.33,12.205556,7.983333,17.0,3.217333,10.518519,90.059312
US_TX_48241,2020-01-14,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,8.05,9.66,9.02,,7.41,9.99,,9.99,6.76,,10.95,25.13,6.44,6.44,7.73,40.91,9.34,4.51,20.055556,15.827778,23.261111,10.498667,19.444444,96.411666
US_TX_48241,2020-01-15,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.62,9.6,8.28,4.97,,12.25,4.63,11.92,8.61,6.29,6.95,25.16,5.63,8.61,7.95,38.74,,9.27,21.488889,20.005556,25.083333,7.765143,20.376543,93.312707
US_TX_48241,2020-01-16,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.5,10.11,6.85,6.2,6.2,12.07,,4.89,,,10.77,27.08,7.18,5.55,7.83,40.13,4.57,4.89,20.561111,17.577778,24.027778,0.028222,19.37037,93.442869
US_TX_48241,2020-01-17,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.87,10.49,11.14,7.87,6.88,12.13,8.85,8.2,,,7.21,25.57,4.92,6.88,5.57,43.27,8.52,5.25,16.738889,14.25,21.527778,0.254,13.796296,82.867449
US_TX_48241,2020-01-18,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,10.14,14.11,15.87,,,11.46,10.58,10.58,6.61,,,23.37,,13.23,,38.36,8.82,7.05,19.994444,17.766667,22.561111,6.392333,18.604938,91.884174
US_TX_48241,2020-01-19,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.59,15.26,,,,15.26,9.15,9.15,,,9.59,23.98,,6.97,,43.16,9.15,,11.883333,5.727778,18.611111,5.225143,1.17284,48.068669
US_TX_48241,2020-01-20,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.61,12.12,10.86,,10.03,19.64,9.19,12.12,,7.94,10.45,26.74,,,8.77,50.97,6.27,9.19,7.283333,2.194444,14.138889,0.0,-1.358025,54.725201
US_TX_48241,2020-01-21,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,,9.05,5.17,4.85,6.14,18.75,6.47,10.02,9.7,8.08,6.14,32.33,,8.08,,42.03,10.99,5.5,5.872222,0.738889,12.794444,0.0,-0.950617,62.250177
US_TX_48241,2020-01-22,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,11.7,10.44,6.01,7.27,7.59,16.44,7.27,10.12,4.43,,11.38,30.67,7.27,4.43,8.22,37.63,5.69,9.8,6.277778,3.733333,9.955556,2.794,1.685185,72.651662
US_TX_48241,2020-01-23,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.35,15.02,7.35,,6.71,22.05,7.35,10.86,,4.79,9.27,25.56,6.39,7.99,5.43,46.97,7.35,7.35,12.955556,7.966667,17.672222,21.039667,11.611111,91.535544
US_TX_48241,2020-01-24,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,5.15,10.95,7.4,4.83,6.12,19.64,5.79,9.98,,,9.34,35.09,5.15,8.05,8.69,41.21,,6.44,10.194444,2.85,18.238889,2.1082,4.45679,68.338528
US_TX_48241,2020-01-25,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.61,12.66,8.73,,7.42,24.46,8.73,6.55,,,,33.63,7.42,10.48,7.42,50.22,9.61,,9.694444,3.111111,18.416667,0.0,3.37037,66.118308
US_TX_48241,2020-01-26,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,8.67,12.39,9.5,9.09,,25.19,5.78,11.98,6.61,,7.02,27.67,7.85,13.63,,42.95,11.56,5.78,13.894444,11.822222,16.555556,6.180667,11.320988,84.429587
US_TX_48241,2020-01-27,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,8.88,10.79,9.52,4.76,7.3,26.65,8.88,12.37,5.39,,11.74,32.99,7.3,9.2,,34.26,,7.61,12.772222,10.961111,15.294444,1.8796,11.117284,89.510722
US_TX_48241,2020-01-28,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,,12.48,10.88,6.72,,24.96,13.44,11.52,,,11.2,39.36,7.04,6.4,8.96,36.8,13.12,7.04,11.166667,7.85,14.661111,0.0,9.765432,91.430766
US_TX_48241,2020-01-29,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,6.75,12.87,8.36,6.11,5.15,30.56,8.69,8.69,5.47,8.69,9.65,41.5,6.43,7.08,8.36,40.85,14.48,,10.783333,7.888889,13.788889,6.096,8.419753,85.953888
US_TX_48241,2020-01-30,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.85,8.51,,9.16,5.56,32.07,9.49,9.49,4.58,10.8,9.49,33.7,,7.2,6.22,39.27,7.2,5.89,10.927778,9.772222,12.844444,0.0,8.820988,87.297592
US_TX_48241,2020-01-31,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,6.74,9.62,,5.13,5.13,26.3,8.66,11.22,6.74,,6.74,31.11,7.05,7.7,5.77,33.03,5.13,4.81,10.561111,8.466667,13.427778,0.0,8.185185,85.244146
US_TX_48241,2020-02-01,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.77,10.66,7.55,8.88,,23.1,12.44,,,,11.1,29.76,8.44,8.88,7.55,43.53,,,10.133333,3.766667,18.655556,0.0,3.722222,64.746448
US_TX_48241,2020-02-02,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.53,11.7,10.4,6.93,,25.12,6.93,7.36,,,9.53,32.05,6.5,10.4,8.66,45.48,10.83,6.93,12.816667,5.077778,24.105556,0.0,5.018519,60.14801
US_TX_48241,2020-02-03,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.28,14.08,6.08,8.64,7.68,21.45,8.96,6.72,5.44,,8.64,35.21,4.8,8.64,6.4,41.29,8.64,,16.244444,10.138889,23.205556,0.0,11.771605,75.200962
US_TX_48241,2020-02-04,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,9.21,8.57,,6.03,5.4,23.18,9.21,10.48,,4.76,13.02,33.65,6.35,6.35,6.67,37.78,7.62,5.71,20.477778,18.161111,23.216667,0.127,17.617284,83.453297
US_TX_48241,2020-02-05,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,8.11,14.65,8.42,5.3,4.36,34.91,11.53,9.97,5.61,5.61,8.42,38.34,4.36,9.04,,36.78,9.66,,17.35,9.577778,21.955556,0.8636,16.074074,94.69278
US_TX_48241,2020-02-06,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,5.42,11.79,7.33,4.78,4.78,31.23,8.92,8.29,4.46,,5.42,29.32,9.24,8.92,7.33,33.14,5.1,7.01,6.407407,3.592593,9.598765,6.1976,3.765432,83.386308
US_TX_48241,2020-02-07,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,5.46,10.59,5.46,4.49,5.78,26.0,11.23,8.67,,5.14,8.99,60.35,,7.06,7.06,33.7,7.06,7.7,8.15,0.638889,20.538889,0.4318,0.0,60.297312
US_TX_48241,2020-02-08,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,,14.91,,9.03,9.49,28.46,12.2,8.58,7.68,,10.84,49.24,8.13,10.39,,52.4,,,13.555556,8.133333,20.977778,0.0,6.0,60.952379
US_TX_48241,2020-02-09,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,7.52,11.5,7.52,,9.29,25.22,12.83,8.85,8.85,,10.62,42.03,8.41,11.95,8.41,42.91,7.96,9.73,17.094444,13.233333,22.338889,0.0,13.592593,79.836436
US_TX_48241,2020-02-10,ChIJSZO1ZNAMOYYRhJ183BoAR8s,Q110575,geoId/48241,US,United States of America,TX,Texas,48241,Jasper County,US,USA,2,,,,,,,35549,17615,17934,4624,4673,4018,3986,4041,4899,4659,3110,1539,1840994,30.74,-94.03,2511,75.2375,,,,,,6.72,9.78,7.33,9.17,6.42,19.25,8.55,11.3,5.19,5.19,11.91,36.66,6.11,8.86,7.94,37.88,8.55,6.11,21.144444,17.977778,24.744444,2.497667,19.611111,90.736693
