location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47099,2020-01-11,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,,8.76,,11.86,6.78,6.21,8.47,5.65,14.97,7.06,,10.73,4.8,4.24,,,5.93,7.34,27.68,5.37,10.73,4.8,5.37,5.65,42.65,,4.52,4.8,6.78,6.21,17.866667,14.933333,20.972222,5.334,,15.460317,85.707671
US_TN_47099,2020-01-12,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.79,11.69,,12.59,9.89,6.29,4.2,4.79,19.78,6.59,7.19,11.69,,6.59,,5.39,4.79,8.99,33.27,6.29,8.99,,4.2,6.59,45.25,4.5,10.79,7.19,6.29,10.49,9.8,6.216667,16.672222,36.660667,,6.920635,80.936478
US_TN_47099,2020-01-13,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.26,10.51,5.11,14.2,11.36,,10.79,5.96,22.15,12.78,4.26,15.34,4.26,5.11,7.1,8.23,5.96,8.23,33.51,10.51,6.82,4.83,6.53,7.38,49.7,3.98,9.09,6.25,7.38,5.11,8.3,4.016667,15.5,0.0,,7.175926,88.681372
US_TN_47099,2020-01-14,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,9.18,9.46,,11.69,7.51,7.24,4.45,9.46,20.59,9.18,6.4,12.52,5.57,4.17,8.63,6.96,6.96,13.36,31.17,6.4,6.96,7.24,7.51,6.4,51.76,7.79,8.9,8.07,4.45,8.07,15.966667,13.311111,17.666667,10.188222,,14.992063,94.321112
US_TN_47099,2020-01-15,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,,8.54,,14.51,10.24,8.54,6.26,5.41,21.63,12.81,7.11,12.24,5.98,5.69,,5.12,9.11,11.95,29.31,7.97,5.69,6.54,8.82,7.11,53.5,6.54,11.1,7.68,3.98,5.12,17.083333,15.455556,19.411111,13.772444,,15.896825,93.149185
US_TN_47099,2020-01-16,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.38,11.11,,15.79,8.19,7.6,7.89,6.72,15.79,11.4,7.02,18.13,5.85,5.55,5.85,7.6,,11.11,35.38,8.77,6.43,4.09,5.26,7.89,55.26,4.97,7.02,8.48,9.65,7.02,13.416667,8.761111,18.9,13.264444,,8.896825,75.48615
US_TN_47099,2020-01-17,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.18,7.76,5.08,8.06,10.75,5.08,6.57,,16.12,8.06,,12.84,5.37,9.55,7.17,,11.35,9.85,34.33,6.27,7.46,5.67,6.87,4.78,49.86,5.97,7.76,,6.87,,7.088889,3.722222,12.838889,0.0762,,-2.603175,51.075368
US_TN_47099,2020-01-18,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,8.67,8.07,,9.27,5.38,7.47,6.87,5.38,22.41,10.16,4.78,14.05,5.08,8.07,6.87,4.78,4.48,6.58,26.0,,6.28,5.08,,7.77,44.53,,7.77,7.47,8.37,5.68,11.322222,8.1,14.044444,0.790222,,3.650794,60.764579
US_TN_47099,2020-01-19,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.59,9.59,4.79,10.49,6.29,5.69,8.09,,21.87,10.19,5.99,9.29,,8.69,8.69,5.99,6.89,11.09,26.07,6.29,8.99,4.2,4.79,5.99,48.84,4.2,9.59,8.99,4.2,,5.311111,-0.472222,13.538889,2.8448,,-3.452381,53.730247
US_TN_47099,2020-01-20,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.41,11.29,,11.9,7.63,7.93,11.29,8.54,19.83,9.46,,14.34,6.71,7.63,8.24,,6.1,10.07,39.05,8.24,12.2,6.41,7.93,4.88,46.37,,9.76,4.88,8.85,7.02,-3.55,-6.0,2.444444,0.0,,-9.492063,64.478962
US_TN_47099,2020-01-21,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,5.5,9.54,,13.6,9.54,10.12,10.12,,19.67,11.28,4.63,13.3,6.07,4.05,4.63,6.07,12.44,12.44,32.11,4.34,7.81,4.92,12.15,6.07,52.35,7.52,8.1,8.97,5.5,6.65,-2.811111,-5.488889,2.55,0.0,,-9.34127,60.55613
US_TN_47099,2020-01-22,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.82,11.91,4.25,11.06,9.36,8.51,5.67,5.39,26.38,14.19,8.79,14.47,4.54,6.81,6.24,5.39,11.35,10.5,36.31,11.63,10.5,7.94,13.9,6.81,52.48,8.23,11.35,12.77,8.51,,-0.683333,-6.716667,7.655556,0.0,,-8.47619,55.668524
US_TN_47099,2020-01-23,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,9.56,12.93,5.34,13.49,10.12,7.31,4.78,6.18,29.52,9.28,5.34,12.37,,7.87,5.62,,6.75,16.59,43.3,9.0,10.12,7.03,8.43,9.0,55.95,5.62,8.43,7.87,8.71,6.47,4.811111,2.561111,7.238889,1.128889,,-2.492063,59.665437
US_TN_47099,2020-01-24,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,,9.78,,14.39,14.1,5.47,5.75,4.03,42.01,11.22,4.32,10.93,5.18,8.63,6.91,4.03,6.04,12.09,44.31,6.62,9.78,4.03,8.06,7.48,49.49,6.33,10.07,6.33,4.6,7.77,7.7,5.711111,10.966667,17.723556,,5.912698,87.035478
US_TN_47099,2020-01-25,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.6,9.82,,11.04,9.2,8.9,,5.21,26.99,11.35,4.91,10.12,7.05,4.29,6.44,4.6,5.83,6.13,39.88,11.04,5.52,,5.21,4.29,45.09,4.91,9.51,7.67,,,4.072222,2.65,6.65,0.536222,,0.412698,76.528297
US_TN_47099,2020-01-26,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,10.03,7.67,,9.73,8.85,7.08,5.01,6.19,29.78,13.86,5.31,11.5,5.31,7.96,6.19,,9.73,11.21,37.74,7.96,9.44,,5.01,5.31,46.29,4.42,10.62,9.44,6.19,8.26,2.761111,-2.161111,9.777778,0.0,,0.492063,85.989877
US_TN_47099,2020-01-27,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,5.87,10.9,,9.78,9.78,8.94,8.66,,28.5,13.69,,13.69,5.87,5.03,6.43,,3.91,13.13,43.86,8.38,8.38,4.47,,6.15,44.7,6.15,9.22,6.99,5.87,5.03,9.177778,5.755556,14.45,0.254,,5.555556,78.136704
US_TN_47099,2020-01-28,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,4.86,8.29,,12.29,7.71,5.71,5.43,6.29,35.14,13.71,4.0,18.0,4.86,5.71,5.71,4.57,6.0,11.14,42.85,6.29,5.71,,6.57,5.71,37.14,,7.14,7.71,7.43,6.29,5.327778,-1.677778,13.922222,0.0762,,1.412698,76.935809
US_TN_47099,2020-01-29,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.85,9.41,5.99,10.55,8.27,7.42,5.71,6.28,28.81,13.12,5.71,22.25,6.28,6.56,7.7,,4.85,7.42,45.36,8.84,4.56,4.85,5.42,7.7,48.78,6.28,11.7,7.42,11.7,9.7,7.544444,4.233333,11.222222,0.084667,,3.730159,78.920302
US_TN_47099,2020-01-30,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,5.42,9.7,,14.26,9.98,8.84,6.56,4.85,77.88,12.84,6.28,15.97,5.71,5.42,10.27,5.71,4.56,7.99,83.3,7.42,9.13,7.42,4.85,6.56,48.5,6.85,7.42,9.41,8.56,5.99,7.461111,1.894444,14.205556,0.381,,4.738095,81.053682
US_TN_47099,2020-01-31,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.82,9.09,5.97,17.33,8.81,7.39,7.1,5.11,53.13,13.64,5.68,11.65,7.39,6.54,9.38,5.68,4.26,5.97,57.96,7.39,9.66,5.11,4.55,,39.49,5.4,11.93,,5.4,5.4,8.7,4.627778,12.011111,0.0,,4.650794,75.871691
US_TN_47099,2020-02-01,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.75,11.35,,12.27,9.82,4.29,7.36,4.91,32.22,14.73,5.22,12.89,4.6,6.44,4.91,4.91,4.6,7.67,42.65,6.44,8.9,,,7.06,51.85,,6.44,,4.6,4.91,8.094444,6.405556,10.177778,0.479778,,4.920635,81.113295
US_TN_47099,2020-02-02,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,,8.85,,12.51,9.16,4.27,7.33,4.58,35.1,11.6,5.19,14.04,,5.49,6.41,,5.19,7.02,37.23,7.02,13.12,,4.27,5.8,47.3,,8.24,,6.41,7.93,8.394444,0.722222,19.972222,0.1778,,1.174603,60.097263
US_TN_47099,2020-02-03,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,9.73,5.84,3.89,10.84,6.67,5.56,7.23,,28.36,14.18,4.73,9.18,5.84,6.12,8.62,6.95,4.73,11.12,45.05,5.84,9.18,9.18,5.84,6.39,40.6,4.45,8.06,6.39,5.0,7.51,13.316667,5.75,22.177778,0.0,,3.293651,51.267132
US_TN_47099,2020-02-04,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.06,8.54,,9.64,9.91,6.06,8.26,4.13,30.02,13.22,5.78,11.02,5.23,6.61,11.29,6.88,4.13,12.39,39.66,4.96,7.44,4.41,6.61,6.61,50.4,7.16,12.39,7.71,7.44,7.71,16.388889,13.7,19.266667,0.197556,,11.68254,74.079168
US_TN_47099,2020-02-05,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,7.58,6.76,4.33,11.36,8.39,5.41,6.76,,21.1,12.18,4.87,11.09,4.33,11.63,10.55,4.87,4.87,9.47,40.58,7.04,8.66,5.41,4.6,8.12,43.83,,5.14,8.93,7.58,4.6,17.027778,14.65,19.494444,6.039556,,15.990741,92.268421
US_TN_47099,2020-02-06,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,5.58,10.87,,12.64,8.82,5.29,4.41,6.46,28.21,13.81,7.93,12.05,,9.4,8.82,8.23,4.41,8.82,41.14,7.93,7.35,6.17,5.0,9.7,44.96,7.64,8.82,5.58,5.58,6.46,10.783333,4.672222,18.988889,44.760444,,10.134921,93.478056
US_TN_47099,2020-02-07,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.88,11.07,,12.87,8.98,6.88,11.37,5.38,26.33,10.17,6.88,12.87,5.98,4.49,5.98,5.09,4.49,7.48,34.71,5.68,6.58,6.88,5.98,4.49,41.59,4.49,8.98,5.38,5.09,4.49,2.133333,0.1,5.388889,13.800667,,-0.690476,82.181589
US_TN_47099,2020-02-08,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,5.06,10.12,6.32,12.96,,5.37,7.9,5.06,27.18,9.8,,10.12,6.64,,5.37,,4.74,6.01,23.39,4.42,6.32,,9.48,5.69,42.99,,8.85,6.64,5.69,4.74,4.461111,-0.283333,11.638889,0.282222,,-0.873016,70.134001
US_TN_47099,2020-02-09,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,,12.1,,13.03,9.93,6.83,8.07,6.21,20.79,10.86,5.9,5.9,8.07,,,,10.55,8.38,31.96,7.45,5.28,5.28,4.96,,43.75,4.66,,4.96,,6.21,6.327778,-1.294444,17.011111,0.635,,1.126984,69.429301
US_TN_47099,2020-02-10,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.85,8.69,4.48,9.22,8.43,5.0,5.8,4.21,21.07,9.22,8.69,14.23,3.69,7.9,9.75,5.53,6.06,11.06,37.41,7.9,9.75,6.06,5.8,6.06,45.31,7.11,7.38,7.9,8.17,6.59,12.083333,9.65,14.4,2.850444,,8.150794,77.977013
US_TN_47099,2020-02-11,ChIJE8okJrsrY4gRDo11VFUSHSI,Q505968,geoId/47099,US,United States of America,TN,Tennessee,47099,Lawrence County,US,USA,2,,,,,,,43388,21273,22115,5909,5890,5222,4886,5261,5933,5021,3445,1821,1848185,35.22,-87.39,1600,74.963636,,,,,6.6,9.9,4.95,15.41,7.43,4.4,7.7,7.15,19.81,9.35,4.13,11.28,,6.88,8.25,,4.4,6.88,38.52,10.73,7.43,4.68,,5.5,44.02,10.18,7.98,7.7,5.5,4.13,11.555556,7.4,16.544444,48.739778,,10.611111,94.626979
