location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18027,2020-01-11,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,5.47,8.55,5.47,8.55,8.89,9.92,7.53,,,,8.21,25.66,7.18,8.21,5.82,43.45,10.95,,12.722222,4.827778,17.461111,29.7434,,11.277778,91.893353
US_IN_18027,2020-01-12,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.95,5.66,8.84,6.72,,9.9,10.61,8.13,11.67,4.95,5.66,4.95,24.39,7.07,7.07,4.95,42.42,,7.42,1.955556,0.061111,4.7,30.4546,,0.216049,88.823896
US_IN_18027,2020-01-13,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,7.7,7.7,10.99,7.97,,4.67,10.99,6.87,9.89,4.4,7.14,7.14,18.96,5.77,5.22,4.12,40.4,6.87,5.22,3.894444,1.038889,6.3,0.127,,1.37037,83.960622
US_IN_18027,2020-01-14,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.9,4.63,8.44,10.07,5.17,4.08,13.06,5.17,8.44,7.35,4.63,6.8,24.77,6.53,6.53,5.17,41.91,4.08,4.35,4.611111,0.094444,10.838889,0.0254,,2.919753,89.108673
US_IN_18027,2020-01-15,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.8,4.0,7.47,6.14,,4.8,14.41,6.14,6.14,5.34,7.47,10.94,19.48,,6.14,5.07,41.36,5.34,6.14,6.116667,0.455556,12.472222,0.15875,,5.401235,94.732232
US_IN_18027,2020-01-16,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.81,8.29,8.55,6.95,,4.81,8.55,,9.62,5.34,4.28,6.15,22.98,5.61,4.81,,37.68,6.68,7.75,2.533333,-2.116667,10.872222,0.0762,,-1.04321,77.907641
US_IN_18027,2020-01-17,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,5.06,6.39,6.39,13.32,4.8,4.0,14.39,6.39,8.26,3.73,,9.06,26.64,4.26,,6.93,31.71,5.86,,-2.294444,-4.433333,3.094444,0.0,,-6.876543,70.420294
US_IN_18027,2020-01-18,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,5.91,9.73,5.91,4.87,5.56,13.21,8.69,7.99,,6.6,6.25,27.1,,8.34,,35.44,6.25,7.99,4.533333,-1.722222,10.944444,15.211778,,1.475309,80.292462
US_IN_18027,2020-01-19,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,7.71,,,6.31,,15.06,8.76,6.66,,6.66,9.81,23.47,5.61,7.36,5.25,37.84,5.61,7.36,-6.561111,-10.233333,1.3,11.260667,,-11.530864,67.810325
US_IN_18027,2020-01-20,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,5.26,7.37,10.52,7.63,4.74,3.68,14.73,6.58,8.42,6.05,4.21,8.15,24.73,6.84,8.15,7.89,32.62,4.21,3.68,-7.927778,-10.116667,-3.605556,0.0,,-11.395062,75.79118
US_IN_18027,2020-01-21,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.78,7.17,11.69,8.5,,4.52,18.86,6.64,9.3,7.71,5.05,9.83,22.05,6.91,6.38,5.84,38.53,6.11,,-3.605556,-7.788889,0.316667,0.028222,,-7.018519,77.365534
US_IN_18027,2020-01-22,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.24,6.24,7.86,7.86,7.32,4.88,18.44,8.95,9.22,,5.15,10.85,32.27,6.24,7.05,10.3,39.05,7.59,,-3.427778,-7.25,2.144444,0.0254,,-7.17284,75.13682
US_IN_18027,2020-01-23,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,6.66,10.39,6.12,,4.79,21.31,9.05,9.85,4.53,5.86,10.12,35.69,4.79,10.92,4.79,29.83,7.99,4.79,2.355556,-1.6,6.622222,0.254,,-4.104938,63.06651
US_IN_18027,2020-01-24,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,5.24,4.97,9.43,7.85,4.71,6.02,25.39,9.43,5.5,5.5,6.02,6.54,29.58,8.64,5.76,,34.3,8.9,6.81,4.2,1.572222,5.933333,2.935111,,3.308642,94.302025
US_IN_18027,2020-01-25,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,8.45,7.39,9.86,8.1,6.34,,23.94,10.21,9.51,5.63,8.45,7.75,24.64,9.51,7.75,,30.27,6.69,,1.533333,0.466667,4.033333,1.834444,,0.191358,90.832116
US_IN_18027,2020-01-26,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,8.5,10.2,7.14,5.78,5.78,4.76,23.8,12.58,9.86,,7.14,6.46,28.91,4.76,5.44,6.12,36.05,6.12,8.16,1.005556,-2.716667,6.372222,0.1524,,-2.111111,79.780481
US_IN_18027,2020-01-27,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,7.0,8.07,9.96,3.77,4.3,27.71,7.53,9.15,4.57,8.34,,38.47,,7.0,5.11,36.86,8.34,7.0,0.027778,-2.533333,4.127778,0.0,,-1.506173,89.800591
US_IN_18027,2020-01-28,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,5.22,9.61,7.41,4.39,3.84,32.4,9.06,10.71,6.32,9.06,,35.42,5.49,5.49,5.22,40.09,5.77,6.59,-0.405556,-1.616667,1.122222,0.0,,-2.246914,87.492406
US_IN_18027,2020-01-29,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,5.16,7.87,10.31,14.39,7.06,6.79,39.09,10.04,10.31,7.33,8.69,8.14,43.7,4.34,6.51,7.33,36.64,11.4,6.79,0.85,-0.616667,3.344444,0.03175,,-1.5,84.13788
US_IN_18027,2020-01-30,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,3.82,3.82,8.19,7.09,5.73,6.0,43.93,11.73,10.91,6.82,6.0,6.55,44.48,5.46,7.91,10.64,39.84,10.37,5.46,1.455556,-1.083333,4.933333,0.1905,,-1.469136,81.140723
US_IN_18027,2020-01-31,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,5.95,7.03,7.03,5.95,,4.59,34.59,9.46,8.92,4.32,6.22,4.32,34.59,,6.49,4.32,32.97,,4.05,2.761111,0.2,5.405556,0.5588,,0.833333,86.500786
US_IN_18027,2020-02-01,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,6.38,8.16,,5.68,6.74,31.93,13.48,4.97,8.87,9.93,8.16,31.57,,,,34.06,,,4.122222,1.972222,6.627778,1.0668,,2.12963,86.319777
US_IN_18027,2020-02-02,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,5.62,7.73,6.32,,8.78,22.49,7.73,6.67,,4.92,7.38,30.92,,9.49,,35.48,6.32,9.84,7.072222,-0.127778,17.738889,0.0,,1.12963,65.695918
US_IN_18027,2020-02-03,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.17,4.21,7.85,9.26,4.21,4.77,26.64,9.54,8.97,5.61,7.29,8.97,27.76,5.89,7.57,5.89,33.93,7.29,3.93,10.822222,2.788889,21.338889,0.0,,3.814815,62.926968
US_IN_18027,2020-02-04,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.79,5.71,7.07,9.78,,6.52,30.44,11.41,8.43,5.71,7.34,6.52,29.89,5.43,6.52,4.89,37.77,5.43,6.25,12.5,3.866667,18.855556,2.4384,,9.185185,81.000835
US_IN_18027,2020-02-05,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.16,,8.83,4.28,,4.55,25.69,8.03,8.03,5.08,7.23,6.96,42.02,7.76,8.56,6.69,34.53,5.89,5.89,2.261111,1.0,4.716667,7.112,,0.197531,85.882828
US_IN_18027,2020-02-06,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,,12.36,10.3,12.36,,4.41,29.13,12.95,10.01,,8.53,8.83,38.84,,5.88,6.77,35.02,4.12,,0.266667,-0.938889,2.027778,6.208889,,-0.685185,92.971936
US_IN_18027,2020-02-07,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.54,5.75,14.53,10.29,,6.66,22.4,6.05,9.99,4.54,4.54,6.66,28.76,,7.26,5.15,33.9,,5.15,-0.55,-2.427778,2.816667,0.592667,,-4.240741,75.488667
US_IN_18027,2020-02-08,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.2,10.32,6.88,7.23,,8.6,20.3,9.64,10.32,7.23,5.85,6.54,26.84,,6.88,6.88,38.2,7.23,6.88,0.5,-1.161111,1.988889,0.254,,-2.506173,79.79895
US_IN_18027,2020-02-09,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,6.32,8.78,8.78,7.02,,,21.76,8.07,7.72,,4.91,,25.62,8.78,,,27.73,7.37,,-0.290123,-4.802469,7.716049,4.572,,-2.659722,83.39566
US_IN_18027,2020-02-10,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,4.51,6.52,9.02,,,5.51,15.29,7.02,8.77,4.51,6.52,7.77,27.82,,7.02,4.51,29.33,6.27,,5.716049,-0.055556,11.592593,20.348222,,4.493056,91.708548
US_IN_18027,2020-02-11,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,,,,,7.03,7.3,7.03,7.03,4.33,,18.93,8.93,8.38,4.06,5.41,7.57,27.05,6.49,6.76,6.22,29.21,8.11,5.95,2.37037,0.728395,7.179012,2.850444,,-0.680556,80.154667
