location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39019,2020-01-01,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,6.38,7.61,5.4,7.37,4.67,4.67,15.22,4.42,25.29,5.4,-0.488889,-2.488889,3.461111,1.749778,30.48,-4.648148,73.411706
US_OH_39019,2020-01-02,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,5.78,6.01,4.89,8.23,6.45,3.34,13.35,5.56,22.69,3.12,3.222222,-1.294444,8.544444,0.0762,30.48,-2.950617,64.039886
US_OH_39019,2020-01-03,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,4.13,,4.35,9.79,6.09,5.44,19.58,,29.16,4.57,8.4,4.422222,9.955556,4.628444,,7.12963,91.226011
US_OH_39019,2020-01-04,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,3.57,5.71,4.05,10.71,5.24,4.28,16.66,4.52,26.18,5.71,5.388889,1.061111,9.388889,7.394222,,4.493827,93.096958
US_OH_39019,2020-01-05,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,7.06,4.14,5.11,12.16,8.52,5.35,17.03,5.35,20.44,6.57,-0.494444,-1.566667,5.227778,1.27,,-3.975309,77.192748
US_OH_39019,2020-01-06,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,,6.17,5.5,10.57,4.62,,19.6,,30.39,4.62,3.083333,-0.688889,5.516667,0.056444,,-3.283951,62.889963
US_OH_39019,2020-01-07,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,3.24,4.32,5.19,9.08,4.54,5.62,14.7,4.97,28.54,4.76,0.733333,-3.944444,6.316667,0.0,,-6.018519,60.856006
US_OH_39019,2020-01-08,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,3.98,4.87,4.2,7.96,5.09,5.53,17.25,,24.1,3.76,-0.161111,-4.9,5.216667,0.0,30.48,-7.654321,57.063889
US_OH_39019,2020-01-09,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,6.81,5.4,3.52,7.52,5.4,5.4,22.08,3.52,23.96,7.28,-3.194444,-8.972222,6.122222,0.254,30.48,-10.179012,58.723626
US_OH_39019,2020-01-10,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,3.68,8.05,3.68,9.66,7.59,4.14,17.01,,20.92,3.68,8.272222,4.866667,10.755556,0.85725,30.48,1.246914,61.405638
US_OH_39019,2020-01-11,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,,7.69,5.21,7.69,5.21,,11.16,,22.33,,14.694444,7.377778,21.072222,6.858,,9.882716,72.826086
US_OH_39019,2020-01-12,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,5.83,7.77,4.61,7.52,,4.61,14.08,4.85,27.43,,7.655556,2.283333,19.683333,5.04825,,4.191358,78.18953
US_OH_39019,2020-01-13,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,3.93,4.36,5.24,9.6,6.33,4.58,18.98,6.76,26.83,6.76,4.183333,0.983333,11.977778,0.7874,,0.444444,76.469623
US_OH_39019,2020-01-14,ChIJXbk1oTTqNogRmAqr9LXGxFs,Q421970,geoId/39019,US,United States of America,OH,Ohio,39019,Carroll County,US,USA,2,,,,,,,27324,13652,13672,2909,3428,2806,2846,3297,4268,3964,2469,1337,911249,40.58,-81.09,1033,77.471429,,,,,,5.34,2.99,10.03,4.06,4.48,12.6,4.91,28.18,4.27,4.222222,-0.244444,11.35,0.0,,1.358025,81.428801
