location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22107,2020-01-01,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,6.194444,0.958333,13.222222,0.0,0.993056,69.465853
US_LA_22107,2020-01-02,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,13.716049,9.641975,19.358025,17.526,11.5,86.584713
US_LA_22107,2020-01-03,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,15.530864,13.765432,18.969136,61.504286,14.530864,93.846048
US_LA_22107,2020-01-04,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,12.160494,7.135802,15.462963,2.483556,6.41358,68.091433
US_LA_22107,2020-01-05,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,9.141975,1.925926,19.395062,0.0,2.740741,65.282347
US_LA_22107,2020-01-06,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,13.074074,5.351852,21.598765,0.0,8.166667,72.222278
US_LA_22107,2020-01-07,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,12.425926,6.530864,17.67284,0.0,3.833333,55.904102
US_LA_22107,2020-01-08,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,7.45679,-0.561728,18.623457,0.0,-0.808642,55.968569
US_LA_22107,2020-01-09,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,12.419753,5.796296,21.382716,0.0,6.148148,65.834672
US_LA_22107,2020-01-10,ChIJ0aOFxYY4L4YRoDSNiRhdSJk,Q512911,geoId/22107,US,United States of America,LA,Louisiana,22107,Tensas Parish,US,USA,2,,,,,,,4574,2206,2368,604,579,430,435,426,657,709,485,249,1838161,32.0,-91.33,1661,80.25,19.388889,17.41358,22.203704,0.0,16.753086,84.898836
