location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18139,2020-10-11,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,183,4,,,0,0,0,0,0,0,0,1,0,0,0,0,1,4,10,41,17,19,49,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,77,105,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-6,,8.85,,17.7,31.96,19.288889,14.355556,25.761111,0.028222,,15.888889,81.061166
US_IN_18139,2020-10-12,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,186,4,,,0,0,0,0,0,0,0,1,2,0,0,0,1,4,10,41,17,20,51,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,80,105,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,3,7.8,,22.17,25.87,19.15,13.877778,25.394444,0.338667,,15.727778,80.730021
US_IN_18139,2020-10-13,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,7,0,193,4,,,0,0,2,0,0,1,3,0,1,0,0,0,3,4,10,42,20,20,52,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,85,107,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,4,,,17.1,22.5,12.666667,4.5,23.666667,3.7084,,5.611111,62.647682
US_IN_18139,2020-10-14,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,197,4,,,0,0,0,0,1,0,1,0,0,2,0,0,3,4,11,42,21,20,52,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,87,109,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,2,10.16,7.62,19.06,27.95,14.955556,4.488889,25.427778,0.0,,4.727778,51.011549
US_IN_18139,2020-10-15,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,10,0,207,4,,,0,0,0,1,0,2,0,2,3,0,0,0,3,5,11,44,21,22,55,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,7,90,116,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,6,10.85,7.37,17.44,27.13,14.938889,6.766667,24.177778,0.818444,,6.811111,58.580226
US_IN_18139,2020-10-16,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,209,4,,,0,0,0,0,0,0,0,0,0,1,0,0,3,5,11,44,21,22,55,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,92,116,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,2,,8.44,10.45,23.32,7.572222,0.253086,17.272222,2.8194,,-1.388889,53.485964
US_IN_18139,2020-10-17,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,212,4,,,0,0,0,0,1,0,0,0,0,1,0,0,3,5,12,44,21,22,55,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,94,117,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-4,,,,19.58,33.72,8.272222,-0.506173,16.727778,0.0,,-2.594444,46.903168
US_IN_18139,2020-10-18,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,213,4,,,0,0,0,1,0,0,0,0,0,0,0,0,3,6,12,44,21,22,55,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,95,117,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-8,,,,16.98,30.36,12.65,8.522222,17.083333,0.0635,,3.061111,52.409659
US_IN_18139,2020-10-19,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,8,0,221,4,,,0,0,0,1,1,0,0,2,3,1,0,0,3,7,13,44,21,24,58,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,97,123,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,5,6.42,,15.47,31.7,10.205556,7.316667,15.55,17.78,,8.411111,88.672653
US_IN_18139,2020-10-20,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,5,0,226,4,,,0,0,0,1,0,0,2,0,0,0,0,0,3,8,13,44,23,24,58,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,100,124,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,4,13.97,8.54,12.81,26.39,9.466667,7.383333,12.427778,10.865556,,8.066667,91.084439
US_IN_18139,2020-10-21,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,6,0,232,4,,,0,0,0,0,0,0,0,3,1,2,0,0,3,8,13,44,23,27,59,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,103,127,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,5,10.41,12.01,18.42,30.84,15.344444,9.255556,18.644444,27.996444,,13.450617,89.044191
US_IN_18139,2020-10-22,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,10,0,242,4,,,0,0,0,0,0,0,4,2,3,0,0,0,3,8,13,44,27,29,62,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,7,106,134,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,5,7.52,,19.48,33.2,18.361111,11.911111,26.95,0.9906,,14.685185,78.63057
US_IN_18139,2020-10-23,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,9,0,251,4,,,0,0,0,0,0,1,1,1,1,1,0,0,3,8,13,45,28,30,63,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,108,141,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,4,8.75,7.87,16.62,30.18,19.255556,10.566667,26.383333,1.580444,,15.512346,78.303137
US_IN_18139,2020-10-24,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,12,0,263,4,,,0,0,0,1,1,0,2,0,3,0,0,0,3,9,14,45,30,30,66,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,112,149,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,,8.14,9.77,18.45,29.3,8.8,5.555556,14.022222,10.188222,,3.505556,69.627677
US_IN_18139,2020-10-25,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,6,0,269,4,,,0,0,0,0,0,0,1,1,1,0,0,0,3,9,14,45,31,31,67,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,114,153,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-8,,10.39,,18.7,36.87,8.405556,5.655556,11.688889,0.084667,,2.466667,66.367269
US_IN_18139,2020-10-26,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,16,0,285,4,,,0,0,2,1,0,3,2,4,2,2,0,0,5,10,14,48,33,35,69,30,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,8,122,161,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-23,6,,,18.88,38.26,8.416667,6.777778,11.155556,0.338667,,5.355556,81.180347
US_IN_18139,2020-10-27,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,15,0,300,4,,,0,0,0,1,1,2,0,1,1,4,0,0,5,11,15,50,33,36,70,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,8,129,169,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-26,6,9.06,9.56,14.6,27.68,7.755556,6.683333,10.277778,2.511778,,5.627778,86.509092
US_IN_18139,2020-10-28,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,8,0,308,4,,,1,0,1,1,0,1,1,0,2,0,1,0,6,12,15,51,34,36,72,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,2,135,171,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-23,4,11.28,,15.21,22.56,8.933333,6.977778,11.522222,0.889,,6.972222,87.626164
US_IN_18139,2020-10-29,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,13,0,321,4,,,0,0,1,1,0,3,3,0,3,2,1,0,7,13,15,54,37,36,75,36,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,8,140,179,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-26,8,9.99,8.49,12.49,34.98,9.105556,7.033333,11.294444,26.895778,,7.338889,88.824486
US_IN_18139,2020-10-30,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,325,4,,,0,0,0,0,0,0,1,1,2,0,1,0,7,13,15,54,38,37,77,36,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,142,181,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-27,4,8.08,,18.19,32.33,6.2,3.475309,10.133333,11.401778,,1.416667,71.531565
US_IN_18139,2020-10-31,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,328,4,,,0,0,0,0,0,1,0,0,1,1,1,0,7,13,15,55,38,37,78,37,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,143,183,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-6,,,,17.0,23.03,5.855556,-1.240741,14.211111,0.0,,0.011111,66.367615
US_IN_18139,2020-11-01,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,331,4,,,0,0,0,0,0,1,1,0,1,0,1,0,7,13,15,56,39,37,79,37,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,143,186,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-7,,12.8,9.84,17.23,35.44,8.261111,0.487654,13.205556,0.0,,-0.133333,55.646166
US_IN_18139,2020-11-02,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,11,0,342,4,,,0,0,1,2,1,0,0,2,3,1,1,0,8,15,16,56,39,39,82,38,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,148,192,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,4,9.33,9.74,21.09,28.8,2.955556,-2.316667,10.888889,0.0,,-7.544444,46.610031
US_IN_18139,2020-11-03,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,9,1,351,5,,,0,0,1,1,0,0,0,2,3,1,1,0,9,16,16,56,39,41,85,39,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,152,197,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-21,5,,,10.3,21.8,8.1,-2.154321,18.677778,0.0,,-3.716667,43.213537
US_IN_18139,2020-11-04,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,15,0,366,5,,,0,0,0,2,1,5,2,1,0,2,1,0,9,18,17,61,41,42,85,41,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,160,204,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,5,7.27,,10.71,30.59,12.477778,2.927778,22.055556,0.0,,3.394444,54.428277
US_IN_18139,2020-11-05,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,16,0,382,5,,,0,0,0,2,0,2,2,4,0,2,1,0,9,20,17,63,43,46,85,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,9,167,213,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,5,,,16.81,32.77,13.833333,6.383333,21.466667,0.0,,5.683333,58.339093
US_IN_18139,2020-11-06,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,9,0,391,5,,,0,0,0,0,1,2,2,2,1,1,1,0,9,20,18,65,45,48,86,44,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,172,217,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,5,8.82,,14.7,27.72,12.8,4.927778,21.472222,0.0,,5.755556,62.733219
US_IN_18139,2020-11-07,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,6,0,397,5,,,0,0,1,0,0,1,0,1,1,2,1,0,10,20,18,66,45,49,87,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,173,222,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-4,,,,11.99,26.49,12.811111,3.9,22.4,0.0,,5.533333,61.87906
US_IN_18139,2020-11-08,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,1,398,6,,,0,0,0,0,0,0,1,0,0,0,1,0,10,20,18,66,46,49,87,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,174,222,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-8,,7.77,10.2,12.14,35.45,15.711111,5.111111,26.361111,0.0,,8.011111,60.605553
US_IN_18139,2020-11-09,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,10,0,408,6,,,0,0,0,1,0,3,0,2,0,0,1,0,10,21,18,69,46,51,87,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,179,227,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,3,8.05,,22.88,31.35,17.216667,8.372222,26.05,0.0,,10.511111,65.121195
US_IN_18139,2020-11-10,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,13,0,421,6,,,0,0,0,1,0,2,5,0,1,3,1,0,10,22,18,71,51,51,88,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,5,187,232,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,5,6.32,9.26,23.16,40.0,19.922222,11.477778,25.822222,0.0,,13.505556,66.791781
US_IN_18139,2020-11-11,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,15,0,436,6,,,0,0,0,0,0,4,1,2,1,4,1,0,10,22,18,75,52,53,89,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,195,239,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,5,16.92,9.31,21.58,28.77,12.25,4.555556,24.583333,7.563556,,8.094444,75.889258
US_IN_18139,2020-11-12,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,11,0,447,6,,,0,0,0,0,0,1,2,1,4,3,1,0,10,22,18,76,54,54,93,56,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,199,246,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-20,6,7.92,11.88,17.6,34.32,3.994444,-1.372222,15.016667,1.8034,,-0.644444,72.169259
US_IN_18139,2020-11-13,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,9,0,456,6,,,0,0,0,0,0,1,1,1,1,1,1,0,10,22,18,77,55,55,94,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,202,252,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-25,,,8.94,21.91,29.52,5.211111,-0.933333,11.872222,0.0,,-0.211111,68.430002
US_IN_18139,2020-11-14,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,460,6,,,0,0,0,0,0,0,0,1,1,0,1,0,10,22,18,77,55,56,95,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,203,255,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-5,,8.55,,19.11,31.18,2.527778,-3.905556,11.033333,0.0,,-1.55,74.831789
US_IN_18139,2020-11-15,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,464,6,,,0,0,0,0,0,3,1,0,0,0,1,0,10,22,18,80,56,56,95,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,206,256,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-14,,,10.58,21.16,31.27,10.972222,6.372222,15.611111,11.881556,,5.127778,67.58113
US_IN_18139,2020-11-16,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,14,0,478,6,,,0,0,0,0,0,2,1,3,1,2,1,0,10,22,18,82,57,59,96,59,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,8,212,264,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-21,6,7.55,6.71,14.68,37.34,6.566667,0.75,14.633333,1.6002,,-2.527778,52.525502
US_IN_18139,2020-11-17,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,15,0,493,6,,,0,0,1,0,3,1,0,6,1,2,1,0,11,22,21,83,57,65,97,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,9,218,273,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-21,7,8.67,,19.07,33.8,5.027778,0.283333,11.333333,0.0,,-3.177778,55.509848
US_IN_18139,2020-11-18,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,15,0,508,6,,,0,0,0,1,0,5,3,2,0,2,1,0,11,23,21,88,60,67,97,63,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,226,280,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-21,6,8.71,9.14,20.46,30.91,2.866667,-2.455556,9.566667,0.0,,-5.072222,56.377522
US_IN_18139,2020-11-19,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,12,0,520,6,,,0,0,0,0,0,2,2,2,3,3,1,0,11,23,21,90,62,69,100,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,3,235,283,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,7,9.59,10.46,19.61,32.24,10.055556,0.222222,18.227778,0.0,,-4.433333,36.057364
US_IN_18139,2020-11-20,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,14,0,534,6,,,0,0,0,2,0,0,3,4,2,1,1,0,11,25,21,90,65,73,102,67,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,5,244,288,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,,7.0,10.94,17.5,31.5,14.277778,7.116667,18.211111,0.0,,0.988889,40.431707
US_IN_18139,2020-11-21,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,10,0,544,6,,,0,0,0,0,1,0,1,1,1,1,1,0,11,25,22,90,66,74,103,68,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,249,293,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-8,,,9.19,20.32,34.36,9.505556,7.044444,17.066667,2.511778,,6.161111,79.767385
US_IN_18139,2020-11-22,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,12,0,556,6,,,0,0,0,0,0,3,0,2,2,2,1,0,11,25,22,93,66,76,105,70,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,6,255,299,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,,9.91,6.76,23.88,30.64,5.644444,3.266667,9.061111,11.232444,,3.838889,88.246291
US_IN_18139,2020-11-23,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,21,0,577,6,,,0,0,0,0,0,3,3,1,3,4,1,0,11,25,22,96,69,77,108,74,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,15,261,314,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,7,7.38,,19.54,33.0,4.588889,1.261111,8.744444,8.4074,,1.394444,79.913925
US_IN_18139,2020-11-24,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,12,1,589,7,,,0,0,0,0,0,3,2,3,1,1,1,0,11,25,22,99,71,80,109,75,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,268,318,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-21,8,7.09,11.53,27.49,34.14,5.177778,1.083333,9.0,0.0762,,1.044444,74.900353
