location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21003,2020-01-11,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,13.2,21.0,16.2,26.39,,55.79,9.6,16.994444,13.972222,20.572222,2.1844,,13.851852,81.701621
US_KY_21003,2020-01-12,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,13.87,12.61,25.21,17.02,30.26,13.87,64.92,10.72,7.211111,4.116667,15.127778,24.0538,,4.907407,84.562224
US_KY_21003,2020-01-13,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,11.7,32.88,9.47,29.53,8.92,50.71,8.36,5.538889,1.222222,11.477778,0.0762,,3.641975,87.508186
US_KY_21003,2020-01-14,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,14.98,26.5,11.52,43.78,8.64,46.09,10.37,11.233333,6.65,14.933333,5.461,,9.111111,86.15458
US_KY_21003,2020-01-15,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,11.99,30.51,14.16,29.42,8.17,50.12,8.17,14.083333,9.277778,20.494444,0.7874,,12.783951,91.342174
US_KY_21003,2020-01-16,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,13.93,27.85,,37.98,14.56,55.71,9.5,8.938889,4.183333,16.077778,1.213556,,4.222222,71.486773
US_KY_21003,2020-01-17,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,11.01,9.79,29.36,11.01,38.54,,53.83,,1.355556,-1.205556,6.338889,0.0254,,-5.604938,59.366428
US_KY_21003,2020-01-18,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,14.91,16.1,32.8,11.93,25.05,,45.92,,9.072222,3.561111,12.772222,1.3208,,1.814815,60.161798
US_KY_21003,2020-01-19,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,10.42,9.19,26.35,,31.86,14.09,50.25,12.26,1.0,-3.9,11.4,2.3622,,-6.716049,55.922175
US_KY_21003,2020-01-20,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,18.87,28.0,12.18,51.74,,60.87,11.57,-6.122222,-7.7,-1.877778,0.41275,,-10.796296,68.855833
US_KY_21003,2020-01-21,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,8.26,14.31,29.72,10.46,43.48,9.91,44.02,,-3.605556,-6.405556,0.983333,0.028222,,-9.574074,62.899888
US_KY_21003,2020-01-22,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,11.01,15.97,37.99,14.31,33.59,,44.6,,-2.461111,-8.277778,6.155556,1.1176,,-8.679012,62.496751
US_KY_21003,2020-01-23,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,9.14,15.6,29.04,13.44,44.63,,41.95,11.29,4.011111,0.777778,8.627778,2.7686,,-3.679012,58.076045
US_KY_21003,2020-01-24,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,9.79,42.45,16.32,48.43,,39.73,11.97,7.244444,4.938889,9.766667,7.9756,,5.580247,88.929109
US_KY_21003,2020-01-25,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,10.75,31.62,,39.84,,51.85,,3.172222,1.966667,6.177778,2.7432,,0.376543,81.60164
US_KY_21003,2020-01-26,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,11.14,12.32,28.15,,48.68,9.97,62.17,,2.711111,-0.927778,7.222222,0.381,,-0.197531,81.004243
US_KY_21003,2020-01-27,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,9.58,,27.67,12.24,36.18,,48.95,12.24,7.55,4.438889,11.966667,0.8382,,4.04321,77.922629
US_KY_21003,2020-01-28,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,10.14,10.14,30.94,14.94,43.21,8.0,43.21,15.47,1.683333,-0.75,6.566667,0.381,,-0.308642,85.944961
US_KY_21003,2020-01-29,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,10.86,27.7,8.15,57.02,,42.9,19.01,3.388889,0.677778,6.683333,0.0,,0.654321,81.820801
US_KY_21003,2020-01-30,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,9.68,,45.71,11.29,47.87,12.37,40.34,9.14,4.161111,1.7,7.95,0.225778,,1.592593,82.441616
US_KY_21003,2020-01-31,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,7.71,11.31,49.37,13.37,46.28,,45.77,8.74,5.933333,4.016667,8.344444,0.381,,3.314815,82.556965
US_KY_21003,2020-02-01,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,13.38,38.31,9.12,44.99,,54.72,,6.383333,5.066667,8.266667,3.0734,,4.41358,86.626903
US_KY_21003,2020-02-02,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,9.13,31.66,16.44,33.48,14.0,40.18,9.13,7.7,0.394444,19.538889,0.0762,,0.376543,59.828987
US_KY_21003,2020-02-03,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,11.61,31.66,10.55,45.38,13.72,55.41,11.08,13.538889,7.177778,21.961111,0.0,,2.302469,47.036071
US_KY_21003,2020-02-04,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,14.64,29.81,11.51,26.67,,42.88,,15.372222,12.044444,19.488889,5.1816,,9.82716,69.452425
US_KY_21003,2020-02-05,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,7.84,18.82,12.54,32.41,,45.99,,9.006173,5.364198,15.611111,16.820444,,8.576389,95.097686
US_KY_21003,2020-02-06,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,8.29,12.43,27.97,11.4,45.59,7.77,37.82,,4.911111,1.916667,8.561111,5.6642,,4.277778,94.406785
US_KY_21003,2020-02-07,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,10.95,12.1,21.32,,39.77,,58.79,,-0.027778,-1.583333,2.2,2.6162,30.48,-2.351852,83.786913
US_KY_21003,2020-02-08,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,15.17,27.18,12.01,37.93,,42.99,,2.0,-1.844444,8.222222,0.9144,,-2.648148,71.037694
US_KY_21003,2020-02-09,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,17.8,29.46,,41.13,12.89,50.33,,3.461111,-3.727778,16.811111,0.225778,,-2.277778,66.036496
US_KY_21003,2020-02-10,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,9.24,15.4,25.15,13.86,48.25,11.8,45.17,13.86,11.122222,8.411111,13.738889,5.5118,,7.12963,76.529687
US_KY_21003,2020-02-11,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,9.55,10.62,23.35,9.02,33.44,9.02,35.03,11.68,6.416667,4.027778,10.05,18.5674,,5.12963,90.528579
US_KY_21003,2020-02-12,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,16.95,30.73,9.54,38.67,9.54,50.86,9.54,4.688889,2.844444,9.983333,5.0546,,3.08642,88.457888
US_KY_21003,2020-02-13,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,14.66,22.51,9.95,38.73,,51.29,,5.455556,0.955556,9.05,17.0434,,3.82716,88.046523
US_KY_21003,2020-02-14,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,,,,,9.11,39.3,10.82,39.3,,46.13,,-3.972222,-7.694444,1.738889,3.0734,,-9.450617,64.748426
US_KY_21003,2020-02-15,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,5,17,4,12.15,12.79,28.77,9.59,44.76,14.07,46.67,,-1.494444,-9.005556,10.455556,1.1684,,-8.432099,58.916475
US_KY_21003,2020-02-16,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,0,9,2,,13.09,14.33,9.97,39.26,14.33,51.1,10.6,8.644444,4.361111,13.477778,0.0,,-1.222222,49.892054
US_KY_21003,2020-02-17,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,-7,-10,-8,12.14,17.6,24.28,12.14,44.91,,50.38,9.1,8.222222,1.9,18.277778,0.0,,2.858025,69.279857
US_KY_21003,2020-02-18,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,-1,2,3,10.86,,21.2,11.38,36.2,10.86,40.33,11.89,12.25,6.611111,15.844444,4.3688,,9.734568,84.528115
US_KY_21003,2020-02-19,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,9,7,3,11.03,9.45,21.0,12.07,37.27,,48.3,,4.938889,0.677778,10.716667,3.8608,,-0.203704,68.828854
US_KY_21003,2020-02-20,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,7,-6,2,13.85,11.18,28.75,11.71,31.42,9.05,39.41,7.99,3.777778,0.983333,7.561111,0.0,,-3.450617,59.156679
US_KY_21003,2020-02-21,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,2,0,1,11.73,15.64,17.32,,32.96,,32.41,,-1.194444,-6.444444,4.694444,0.7366,,-9.382716,53.462353
US_KY_21003,2020-02-22,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,15,4,13,,12.59,17.0,13.85,29.59,,48.47,,0.433333,-7.466667,11.283333,0.0,,-8.030864,53.479585
US_KY_21003,2020-02-23,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,6,0,0,11.49,15.73,26.61,10.28,29.64,17.54,53.23,17.54,4.9,-2.327778,13.116667,0.0,,-3.407407,55.961843
US_KY_21003,2020-02-24,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,1,-24,3,8.93,13.66,24.69,,34.67,8.4,40.97,,7.611111,4.544444,11.233333,1.1938,,4.783951,82.249737
US_KY_21003,2020-02-25,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,11,8,6,,,37.23,10.4,38.88,9.31,44.9,,10.783333,8.505556,12.305556,11.2268,,8.623457,86.389779
US_KY_21003,2020-02-26,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,23,12,1,12.1,19.79,34.09,,43.98,,44.53,,5.927778,1.716667,10.211111,0.5842,,4.17284,88.023505
US_KY_21003,2020-02-27,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,25,-6,7,,,22.76,15.17,43.9,8.13,43.9,10.84,1.394444,-1.627778,6.744444,0.6604,,-5.691358,59.143912
US_KY_21003,2020-02-28,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,19,6,5,10.03,14.76,24.79,10.03,41.9,,47.22,,3.788889,0.1,8.738889,0.0,,-3.462963,59.377278
US_KY_21003,2020-02-29,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,31,11,6,14.93,15.55,33.59,,31.72,10.57,48.51,,2.527778,-2.511111,7.85,0.635,,-4.777778,58.197445
US_KY_21003,2020-03-01,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,27,16,-9,9.57,15.95,25.52,16.59,31.9,,34.45,,6.061111,-2.616667,19.911111,0.0,,-3.580247,50.629574
US_KY_21003,2020-03-02,ChIJ_Wta7ch2ZogRK4KVcqKL1KE,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2,,,,,,,20903,10349,10554,2651,2676,2545,2353,2701,3014,2515,1690,758,1846496,36.75,-86.19,912,74.533333,15,3,2,10.02,14.24,30.07,12.66,49.06,10.55,38.51,8.97,12.627778,9.044444,16.6,6.7564,,7.685185,71.883406
