location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42031,2020-09-20,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,-1,0,114,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,,,-10,,5.3,9.21,5.86,12.56,8.93,5.86,6.7,6.98,8.65,6.7,5.3,9.21,8.93,5.86,4.47,5.86,,,5.86,26.8,6.42,8.65,6.42,5.3,3.91,40.76,,8.65,5.86,4.75,6.14,10.622222,1.209877,18.933333,0.0,0.765432,53.539236
US_PA_42031,2020-09-21,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,0,0,114,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,1,17,-18,2,4.86,6.08,3.4,10.46,8.27,5.59,7.29,5.59,12.64,4.38,8.27,9.97,3.89,5.84,5.35,,,,6.32,29.91,7.78,5.11,4.38,7.05,3.89,37.69,4.86,6.57,3.65,5.35,5.11,10.811111,2.172222,19.094444,0.0,1.302469,53.887007
US_PA_42031,2020-09-22,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,116,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-5,16,-18,1,4.37,6.07,5.34,12.14,9.71,5.83,5.58,5.83,9.95,3.64,5.58,13.11,,7.53,4.37,4.86,,5.34,11.65,29.13,5.34,12.38,,5.58,5.83,41.02,4.37,10.92,6.55,4.86,,11.022222,1.633333,20.216667,0.0,3.314815,60.750571
US_PA_42031,2020-09-23,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,0,0,116,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,6,16,-17,0,5.29,9.85,4.08,12.97,8.65,5.29,5.53,3.84,11.77,6.25,3.84,12.73,3.36,3.36,7.93,4.08,,6.49,8.17,29.79,5.53,6.97,6.97,4.56,6.25,37.47,3.6,7.93,6.0,6.25,5.04,15.116667,4.283333,24.844444,0.0,8.62963,66.649275
US_PA_42031,2020-09-24,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,117,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-5,18,-15,2,4.98,8.53,4.26,14.93,12.32,7.82,7.34,4.03,9.24,5.92,3.79,8.06,6.16,5.45,5.69,4.26,,5.45,9.95,23.22,5.45,8.29,5.21,6.4,7.11,43.84,5.92,7.34,8.53,4.26,4.5,17.177778,8.611111,24.555556,0.0,12.55,74.437564
US_PA_42031,2020-09-25,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,120,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,1,12,-17,1,,7.35,3.8,14.46,11.16,6.34,5.58,4.31,5.33,,3.8,10.9,3.8,6.09,3.55,3.8,,6.09,6.34,22.82,5.07,6.59,3.55,4.82,4.06,37.78,4.57,6.59,,6.09,6.59,17.027778,9.777778,25.311111,0.0,12.316667,73.918548
US_PA_42031,2020-09-26,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,121,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,6,34,5,,,6.32,,13.55,4.22,,5.42,,7.83,6.02,4.82,8.43,,,,,,,6.62,16.26,,7.23,,5.12,,36.44,4.82,9.03,8.13,4.52,,17.35,10.188889,25.138889,0.0,12.838889,75.018837
US_PA_42031,2020-09-27,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,122,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,,,-8,,,8.52,6.05,11.82,10.17,7.15,4.95,6.6,9.35,6.05,6.6,9.62,4.67,8.52,6.87,4.4,,4.95,8.52,23.09,9.35,9.07,5.5,4.95,7.15,38.76,3.85,9.35,9.62,4.12,7.42,18.905556,10.822222,25.661111,0.0,14.35,74.953939
US_PA_42031,2020-09-28,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,0,0,122,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,4,16,-13,3,3.58,6.45,,10.75,8.6,4.54,5.97,4.54,10.27,5.02,4.54,6.93,,4.3,11.46,4.54,5.25,4.06,8.84,24.84,4.3,8.12,4.78,4.06,7.17,41.32,,8.36,,3.34,7.64,19.872222,14.133333,26.127778,0.0,14.588889,71.660058
US_PA_42031,2020-09-29,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,5,0,127,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-7,9,-15,2,4.76,4.29,3.57,7.62,12.86,5.48,7.62,5.72,12.15,10.01,7.15,11.91,5.72,6.43,5.72,,3.33,5.24,10.01,25.25,6.43,7.62,3.81,6.19,5.72,40.74,,7.62,3.57,4.53,11.67,14.777778,11.655556,24.927778,5.479143,12.2,84.637499
US_PA_42031,2020-09-30,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,0,0,127,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,1,8,-17,1,5.2,7.33,6.62,10.16,9.22,6.85,7.09,4.25,10.63,5.43,3.78,10.63,5.2,5.91,3.31,,3.54,4.49,6.85,29.3,8.74,7.8,3.31,,6.14,38.75,3.78,8.98,5.91,4.49,4.73,12.261111,9.161111,18.083333,8.454571,8.694444,78.915606
US_PA_42031,2020-10-01,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,129,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,7,20,-15,0,5.61,7.07,,10.24,9.76,6.34,6.1,4.15,10.24,5.37,7.07,7.07,3.9,5.37,5.12,,5.12,,14.15,30.49,6.58,8.78,5.85,6.1,9.27,42.68,4.39,10.24,5.61,,5.37,12.233333,7.677778,16.983333,0.381,7.133333,71.175413
US_PA_42031,2020-10-02,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,130,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,15,25,-28,3,5.55,4.72,4.44,11.94,8.88,5.83,5.28,6.11,13.05,3.89,,10.83,5.28,6.38,5.83,8.61,5.83,5.28,9.99,24.71,6.94,6.66,,4.16,13.88,45.25,,8.61,6.66,4.44,6.11,8.616667,4.805556,15.244444,0.620889,5.494444,80.911054
US_PA_42031,2020-10-03,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,0,0,130,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,24,32,0,,4.85,4.85,4.54,12.12,9.69,9.39,5.75,6.36,10.9,6.97,,10.6,4.54,,7.57,5.15,,4.85,4.54,22.72,7.27,5.15,5.15,4.24,6.66,36.95,,9.09,6.36,5.45,4.54,7.716667,1.466667,14.583333,0.508,2.916667,71.810757
US_PA_42031,2020-10-04,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,7,0,137,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,,,-7,,4.02,8.3,5.36,13.92,12.05,5.36,5.62,,14.19,6.69,6.16,6.43,5.36,7.76,6.69,5.36,,,9.64,20.88,8.03,11.51,,,5.89,40.16,,9.91,8.57,,5.36,10.538889,2.716667,17.116667,0.1524,5.761111,72.5623
US_PA_42031,2020-10-05,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,139,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-1,12,-17,2,4.22,6.09,4.92,10.07,10.54,3.98,6.09,3.28,11.71,4.69,6.33,10.07,3.28,4.92,4.69,5.39,3.75,5.39,8.9,27.88,5.39,7.73,5.15,7.5,6.09,37.02,,8.2,10.07,4.45,8.2,10.772222,6.344444,15.5,3.156857,7.45,80.076387
US_PA_42031,2020-10-06,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,142,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-7,20,-17,0,4.96,8.75,4.96,11.35,7.33,6.62,4.73,,11.35,5.44,5.2,8.51,6.62,7.33,5.91,4.96,3.78,6.62,8.98,27.19,8.75,6.38,5.67,5.67,6.86,46.34,3.78,6.15,7.09,,4.73,9.577778,2.1,17.977778,0.5842,4.711111,71.793651
US_PA_42031,2020-10-07,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,145,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,4,24,-18,0,5.66,8.25,4.95,9.2,6.37,5.42,5.42,,9.67,5.9,4.95,8.02,3.3,5.9,6.84,6.37,4.95,,8.49,28.07,6.37,7.55,5.42,3.54,11.79,36.32,,6.84,4.95,4.25,3.3,15.277778,10.194444,20.8,0.0,7.2,58.692249
US_PA_42031,2020-10-08,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,5,0,150,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,1,18,-17,1,4.05,8.57,5.0,12.14,9.99,5.47,3.81,5.24,12.38,8.33,7.38,9.04,3.33,5.71,7.62,5.24,,5.95,10.47,26.18,7.62,9.28,7.14,5.24,7.38,39.03,,6.66,7.14,3.33,4.05,11.605556,5.722222,19.633333,0.2286,5.544444,66.534776
US_PA_42031,2020-10-09,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,4,0,154,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,7,18,-15,0,5.13,7.32,4.64,10.98,8.54,7.32,6.83,4.15,9.28,5.86,4.39,11.96,3.42,5.13,7.08,7.32,3.66,4.88,9.52,20.75,4.15,3.42,4.39,7.57,4.88,36.37,7.08,5.13,7.81,8.54,5.86,11.844444,3.405556,21.972222,0.0,4.877778,62.644392
US_PA_42031,2020-10-10,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,4,0,158,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,12,43,-2,,6.17,,5.58,10.57,9.69,,5.87,,7.63,6.17,,9.39,4.4,4.4,4.99,7.34,,5.58,12.92,19.08,4.99,8.22,4.99,7.34,5.58,41.98,,7.63,10.28,4.7,6.75,17.427778,11.466667,23.166667,0.0,11.627778,68.912398
US_PA_42031,2020-10-11,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,4,0,162,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,19,,-13,,,8.59,,12.34,8.59,8.85,5.1,,12.34,4.02,4.56,7.51,4.83,3.76,6.44,5.63,5.1,4.83,9.12,31.66,7.24,8.05,4.83,4.02,6.44,41.05,,12.07,8.85,4.29,6.71,17.355556,13.655556,22.222222,0.362857,14.266667,82.247502
US_PA_42031,2020-10-12,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,164,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-4,14,-16,3,5.62,6.32,,12.63,10.06,7.02,5.38,3.98,9.59,5.85,4.21,10.76,3.51,7.49,,5.85,3.28,6.55,10.29,31.12,8.66,8.19,,5.62,6.79,44.69,,7.02,5.62,4.91,5.85,14.972222,12.227778,19.561111,0.653143,11.855556,81.8483
US_PA_42031,2020-10-13,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,165,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-5,14,-15,1,3.8,9.27,4.51,10.93,8.32,6.18,5.94,5.94,6.65,6.89,9.03,13.07,5.94,6.18,6.89,4.51,3.8,6.42,8.32,29.23,4.99,7.13,3.33,5.23,9.74,44.68,4.75,9.74,6.65,4.28,3.56,13.377778,9.966667,17.911111,3.39725,7.933333,69.727933
US_PA_42031,2020-10-14,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,166,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,6,15,-16,1,,7.43,6.23,10.54,8.62,7.67,5.75,3.59,10.54,4.79,4.31,12.22,4.55,4.55,4.07,6.47,,4.55,10.78,30.18,8.14,5.99,7.19,3.83,3.83,43.36,5.27,7.19,7.91,6.47,6.71,10.977778,4.761111,18.938889,0.5334,3.788889,61.447553
US_PA_42031,2020-10-15,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,5,0,171,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,6,25,-15,3,,6.44,3.58,12.16,9.06,7.15,,3.58,6.67,,4.53,6.67,,4.53,4.05,5.96,4.05,5.96,6.44,25.51,6.67,9.06,5.25,4.05,8.82,38.38,5.01,10.25,5.01,4.77,,15.477778,6.788889,21.5,0.0,6.511111,55.533733
US_PA_42031,2020-10-16,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,174,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,0,20,-17,3,5.31,5.07,,8.68,9.89,5.55,,5.55,8.2,4.34,5.55,8.2,5.07,,,,,6.27,6.03,21.47,4.58,6.03,5.79,4.34,3.86,33.77,4.34,9.89,4.82,,7.48,8.522222,4.894444,14.155556,1.995714,3.416667,70.445651
US_PA_42031,2020-10-17,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,177,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,1,,-2,,7.09,7.98,5.32,7.09,6.8,7.09,4.14,,7.68,5.32,6.21,6.5,,,5.91,,4.43,5.32,5.61,15.66,5.32,6.5,5.32,7.09,4.73,31.62,,5.91,5.02,,,5.383333,-2.111111,13.95,0.3556,-2.894444,55.584053
US_PA_42031,2020-10-18,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,178,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,11,,-17,,,7.4,,9.32,6.85,4.39,6.85,4.66,11.24,6.58,,6.85,7.67,7.4,6.3,5.21,7.4,3.84,7.13,28.51,4.11,7.95,4.39,4.11,4.66,38.1,4.93,9.05,4.39,3.84,,9.627778,1.355556,15.6,0.0,0.111111,51.735977
US_PA_42031,2020-10-19,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,181,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-7,16,-20,6,6.09,9.02,3.9,9.5,11.21,3.65,5.6,4.14,10.96,6.58,4.63,8.04,4.14,4.14,5.6,3.65,6.58,4.14,9.5,29.24,6.09,6.33,5.6,3.65,9.99,32.65,6.09,6.58,4.39,4.39,7.55,11.555556,7.255556,14.627778,0.508,7.533333,76.553933
US_PA_42031,2020-10-20,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,5,0,186,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-10,13,-18,4,,7.16,4.85,8.54,11.09,5.54,6.24,5.08,8.08,5.54,7.85,10.16,,3.69,4.39,,3.93,6.0,5.77,28.87,5.54,7.85,6.24,,7.62,38.57,4.16,9.47,6.47,5.77,5.77,13.016667,10.294444,15.266667,10.287,11.738889,92.042986
US_PA_42031,2020-10-21,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,188,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,0,26,-16,1,3.48,6.73,4.17,9.28,10.9,6.26,3.94,4.17,8.12,5.57,,13.45,3.25,4.87,,3.94,4.64,4.41,9.05,27.83,4.64,7.89,4.87,4.87,6.26,32.24,,6.96,9.97,6.26,6.96,16.533333,11.072222,22.827778,3.58775,14.022222,85.238212
US_PA_42031,2020-10-22,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,9,0,197,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-4,19,-13,1,,7.95,4.82,11.33,8.68,4.1,6.51,6.03,8.92,6.03,5.3,8.68,6.03,5.06,,5.06,,4.1,10.36,24.1,5.06,7.71,5.54,4.58,7.23,40.49,3.86,7.95,6.27,3.37,7.23,18.322222,12.533333,25.722222,0.7874,13.661111,74.403868
US_PA_42031,2020-10-23,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,0,200,3,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,5,18,-17,2,5.8,6.77,7.25,8.95,7.01,6.53,3.38,,7.5,3.38,,5.56,8.71,3.63,,5.32,3.38,5.56,3.87,22.73,7.01,7.01,6.53,5.32,5.32,34.82,,7.98,5.08,3.63,6.53,18.727778,11.911111,26.05,0.2286,12.4,66.877195
US_PA_42031,2020-10-24,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,3,1,203,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-6,,2,,,,,8.25,4.55,5.12,5.69,5.41,6.54,,,5.12,4.27,,3.98,4.55,,,5.41,22.2,5.69,6.54,3.98,6.26,4.55,37.28,,5.98,7.11,3.98,4.84,11.361111,6.344444,23.716667,4.281714,7.605556,77.80966
US_PA_42031,2020-10-25,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,7,0,210,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-1,,-11,,4.92,11.49,3.83,7.66,8.75,12.04,,,6.57,3.83,4.38,6.84,,5.75,6.29,,4.92,4.65,6.29,19.7,5.47,6.02,,4.1,5.2,44.31,4.38,7.39,7.66,3.83,4.92,5.455556,0.427778,13.955556,0.689429,0.494444,70.554386
US_PA_42031,2020-10-26,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,6,0,216,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-10,12,-14,4,6.91,3.69,6.22,12.21,10.59,5.76,8.06,3.45,4.84,5.3,6.45,11.51,3.92,6.45,8.06,6.22,,,6.68,25.79,6.45,6.91,6.68,3.69,6.45,38.69,,6.91,6.68,4.38,5.76,8.805556,1.766667,12.255556,1.397,7.05,88.840722
US_PA_42031,2020-10-27,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,4,0,220,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-14,14,-15,3,4.12,8.47,3.66,4.12,9.62,7.78,7.55,5.49,5.95,4.81,4.35,8.01,4.81,4.58,5.04,4.81,,5.04,7.33,25.18,4.12,6.87,4.81,7.55,3.43,43.27,3.43,7.55,4.81,3.21,4.81,7.766667,6.144444,10.9,1.306286,5.761111,87.238481
US_PA_42031,2020-10-28,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,2,0,222,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-8,13,-15,3,3.2,8.92,,11.44,10.06,7.78,,5.49,9.83,3.2,4.12,9.15,3.43,5.49,5.72,,4.8,6.4,7.78,21.96,6.17,8.23,5.72,7.32,5.95,34.99,4.8,7.55,4.12,3.43,4.8,8.194444,6.716667,10.227778,1.886857,6.711111,90.498817
US_PA_42031,2020-10-29,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,4,0,226,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-9,18,-13,5,5.97,9.07,5.31,9.29,9.73,5.31,3.76,3.54,13.28,3.54,6.64,11.73,5.97,7.74,4.87,3.1,4.2,4.87,7.52,25.44,5.09,8.41,7.96,6.64,5.53,39.82,4.42,7.74,5.53,6.42,5.31,7.777778,6.355556,10.027778,5.805714,6.302469,92.284183
US_PA_42031,2020-10-30,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,7,0,233,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-7,13,-16,4,5.54,,7.47,8.43,6.5,4.1,,,8.19,4.82,5.06,,3.61,3.37,,5.78,,4.1,6.26,21.68,4.1,4.82,3.85,,3.37,30.84,,7.95,5.54,,3.85,5.366667,2.488889,7.638889,18.469429,3.633333,88.675548
US_PA_42031,2020-10-31,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,11,0,244,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-4,30,3,,5.73,5.42,,12.36,7.23,4.22,,4.82,6.03,8.14,,5.12,,5.12,,4.82,,4.22,4.22,19.59,,6.63,,,,34.35,,4.82,7.53,,5.12,3.005556,-1.772222,8.488889,0.3556,-1.572222,71.980194
US_PA_42031,2020-11-01,ChIJcUFYhLk2M4gRiTuqqefh1Xs,Q494198,geoId/42031,US,United States of America,PA,Pennsylvania,42031,Clarion County,US,USA,2,1,0,245,4,,,38998,19109,19889,4013,5048,6069,3924,4320,5422,5121,3130,1951,416697,41.19,-79.42,1577,79.18,-5,,-15,,5.59,8.25,,11.18,24.5,,4.53,,7.72,5.59,16.77,6.12,,5.06,4.26,3.99,,4.26,4.53,23.96,,8.79,5.33,5.06,4.79,42.6,,6.92,6.92,,4.53,5.75,-0.805556,10.577778,0.290286,1.083333,72.3172
