location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,area_sq_km,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72037,2020-01-29,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.9,22.655556,29.255556,0.1778,21.3,77.298665
US_PR_72037,2020-01-30,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.033333,22.538889,29.311111,0.0254,21.466667,75.27781
US_PR_72037,2020-01-31,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.283333,23.244444,29.316667,0.0,21.8,76.390156
US_PR_72037,2020-02-01,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.572222,23.972222,28.777778,0.0508,21.677778,74.090447
US_PR_72037,2020-02-02,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.505556,23.85,29.366667,0.0,20.844444,71.849295
US_PR_72037,2020-02-03,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.177778,23.094444,29.261111,0.0,20.977778,72.587378
US_PR_72037,2020-02-04,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.433333,23.705556,29.044444,0.0254,20.655556,69.456789
US_PR_72037,2020-02-05,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.666667,24.322222,29.266667,0.0254,21.044444,70.807642
US_PR_72037,2020-02-06,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,27.033333,24.75,29.433333,0.127,21.255556,70.58104
US_PR_72037,2020-02-07,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.805556,24.555556,28.916667,0.225778,21.2,71.546284
US_PR_72037,2020-02-08,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.755556,25.016667,28.883333,0.2286,20.1,66.685266
US_PR_72037,2020-02-09,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.561111,23.983333,28.877778,0.310444,20.577778,69.019038
US_PR_72037,2020-02-10,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.755556,24.333333,29.122222,0.3302,20.888889,69.981898
US_PR_72037,2020-02-11,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.655556,24.472222,29.183333,0.127,20.222222,67.669792
US_PR_72037,2020-02-12,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.5,24.483333,28.994444,0.1524,20.955556,71.229361
US_PR_72037,2020-02-13,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.655556,24.75,29.094444,0.8128,19.788889,65.669317
US_PR_72037,2020-02-14,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.961111,23.577778,28.738889,0.141111,21.011111,73.758508
US_PR_72037,2020-02-15,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.705556,23.183333,28.505556,5.9182,21.255556,76.210337
US_PR_72037,2020-02-16,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.961111,23.75,28.283333,2.314222,21.522222,76.390191
US_PR_72037,2020-02-17,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.266667,23.883333,28.666667,0.6604,21.044444,72.827256
US_PR_72037,2020-02-18,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.4,24.038889,28.838889,0.254,21.022222,71.657762
US_PR_72037,2020-02-19,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.033333,23.766667,28.533333,0.8128,20.633333,71.749439
US_PR_72037,2020-02-20,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.411111,24.355556,28.677778,0.959556,19.733333,66.455666
US_PR_72037,2020-02-21,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.994444,23.461111,28.438889,0.0762,19.922222,69.1316
US_PR_72037,2020-02-22,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.083333,23.172222,29.033333,0.0,20.111111,69.908995
US_PR_72037,2020-02-23,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.777778,23.083333,28.95,0.0,19.911111,70.216143
US_PR_72037,2020-02-24,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,24.688889,22.811111,27.527778,1.636889,21.077778,80.884521
US_PR_72037,2020-02-25,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,24.772222,22.594444,27.366667,13.151556,21.577778,83.542964
US_PR_72037,2020-02-26,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.766667,23.6,28.255556,3.838222,21.833333,78.147919
US_PR_72037,2020-02-27,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.422222,21.894444,28.361111,0.635,19.2,69.146066
US_PR_72037,2020-02-28,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.888889,22.722222,28.488889,0.0,20.977778,74.286372
US_PR_72037,2020-02-29,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.722222,22.394444,28.672222,0.0762,21.0,74.932659
US_PR_72037,2020-03-01,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.972222,22.783333,28.761111,0.1524,21.444444,76.075365
US_PR_72037,2020-03-02,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.277778,23.188889,28.005556,1.241778,21.277778,78.929746
US_PR_72037,2020-03-03,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.766667,23.388889,28.322222,0.8128,20.711111,73.771541
US_PR_72037,2020-03-04,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.272222,23.75,28.688889,0.0762,20.744444,71.915324
US_PR_72037,2020-03-05,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.455556,24.083333,28.855556,0.0762,21.188889,72.853483
US_PR_72037,2020-03-06,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.038889,23.811111,28.766667,0.508,20.744444,73.083429
US_PR_72037,2020-03-07,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.883333,23.111111,28.561111,0.5588,20.622222,72.786168
US_PR_72037,2020-03-08,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.083333,22.722222,28.183333,0.536222,20.855556,76.359277
US_PR_72037,2020-03-09,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,24.472222,22.855556,27.033333,1.128889,21.133333,81.765512
US_PR_72037,2020-03-10,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.544444,22.655556,28.405556,5.8674,20.433333,74.078513
US_PR_72037,2020-03-11,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.461111,23.227778,27.905556,0.225778,20.911111,76.397495
US_PR_72037,2020-03-12,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.555556,23.916667,29.383333,2.921,20.311111,69.281741
US_PR_72037,2020-03-13,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.111111,23.227778,28.794444,0.0762,21.277778,75.235833
US_PR_72037,2020-03-14,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.255556,23.483333,28.494444,0.508,21.366667,76.039226
US_PR_72037,2020-03-15,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.844444,23.688889,28.25,1.0414,18.122222,62.44887
US_PR_72037,2020-03-16,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.4,23.377778,27.988889,0.169333,19.211111,69.109456
US_PR_72037,2020-03-17,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-39,26.144444,23.838889,28.655556,0.874889,20.788889,72.577193
US_PR_72037,2020-03-18,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-46,25.827778,23.638889,28.316667,0.846667,21.377778,75.906074
US_PR_72037,2020-03-19,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-53,26.177778,24.0,28.533333,0.508,20.788889,71.482329
US_PR_72037,2020-03-20,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-46,25.816667,23.183333,28.811111,2.2606,19.766667,68.498615
US_PR_72037,2020-03-21,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.505556,22.827778,28.116667,1.0922,19.3,67.604537
US_PR_72037,2020-03-22,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,25.644444,23.322222,28.394444,1.608667,20.588889,73.644437
US_PR_72037,2020-03-23,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-54,25.288889,22.777778,27.588889,8.410222,20.4,74.53902
US_PR_72037,2020-03-24,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-53,25.538889,23.705556,27.722222,3.048,19.5,69.5304
US_PR_72037,2020-03-25,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-51,26.183333,24.25,28.377778,0.127,20.033333,68.904533
US_PR_72037,2020-03-26,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-58,25.566667,21.694444,28.533333,0.0762,19.722222,70.02607
US_PR_72037,2020-03-27,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-62,25.65,22.138889,28.522222,0.0508,20.455556,73.651358
US_PR_72037,2020-03-28,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.094444,23.116667,28.938889,0.9652,21.333333,74.880833
US_PR_72037,2020-03-29,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,,26.605556,24.35,28.888889,0.4318,21.055556,71.085375
US_PR_72037,2020-03-30,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-51,26.322222,24.427778,28.722222,0.0254,19.588889,66.026092
US_PR_72037,2020-03-31,ChIJzU45ecq5BIwRqIhTgeZ0IAU,Q2307548,geoId/72037,US,United States of America,PR,Puerto Rico,72037,Ceiba Municipio,US,USA,2,,,,,11307,4468051,18.26412,-65.6485,200,-55,25.888889,23.135802,28.567901,0.0,19.916667,69.714446
