location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20139,2020-01-01,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,20.22,23.11,45.5,2.611111,-4.62963,13.58642,0.0,,-3.784722,63.212172
US_KS_20139,2020-01-02,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,15.67,15.67,22.72,42.31,6.450617,1.030864,12.277778,0.0,,1.909722,73.251367
US_KS_20139,2020-01-03,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,11.65,22.52,34.94,42.7,4.080247,-3.111111,10.030864,0.0,,-0.423611,71.87528
US_KS_20139,2020-01-04,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,23.2,29.73,36.26,1.333333,-5.895062,8.259259,0.0,,-7.777778,50.505146
US_KS_20139,2020-01-05,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,13.9,35.85,36.59,5.382716,-0.907407,12.17284,0.0,,-4.631944,48.770939
US_KS_20139,2020-01-06,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,16.05,20.43,35.74,0.339506,-6.104938,9.475309,0.0,,-5.361111,65.237536
US_KS_20139,2020-01-07,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,12.06,18.1,39.54,2.993827,-4.314815,13.049383,0.0,,-5.201389,54.980027
US_KS_20139,2020-01-08,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,9.99,31.31,27.32,3.62963,-4.123457,14.197531,0.0,,-4.75,54.243591
US_KS_20139,2020-01-09,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,17.38,32.75,34.75,12.037037,7.648148,16.271605,0.0,,1.208333,47.204844
US_KS_20139,2020-01-10,ChIJQUpt9pQov4cRl88FO90N4Gs,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2,,,,,,,15842,7953,7889,1896,2135,1596,1687,1795,2426,2196,1334,777,1070409,38.65,-95.7333,1863,78.0,,,,,16.0,23.69,32.65,3.345679,-1.814815,10.104938,0.47625,,-0.444444,74.864176
