location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39067,2020-01-01,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,15.11,24.62,0.116667,-1.811111,4.011111,1.749778,30.48,-4.283951,71.928013
US_OH_39067,2020-01-02,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,26.24,25.74,3.294444,-1.838889,8.922222,0.0762,30.48,-2.796296,64.411165
US_OH_39067,2020-01-03,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,18.37,22.84,8.833333,5.488889,10.466667,7.253111,,7.808642,92.503345
US_OH_39067,2020-01-04,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,17.91,24.96,6.0,1.283333,10.072222,10.047111,,5.111111,92.721978
US_OH_39067,2020-01-05,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,19.82,25.33,-0.216667,-1.4,6.3,1.298222,,-3.666667,77.269964
US_OH_39067,2020-01-06,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,22.16,29.54,3.316667,-0.738889,5.75,0.0508,,-3.123457,62.487443
US_OH_39067,2020-01-07,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,7.87,19.44,26.38,0.85,-3.838889,6.605556,0.0,,-5.697531,61.876035
US_OH_39067,2020-01-08,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.28,17.04,26.78,0.216667,-4.605556,5.605556,0.0,30.48,-7.444444,56.25243
US_OH_39067,2020-01-09,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,18.33,21.8,-2.633333,-8.655556,7.544444,0.2286,30.48,-9.814815,57.680573
US_OH_39067,2020-01-10,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,14.46,21.69,8.922222,5.777778,11.844444,0.846667,30.48,1.611111,59.986617
US_OH_39067,2020-01-11,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,22.01,27.52,15.244444,7.444444,21.588889,6.688667,,10.055556,70.811743
US_OH_39067,2020-01-12,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,20.54,30.24,8.088889,3.072222,20.65,5.926667,,4.67284,78.264576
US_OH_39067,2020-01-13,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,7.88,12.09,31.02,4.344444,0.772222,13.161111,0.9398,,0.740741,77.186843
US_OH_39067,2020-01-14,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,12.48,18.2,29.64,4.538889,-0.172222,11.761111,0.0,,1.802469,82.033195
US_OH_39067,2020-01-15,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,12.91,31.78,4.722222,-0.588889,11.561111,0.0,,2.0,82.187436
US_OH_39067,2020-01-16,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,9.0,18.99,31.49,4.322222,-1.827778,11.505556,0.508,,-0.098765,72.295088
US_OH_39067,2020-01-17,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,,30.92,-3.2,-5.344444,0.066667,0.112889,,-9.12963,63.314152
US_OH_39067,2020-01-18,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,9.45,13.89,34.45,-0.311111,-4.9,7.477778,2.681111,40.64,-3.339506,79.563947
US_OH_39067,2020-01-19,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,9.05,15.84,27.73,-3.722222,-9.1,7.327778,17.159111,30.48,-7.648148,73.25411
US_OH_39067,2020-01-20,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.47,18.08,33.9,-7.422222,-10.488889,0.588889,0.141111,50.8,-10.808642,76.255108
US_OH_39067,2020-01-21,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,18.3,32.03,-6.361111,-10.344444,-3.088889,0.141111,50.8,-10.537037,71.669919
US_OH_39067,2020-01-22,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,26.28,25.75,-6.011111,-12.094444,2.2,0.0,30.48,-11.04321,67.820465
US_OH_39067,2020-01-23,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,25.8,22.64,-0.505556,-9.772222,6.238889,0.0,50.8,-7.67284,59.106129
US_OH_39067,2020-01-24,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,25.58,26.08,4.705556,1.316667,7.822222,0.508,,-1.216049,65.818296
US_OH_39067,2020-01-25,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,26.84,24.51,4.794444,1.355556,7.711111,19.247556,,3.259259,89.336759
US_OH_39067,2020-01-26,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,9.39,18.78,27.07,0.65,0.083333,5.344444,1.806222,,-1.271605,86.523561
US_OH_39067,2020-01-27,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,9.09,23.23,40.4,0.95,0.25,1.544444,0.254,30.48,-1.092593,85.830822
US_OH_39067,2020-01-28,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,25.86,24.89,0.661111,-0.122222,1.55,0.056444,,-1.549383,84.857015
US_OH_39067,2020-01-29,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.08,27.76,23.72,-0.4,-1.238889,0.911111,0.028222,,-3.975309,76.513828
US_OH_39067,2020-01-30,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.56,27.19,19.13,-1.405556,-3.161111,0.777778,0.0,,-5.993827,71.033103
US_OH_39067,2020-01-31,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,27.13,25.12,0.388889,-2.45,3.472222,0.0,,-3.660494,73.764593
US_OH_39067,2020-02-01,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.95,17.34,31.87,0.1,-2.016667,3.205556,0.931333,,-1.895062,85.842372
US_OH_39067,2020-02-02,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,17.06,27.52,4.255556,-1.15,13.038889,0.818444,,-0.302469,71.946425
US_OH_39067,2020-02-03,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,21.64,11.61,9.0,0.094444,17.316667,0.0254,,1.975309,61.33593
US_OH_39067,2020-02-04,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,8.79,21.72,26.89,11.2,0.338889,16.972222,0.733778,,5.419753,67.103288
US_OH_39067,2020-02-05,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,21.68,25.71,0.288889,-1.588889,2.605556,6.575778,,-3.771605,73.600259
US_OH_39067,2020-02-06,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,16.43,24.16,1.161111,-1.194444,3.205556,7.563556,,-0.049383,90.361487
US_OH_39067,2020-02-07,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,11.15,32.91,-1.405556,-3.222222,1.6,5.813778,50.8,-3.160494,87.056018
US_OH_39067,2020-02-08,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,31.28,33.08,-2.777778,-5.85,0.233333,1.721556,54.61,-5.111111,83.375295
US_OH_39067,2020-02-09,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,25.76,26.91,-0.416667,-5.277778,1.961111,0.395111,40.64,-2.722222,84.00943
US_OH_39067,2020-02-10,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,7.69,25.47,19.71,4.861111,-2.433333,7.4,4.402667,50.8,3.049383,87.055076
US_OH_39067,2020-02-11,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,19.57,32.11,2.288889,0.322222,6.161111,2.088444,,0.617284,87.988341
US_OH_39067,2020-02-12,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,7.82,19.06,24.43,0.322222,-3.838889,3.811111,0.366889,,-3.660494,74.32748
US_OH_39067,2020-02-13,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,18.73,23.8,0.755556,-2.777778,2.288889,14.703778,50.8,-0.728395,89.143541
US_OH_39067,2020-02-14,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,,,,11.04,19.76,-5.683333,-9.65,1.638889,1.354667,50.8,-10.876543,65.759249
US_OH_39067,2020-02-15,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,1,0,-4,,11.14,30.5,-7.511111,-13.8,1.694444,0.0254,50.8,-13.401235,62.02673
US_OH_39067,2020-02-16,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,0,7,,,21.04,35.82,2.711111,0.316667,5.338889,0.0,30.48,-5.209877,55.983282
US_OH_39067,2020-02-17,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-8,-7,-22,8.0,18.67,22.94,0.744444,-5.677778,8.094444,0.0,50.8,-3.944444,70.805665
US_OH_39067,2020-02-18,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-19,-2,1,10.26,19.06,25.41,7.772222,4.811111,10.894444,0.733778,,2.024691,66.477771
US_OH_39067,2020-02-19,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-2,-5,-1,,19.08,26.61,0.633333,-3.716667,9.283333,1.1684,,-5.314815,63.74801
US_OH_39067,2020-02-20,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-9,2,1,,18.99,20.49,-3.772222,-6.683333,2.85,0.0,,-10.395062,59.99132
US_OH_39067,2020-02-21,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,5,2,-1,,19.47,18.97,-6.022222,-11.477778,1.505556,0.0,,-12.864198,58.094042
US_OH_39067,2020-02-22,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,19,-2,-2,11.42,23.98,26.83,0.116667,-10.222222,8.272222,0.0,,-11.58642,40.979373
US_OH_39067,2020-02-23,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,,0,,,19.89,30.11,2.916667,-4.916667,10.555556,0.0,,-9.814815,39.192152
US_OH_39067,2020-02-24,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-10,-10,4,8.5,23.5,21.5,5.811111,-2.377778,11.322222,0.0,,-3.987654,49.797242
US_OH_39067,2020-02-25,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,-6,2,-3,9.1,26.3,27.82,6.177778,0.466667,10.655556,4.289778,,3.703704,83.390913
US_OH_39067,2020-02-26,ChIJFc45Mf5fNogRSSi6j-nHsaw,Q421956,geoId/39067,US,United States of America,OH,Ohio,39067,Harrison County,US,USA,2,,,,,,,15202,7524,7678,1652,1842,1572,1570,1776,2333,2318,1357,782,911248,40.29,-81.09,1064,77.36,8,-3,-1,,27.42,26.94,5.077778,2.394444,8.344444,2.906889,,4.259259,92.157357
