location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22025,2020-01-01,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,,6.090278,1.222222,12.590278,0.0,,1.222222,71.09417
US_LA_22025,2020-01-02,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,60.38,12.666667,9.320988,17.41358,20.682857,,10.617284,87.428709
US_LA_22025,2020-01-03,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,68.05,15.382716,13.277778,18.858025,46.373143,,14.166667,92.50077
US_LA_22025,2020-01-04,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,67.85,11.611111,5.765432,15.54321,2.201333,,5.611111,66.786836
US_LA_22025,2020-01-05,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,61.12,9.746914,2.574074,20.197531,0.0,,3.506173,66.144019
US_LA_22025,2020-01-06,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,35.69,13.32716,5.765432,21.734568,0.0,,8.635802,73.341809
US_LA_22025,2020-01-07,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,,12.197531,6.006173,18.080247,0.0,,3.271605,54.50073
US_LA_22025,2020-01-08,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,55.04,7.358025,-0.41358,18.481481,0.0,,-0.388889,58.049672
US_LA_22025,2020-01-09,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,38.05,12.932099,6.432099,21.604938,0.0,,6.802469,66.53091
US_LA_22025,2020-01-10,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,27.94,19.697531,17.228395,23.530864,0.0,,16.617284,82.440397
US_LA_22025,2020-01-11,ChIJA7IO35KBL4YRZjgWO4ApQQo,Q505282,geoId/22025,US,United States of America,LA,Louisiana,22025,Catahoula Parish,US,USA,2,,,,,,,9830,5194,4636,1200,1163,1387,1351,1098,1309,1235,720,367,1838147,31.67,-91.85,1915,72.866667,,,,,18.277778,8.209877,23.895062,22.569714,,15.617284,84.593786
