location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36121,2020-01-01,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,8.81,5.54,4.53,10.83,6.55,4.28,5.29,4.28,21.4,12.59,5.29,8.81,6.29,4.53,5.54,4.53,3.52,4.78,4.78,25.93,4.53,,5.04,7.05,5.54,40.03,,4.78,4.03,4.53,3.78,-0.7,-1.538889,1.561111,0.677333,,-6.12963,70.573022
US_NY_36121,2020-01-02,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,4.95,8.42,5.2,8.17,7.18,5.45,6.19,5.2,16.84,11.88,4.21,5.94,,4.46,,5.45,,,5.69,30.7,5.69,6.44,5.2,3.96,7.43,38.38,5.2,6.19,4.7,4.21,6.19,2.944444,-2.205556,7.816667,0.0254,,-4.759259,60.217576
US_NY_36121,2020-01-03,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,4.63,5.12,3.9,7.8,6.83,6.58,5.12,,19.02,13.41,4.15,6.83,4.88,4.63,5.12,5.12,,3.66,8.54,27.8,4.63,5.12,3.66,4.88,,39.27,,6.34,4.63,4.88,5.12,6.272222,2.588889,7.761111,0.0,,1.981481,77.375857
US_NY_36121,2020-01-04,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,3.58,7.41,,6.13,8.69,5.62,6.64,,14.05,7.67,,7.67,4.34,4.34,4.6,3.58,,7.15,4.6,25.04,7.67,5.88,,,4.34,35.77,4.6,4.34,4.6,3.58,4.34,2.344444,0.122222,6.616667,0.903111,30.48,-0.203704,84.564058
US_NY_36121,2020-01-05,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,5.24,6.99,4.24,9.73,5.74,4.99,5.99,5.99,17.47,10.98,5.24,8.49,5.49,5.74,4.74,,3.99,,7.49,24.46,4.74,6.24,4.99,6.49,6.99,38.44,,,6.74,5.49,5.24,0.211111,-0.694444,2.661111,1.382889,30.48,-4.490741,74.055638
US_NY_36121,2020-01-06,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,3.11,9.55,3.33,6.66,9.55,5.78,6.22,3.33,17.55,9.77,4.44,6.66,5.11,5.55,4.0,7.77,6.66,6.0,7.33,25.32,5.33,6.89,4.22,4.44,6.44,34.87,4.44,4.44,,7.77,6.22,0.944444,-1.355556,2.794444,1.354667,40.64,-3.833333,72.741377
US_NY_36121,2020-01-07,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,2.79,7.17,5.18,5.18,9.56,5.58,5.97,,15.13,14.14,4.78,5.38,,6.17,,5.18,4.38,6.57,3.19,27.08,6.57,5.97,3.19,6.97,5.97,33.85,3.38,4.78,4.98,3.38,4.78,0.488889,-2.588889,2.988889,0.1524,64.77,-5.5,66.62881
US_NY_36121,2020-01-08,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,3.14,7.46,3.73,7.85,6.28,4.12,3.53,3.14,14.13,8.83,3.34,8.64,3.53,4.12,,2.75,,,4.91,26.89,4.12,6.08,4.12,2.94,5.89,28.86,4.71,8.83,5.89,3.93,4.32,-1.438889,-5.927778,2.2,0.056444,80.01,-7.175926,68.805756
US_NY_36121,2020-01-09,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,2.87,7.79,3.28,9.63,5.94,5.53,6.76,2.87,12.09,7.79,4.51,5.12,3.07,7.17,4.1,3.89,,5.12,5.53,27.67,3.89,7.38,3.48,3.69,4.1,31.36,5.12,8.81,5.53,3.07,,-5.866667,-8.766667,-0.666667,0.310444,64.77,-13.62963,57.216919
US_NY_36121,2020-01-10,ChIJkU0Hbc7I04kRc04rCVaSG14,Q56145,geoId/36121,US,United States of America,NY,New York,36121,Wyoming County,US,USA,2,,,,,,,40282,21781,18501,4082,4407,5109,5346,5274,6223,5316,3007,1518,1837997,42.833333,-78.083333,1544,79.372727,,,,,5.24,5.64,,6.04,5.24,5.04,5.44,,12.09,6.24,3.62,5.04,,5.44,4.43,4.43,3.02,5.84,6.85,18.73,,5.44,4.83,6.24,4.43,31.62,4.83,5.44,7.05,3.83,,4.338889,-3.9,8.138889,0.225778,,-2.277778,65.161434
