location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13143,2020-01-11,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,5.13,6.63,7.24,7.54,4.52,,17.19,7.24,,4.22,,5.73,4.22,,25.64,7.84,7.54,4.83,38.3,7.54,5.43,18.561111,14.227778,21.744444,0.084667,15.622222,83.253486
US_GA_13143,2020-01-12,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,8.66,7.38,9.3,,5.77,14.75,8.34,4.81,6.41,4.81,5.45,5.13,6.09,24.38,7.7,7.06,,42.34,9.62,5.77,13.851852,7.0,20.216049,22.098,10.432099,79.901726
US_GA_13143,2020-01-13,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,4.42,10.51,8.85,7.75,3.87,5.53,15.21,10.23,5.81,7.19,5.53,5.25,4.98,9.68,23.79,5.53,8.57,3.87,42.04,3.87,6.08,15.255556,10.022222,18.477778,3.447143,13.594444,89.939545
US_GA_13143,2020-01-14,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,5.77,11.79,6.52,,4.77,12.54,5.77,7.03,10.29,5.77,5.02,7.03,6.78,18.82,6.02,7.28,8.28,33.12,6.78,4.77,16.633333,14.355556,18.272222,20.900571,15.916667,95.592286
US_GA_13143,2020-01-15,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,4.57,5.59,10.93,9.66,6.35,7.37,14.23,7.37,,10.67,3.56,5.84,4.57,8.64,22.11,5.34,4.83,5.34,36.85,5.84,5.59,15.788889,11.783333,20.655556,11.46175,14.472222,91.947626
US_GA_13143,2020-01-16,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,7.39,8.71,4.75,,5.01,16.36,7.13,3.69,10.29,6.6,6.07,4.22,6.86,35.37,3.96,5.28,3.96,34.05,5.54,8.97,16.066667,11.788889,19.916667,13.280571,11.238889,73.123904
US_GA_13143,2020-01-17,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,3.68,8.15,7.36,7.36,,,11.83,6.31,5.0,9.73,6.84,,3.94,5.52,22.87,,7.89,5.78,35.49,6.57,4.47,9.388889,5.772222,16.794444,3.81,-3.216667,41.088685
US_GA_13143,2020-01-18,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,4.6,13.15,10.52,7.56,4.93,,17.43,8.55,6.58,7.23,,4.6,4.93,6.25,17.75,8.55,8.22,5.59,40.77,9.21,7.89,8.027778,5.5,12.283333,0.762,-0.161111,56.354237
US_GA_13143,2020-01-19,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,6.74,8.99,7.06,5.14,6.42,14.13,7.71,4.82,5.46,9.95,8.67,4.82,8.35,22.15,5.78,7.71,5.14,45.27,6.42,8.03,8.072222,3.172222,12.35,11.811,1.577778,63.680192
US_GA_13143,2020-01-20,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,5.28,7.46,12.12,7.15,,5.28,18.64,8.7,4.97,10.87,4.66,,6.52,7.15,23.3,5.28,7.46,6.52,39.77,9.94,5.28,-0.477778,-4.527778,7.822222,0.0254,-8.611111,54.27943
US_GA_13143,2020-01-21,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,6.75,13.75,5.19,3.89,7.0,15.82,8.04,8.3,10.64,,4.41,8.82,7.26,24.39,3.63,6.49,4.93,39.95,8.3,,-1.477778,-5.3,4.233333,0.0762,-9.261111,55.508823
US_GA_13143,2020-01-22,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,5.36,6.89,7.91,6.64,3.83,4.85,11.74,7.66,6.38,9.7,5.36,3.83,7.66,11.23,29.87,5.62,7.15,6.13,30.12,8.17,8.43,0.633333,-5.955556,9.972222,0.254,-9.861111,45.403049
US_GA_13143,2020-01-23,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,5.8,8.32,9.58,8.06,,5.29,18.4,8.82,,8.57,5.54,5.8,3.78,9.58,32.51,5.8,4.79,6.05,32.76,10.59,5.04,5.261111,0.594444,8.45,0.689429,-4.377778,49.919461
US_GA_13143,2020-01-24,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,7.5,8.02,8.02,9.83,6.21,4.4,19.4,8.79,6.21,10.6,6.47,,,5.69,28.45,7.76,6.72,,36.98,7.5,6.21,7.7,3.761111,13.705556,20.501429,5.466667,85.850171
US_GA_13143,2020-01-25,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,7.07,11.24,7.39,8.03,,19.27,8.99,5.14,5.46,4.5,,7.07,7.07,26.02,7.71,5.78,5.46,42.4,,,5.388889,2.511111,10.666667,0.9906,0.983333,73.377906
US_GA_13143,2020-01-26,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,6.13,6.13,9.51,9.51,7.67,,23.0,9.2,5.21,7.05,7.67,6.75,4.91,6.75,23.93,4.91,7.05,4.29,39.26,7.97,4.91,4.005556,-0.805556,9.777778,0.0254,-0.383333,73.20222
US_GA_13143,2020-01-27,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,4.9,6.53,7.89,6.81,5.45,5.45,20.15,7.08,6.26,11.71,5.45,10.07,,7.35,29.95,6.81,7.08,,38.39,7.35,7.35,8.094444,2.127778,11.622222,1.052286,4.938889,80.618811
US_GA_13143,2020-01-28,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,8.56,6.48,9.33,8.04,9.85,6.48,23.85,10.37,,8.81,6.48,5.18,,8.56,33.96,5.96,7.52,7.26,42.52,7.52,,6.594444,0.105556,15.127778,0.0,1.422222,69.635847
US_GA_13143,2020-01-29,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,4.11,4.36,8.47,7.96,6.67,5.91,27.98,10.53,6.16,11.81,7.7,7.19,4.62,7.19,42.36,6.67,7.45,,34.66,15.15,,6.755556,1.283333,13.633333,0.0,1.344444,68.73405
US_GA_13143,2020-01-30,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,4.65,7.75,7.75,9.04,,22.2,8.26,5.68,11.62,5.42,,,10.07,43.11,3.87,6.45,8.26,33.05,8.26,7.49,7.244444,0.677778,15.083333,0.0,2.116667,69.997806
US_GA_13143,2020-01-31,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,5.37,5.12,11.51,8.7,6.65,6.39,29.16,8.44,4.09,8.44,6.14,,,6.65,34.28,9.46,5.37,5.12,34.02,8.44,3.58,6.166667,2.183333,12.277778,0.326571,2.922222,79.749191
US_GA_13143,2020-02-01,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,7.66,5.74,9.25,6.7,,,19.14,5.1,,10.53,9.89,,,8.29,27.43,,7.02,,37.01,,6.7,6.344444,3.894444,9.922222,0.41275,3.688889,83.277914
US_GA_13143,2020-02-02,ChIJ311E9LQgi4gRGeVTqmu7vTo,Q544539,geoId/13143,US,United States of America,GA,Georgia,13143,Haralson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248,14232,15016,3754,3958,3594,3498,3959,4061,3261,2168,995,1029455,33.79,-85.21,733,73.22,,,,,,,,6.14,12.28,6.76,,7.98,20.88,7.98,5.22,8.91,5.22,,,11.67,22.42,,8.6,5.83,34.7,5.53,5.22,8.388889,0.527778,18.472222,0.0762,0.861111,59.182299
