location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13081,2020-01-11,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,10.41,10.41,,13.7,8.77,,29.03,12.05,37.25,,20.388889,16.566667,24.45,0.296333,17.611111,84.129796
US_GA_13081,2020-01-12,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,10.57,8.9,,13.36,,13.36,23.93,,39.51,,18.977778,15.938889,23.677778,29.0195,17.598765,91.009718
US_GA_13081,2020-01-13,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,9.29,13.94,5.0,5.0,10.37,7.86,24.31,6.08,31.45,5.36,20.066667,17.011111,24.416667,0.85725,19.123457,94.581117
US_GA_13081,2020-01-14,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,6.75,4.97,5.68,14.91,9.94,11.72,24.15,5.68,37.28,,19.65,16.138889,25.183333,0.381,18.006173,89.830409
US_GA_13081,2020-01-15,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,8.5,9.57,8.5,12.76,7.79,10.28,28.34,12.4,32.24,7.44,19.272222,16.394444,24.2,2.413,17.518519,89.400996
US_GA_13081,2020-01-16,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,5.33,9.59,12.08,9.23,8.53,25.57,7.46,33.74,6.75,19.794444,16.438889,24.416667,1.27,16.54321,81.816248
US_GA_13081,2020-01-17,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.18,5.74,,11.49,9.69,10.41,19.03,7.18,22.61,7.18,13.977778,9.5,20.033333,0.0254,0.765432,40.947866
US_GA_13081,2020-01-18,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,11.59,,20.86,,11.01,34.77,11.59,44.03,,11.827778,6.477778,21.027778,0.03175,5.222222,64.808602
US_GA_13081,2020-01-19,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,,,9.92,8.75,11.09,30.92,,52.51,11.67,15.127778,7.255556,19.222222,4.826,10.160494,72.182818
US_GA_13081,2020-01-20,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.7,13.35,,14.37,10.27,9.75,31.82,13.86,40.04,7.7,4.861111,-0.077778,9.75,0.3302,-4.839506,49.477357
US_GA_13081,2020-01-21,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.68,6.58,7.68,18.64,9.14,8.41,24.13,7.31,29.61,,1.877778,-2.266667,7.255556,0.0,-5.641975,57.724173
US_GA_13081,2020-01-22,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,10.14,8.33,10.51,9.42,10.87,23.55,9.42,32.24,10.14,3.216049,-2.54321,12.580247,0.0,-7.006944,46.584061
US_GA_13081,2020-01-23,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.59,7.59,5.52,15.87,5.87,9.66,22.77,8.28,38.64,9.66,8.240741,5.487654,13.635802,0.0,-0.222222,55.383427
US_GA_13081,2020-01-24,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,6.02,9.91,,15.93,8.14,12.39,30.44,5.31,33.63,8.85,13.277778,9.0,19.882716,2.3495,11.388889,88.775131
US_GA_13081,2020-01-25,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,13.07,17.05,,21.59,,,37.51,9.66,46.6,19.32,9.382716,3.716049,16.91358,1.411111,4.097222,68.714981
US_GA_13081,2020-01-26,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,8.03,,24.63,,,36.41,9.64,40.69,,7.901235,1.722222,14.962963,0.0,1.722222,64.303914
US_GA_13081,2020-01-27,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.03,12.31,8.79,33.41,9.85,5.63,37.63,7.39,38.34,6.68,10.475309,5.91358,14.401235,1.0795,7.173611,79.650948
US_GA_13081,2020-01-28,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,6.34,7.39,8.1,20.42,9.51,9.15,36.62,5.63,40.84,7.75,9.62963,2.320988,17.54321,0.169333,3.993056,67.311288
US_GA_13081,2020-01-29,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,5.09,7.8,9.16,22.73,6.11,7.46,38.67,7.8,30.19,8.48,7.244444,2.75,13.55,0.0,4.358025,81.615636
US_GA_13081,2020-01-30,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,11.02,5.33,26.65,11.73,10.66,30.21,7.11,29.14,4.97,10.0,5.588889,16.672222,4.8895,6.703704,80.004552
US_GA_13081,2020-01-31,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,7.13,11.4,,26.02,8.2,6.06,30.3,6.42,27.8,9.62,8.744444,6.061111,12.694444,1.651,6.061728,83.624165
US_GA_13081,2020-02-01,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,13.97,15.05,,17.73,9.14,,32.78,11.29,45.68,,7.016667,5.883333,9.755556,4.826,6.074074,94.059558
US_GA_13081,2020-02-02,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,11.96,11.41,,27.17,12.5,8.7,27.17,10.33,44.02,,9.255556,3.183333,17.5,0.0,4.012346,69.485483
US_GA_13081,2020-02-03,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,9.08,,26.87,6.9,9.08,38.85,6.17,30.5,6.17,11.961111,2.577778,23.8,0.0,5.080247,62.45099
US_GA_13081,2020-02-04,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,6.24,9.7,5.89,22.17,10.39,6.93,30.14,,33.25,7.62,15.227778,8.205556,22.705556,0.0,11.246914,76.925324
US_GA_13081,2020-02-05,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,6.83,6.15,8.54,10.93,5.12,7.51,26.63,8.54,39.95,,18.133333,13.3,23.866667,0.1016,15.32716,83.839038
US_GA_13081,2020-02-06,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,10.13,5.25,6.38,16.51,11.26,8.63,26.64,5.25,34.14,,20.894444,17.05,25.405556,21.0185,19.037037,89.573264
US_GA_13081,2020-02-07,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,5.7,11.04,6.76,17.8,6.76,7.83,22.07,,25.63,,11.266667,6.344444,17.955556,55.1815,6.067901,70.113941
US_GA_13081,2020-02-08,ChIJSbKoRtQ88ogRCIVGhddLQz0,Q156486,geoId/13081,US,United States of America,GA,Georgia,13081,Crisp County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22710,10715,11995,2972,2994,2763,2662,2585,2977,3022,1698,1037,1073765,31.93,-83.77,728,74.95,,,,,,,11.67,,23.34,,10.0,22.23,,41.12,11.11,6.722222,0.405556,15.977778,0.3556,1.58642,69.601745
