location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47041,2020-01-01,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,7.92,9.9,10.89,22.78,10.4,22.28,8.91,47.04,,3.67284,-2.17284,10.160494,0.028222,,-4.166667,56.038706
US_TN_47041,2020-01-02,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,10.83,13.18,,19.3,7.06,24.95,,29.19,,7.962963,3.82716,10.333333,1.806222,,1.333333,61.733193
US_TN_47041,2020-01-03,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,7.97,7.97,20.93,10.46,30.4,,35.38,14.95,11.583333,8.805556,14.340278,16.129,,11.190476,95.880139
US_TN_47041,2020-01-04,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,7.45,15.39,10.93,21.35,7.45,27.81,9.44,40.22,,7.814815,2.185185,13.092593,6.604,,5.25,83.55879
US_TN_47041,2020-01-05,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,9.29,12.39,17.55,,24.77,,36.65,,3.191358,-2.432099,11.141975,0.903111,,-2.111111,67.50218
US_TN_47041,2020-01-06,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,9.87,7.89,,14.31,10.85,19.73,10.85,49.82,8.39,5.049383,-2.462963,12.598765,0.197556,,-1.173611,63.786239
US_TN_47041,2020-01-07,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,8.97,7.97,11.46,14.45,9.47,18.93,,51.82,,7.271605,1.555556,10.944444,1.04775,,-0.25,58.411123
US_TN_47041,2020-01-08,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,9.46,7.46,18.91,13.44,22.89,8.46,44.29,,5.405556,-1.038889,13.422222,0.6604,,-3.333333,52.993201
US_TN_47041,2020-01-09,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,8.38,7.89,10.85,13.32,9.86,26.14,7.4,35.51,7.89,6.05,-1.494444,15.272222,0.0508,,-2.623457,53.554571
US_TN_47041,2020-01-10,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,10.31,,7.37,,10.31,20.14,,45.68,,14.811111,12.961111,17.511111,0.084667,,7.222222,59.598365
US_TN_47041,2020-01-11,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,7.59,,7.59,11.39,9.49,26.1,7.12,51.73,,17.111111,14.927778,19.661111,1.0668,,14.191358,82.423618
US_TN_47041,2020-01-12,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,8.28,7.76,9.31,9.83,12.93,24.83,,43.97,,9.072222,5.572222,15.994444,13.1572,,5.864198,80.798723
US_TN_47041,2020-01-13,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,9.71,7.77,10.2,14.57,14.57,24.28,,33.02,7.28,7.361111,2.511111,15.188889,0.0254,,4.907407,85.586231
US_TN_47041,2020-01-14,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,9.35,8.86,10.33,14.27,22.14,7.87,44.78,,13.894444,10.455556,16.233333,5.3594,,11.796296,87.520095
US_TN_47041,2020-01-15,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,7.72,,10.61,12.54,28.93,,50.63,11.09,15.527778,12.888889,18.972222,3.302,,14.314815,91.87648
US_TN_47041,2020-01-16,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,9.33,,10.81,14.74,29.47,7.37,49.12,,10.677778,6.055556,17.766667,1.298222,,6.148148,73.082071
US_TN_47041,2020-01-17,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,9.41,,,8.42,21.79,,45.55,9.41,2.872222,-0.011111,8.661111,0.1016,,-5.401235,53.998178
US_TN_47041,2020-01-18,ChIJBwdid_zLZogR5yC8vFJ8rrM,Q494794,geoId/47041,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2,,,,,,,19876,9876,10000,2370,2351,2286,2414,2558,2909,2614,1628,746,1848173,35.98,-85.83,852,73.325,,,,,,,10.58,19.15,9.57,17.64,,34.77,,8.633333,4.527778,12.155556,0.6858,,1.419753,59.157224
