location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27075,2020-01-22,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,11.52,25.34,28.42,-5.125,-7.326389,-1.555556,0.0,-8.875,75.116908
US_MN_27075,2020-01-23,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,16.73,15.93,30.27,-2.888889,-4.361111,-1.791667,0.127,-5.0,85.629153
US_MN_27075,2020-01-24,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,21.35,34.16,-3.534722,-5.5,-1.125,0.762,-5.340278,87.521359
US_MN_27075,2020-01-25,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,14.97,23.78,38.75,-1.277778,-2.319444,0.291667,0.169333,-3.347222,86.18092
US_MN_27075,2020-01-26,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,36.55,42.36,-2.520833,-4.25,-1.027778,0.0,-4.756944,85.006057
US_MN_27075,2020-01-27,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,12.29,29.97,29.2,-5.340278,-8.5625,-2.888889,0.0,-7.597222,84.647316
US_MN_27075,2020-01-28,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,33.28,32.45,-8.270833,-10.25,-5.548611,0.0,-11.75,76.320257
US_MN_27075,2020-01-29,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,28.03,23.36,-6.590278,-7.888889,-4.041667,0.0,-9.486111,80.20056
US_MN_27075,2020-01-30,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,38.87,27.66,-5.25,-6.590278,-3.736111,0.254,-8.298611,79.453108
US_MN_27075,2020-01-31,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,39.47,38.48,-5.069444,-6.791667,-1.618056,0.0,-7.25,84.784205
US_MN_27075,2020-02-01,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,,22.35,-0.756944,-2.527778,2.201389,0.0,-4.423611,76.469105
US_MN_27075,2020-02-02,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,23.52,43.55,-0.972222,-4.1875,1.604167,1.354667,-3.270833,84.636826
US_MN_27075,2020-02-03,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,24.13,46.53,-3.555556,-8.194444,-0.229167,0.042333,-9.027778,66.163324
US_MN_27075,2020-02-04,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,38.24,28.89,-13.465278,-18.680556,-8.8125,0.0,-18.951389,63.829137
US_MN_27075,2020-02-05,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,15.16,29.48,38.75,-11.951389,-20.659722,-0.071429,0.0,-17.458333,64.009181
US_MN_27075,2020-02-06,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,31.51,48.92,-7.277778,-13.9375,-1.326389,0.0,-12.104167,68.571756
US_MN_27075,2020-02-07,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,38.53,23.3,-10.673611,-15.041667,-4.722222,0.254,-14.861111,71.606186
US_MN_27075,2020-02-08,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,14.03,23.68,35.08,-13.534722,-20.715278,-6.055556,0.084667,-18.479167,66.456351
US_MN_27075,2020-02-09,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,27.39,35.61,-8.604167,-12.284722,-5.506944,0.0,-14.333333,63.776126
US_MN_27075,2020-02-10,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,14.82,23.41,35.89,-11.444444,-19.0,-2.840278,0.0,-14.888889,75.837161
US_MN_27075,2020-02-11,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,15.55,20.22,20.22,-5.1875,-8.298611,-3.326389,0.169333,-9.826389,70.182702
US_MN_27075,2020-02-12,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,16.8,27.02,-7.534722,-17.888889,-3.173611,0.0635,-12.375,68.447688
US_MN_27075,2020-02-13,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,22.93,32.42,-22.638889,-28.229167,-16.041667,0.108857,-29.388889,54.818982
US_MN_27075,2020-02-14,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,,,,,24.97,31.22,-20.131944,-29.215278,-8.097222,0.0,-26.798611,55.555657
US_MN_27075,2020-02-15,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,52,14,,,,21.91,30.83,-7.659722,-10.548611,-1.805556,0.254,-13.034722,65.660035
US_MN_27075,2020-02-16,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,18,,,16.49,30.5,37.1,-13.909722,-22.458333,-4.298611,0.108857,-21.125,54.735749
US_MN_27075,2020-02-17,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,15,7,,-27,,27.39,44.73,-11.444444,-21.604167,-3.972222,1.397,-15.166667,74.080707
US_MN_27075,2020-02-18,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,-15,-7,,-6,13.59,39.86,51.64,-8.5,-13.076389,-4.423611,1.27,-12.618056,72.41231
US_MN_27075,2020-02-19,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,0,8,,-8,,29.93,40.2,-17.243056,-23.791667,-12.138889,0.0,-24.131944,55.468437
US_MN_27075,2020-02-20,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,5,1,,-15,,20.08,47.14,-16.208333,-24.694444,-5.652778,0.0,-23.805556,52.464197
US_MN_27075,2020-02-21,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,13,-1,,-8,,27.07,33.18,-7.006944,-13.006944,3.3125,0.0,-13.097222,62.260675
US_MN_27075,2020-02-22,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,16,4,,,,27.67,25.94,-1.840278,-10.3125,5.645833,0.0,-7.847222,64.187627
US_MN_27075,2020-02-23,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,14,,,,33.49,23.18,-0.423611,-6.305556,5.604167,0.0,-5.625,68.229797
US_MN_27075,2020-02-24,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,4,3,,0,,26.91,35.37,-0.131944,-5.340278,3.868056,0.0,-5.645833,66.737849
US_MN_27075,2020-02-25,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,-4,-1,,1,11.06,35.27,38.04,-3.979167,-9.965278,0.520833,0.0,-9.236111,67.156438
US_MN_27075,2020-02-26,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,8,7,,4,,28.15,39.7,-7.895833,-12.895833,-3.215278,0.0,-13.951389,62.101175
US_MN_27075,2020-02-27,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,13,1,,3,,39.41,29.2,-11.604167,-17.951389,-6.972222,0.0,-18.777778,55.645857
US_MN_27075,2020-02-28,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,11,3,,5,,34.13,27.31,-12.611111,-19.6875,-4.791667,0.0,-21.701389,47.053348
US_MN_27075,2020-02-29,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,10,12,25,,,38.94,41.59,-9.15873,-17.388889,-0.571429,0.0,-16.642857,55.125846
US_MN_27075,2020-03-01,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,13,,,,41.89,33.34,-1.436508,-6.428571,5.142857,0.0,-5.111111,76.308439
US_MN_27075,2020-03-02,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,0,0,,0,,35.28,39.03,-0.354167,-3.770833,3.506944,0.0,-7.618056,58.564007
US_MN_27075,2020-03-03,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,6,7,,0,,46.49,37.05,-0.444444,-2.201389,1.583333,0.084667,-5.722222,67.951713
US_MN_27075,2020-03-04,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,29,8,,0,11.29,39.51,28.93,-2.972222,-7.625,1.597222,0.0,-9.527778,60.930543
US_MN_27075,2020-03-05,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,8,-9,,-4,11.7,36.57,27.79,-1.569444,-3.840278,-0.055556,0.508,-4.819444,78.778143
US_MN_27075,2020-03-06,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,19,2,,-3,,36.61,39.17,-7.333333,-15.604167,-1.791667,0.47625,-13.583333,61.098729
US_MN_27075,2020-03-07,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,34,21,,,,40.09,21.72,-2.020833,-8.763889,6.270833,0.0,-8.583333,61.984917
US_MN_27075,2020-03-08,ChIJTbAJ23weplIRYb6p4g2HdNU,Q491178,geoId/27075,US,United States of America,MN,Minnesota,27075,Lake County,US,USA,2,,,,,,,10493,5388,5105,1065,1087,891,1087,1090,1606,1822,1081,764,1796051,47.53,-91.39,7746,79.7,,27,,,18.0,47.99,25.71,3.6875,-1.361111,8.618056,0.0,-3.298611,60.965032
