location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20087,2020-01-01,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,12.2,20.34,27.8,45.43,3.030864,-4.277778,13.851852,0.0,,-3.944444,60.319884
US_KS_20087,2020-01-02,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,14.03,16.14,32.27,36.48,6.839506,1.919753,11.740741,0.0,,1.907407,70.945502
US_KS_20087,2020-01-03,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,,16.9,25.71,43.35,4.537037,-1.783951,10.067901,0.0,,-0.080247,72.0595
US_KS_20087,2020-01-04,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,10.37,15.21,22.82,33.19,1.395062,-4.339506,7.5,0.0,,-7.37037,52.233512
US_KS_20087,2020-01-05,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,21.31,17.76,30.54,46.17,5.351852,-0.654321,12.17284,0.0,,-5.037037,47.199392
US_KS_20087,2020-01-06,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,,17.95,24.85,46.94,0.944444,-4.938272,8.641975,0.0,,-5.296296,63.344432
US_KS_20087,2020-01-07,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,,11.4,32.41,34.81,3.111111,-2.962963,11.981481,0.0,,-4.67284,56.806316
US_KS_20087,2020-01-08,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,13.99,15.15,34.38,32.05,3.469136,-2.703704,12.04321,0.0,,-4.925926,54.313032
US_KS_20087,2020-01-09,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,10.71,,30.36,35.12,12.450617,6.049383,18.067901,0.0,,1.901235,48.683596
US_KS_20087,2020-01-10,ChIJuYEqX3Smv4cRguJuNVVa2Vg,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2,,,,,,,18932,9621,9311,2232,2559,1840,2143,2228,3088,2538,1497,807,1070422,39.2167,-95.4,1442,77.85,,,,8.53,8.53,31.84,31.84,4.333333,-0.37037,12.783951,0.0,,0.018519,73.607251
