location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22065,2020-01-01,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,,,5.819444,0.604167,13.208333,0.0,,0.642857,68.149424
US_LA_22065,2020-01-02,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,22.55,32.47,13.123457,9.58642,18.5,13.462,,10.958333,85.005773
US_LA_22065,2020-01-03,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,18.92,24.59,15.450617,13.024691,18.845679,70.684571,,14.451389,93.530598
US_LA_22065,2020-01-04,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,21.22,33.77,11.858025,6.524691,15.475309,2.088444,,6.152778,67.181507
US_LA_22065,2020-01-05,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,23.2,38.66,8.876543,1.833333,19.407407,0.0,,2.354167,63.42098
US_LA_22065,2020-01-06,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,21.34,32.44,12.91358,4.796296,21.438272,0.0,,7.986111,71.002687
US_LA_22065,2020-01-07,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,22.95,26.12,12.067901,5.864198,18.030864,0.0,,3.673611,55.451844
US_LA_22065,2020-01-08,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,19.25,26.58,7.253086,-0.592593,18.444444,0.0,,-0.840278,55.815628
US_LA_22065,2020-01-09,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,28.41,35.3,12.006173,5.061728,21.209877,0.0,,5.423611,63.701594
US_LA_22065,2020-01-10,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,20.23,21.98,19.148148,17.240741,21.802469,0.0,,16.4375,84.650813
US_LA_22065,2020-01-11,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,18.07,34.02,18.820988,10.54321,23.32716,10.16,,17.006944,87.726193
US_LA_22065,2020-01-12,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,,28.52,7.376543,4.41358,13.888889,26.105556,,4.638889,80.836708
US_LA_22065,2020-01-13,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,17.12,13.69,10.259259,5.987654,15.296296,0.036286,,9.409722,91.273847
US_LA_22065,2020-01-14,ChIJ_T3UH4TVLoYRvz2gUQac35w,Q507180,geoId/22065,US,United States of America,LA,Louisiana,22065,Madison Parish,US,USA,2,,,,,,,11342,5645,5697,1559,1384,1815,1576,1387,1325,1266,667,363,1838154,32.37,-91.24,1685,71.4,,,,,20.9,31.77,17.5,14.734568,20.098765,19.449143,,17.243056,95.188809
