location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48365,2020-01-27,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,4.63,7.81,17.65,7.24,31.26,,32.12,,12.694444,9.872222,17.883333,0.635,,9.166667,79.969164
US_TX_48365,2020-01-28,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,6.2,9.3,16.06,7.33,25.64,,28.45,7.04,10.205556,7.783333,14.5,0.084667,,8.85,91.41798
US_TX_48365,2020-01-29,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,5.38,,14.36,5.9,23.07,4.61,23.58,7.43,8.466667,6.472222,11.616667,13.941778,,7.25,92.12707
US_TX_48365,2020-01-30,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,3.91,6.0,19.83,7.83,24.01,,25.31,5.22,7.627778,6.422222,9.722222,0.0508,,6.188889,90.724115
US_TX_48365,2020-01-31,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,5.98,6.83,19.36,5.98,26.48,5.98,22.5,6.55,8.377778,7.227778,10.511111,1.044222,,6.544444,88.315604
US_TX_48365,2020-02-01,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,6.01,9.21,18.02,8.01,22.03,6.01,26.04,,7.833333,0.844444,17.8,0.0254,,1.688889,65.222295
US_TX_48365,2020-02-02,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,6.49,21.01,7.64,19.48,,28.64,,11.9,2.422222,25.822222,0.0,,1.511111,49.368327
US_TX_48365,2020-02-03,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,4.95,6.05,22.55,4.4,27.77,6.87,23.92,4.4,15.477778,8.877778,21.733333,0.127,,8.45,63.175261
US_TX_48365,2020-02-04,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,11.09,16.21,5.69,23.61,7.11,31.0,6.83,19.211111,13.788889,23.827778,1.128889,,16.338889,83.546484
US_TX_48365,2020-02-05,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,4.17,5.0,16.12,8.34,18.07,,31.97,5.84,7.983333,4.961111,15.822222,2.624667,,6.466667,90.229607
US_TX_48365,2020-02-06,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,6.03,8.04,15.52,8.62,18.96,,25.57,,2.955556,0.816667,6.888889,11.909778,,0.033333,81.208362
US_TX_48365,2020-02-07,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,7.71,11.13,7.42,28.82,,23.12,7.71,4.216667,-3.505556,18.455556,0.4572,,-2.905556,60.07743
US_TX_48365,2020-02-08,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,7.16,11.93,,25.05,7.16,29.82,,9.444444,1.066667,18.266667,0.0,,0.838889,55.042571
US_TX_48365,2020-02-09,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,6.23,8.57,14.02,5.84,27.64,9.34,30.37,8.18,15.066667,8.866667,21.438889,0.072571,,8.961111,67.19117
US_TX_48365,2020-02-10,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,7.6,9.5,9.77,18.73,4.07,28.77,6.24,17.794444,13.716667,20.138889,4.797778,,16.761111,93.730801
US_TX_48365,2020-02-11,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,6.76,12.96,5.92,20.84,,30.99,5.35,9.222222,6.772222,15.361111,26.754667,,8.411111,94.745276
US_TX_48365,2020-02-12,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,4.69,4.97,9.66,9.94,16.29,4.97,23.75,4.14,7.388889,6.222222,9.872222,40.527111,,6.7,95.47866
US_TX_48365,2020-02-13,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,6.09,,11.9,6.09,20.89,,29.02,4.93,7.15,4.688889,9.622222,10.0076,,3.55,77.968718
US_TX_48365,2020-02-14,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,,,,,,,4.6,11.35,7.05,21.16,5.83,19.63,,5.166667,-0.633333,11.605556,0.0,,-0.9,65.084848
US_TX_48365,2020-02-15,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,0,5,-16,3,,,6.46,11.7,6.05,18.97,6.46,29.86,,6.511111,-1.022222,16.1,0.0,,0.977778,67.875423
US_TX_48365,2020-02-16,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,-4,5,-7,-7,,6.83,9.24,18.08,10.45,16.47,9.64,26.12,8.44,13.977778,11.488889,18.183333,0.0,,11.338889,84.257877
US_TX_48365,2020-02-17,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,-3,4,-13,-16,,,8.22,15.41,11.64,17.47,5.48,27.74,,16.327778,12.8,22.044444,0.0,,14.433333,88.689531
US_TX_48365,2020-02-18,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,2,4,-24,1,,5.97,5.69,12.8,7.11,21.34,,26.46,4.84,19.155556,11.566667,23.277778,0.366889,,17.783333,91.80835
US_TX_48365,2020-02-19,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,-5,13,-22,-1,,5.08,4.8,11.58,8.75,23.16,5.08,24.85,5.08,7.577778,5.377778,11.544444,7.112,,6.322222,91.904994
US_TX_48365,2020-02-20,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,2,1,-20,-3,,4.61,6.34,11.53,6.05,24.79,4.9,19.02,6.05,6.188889,5.227778,8.311111,39.426444,,4.388889,88.418452
US_TX_48365,2020-02-21,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,4,-5,-16,4,,,5.87,11.73,4.99,19.36,8.51,24.34,,5.2,0.405556,10.133333,2.6416,,-1.255556,63.47987
US_TX_48365,2020-02-22,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,7,-12,-6,0,,,7.46,12.57,9.03,20.81,6.28,31.02,6.68,4.744444,-1.022222,13.461111,0.1778,,-1.961111,61.920129
US_TX_48365,2020-02-23,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,-4,-10,-9,-7,,10.8,8.56,11.54,8.56,21.97,6.7,24.2,,8.677778,4.022222,12.938889,0.28575,,5.072222,78.225635
US_TX_48365,2020-02-24,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,-2,-9,-21,-1,,5.81,5.81,11.33,5.23,22.67,4.36,25.86,6.39,16.05,12.566667,20.327778,1.806222,,11.527778,74.647362
US_TX_48365,2020-02-25,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,11,-8,-24,2,,6.3,6.6,17.11,8.11,28.22,,23.42,,11.088889,3.666667,18.088889,0.4572,,5.394444,68.08356
US_TX_48365,2020-02-26,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,12,-6,-5,1,,5.71,7.14,18.85,7.14,28.56,6.0,25.42,5.43,8.477778,4.288889,14.594444,0.036286,,0.655556,57.941721
US_TX_48365,2020-02-27,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,13,2,-15,-1,,,5.27,17.27,7.61,27.22,,28.68,,3.788889,-3.533333,12.955556,0.1778,,-4.733333,53.900267
US_TX_48365,2020-02-28,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,14,0,-19,3,,,6.32,15.04,6.32,23.77,,18.36,6.32,8.888889,1.333333,18.755556,0.1016,,-2.277778,45.619523
US_TX_48365,2020-02-29,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,27,4,-9,5,,,9.6,15.5,,19.93,7.01,25.83,,11.644444,2.366667,23.727778,0.0,,0.211111,45.650543
US_TX_48365,2020-03-01,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,25,4,-12,1,,,,24.22,7.57,29.51,,28.38,7.19,16.327778,12.777778,21.138889,0.0,,9.877778,65.778433
US_TX_48365,2020-03-02,ChIJf45KS2WuN4YRtQFtoMInw-M,Q156380,geoId/48365,US,United States of America,TX,Texas,48365,Panola County,US,USA,2,,,,,,,23211,11434,11777,2845,3234,2641,2759,2670,3056,3131,1899,976,1827489,32.16,-94.31,2127,76.266667,10,-4,-16,-1,,5.75,5.75,16.95,9.38,31.78,5.75,22.09,7.57,19.266667,16.844444,22.655556,0.0508,,16.166667,82.366405
